x,y,dlt,tcd
0,37,,48
0,39,,25
0,40,2,83
0,41,2,78
0,42,2,82
0,43,2,50
0,44,2,80
0,45,1,95
0,46,2,73
0,47,2,36
0,48,2,80
0,49,1,82
0,50,1,39
0,51,,18
0,52,1,63
0,53,1,83
0,54,2,45
0,55,2,80
0,56,2,89
0,57,2,55
0,59,,47
0,60,2,95
0,61,,91
0,62,,93
0,63,2,57
0,64,,30
0,66,,19
0,67,,12
0,68,1,11
0,69,,33
0,70,1,41
0,71,1,
0,75,,22
0,76,1,47
0,77,,38
0,78,,1
0,79,,30
0,85,,40
0,86,1,67
0,87,,78
0,88,,55
0,89,,39
0,90,1,76
0,91,1,64
0,92,1,48
0,93,,19
0,94,,29
0,95,,30
0,96,,16
0,97,,15
0,98,1,23
0,99,,8
0,100,,18
0,103,,27
0,106,,7
0,107,,22
0,108,1,55
0,110,,12
0,111,,12
0,113,,19
0,118,,22
0,119,2,38
0,120,2,18
0,121,2,86
0,122,,37
0,123,,20
0,124,1,26
0,127,,2
1,35,,83
1,36,,58
1,37,,8
1,38,,43
1,39,,21
1,40,2,57
1,41,2,79
1,42,2,47
1,43,2,81
1,44,2,87
1,45,2,95
1,46,2,86
1,47,,67
1,48,2,34
1,49,2,68
1,50,,35
1,51,,73
1,52,2,78
1,53,2,31
1,54,,64
1,55,2,52
1,56,2,80
1,57,,53
1,58,,30
1,59,,44
1,60,,19
1,61,,12
1,62,,12
1,63,,4
1,64,,7
1,65,,50
1,66,,15
1,67,,7
1,68,,3
1,69,,13
1,70,1,17
1,71,,38
1,72,,34
1,73,,10
1,74,,5
1,75,,6
1,76,,12
1,77,,14
1,78,,1
1,79,,3
1,83,,12
1,84,,39
1,85,,12
1,86,,33
1,87,,23
1,88,,14
1,89,,5
1,90,1,71
1,91,1,43
1,92,,4
1,93,,42
1,94,,3
1,96,,4
1,97,,23
1,100,,24
1,101,1,20
1,102,,22
1,103,,48
1,106,,10
1,108,,10
1,109,,6
1,110,,3
1,111,,4
1,112,,9
1,118,,6
1,119,,16
1,120,,4
1,121,,10
1,122,,11
1,123,,26
1,124,,13
1,126,,22
1,127,,77
2,33,,35
2,34,,64
2,35,,64
2,36,,43
2,37,,57
2,38,2,47
2,39,2,81
2,40,2,60
2,41,1,64
2,42,2,73
2,43,2,77
2,44,2,88
2,45,2,90
2,46,2,86
2,47,2,69
2,48,,29
2,50,,23
2,51,2,41
2,52,2,15
2,55,2,84
2,56,2,82
2,57,2,68
2,58,,15
2,59,,46
2,60,,7
2,62,,17
2,63,,20
2,64,,32
2,65,,21
2,66,,39
2,67,,14
2,69,,20
2,70,1,62
2,73,,18
2,74,,8
2,77,,15
2,78,,1
2,82,,13
2,83,,26
2,84,,13
2,90,,23
2,91,,18
2,92,,5
2,93,,56
2,94,,4
2,100,,28
2,101,1,17
2,102,,17
2,105,,21
2,106,,27
2,107,,25
2,108,,53
2,109,,61
2,110,,3
2,111,,1
2,112,,16
2,119,,22
2,124,,22
2,126,,13
2,127,2,78
3,31,2,
3,32,2,60
3,33,,18
3,34,,4
3,35,,11
3,36,,23
3,37,,41
3,38,2,46
3,39,,20
3,40,2,77
3,41,2,79
3,42,2,67
3,43,2,80
3,44,2,79
3,45,2,75
3,46,2,84
3,47,,25
3,48,,29
3,49,,6
3,50,,2
3,51,,27
3,52,,25
3,53,,3
3,54,,13
3,55,,78
3,56,2,64
3,57,2,35
3,58,,1
3,59,,2
3,60,,1
3,62,,1
3,63,,21
3,64,1,78
3,65,,65
3,66,,36
3,67,,30
3,68,,31
3,69,,6
3,70,,4
3,71,1,57
3,72,,20
3,73,,33
3,74,,7
3,75,,23
3,76,,22
3,77,1,27
3,78,,63
3,79,,18
3,82,,28
3,83,,10
3,84,,15
3,85,,2
3,88,,40
3,89,,27
3,92,,6
3,93,2,69
3,94,2,51
3,95,,57
3,96,,18
3,97,,3
3,98,,14
3,100,,2
3,101,,8
3,102,,10
3,104,,39
3,105,,16
3,106,,16
3,107,,43
3,108,2,76
3,109,1,80
3,110,,4
3,113,,7
3,114,,32
3,117,,38
3,118,,89
3,119,,31
3,120,,28
3,121,,11
3,122,,5
3,124,,37
3,125,1,33
3,126,,7
3,127,,27
4,30,,66
4,31,,64
4,32,2,69
4,33,,49
4,35,,2
4,37,,80
4,38,2,92
4,39,2,73
4,40,2,78
4,41,2,85
4,42,2,83
4,43,2,83
4,44,2,83
4,45,2,71
4,46,,24
4,47,,1
4,48,,50
4,49,,26
4,50,,26
4,51,,4
4,52,,59
4,53,,10
4,54,,13
4,55,,21
4,56,,72
4,57,1,73
4,58,,12
4,59,,1
4,63,,19
4,64,,13
4,65,1,13
4,66,,26
4,68,,1
4,73,1,1
4,76,,12
4,77,1,6
4,78,,20
4,79,,9
4,84,,16
4,85,,4
4,88,,2
4,89,,13
4,90,,38
4,91,,1
4,92,,7
4,93,1,58
4,94,2,65
4,95,2,86
4,96,2,78
4,97,1,25
4,98,1,68
4,99,,11
4,100,,1
4,101,1,48
4,102,,70
