x,y,dlt,tcd
0,0,1,19
0,1,1,45
0,2,,50
0,3,,114
0,4,,125
0,5,,125
0,6,,125
0,7,,77
0,8,,10
0,9,1,96
0,10,1,46
0,11,1,23
0,12,1,82
0,13,1,116
0,14,,253
0,74,,127
0,75,,140
0,76,,107
0,77,,78
0,78,,127
0,79,,143
0,80,,56
0,81,,32
0,82,,90
0,83,,157
0,84,,182
0,85,,15
0,86,,33
0,87,,29
0,88,2,23
0,89,,57
0,90,,19
0,91,2,26
0,92,2,33
0,93,2,26
0,94,,38
0,95,,32
0,97,2,
0,98,2,34
0,99,,28
0,100,,24
0,101,,42
0,102,2,14
0,103,2,29
0,104,,49
0,105,,21
0,106,,7
0,107,,40
0,108,,36
0,109,2,60
0,110,,37
0,111,2,75
0,112,2,54
0,113,2,52
0,114,2,36
0,115,2,38
0,116,,54
0,117,,48
0,118,2,69
0,119,2,45
0,120,2,43
0,121,2,67
0,122,2,50
0,123,2,73
0,124,2,50
0,125,2,73
0,126,2,26
0,127,1,
1,0,1,84
1,1,1,90
1,2,1,65
1,3,,33
1,4,2,37
1,5,1,57
1,6,1,75
1,7,1,44
1,8,1,26
1,9,1,87
1,10,1,67
1,11,1,46
1,12,1,42
1,13,,207
1,74,,249
1,75,,240
1,76,,82
1,78,,32
1,79,,152
1,80,,84
1,81,,76
1,82,2,38
1,83,2,63
1,84,,155
1,85,,19
1,86,,120
1,87,,4
1,88,,22
1,89,,96
1,90,,16
1,91,,35
1,92,,34
1,93,,28
1,94,,56
1,95,,20
1,97,2,19
1,98,2,31
1,99,,20
1,100,2,62
1,101,2,73
1,102,2,71
1,103,2,67
1,104,,63
1,105,,31
1,106,,11
1,107,,56
1,108,,24
1,109,1,5
1,110,,30
1,111,,38
1,112,,31
1,113,2,40
1,114,2,65
1,115,2,70
1,116,,42
1,117,2,72
1,118,2,64
1,119,2,21
1,120,2,42
1,121,2,50
1,122,2,55
1,123,2,73
1,124,2,38
1,125,2,63
1,126,2,76
1,127,2,63
2,0,1,63
2,1,1,84
2,2,1,96
2,3,,74
2,4,,47
2,5,1,69
2,6,1,90
2,7,1,27
2,8,1,82
2,9,1,93
2,10,1,85
2,11,2,55
2,12,,168
2,16,,191
2,17,,222
2,76,,227
2,77,,56
2,78,,133
2,79,,30
2,81,,39
2,82,,87
2,83,,40
2,84,2,51
2,85,2,58
2,86,2,33
2,87,2,18
2,88,,3
2,89,,15
2,90,,35
2,91,,14
2,94,,19
2,97,,24
2,98,2,16
2,99,,45
2,100,,46
2,101,,45
2,102,2,74
2,103,2,46
2,104,,76
2,105,2,33
2,106,,17
2,107,,47
2,108,,40
2,109,,17
2,110,2,43
2,111,,52
2,112,,7
2,113,2,15
2,114,2,78
2,115,2,70
2,116,,69
2,117,,58
2,118,2,34
2,119,2,70
2,120,2,58
2,121,2,48
2,122,,64
2,123,2,77
2,124,2,62
2,125,2,55
2,126,2,70
2,127,2,72
3,0,1,59
3,1,,17
3,2,,45
3,3,1,70
3,4,,37
3,5,,86
3,6,,87
3,7,1,81
3,8,1,60
3,9,1,39
3,10,1,56
3,11,,57
3,12,,238
3,15,,240
3,16,,31
3,17,,70
3,18,,174
3,77,,145
3,78,,198
3,79,,175
3,80,,34
3,81,,43
3,82,,86
3,83,,9
3,84,2,41
3,85,2,12
3,86,2,21
3,87,2,26
3,88,2,61
3,89,2,42
3,90,,35
3,91,,23
3,92,,46
3,93,1,35
3,96,,15
3,97,,17
3,98,,66
3,99,2,24
3,100,,2
3,101,,16
3,102,,53
3,103,,33
3,104,,5
3,105,2,44
3,106,2,22
3,107,2,53
3,108,,12
3,109,,41
3,110,2,74
3,111,,61
3,112,,36
3,113,,23
3,114,,36
3,115,,49
3,116,2,43
3,117,,38
3,118,2,64
3,119,2,13
3,120,2,23
3,121,2,50
3,122,2,52
3,123,2,32
3,124,2,44
3,125,2,63
3,126,2,43
3,127,2,47
4,0,1,58
4,1,,32
4,2,,10
4,3,1,24
4,4,2,76
4,5,2,57
4,6,,69
4,7,1,52
4,8,1,25
4,9,1,38
4,10,2,62
4,11,,170
4,15,,234
4,16,2,24
4,17,,158
4,78,,40
4,79,,27
4,80,,36
4,81,,122
4,83,,5
4,84,,11
4,85,,41
4,86,2,65
4,87,2,12
4,88,2,24
4,89,2,43
4,90,,11
4,91,,16
4,92,,34
4,93,,17
4,94,2,
4,95,,13
4,96,,25
4,97,2,27
4,98,2,79
4,99,2,34
4,100,2,36
4,101,,34
4,102,,47
4,103,,13
4,104,,46
4,105,,19
4,106,,6
4,107,,15
4,108,,21
4,109,,39
4,110,,69
4,111,,73
4,112,2,33
4,113,2,59
4,114,1,33
4,115,2,6
4,116,2,39
4,117,2,67
4,118,2,75
4,119,2,50
4,120,,61
4,121,2,39
4,122,2,64
4,123,2,49
4,124,2,57
4,125,2,77
4,126,2,35
4,127,,5
5,0,1,62
5,1,,9
5,2,1,20
5,3,1,59
5,4,2,66
5,5,2,65
5,6,2,71
5,7,2,49
5,8,,44
5,9,1,62
5,10,2,69
5,11,,153
5,14,,221
5,15,,49
5,16,2,60
5,17,,174
5,79,,145
5,80,,57
5,81,,4
5,82,,64
5,83,,118
5,84,,32
5,85,2,15
5,86,2,1
5,87,2,46
5,88,2,29
5,89,1,37
5,90,,27
5,91,,15
5,92,,41
5,93,,15
5,94,2,9
5,95,2,47
5,96,,72
5,97,,56
5,98,,34
5,99,2,66
5,100,2,69
5,101,2,49
5,102,1,44
5,103,2,29
5,104,,47
5,105,,53
5,106,,37
5,107,,23
5,108,,13
5,109,,28
5,110,,74
5,111,,72
5,112,,36
5,113,,43
5,114,,63
5,115,2,53
5,116,2,52
5,117,2,80
5,118,2,72
5,119,2,76
5,120,2,39
5,121,,75
5,122,,60
5,123,2,79
5,124,2,78
5,125,,65
5,126,,44
5,127,,26
6,0,1,76
6,1,,18
6,2,,12
6,3,,43
6,4,2,50
6,5,2,78
6,6,,41
6,7,,4
6,8,,39
6,9,1,71
6,10,2,84
6,11,2,77
6,12,,211
6,13,,226
6,14,,98
6,15,2,49
6,16,,68
6,17,2,86
6,18,,68
6,19,,229
6,79,,244
6,80,,135
6,81,,66
6,82,,54
6,83,,116
6,84,,23
6,85,,37
6,86,2,133
6,87,2,14
6,88,2,5
6,89,2,45
6,90,2,36
6,91,2,57
6,92,2,51
6,93,,45
6,94,2,57
6,95,2,64
6,96,,68
6,97,,22
6,98,,52
6,99,,24
6,100,,35
6,101,2,64
6,102,,38
6,103,2,38
6,104,,25
6,105,,60
6,106,1,24
6,107,,29
6,108,,9
6,109,,27
6,110,,22
6,111,,51
6,112,1,55
6,113,2,49
6,114,2,69
6,115,2,70
6,116,2,56
6,117,2,60
6,118,2,52
6,119,2,67
6,120,2,65
6,121,2,60
6,122,,53
6,123,2,70
6,124,2,79
6,125,2,59
6,126,2,37
6,127,,27
7,0,,18
7,1,1,28
7,2,,16
7,3,,35
7,4,,63
7,5,1,79
7,6,,31
7,7,,31
7,8,,51
7,9,2,76
7,10,2,75
7,11,2,76
7,12,2,41
7,13,,38
7,14,,34
7,15,2,57
7,16,2,61
7,17,2,84
7,18,2,44
7,19,,220
7,81,,237
7,82,,66
7,83,,27
7,84,,129
7,85,,172
7,86,,248
7,89,2,17
7,90,,27
7,91,2,32
7,92,2,67
7,93,2,25
7,94,2,20
7,95,2,34
7,96,2,46
7,97,2,28
7,98,,37
7,99,,22
7,100,,31
7,102,,1
7,103,,32
7,104,,9
7,105,,13
7,106,,45
7,107,,37
7,108,,15
7,109,2,66
7,110,,13
7,111,,11
7,112,,23
7,113,2,56
7,114,2,77
7,115,2,45
7,116,2,27
7,117,2,27
7,118,2,51
7,119,2,75
7,120,2,62
7,121,,68
7,122,,76
