x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,140.5,71,29,1,28,9,43,0,45,5635,0
0,1,29,13,3.6,0,0,0.7,13,0.7,13,1307.9,1
0,3,1,0.4,0.1,0,0,0,0.4,0,0.4,45.1,1
0,4,8,3.6,1,0,0,0.2,3.6,0.2,3.6,360.8,1
0,5,4,2.3,0.9,0,1.6,0.1,0.7,0.1,1.1,182.3,1
0,18,1,0.4,0.1,0,0,0,0.4,0,0.2,47.9,1
0,21,4,1.7,0.7,0.1,0,0.2,1.7,0.1,0.7,177.5,1
0,28,3,1.2,0.4,0.1,0,0,1.2,0.1,1.1,165,1
0,32,5,1.8,0.3,0.1,0.1,0,1.7,0.1,1.5,226.7,1
0,34,9,3.3,0.6,0.2,0.3,0.1,3,0.2,2.7,408.1,1
0,35,19,7.9,0.7,0.4,0,0.2,7.9,0.6,7.5,1125.7,1
0,36,6,2.5,0.2,0.1,0,0.1,2.5,0.2,2.4,355.5,1
0,38,22.5,11,5,0,0,0,11,0,10,1424,0
0,39,26,11,0,1,0,1,11,0,11,1437,0
0,43,19,7.9,1.6,0.3,0,0.6,7.9,0.8,7,931.3,1
0,44,67,25,4,1,0,1,25,1,22,2588,0
0,45,63,20,2,3,0,0,20,1,18,2243,0
0,46,4,1.5,0.3,0.1,0,0.1,1.5,0.1,1.4,208.3,1
0,47,6,2.3,0.5,0.1,0,0.2,2.3,0.1,2,312.4,1
0,48,3,1.1,0.2,0.1,0,0.1,1.1,0.1,1,156.2,1
0,50,4,1.5,0.3,0.1,0,0.1,1.5,0.1,1.5,219.7,1
0,62,7,3.1,0.9,0.2,0,0.4,3.1,0.3,2.5,366,1
0,63,7,3.1,0.9,0.2,0,0.4,3.1,0.3,2.5,366,1
0,64,7,3.1,0.9,0.2,0,0.4,3.1,0.3,2.5,366,1
0,65,45,14,0,0,0,1,14,1,9,1632,0
0,66,7,2.7,0.5,0.3,0.2,0.3,2.5,0.3,2.4,314.6,1
0,68,13,5,1,0.6,0.3,0.5,4.7,0.5,4.5,584.3,1
0,69,17,6.5,1.3,0.8,0.4,0.6,6.1,0.6,5.8,764.1,1
0,76,4,1.7,0.4,0.1,0,0.3,1.7,0.1,1.5,204.8,1
0,78,4,1.7,0.4,0.1,0,0.3,1.7,0.1,1.5,204.8,1
0,79,2,0.9,0.2,0,0,0.1,0.9,0,0.7,102.4,1
0,80,2,0.6,0.1,0.1,0,0.1,0.6,0.1,0.6,70.9,1
0,86,5,2.2,0.8,0,0,0.2,2.2,0.3,1.9,244.5,1
0,87,2,0.9,0.3,0,0,0.1,0.9,0.1,0.8,97.8,1
0,88,4,1.8,0.6,0,0,0.2,1.8,0.2,1.6,195.6,1
0,92,3,1.2,0.3,0,0.1,0.2,1.1,0.1,1.1,159,1
0,104,2,0.7,0.1,0,0,0,0.7,0,0.7,100.2,1
0,110,5,1.9,0.5,0.3,0,0.1,1.9,0.1,1.7,212.9,1
0,112,1,0.4,0.1,0.1,0,0,0.4,0,0.3,42.6,1
0,113,1,0.4,0.1,0.1,0,0,0.4,0,0.3,42.6,1
0,120,3,1.1,0.3,0.1,0,0,1.1,0.1,1,127.1,1
1,0,150,66,13,4,0,8,66,3,62,6174,0
1,1,2,0.9,0.2,0,0,0,0.9,0,0.9,90.2,1
1,26,1,0.4,0.1,0,0,0,0.4,0,0.4,55,1
1,28,2,0.8,0.3,0.1,0,0,0.8,0.1,0.7,110,1
1,29,33,12,2,0,0,3,12,0,9,1840,0
1,30,4,1.5,0.3,0.1,0.1,0,1.4,0.1,1.2,181.4,1
1,33,18,6.5,1.2,0.3,0.5,0.2,6,0.3,5.4,816.1,1
1,34,12,4.4,0.8,0.2,0.4,0.1,4,0.2,3.6,544.1,1
