x,y,val
19,3,349
20,15,2591
7,24,1978
16,13,40435
31,0,2654
4,25,8378
15,28,36221
28,9,6139
25,16,8222
14,25,21831
8,18,9646
2,30,30005
18,6,86465
22,16,4367
7,26,1256
13,10,12272
7,11,1055
0,31,7336
6,26,28071
28,13,2437
10,26,674
13,15,17730
2,17,19447
24,11,4484
21,14,6051
12,19,27286
29,7,4295
24,18,4056
31,13,2115
7,20,10924
24,9,65487
7,18,30071
12,16,653
29,4,12198
30,13,143121
29,1,4909
8,30,1943
29,10,5836
14,31,35710
27,17,5622
8,23,8469
20,20,13094
30,14,621
11,26,443
23,20,35818
9,31,6147
15,22,1216
26,15,1828
20,21,47212
27,1,9130
13,18,8150
13,26,808
20,17,1261
13,19,14296
12,26,1145
19,9,38257
5,28,11629
5,17,613210
14,24,8168
30,17,15854
21,6,149012
10,10,17184
17,9,13748
7,25,1685
31,5,6576
14,12,14005
11,19,9654
8,28,1046
25,9,10925
26,9,18643
9,11,14212
28,14,31149
19,17,3292
1,29,8699
2,20,11780
12,24,859
17,8,9796
11,14,35104
28,3,5859
16,20,1354
9,26,1237
31,17,4
8,20,1426
14,13,12314
20,23,1588
18,23,72575
7,21,3968
23,4,38004
14,30,7845
5,22,5375
14,20,1361
4,20,18248
23,8,32263
9,19,7739
13,13,14676
18,14,6438
21,7,120251
12,23,504
8,24,1568
29,5,330
16,8,7889
6,16,140259
8,13,21932
12,10,6452
24,12,5556
6,22,4261
11,20,3221
27,8,10153
12,18,26671
19,8,26826
27,12,4189
4,13,2583
31,9,519
3,21,15469
24,15,2476
5,16,429648
18,9,13766
22,5,199098
3,22,10514
31,6,3070
3,18,28144
22,13,6589
16,5,356
5,14,34649
26,2,14701
2,24,4596
16,9,21234
1,21,14584
21,9,13208
0,18,2814
10,23,1742
22,7,93585
15,24,4308
5,23,3374
1,26,17862
20,18,3743
14,19,1991
1,24,4407
18,5,54692
22,11,9155
17,19,1269
11,13,15132
30,15,109
11,31,7977
3,29,22636
3,26,7805
7,15,27774
15,14,7858
25,14,3685
14,22,944
3,20,16029
14,26,38810
28,7,5319
14,21,1528
9,15,31457
11,16,10092
22,6,100771
3,23,13635
9,25,711
7,29,1631
27,18,194
11,18,2283
5,27,5557
10,13,8914
0,26,5967
15,15,6320
21,11,7631
13,9,333
13,31,16224
17,12,6888
22,18,3675
31,15,174
29,18,11
13,16,5068
31,2,9899
4,28,4057
17,22,19591
27,9,9572
19,15,2722
20,14,4012
18,8,16204
21,21,10214
2,26,1394
25,15,3192
6,25,1606
2,23,8814
24,13,7304
18,25,173
21,16,1580
6,29,17776
30,4,7050
13,28,46135
10,17,2103
4,19,30386
6,31,7222
3,27,8276
24,14,2282
19,10,11369
10,15,21345
8,26,2610
15,29,51812
13,22,3898
12,30,8817
18,20,1267
25,4,45265
31,7,6514
14,28,24732
16,21,9677
19,22,19997
10,25,1111
28,16,44787
8,27,931
16,10,15555
23,5,183473
27,2,11601
30,11,2256
30,2,6208
0,30,11132
16,24,7059
1,25,7223
22,10,21209
24,10,9259
23,14,55119
16,18,2378
19,11,7572
10,28,119
22,3,11538
23,12,3597
16,12,13273
18,16,7014
25,10,8081
28,6,6937
11,27,1340
16,27,40404
13,17,1575
10,11,8064
1,17,44602
25,19,32024
30,6,3395
9,16,17722
8,29,594
12,14,48301
1,28,2376
22,20,13821
26,1,20957
20,3,3293
9,17,16345
0,20,328
5,25,7300
8,15,25767
18,7,35572
18,15,3874
1,27,2249
21,13,10590
7,16,48064
10,27,120
29,9,2406
23,11,7348
9,6,3255
10,14,6438
22,9,9449
5,26,4058
5,12,14939
17,10,18212
30,16,2197
9,10,12123
29,6,6958
6,21,11072
26,7,9465
28,5,9091
15,17,141
3,24,6030
14,17,1897
13,21,4470
11,12,7160
2,27,1390
20,13,2504
4,17,515409
28,4,6842
0,28,6261
0,19,4520
5,30,16307
22,17,4314
14,16,1644
0,27,3720
31,12,14747
29,12,445
17,11,6993
30,7,3272
2,16,12702
5,20,14407
12,22,42497
21,12,650
9,22,2335
20,7,278382
16,11,7094
19,19,5434
31,14,788
15,19,4406
9,27,4077
3,30,101844
30,12,758
3,19,28297
23,7,21311
6,14,33074
5,15,52162
10,31,18821
20,6,746684
8,16,39695
21,10,12468
15,23,2400
25,6,26109
29,0,3983
15,26,17641
18,13,13727
18,19,2418
9,23,2908
16,25,14765
4,18,55604
30,10,8087
9,28,1638
19,5,106272
18,10,18020
17,13,4296
0,23,1777
27,3,10170
15,10,25941
21,17,3684
24,6,38629
16,14,4176
9,21,1290
11,24,1632
3,17,62958
6,18,63037
30,5,5403
6,27,14706
13,27,11715
19,14,25854
31,18,104
23,19,20568
11,25,1949
16,19,34740
12,25,595
31,11,53
4,26,7042
23,10,13050
8,25,841
6,13,55748
16,17,1902
20,22,26763
12,11,34059
14,14,8675
26,13,1746
17,26,16075
18,18,1854
4,16,473520
18,17,2229
25,17,13135
29,14,161
11,28,1462
11,15,29046
19,23,38861
27,4,37545
17,21,14325
8,12,88242
25,7,16584
18,11,12004
26,4,56847
5,21,11346
27,10,9512
25,2,5
10,30,1846
25,13,3777
9,24,1393
24,5,62564
15,30,13058
5,19,30185
17,18,1786
3,14,38
17,7,14538
4,21,11388
7,27,798
24,8,20127
18,22,54808
28,15,248
26,10,11129
21,8,72503
31,10,111
15,12,11564
20,5,72465
29,16,29490
27,0,9239
11,23,5644
21,18,3253
15,16,2227
30,18,65
14,9,7365
27,15,22
10,24,2220
24,17,1950
11,10,31481
27,13,2759
7,31,1302
10,20,2134
1,23,12682
7,14,48945
9,12,20573
6,28,40163
2,18,7257
19,20,8317
4,31,9080
20,2,6482
15,21,3657
12,21,1819
20,9,13836
23,17,4065
5,29,19823
12,15,26072
4,14,35919
2,31,4346
17,14,870
9,9,34
23,15,4313
26,18,2360
5,24,88362
26,3,39033
28,17,5416
1,31,7274
20,11,21542
6,24,27143
14,15,36716
17,5,1460
17,16,1222
1,22,49386
12,17,6544
17,23,17449
22,15,3146
8,22,9477
1,18,20772
9,14,8727
3,15,193539
19,24,156
27,14,2724
20,12,2645
2,21,22707
0,24,11062
24,7,93522
4,29,11172
10,22,985
31,4,4844
9,13,11898
28,2,9638
17,24,17506
29,17,13387
20,19,5539
20,16,6495
6,12,74561
23,18,8725
13,25,4906
4,30,46439
23,3,879
20,10,10740
27,7,13540
24,19,3992
31,3,3086
29,3,3532
26,8,18772
16,29,184
11,11,3845
28,8,5598
23,21,206
26,6,9022
3,16,29016
2,15,42312
2,22,17376
0,29,11227
8,6,1
12,29,6159
23,13,8517
13,24,2612
21,20,7971
28,12,6896
30,8,2747
14,29,8564
19,13,3093
15,13,15167
26,11,3485
6,30,4634
0,25,5574
21,22,650
28,0,5373
14,18,12461
30,0,37
31,16,40595
7,13,26610
31,1,18740
4,15,53418
22,12,2657
17,15,1126
4,22,6393
24,16,2849
10,9,255
0,21,3700
19,12,6812
31,8,19803
30,9,2121
15,31,13670
10,16,13963
27,16,3283
26,5,9582
7,30,1335
19,21,14464
29,11,3093
12,13,19936
16,4,15136
20,8,232245
1,19,15421
16,16,1209
0,22,608
28,18,3681
17,17,1666
14,10,43796
13,23,540
4,24,18944
5,18,82611
13,5,691
17,4,44131
8,17,10551
15,25,12437
25,12,4750
23,9,14618
18,24,141634
25,8,30179
2,19,23532
22,4,137322
9,29,872
2,25,6447
16,22,7588
14,27,22931
11,21,2706
8,14,11871
12,27,4188
29,20,455
22,14,7246
14,11,439
13,14,29493
17,25,21424
22,8,33988
25,5,13580
16,26,20367
13,29,6369
5,31,3878
16,15,835
6,19,9942
27,6,3937
21,5,167895
13,20,2234
2,28,1611
1,20,6130
7,28,1005
26,0,13747
11,17,1418
15,27,17167
19,6,573404
7,17,48515
11,30,6468
26,14,4166
13,11,5687
17,20,2018
19,16,777
10,19,1617
3,25,2928
25,3,4535
11,22,25021
18,21,9349
8,11,3049
29,8,3755
29,15,394
28,1,4019
9,30,3732
27,5,588
7,19,13170
22,21,1423
24,4,167193
4,23,6135
25,11,6894
19,2,5691
3,28,16639
12,31,12455
30,3,10992
15,20,9205
3,31,9309
19,18,3223
30,1,1411
16,23,18824
28,11,4531
4,27,4593
23,16,2272
29,13,882
12,28,4127
12,12,5914
11,29,6258
18,12,3696
6,17,106705
2,29,9658
8,21,1430
8,19,2664
15,11,8529
26,16,46
8,31,5968
13,12,6321
10,29,648
27,11,1390
6,15,104497
21,3,53544
9,18,6391
14,23,105
16,28,24924
23,6,29953
13,30,9239
6,20,17329
10,12,17387
6,23,4482
29,2,2955
28,10,3567
21,4,23644
1,30,4076
19,7,353035
9,20,2185
21,15,2430
26,17,252
15,18,1128
25,18,12525
7,12,10909
5,13,39312
10,21,1576
26,12,5799
21,19,8894
22,19,6288
18,4,210
7,23,17026
7,22,27018
