x,y,val
25,30,595
31,13,4648
17,15,3551
10,6,7042
27,1,2611
12,3,3610
8,1,2726
28,22,31504
6,0,2050
25,26,2129
13,16,2555
24,21,1919
26,4,11309
4,21,2323
19,19,4059
8,23,1904
23,23,2603
23,25,9305
1,26,3060
28,19,863
17,21,2516
5,14,5196
2,2,3515
27,27,1336
6,15,1435
13,4,1148
29,25,13130
17,11,2584
31,12,2507
31,29,2298
12,4,3052
28,15,17919
11,20,5796
0,19,1828
21,17,491
27,28,2871
30,15,7591
16,10,766
6,25,2468
14,14,3589
24,22,10567
6,29,910
15,10,16214
6,6,477635
11,19,553
3,0,5079
5,22,4219
18,22,7321
9,5,7221
30,4,9622
25,24,3454
21,12,12755
22,21,2686
17,1,853
28,7,5390
23,3,3103
25,29,16741
0,5,11807
18,24,2666
18,12,2478
21,3,2931
30,18,21376
1,11,2665
26,8,10836
31,9,19530
1,27,10641
14,18,108191
14,3,1719
19,7,4854
20,16,1837
3,20,6644
6,7,531390
15,21,2608
0,8,6013
31,16,6942
8,10,7830
24,16,981
11,2,2426
30,23,458
3,22,4022
20,9,3533
5,12,5784
7,13,7071
4,4,17111
22,6,2378
16,7,2218
8,16,1768
24,2,2089
2,6,3504
29,11,3267
19,9,6098
31,3,5646
5,19,8346
12,23,11530
5,23,2006
11,7,2826
20,1,2053
4,22,10448
22,0,2996
31,6,14930
2,27,1360
14,19,34952
4,14,1272
20,19,5106
2,22,4384
9,22,1964
14,12,2323
2,4,4724
8,4,31127
8,7,274506
16,0,2562
25,20,7805
19,14,2984
1,24,2825
25,17,1691
7,2,1638
13,22,1446
1,9,2752
7,16,1911
1,4,2493
29,15,49712
30,27,1386
31,27,1427
21,8,5259
22,11,4463
4,9,6250
12,14,2097
13,10,1079
2,3,3716
30,12,4772
28,26,1885
19,25,3294
4,8,5997
24,28,1484
8,19,805
15,22,2247
24,19,3483
5,30,2992
28,11,1634
31,23,3887
17,17,56906
27,29,16495
31,20,5196
8,6,177713
12,21,1400
27,22,2957
26,26,1274
1,13,1025
28,8,7005
22,7,9647
6,3,6151
13,11,3378
29,26,1767
9,16,18683
4,3,2646
26,7,7492
12,13,31016
1,22,2232
14,4,6004
16,24,2827
6,24,57307
30,2,5301
23,8,1859
24,25,1959
29,27,705
7,21,1886
11,8,3678
23,19,12689
20,3,2036
21,19,1082
29,0,4063
8,15,2283
2,16,2343
17,13,6291
17,5,3366
7,11,3796
25,22,4694
26,2,5462
28,5,7131
26,9,3423
3,2,5659
11,22,7769
4,23,4907
19,5,1336
9,17,1671
5,4,5225
8,0,1481
27,12,5144
20,15,18731
11,10,9917
26,10,4024
21,6,4000
23,1,3933
21,21,1964
17,25,2446
30,10,21892
6,26,159
25,4,13645
24,13,820
6,22,3422
25,16,3863
22,8,4325
24,10,69
5,16,1335
24,11,1817
23,4,6969
18,8,2211
18,21,2444
26,22,3083
20,7,2342
0,14,11208
20,8,1712
7,19,1794
28,12,10592
2,8,3107
6,23,5336
30,13,4584
12,19,701
21,27,2577
23,20,1162
29,14,5686
11,3,1461
28,0,2980
16,19,25208
0,11,11480
4,2,1643
22,22,17637
27,5,17867
6,20,2372
25,8,4615
20,11,1346
14,22,6953
10,18,12303
5,13,1704
14,5,29049
14,15,24879
7,30,473
19,0,484
14,10,7192
17,18,5279
4,15,626
5,2,21514
10,3,1300
9,3,2481
17,16,20295
13,2,1258
7,5,64112
0,24,2201
25,21,1278
3,16,1038
27,13,3492
29,29,3258
16,2,2739
26,24,1147
7,3,14830
30,30,3673
18,0,2799
6,31,196
28,9,24149
1,0,6487
22,19,13646
31,15,4711
25,12,8512
24,15,373
21,4,3652
1,3,1902
2,28,23
21,1,93190
3,7,4246
23,15,758
25,6,18660
29,19,1564
31,0,7629
16,25,1712
8,17,1476
22,14,1766
18,20,3858
2,5,8577
22,20,2335
29,9,5731
30,19,2236
23,6,1860
0,22,2009
10,20,3610
17,24,3643
27,10,17002
26,14,736
28,10,6900
5,28,2874
13,17,43548
0,1,1383
0,6,3901
8,26,324
18,7,12215
23,9,8166
25,14,3496
1,1,685
7,27,789
12,11,3412
12,10,2411
24,18,2645
21,5,26286
27,6,13717
29,7,15163
3,11,9297
2,1,1484
28,16,3524
3,25,2401
7,4,16841
16,16,3798
10,22,987
29,1,68183
25,18,1403
4,24,3754
29,16,13870
5,21,2369
3,8,12666
22,3,22202
31,22,1325
20,12,1631
9,14,2218
17,10,2531
16,13,2546
3,12,822
6,27,4991
14,16,7280
5,7,201255
8,18,5475
23,21,1842
21,15,2220
31,18,4122
3,10,2300
18,23,19615
23,17,3391
19,16,3131
26,13,2179
3,13,5267
14,2,873
10,7,25184
25,3,11809
4,17,1935
8,11,4149
13,5,3221
14,21,1681
28,21,12413
15,2,3253
7,24,3409
11,6,2121
2,10,4353
28,13,9884
18,11,537
8,20,1228
21,16,4439
3,26,4994
9,11,14255
6,4,22781
9,8,7936
22,5,4900
23,26,5115
22,12,2429
5,3,2213
4,25,2937
20,22,1235
4,7,40961
3,23,1444
30,25,1449
3,3,4235
9,21,3005
24,5,11547
11,23,30603
20,13,2573
8,21,2019
8,2,2732
0,2,2973
28,20,664
12,15,2141
28,30,4075
10,13,7802
26,28,2974
17,23,2182
16,14,16477
11,14,2868
2,17,222
25,0,1760
12,2,2172
18,14,3092
20,10,5355
9,23,2292
2,26,2440
6,1,574
23,5,8010
31,7,248863
26,0,2408
27,17,22678
21,22,3250
17,8,2776
30,7,193794
11,16,1607
27,30,3880
9,13,709
30,31,4668
7,0,4749
22,27,3455
10,1,10496
27,19,1669
26,21,1751
1,28,3314
19,1,1813
24,8,2814
24,1,3541
26,16,2138
5,17,2978
5,31,175
6,28,15336
24,3,6207
19,2,13515
31,25,1833
9,24,6978
17,2,2205
29,12,3103
26,30,3046
23,24,20748
20,21,1992
7,7,850247
27,2,9897
26,17,2918
5,11,4430
4,0,2128
25,27,9421
29,22,376
0,27,1936
23,7,2522
27,15,1908
22,10,720
31,31,4190
30,16,1707
30,1,9216
10,8,14768
25,9,8227
31,24,206
11,15,1251
23,16,2774
26,31,777
25,1,6710
17,19,2171
17,9,9839
22,26,3406
31,1,6634
28,18,1328
1,12,1032
15,14,3249
6,21,1953
29,23,1541
10,16,2200
22,23,715
21,11,4036
10,17,2317
16,17,4180
16,8,3285
30,0,6248
16,6,3896
21,7,12297
10,23,2055
31,26,3180
6,8,177296
20,18,2905
20,4,1617
27,7,6137
29,20,6042
5,5,109275
17,4,1064
27,9,5400
7,8,98887
22,2,7163
13,15,3460
3,15,3380
18,2,6498
7,12,1057
17,3,1135
24,6,4308
24,12,10448
13,8,2741
20,6,3315
25,25,3005
22,1,36656
0,4,2435
3,17,1229
17,6,1342
0,16,2023
8,9,32044
30,11,4805
29,28,1670
27,4,8258
5,15,1120
30,14,23073
29,30,102228
15,20,948
1,25,1673
27,21,1973
6,12,11006
3,1,1345
14,8,3490
1,5,41641
18,3,2363
10,11,2624
20,2,3792
7,20,6771
3,19,2646
9,9,2243
31,17,2862
23,13,933
26,15,1014
8,25,2228
26,3,7698
20,24,4265
1,7,1767
30,5,18805
11,21,2237
0,9,962
30,9,4499
23,12,2209
11,12,3051
28,17,634
16,23,3216
15,7,3056
11,13,3730
24,20,1621
16,21,2110
20,23,1015
15,15,3822
30,26,1357
8,13,2325
22,24,2957
19,15,2471
13,9,2915
28,6,12400
4,29,1017
26,18,1326
7,6,502204
7,22,1966
12,1,1492
14,7,3511
1,15,1354
6,19,3858
19,23,2544
16,22,4754
4,19,2998
31,14,10456
2,19,1587
17,20,18109
18,10,6372
25,7,4001
21,18,744
12,8,2893
18,16,3724
9,18,1866
27,0,19211
15,23,11230
12,5,2388
21,10,2405
27,24,5308
16,1,38026
15,0,2474
12,22,2353
29,4,19387
31,21,2145
30,17,6324
0,12,1022
5,26,1750
9,12,3921
15,6,2853
0,10,5449
15,24,5393
26,19,542
2,14,1486
17,0,1737
29,3,18885
4,16,20201
3,28,1157
27,3,3812
0,0,4432
9,15,1643
10,24,3989
15,8,20178
3,6,8175
27,16,8490
28,29,3384
27,25,2072
22,16,3313
12,20,862
29,18,10068
7,28,5939
21,23,3308
16,9,2506
13,20,2781
1,18,16213
15,12,5010
24,24,1685
5,27,4799
14,11,2360
8,14,1449
28,3,11659
2,7,2282
0,23,5267
7,29,12182
0,20,2211
4,1,3406
9,2,2881
30,21,2001
29,13,1334
10,4,6264
12,17,3020
3,24,9529
23,0,47652
8,27,3973
0,17,8072
18,25,12102
5,1,12506
8,22,14461
31,28,2975
9,20,3714
0,21,2998
23,14,824
31,11,14222
29,2,7695
23,22,3636
6,10,6264
27,26,4349
19,11,3653
19,4,596
24,23,1438
29,6,12066
31,2,5349
24,14,517
0,13,2041
4,10,2572
24,7,719
14,0,7023
10,21,7180
15,5,44794
10,14,1424
8,8,23450
7,18,2193
4,5,63775
1,17,2133
2,25,3631
21,25,5400
9,4,14026
9,19,1872
20,25,2589
18,4,873
3,14,1213
21,9,6661
5,25,3167
2,23,1287
31,10,3092
0,26,7994
6,13,1306
23,11,12546
15,4,8212
11,18,2428
10,10,4352
5,24,4009
10,2,2458
18,17,4265
7,23,4122
19,21,1639
24,9,8389
26,23,3012
1,23,4083
7,1,908
10,9,1734
15,18,7111
6,17,2026
3,21,2020
4,28,482
2,11,22053
23,10,420
12,6,3167
29,8,16621
7,10,7400
8,24,13918
18,18,3427
1,14,1074
6,16,3192
30,3,6486
0,15,1393
0,18,1592
15,16,3044
17,7,4560
7,14,7423
5,6,48292
29,5,5410
25,5,3294
19,22,5457
21,24,2230
16,20,1801
26,20,2174
8,3,4571
30,28,3230
12,12,767
14,24,820
30,29,4385
16,5,4153
18,9,5400
21,14,2302
29,24,2859
4,18,4017
6,2,2801
28,14,1701
9,25,3148
26,1,5189
27,23,1621
2,20,8862
0,25,3075
27,31,795
19,26,2457
19,17,3245
1,10,1432
18,19,2345
1,2,7921
24,17,4557
18,5,3033
31,5,4034
21,26,5845
21,0,2913
12,0,4556
16,18,1432
28,31,20773
31,4,9922
17,12,3774
4,6,22345
14,6,7067
1,16,6599
13,0,1710
12,7,5159
13,23,6157
29,31,5377
6,30,767
25,19,1978
28,2,5178
4,12,4037
30,20,906
26,6,5365
30,6,31937
18,13,3745
4,26,10609
13,1,1605
24,27,102896
26,12,3253
23,18,564
22,17,391
10,0,4714
5,9,39747
4,20,2009
26,5,3701
24,4,3835
15,13,1614
9,0,5529
5,18,59447
6,9,36376
27,20,5390
14,20,3292
9,1,2638
12,16,2409
23,27,8049
28,28,5933
12,18,3420
25,11,1097
13,3,8313
19,12,358
28,4,4811
25,2,3541
20,0,6636
0,3,2185
12,9,7395
25,23,1926
27,11,1052
13,14,3283
1,19,1555
11,9,3234
13,6,2358
22,13,5896
27,14,19884
10,5,3704
5,20,6973
30,22,2844
4,13,1585
13,12,8713
2,9,1334
2,24,3783
16,4,4069
11,0,14059
3,27,22002
1,6,25608
1,20,2976
14,23,3331
28,27,2676
15,1,2008
31,8,132767
7,9,16750
24,0,2732
30,8,56443
16,12,15023
9,10,30660
10,12,3194
14,9,1118
13,13,2579
16,11,1985
19,18,4919
2,13,922
22,4,2120
19,24,3210
11,5,34242
19,8,1002
28,23,1036
17,14,3044
2,0,12558
3,4,5370
13,18,30222
