x,y,elevation
0,0,478
0,1,468
0,2,476
0,3,486
0,4,486
0,5,461
0,6,451
0,7,444
0,8,442
0,9,462
0,10,451
0,11,404
0,12,389
0,13,389
0,14,389
0,15,395
0,16,399
0,17,411
0,18,433
0,19,455
0,20,474
0,21,447
0,22,446
0,23,457
0,24,466
0,25,452
0,26,461
0,27,461
0,28,474
0,29,472
0,30,471
0,31,448
0,32,411
0,33,416
0,34,440
0,35,438
0,36,452
0,37,424
0,38,430
0,39,433
0,40,414
0,41,400
0,42,390
0,43,382
0,44,368
0,45,366
0,46,381
0,47,394
0,48,400
0,49,390
0,50,375
0,51,372
0,52,374
0,53,367
0,54,356
0,55,351
0,56,343
0,57,340
0,58,338
0,59,338
0,60,335
0,61,331
0,62,329
0,63,329
0,64,328
0,65,333
0,66,391
0,67,464
0,68,448
0,69,439
0,70,377
0,71,377
0,72,413
0,73,458
0,74,449
0,75,444
0,76,483
0,77,492
0,78,483
0,79,467
0,80,506
0,81,494
0,82,449
0,83,502
0,84,532
0,85,463
0,86,395
0,87,428
0,88,462
0,89,444
0,90,432
0,91,425
0,92,403
0,93,394
0,94,394
0,95,405
0,96,423
0,97,442
0,98,425
0,99,396
0,100,388
0,101,372
0,102,374
0,103,372
0,104,383
0,105,376
0,106,373
0,107,401
0,108,465
0,109,495
0,110,437
0,111,406
0,112,381
0,113,381
0,114,387
0,115,392
0,116,422
0,117,417
0,118,433
0,119,467
0,120,445
0,121,451
0,122,458
0,123,483
0,124,510
0,125,500
0,126,473
0,127,447
1,0,488
1,1,469
1,2,479
1,3,489
1,4,492
1,5,475
1,6,464
1,7,454
1,8,465
1,9,464
1,10,462
1,11,435
1,12,388
1,13,387
1,14,387
1,15,389
1,16,394
1,17,400
1,18,410
1,19,437
1,20,438
1,21,435
1,22,443
1,23,460
1,24,468
1,25,448
1,26,454
1,27,452
1,28,457
1,29,450
1,30,444
1,31,433
1,32,413
1,33,406
1,34,418
1,35,430
1,36,444
1,37,417
1,38,429
1,39,439
1,40,438
1,41,419
1,42,398
1,43,385
1,44,374
1,45,371
1,46,382
1,47,393
1,48,396
1,49,393
1,50,380
1,51,390
1,52,399
1,53,374
1,54,356
1,55,347
1,56,340
1,57,338
1,58,334
1,59,333
1,60,333
1,61,331
1,62,330
1,63,328
1,64,327
1,65,328
1,66,379
1,67,477
1,68,481
1,69,447
1,70,384
1,71,388
1,72,446
1,73,474
1,74,484
1,75,465
1,76,505
1,77,520
1,78,526
1,79,499
1,80,494
1,81,502
1,82,498
1,83,495
1,84,473
1,85,413
1,86,392
1,87,463
1,88,470
1,89,446
1,90,432
1,91,438
1,92,421
1,93,413
1,94,412
1,95,444
1,96,460
1,97,446
1,98,415
1,99,395
1,100,381
1,101,373
1,102,386
1,103,395
1,104,380
1,105,399
1,106,427
1,107,397
1,108,417
1,109,457
1,110,449
1,111,429
1,112,424
1,113,418
1,114,432
1,115,443
1,116,473
1,117,464
1,118,438
1,119,433
1,120,480
1,121,496
1,122,499
1,123,498
1,124,538
1,125,539
1,126,520
1,127,470
2,0,493
2,1,472
2,2,470
2,3,485
2,4,491
2,5,491
2,6,481
2,7,480
2,8,483
2,9,479
2,10,481
2,11,468
2,12,406
2,13,386
2,14,384
2,15,384
2,16,389
2,17,393
2,18,397
2,19,409
2,20,443
2,21,465
2,22,462
2,23,468
2,24,469
2,25,449
2,26,443
2,27,441
2,28,438
2,29,430
2,30,426
2,31,424
2,32,422
2,33,412
2,34,402
2,35,408
2,36,423
2,37,417
2,38,442
2,39,453
2,40,436
2,41,428
2,42,424
2,43,407
2,44,378
2,45,377
2,46,390
2,47,395
2,48,405
2,49,397
2,50,385
2,51,390
2,52,389
2,53,369
2,54,359
2,55,345
2,56,339
2,57,336
2,58,332
2,59,332
2,60,331
2,61,331
2,62,329
2,63,327
2,64,327
2,65,332
2,66,379
2,67,478
2,68,498
2,69,448
2,70,391
2,71,397
2,72,441
2,73,472
2,74,486
2,75,502
2,76,531
2,77,529
2,78,544
2,79,521
2,80,487
2,81,482
2,82,493
2,83,500
2,84,434
2,85,375
2,86,388
2,87,432
2,88,468
2,89,445
2,90,428
2,91,435
2,92,436
2,93,420
2,94,431
2,95,460
2,96,459
2,97,430
2,98,410
2,99,392
2,100,378
2,101,384
2,102,403
2,103,414
2,104,399
2,105,435
2,106,460
2,107,408
2,108,394
2,109,443
2,110,476
2,111,440
2,112,445
2,113,451
2,114,477
2,115,485
2,116,493
2,117,492
2,118,469
2,119,432
2,120,521
2,121,533
2,122,525
2,123,519
2,124,551
2,125,573
2,126,567
2,127,502
3,0,494
3,1,473
3,2,466
3,3,480
3,4,489
3,5,488
3,6,490
3,7,497
3,8,496
3,9,487
3,10,476
3,11,453
3,12,432
3,13,399
3,14,383
3,15,382
3,16,382
3,17,387
3,18,391
3,19,398
3,20,436
3,21,449
3,22,441
3,23,451
3,24,470
3,25,459
3,26,444
3,27,437
3,28,435
3,29,432
3,30,443
3,31,447
3,32,447
3,33,443
3,34,425
3,35,396
3,36,404
3,37,420
3,38,437
3,39,437
3,40,426
3,41,428
3,42,421
3,43,399
3,44,381
3,45,368
3,46,378
3,47,389
3,48,406
3,49,393
3,50,380
3,51,371
3,52,365
3,53,359
3,54,350
3,55,340
3,56,337
3,57,335
3,58,331
3,59,331
3,60,328
3,61,329
3,62,328
3,63,327
3,64,326
3,65,335
3,66,383
3,67,460
3,68,501
3,69,473
3,70,430
3,71,412
3,72,429
3,73,440
3,74,463
3,75,486
3,76,523
3,77,536
3,78,536
3,79,511
3,80,448
3,81,438
3,82,460
3,83,463
3,84,396
3,85,366
3,86,411
3,87,441
3,88,439
3,89,415
3,90,411
3,91,410
3,92,435
3,93,438
3,94,450
3,95,445
3,96,427
3,97,423
3,98,409
3,99,390
3,100,389
3,101,403
3,102,428
3,103,426
3,104,455
3,105,447
3,106,423
3,107,415
3,108,388
3,109,424
3,110,476
3,111,471
3,112,447
3,113,467
3,114,511
3,115,518
3,116,513
3,117,504
3,118,497
3,119,453
3,120,520
3,121,534
3,122,528
3,123,530
3,124,545
3,125,567
3,126,571
3,127,507
4,0,490
4,1,488
4,2,471
4,3,468
4,4,479
4,5,485
4,6,485
4,7,500
4,8,499
4,9,479
4,10,467
4,11,454
4,12,472
4,13,460
4,14,407
4,15,382
4,16,381
4,17,381
4,18,384
4,19,389
4,20,406
4,21,428
4,22,448
4,23,470
4,24,481
4,25,468
4,26,461
4,27,462
4,28,454
4,29,456
4,30,462
4,31,473
4,32,468
4,33,461
4,34,438
4,35,407
4,36,388
4,37,407
4,38,437
4,39,436
4,40,409
4,41,421
4,42,422
4,43,391
4,44,378
4,45,365
4,46,360
4,47,369
4,48,393
4,49,382
4,50,373
4,51,368
4,52,357
4,53,355
4,54,345
4,55,338
4,56,335
4,57,333
4,58,331
4,59,330
4,60,328
4,61,328
4,62,328
4,63,327
4,64,327
4,65,333
4,66,393
4,67,485
4,68,502
4,69,503
4,70,471
4,71,440
4,72,434
4,73,431
4,74,444
4,75,461
4,76,479
4,77,474
4,78,471
4,79,471
4,80,448
4,81,414
4,82,407
4,83,401
4,84,397
4,85,375
4,86,409
4,87,423
4,88,416
4,89,395
4,90,392
4,91,398
4,92,432
4,93,454
4,94,439
4,95,416
4,96,409
4,97,413
4,98,400
4,99,395
4,100,408
4,101,432
4,102,454
4,103,481
4,104,504
4,105,451
4,106,433
4,107,474
4,108,420
4,109,395
4,110,441
4,111,436
4,112,462
4,113,462
4,114,497
4,115,542
4,116,539
4,117,520
4,118,509
4,119,450
4,120,451
4,121,484
4,122,477
4,123,485
4,124,500
4,125,534
4,126,549
4,127,525
5,0,489
5,1,488
5,2,474
5,3,460
5,4,474
5,5,476
5,6,484
5,7,491
5,8,493
5,9,496
5,10,475
5,11,463
5,12,486
5,13,466
5,14,435
5,15,395
5,16,380
5,17,379
5,18,379
5,19,382
5,20,393
5,21,418
5,22,441
5,23,468
5,24,472
5,25,462
5,26,466
5,27,474
5,28,479
5,29,481
5,30,468
5,31,450
5,32,443
5,33,440
5,34,441
5,35,416
5,36,388
5,37,396
5,38,420
5,39,438
5,40,415
5,41,418
5,42,412
5,43,392
5,44,379
5,45,365
5,46,356
5,47,357
5,48,379
5,49,376
5,50,365
5,51,360
5,52,356
5,53,352
5,54,343
5,55,337
5,56,333
5,57,331
5,58,330
5,59,329
5,60,330
5,61,328
5,62,327
5,63,326
5,64,327
5,65,355
5,66,377
5,67,428
5,68,462
5,69,465
5,70,465
5,71,454
5,72,443
5,73,449
5,74,445
5,75,440
5,76,443
5,77,446
5,78,460
5,79,483
5,80,453
5,81,422
5,82,433
5,83,412
5,84,381
5,85,362
5,86,383
5,87,393
5,88,392
5,89,385
5,90,389
5,91,408
5,92,441
5,93,435
5,94,412
5,95,403
5,96,403
5,97,414
5,98,418
5,99,436
5,100,463
5,101,482
5,102,483
5,103,501
5,104,453
5,105,435
5,106,471
5,107,464
5,108,394
5,109,395
5,110,404
5,111,410
5,112,442
5,113,468
5,114,508
5,115,547
5,116,562
5,117,533
5,118,505
5,119,458
5,120,441
5,121,448
5,122,482
5,123,512
5,124,468
5,125,505
5,126,538
5,127,548
6,0,496
6,1,490
6,2,477
6,3,458
6,4,465
6,5,474
6,6,479
6,7,490
6,8,488
6,9,497
6,10,492
6,11,486
6,12,488
6,13,475
6,14,467
6,15,429
6,16,378
6,17,378
6,18,377
6,19,378
6,20,383
6,21,404
6,22,446
6,23,467
6,24,461
6,25,451
6,26,466
6,27,477
6,28,475
6,29,475
6,30,459
6,31,451
6,32,438
6,33,425
6,34,435
6,35,422
6,36,392
6,37,385
6,38,405
6,39,425
6,40,414
6,41,410
6,42,417
6,43,403
6,44,385
6,45,366
6,46,355
6,47,352
6,48,371
6,49,376
6,50,361
6,51,357
6,52,353
6,53,349
6,54,342
6,55,334
6,56,330
6,57,329
6,58,329
6,59,329
6,60,330
6,61,328
6,62,327
6,63,326
6,64,329
6,65,386
6,66,394
6,67,418
6,68,430
6,69,410
6,70,431
6,71,452
6,72,464
6,73,453
6,74,455
6,75,452
6,76,438
6,77,449
6,78,469
6,79,486
6,80,453
6,81,437
6,82,424
6,83,387
6,84,355
6,85,353
6,86,364
6,87,371
6,88,374
6,89,382
6,90,398
6,91,412
6,92,434
6,93,417
6,94,403
6,95,398
6,96,400
6,97,416
6,98,446
6,99,491
6,100,510
6,101,496
6,102,478
6,103,460
6,104,434
6,105,468
6,106,481
6,107,412
6,108,400
6,109,437
6,110,448
6,111,451
6,112,442
6,113,467
6,114,505
6,115,542
6,116,563
6,117,549
6,118,491
6,119,471
6,120,468
6,121,466
6,122,513
6,123,534
6,124,490
6,125,473
6,126,496
6,127,543
7,0,486
7,1,492
7,2,489
7,3,469
7,4,460
7,5,473
7,6,486
7,7,495
7,8,500
7,9,502
7,10,492
7,11,490
7,12,484
7,13,468
7,14,461
7,15,465
7,16,399
7,17,376
7,18,376
7,19,376
7,20,377
7,21,387
7,22,422
7,23,438
7,24,457
7,25,443
7,26,471
7,27,462
7,28,454
7,29,470
7,30,452
7,31,436
7,32,444
7,33,433
7,34,423
7,35,432
7,36,399
7,37,381
7,38,393
7,39,416
7,40,392
7,41,403
7,42,418
7,43,406
7,44,387
7,45,370
7,46,358
7,47,350
7,48,367
7,49,375
7,50,358
7,51,353
7,52,350
7,53,345
7,54,339
7,55,331
7,56,329
7,57,329
7,58,329
7,59,330
7,60,329
7,61,332
7,62,329
7,63,327
7,64,334
7,65,399
7,66,424
7,67,457
7,68,491
7,69,433
7,70,430
7,71,465
7,72,493
7,73,460
7,74,464
7,75,474
7,76,467
7,77,465
7,78,482
7,79,487
7,80,465
7,81,456
7,82,428
7,83,378
7,84,350
7,85,357
7,86,367
7,87,373
7,88,378
7,89,393
7,90,407
7,91,406
7,92,411
7,93,403
7,94,399
7,95,393
7,96,393
7,97,401
7,98,445
7,99,522
7,100,513
7,101,483
7,102,459
7,103,455
7,104,491
7,105,488
7,106,425
7,107,398
7,108,420
7,109,456
7,110,500
7,111,509
7,112,469
7,113,460
7,114,483
7,115,516
7,116,570
7,117,541
7,118,473
7,119,493
7,120,528
7,121,526
7,122,528
7,123,547
7,124,546
7,125,523
7,126,525
7,127,532
8,0,475
8,1,485
8,2,492
8,3,478
8,4,462
8,5,467
8,6,478
8,7,489
8,8,495
8,9,495
8,10,494
8,11,482
8,12,486
