x,y,pp,ra,rp
17,0,103223,9236,8
17,1,103763,8440,7
17,2,105236,7017,6
17,3,136059,6538,4
17,4,143189,6485,4
18,0,103223,9236,8
18,1,103763,8440,7
18,2,105236,7017,6
18,3,136059,6538,4
18,4,143189,6484,4
24,3,154776,11878,7
24,4,154776,11878,7
25,3,154169,12193,7
25,4,154169,12193,7
26,3,154011,12274,7
26,4,154011,12275,7
26,8,133633,11273,8
26,9,133633,11273,8
27,8,133874,11257,8
27,9,133874,11257,8
28,8,134243,11235,8
28,9,131394,10967,8
28,10,129910,10828,8
29,3,154989,18573,12
29,4,155261,21896,14
29,9,129910,10828,8
29,10,129910,10828,8
30,0,154634,22520,14
30,1,155342,23405,15
30,3,154732,22731,14
30,4,152845,21163,13
30,5,152829,21158,13
31,0,155342,23405,15
31,1,155150,24149,15
31,2,154553,22773,14
31,3,154316,22495,14
31,4,150371,22690,15
31,5,152270,21747,14
31,8,135262,13483,9
31,9,135262,13483,9
31,11,101166,42970,42
31,12,101166,42970,42
32,1,154922,25033,16
32,2,154553,22773,14
32,3,153818,22089,14
32,4,148727,23507,15
32,5,138920,22368,16
32,6,137700,21178,15
32,7,137324,20812,15
32,8,135262,13483,9
32,9,135262,13483,9
32,11,101166,42970,42
32,12,101166,42970,42
33,1,150706,25210,16
33,2,147988,24866,16
33,3,141104,24737,17
33,4,139694,24732,17
33,5,138920,22368,16
33,6,137700,21178,15
33,7,139688,21258,15
34,1,146137,25557,17
34,2,146144,25551,17
34,3,140422,25695,18
34,4,140409,25697,18
34,6,140170,23175,16
34,7,140149,23086,16
34,15,100576,42691,42
34,16,100576,42692,42
34,17,39,2,5
34,18,39,2,5
35,0,140013,26100,18
35,1,140013,26100,18
35,3,140415,25706,18
35,4,140415,25706,18
35,7,139927,21303,15
35,8,135376,58281,43
35,9,135376,58281,43
35,10,104643,55164,52
35,11,104643,55164,52
35,14,102043,52916,51
35,15,102043,52916,51
35,17,39535,1,3
35,18,39535,1,3
35,21,48,9,18
35,22,48,9,18
36,0,140013,26100,18
36,1,140013,26100,18
36,3,142612,26156,18
36,5,140200,24338,17
36,6,140072,23451,16
36,7,139659,30150,21
36,8,137785,59689,43
36,9,135376,58281,43
36,10,104643,55164,52
36,11,104643,55164,52
36,14,101981,52899,51
36,15,101981,52899,51
36,16,99334,52332,52
36,17,99173,27671,27
36,18,98992,0,0
36,21,48,9,18
36,22,48,9,18
37,0,141344,25808,18
37,1,141302,27668,19
37,2,142573,32140,22
37,3,142669,27335,19
37,5,140200,24338,17
37,6,140073,23532,16
37,7,139638,64518,46
37,8,135316,63599,46
37,10,104246,58390,56
37,11,103789,55290,53
37,12,102565,55327,53
37,13,193,166,100
37,14,82041,42839,61
37,15,101664,53069,52
37,16,99334,52332,52
37,17,99334,52332,52
38,0,141344,25808,18
38,1,141344,25808,18
38,6,140353,73131,52
38,7,140353,73131,52
