x,y,value
12,62,154660
12,63,77330
13,62,77330
13,63,38665
14,37,10560
14,38,21120
15,37,5280
15,38,10560
20,9,10018
20,10,20036
20,38,19878
20,39,9939
21,9,5009
21,10,10018
21,19,8134
21,20,4067
21,38,39756
21,39,19878
22,13,42288
22,14,84576
22,16,16995
22,17,33990
22,19,16268
22,20,8134
23,13,21144
23,14,42288
23,16,33990
23,17,67980
24,25,42196
24,26,34994
24,27,27792
24,34,54424
24,35,27212
24,38,48436
24,39,24218
25,25,21098
25,26,38341
25,27,55584
25,34,27212
25,35,13606
25,37,15437
25,38,55092
25,39,12109
26,37,32444
26,38,64888
27,16,50800
27,17,101600
27,37,15897
27,38,31794
27,54,389624
27,55,194812
28,16,25400
28,17,50800
28,54,194812
28,55,97406
29,18,59006
29,19,29503
30,18,118012
30,19,59006
31,40,7632
31,41,15264
32,40,3816
32,41,7632
36,45,14072
36,46,7036
37,45,28144
37,46,14072
37,47,4262
37,48,8524
37,52,7557
37,53,15114
38,47,8524
38,48,17048
38,52,15114
38,53,30228
38,55,191806
38,56,383612
38,57,312172
38,58,624344
39,55,383612
39,56,767224
39,57,156086
39,58,312172
41,55,349197
41,56,698394
42,55,698394
42,56,1396788
43,11,195100
43,12,97550
44,11,97550
44,12,48775
46,54,366534
46,55,733068
47,10,171332
47,11,85666
47,54,183267
47,55,366534
48,10,85666
48,11,42833
49,55,737324
49,56,1474648
50,55,368662
50,56,737324
52,56,2259048
52,57,1129524
53,56,1129524
53,57,564762
54,0,117312
54,17,350040
54,18,175020
55,0,58656
55,17,175020
55,18,87510
57,0,115052
58,0,230104
58,120,63590
58,121,127180
59,29,504364
59,30,252182
59,31,724608
59,32,1449216
59,120,127180
59,121,254360
59,123,312830
59,124,381270
60,29,1008728
60,30,504364
60,31,362304
60,32,724608
60,34,315042
60,35,630084
60,49,1704436
60,50,3408872
60,56,2644252
60,57,5314038
60,58,5339084
60,114,85140
60,115,258974
60,116,347652
60,123,156415
60,124,190635
60,126,81172
60,127,162344
61,34,630084
61,35,1260168
61,43,720420
61,44,360210
61,49,852218
61,50,1704436
61,56,1322126
61,57,3991912
61,58,5339572
61,114,170280
61,115,342341
61,116,173826
61,126,162344
61,127,324688
62,3,348562
62,4,697124
62,37,689930
62,38,1379860
62,39,889188
62,40,918368
62,41,1261172
62,42,1448220
62,43,1440840
62,44,1436322
62,45,711896
62,57,1333404
62,58,5883122
62,59,1608157
62,111,83800
62,112,167600
63,3,174281
63,4,348562
63,37,1379860
63,38,2759720
63,39,444594
63,40,459184
63,41,630586
63,42,724110
63,44,711896
63,45,1431056
63,46,712562
63,47,4136564
63,48,2068282
63,51,1419026
63,52,2838052
63,53,1862490
63,54,3724980
63,56,1822776
63,57,3645552
63,58,6534234
63,59,3267117
63,111,167600
63,112,335200
64,8,591262
64,9,1182524
64,45,712562
64,46,356281
64,47,2068282
64,48,1034141
64,51,709513
64,52,1419026
64,53,931245
64,54,1862490
64,56,911388
64,57,6545116
64,58,7666884
64,59,6133208
64,60,2827670
65,8,295631
65,9,591262
65,51,1559844
65,52,3146156
65,53,3217887
65,54,3209552
65,55,3151937
65,56,6471753
65,57,8898742
65,58,5579349
65,59,5624686
65,60,2812343
65,62,3027539
65,63,3083057
65,64,3078982
65,65,2691194
65,66,2314392
65,67,2318174
65,103,168622
65,104,84311
66,49,3033834
66,50,2847700
66,51,6010917
66,52,6295042
66,53,6435774
66,54,6419104
66,55,7032242
66,56,8979803
66,57,10030574
66,58,4897585
66,59,7186745
66,60,5131940
66,61,5933482
66,62,6055078
66,63,6166114
66,64,6157964
66,65,5382388
66,66,4628784
66,67,4636348
66,68,2304544
66,69,1152272
66,97,195876
66,98,391752
66,103,337244
66,104,168622
67,17,838532
67,18,1677064
67,45,1508286
67,46,3016572
67,49,6067668
67,50,5700309
67,51,4185711
67,52,1441424
67,55,6609472
67,56,8805880
67,57,11256228
67,58,10011756
67,59,8791632
67,60,7800180
67,61,5923408
67,62,1480774
67,68,4609088
67,69,3777682
67,70,1311212
67,97,416406
67,98,314908
67,101,84434
67,102,168868
68,17,1677064
68,18,3354128
68,45,8441388
68,46,7254450
68,49,2545560
68,50,5256492
68,51,2590626
68,54,5259276
68,55,8904838
68,56,9321303
68,57,10544958
68,58,2806038
68,59,4066748
68,60,7751835
68,61,6936003
68,62,3169636
68,69,5250820
68,70,5694779
68,71,3248202
68,76,322186
68,77,644372
68,78,1341554
68,79,1341824
68,80,2066291
68,81,1026359
68,97,199436
68,98,99718
68,99,398408
68,100,199204
68,101,168868
68,102,337736
68,105,350084
68,106,175042
69,45,4203510
69,46,2101755
69,49,1272780
69,50,2545560
69,54,10215776
69,55,8925808
69,56,8321822
69,57,9715780
69,60,7443552
69,61,6902924
69,62,6362296
69,63,2842412
69,69,1310059
69,70,5854512
69,71,6505255
69,75,327656
69,76,985298
69,77,1288744
69,78,670777
69,79,1314370
69,80,4132582
69,81,2849982
69,82,783691
69,99,199204
69,100,99602
69,105,175042
69,106,87521
70,25,633658
70,26,1267316
70,49,5697140
70,50,2848570
70,54,9176266
70,55,6416753
70,56,4478524
70,57,8957048
70,60,3698836
70,61,7750793
70,62,7140706
70,63,5684824
70,64,2508836
70,65,1254418
70,70,4620708
70,71,2310354
70,75,1397580
70,76,1521286
70,81,3134764
70,82,1567382
71,25,316829
71,26,633658
71,49,5688850
71,50,2844425
71,54,8163052
71,55,4081526
71,56,5041984
71,57,10083968
71,61,3792794
71,62,1896397
71,64,5028314
71,65,5478272
71,66,3376072
71,68,995514
71,69,1991028
71,75,2126424
71,76,1600927
71,77,1075430
71,81,2655124
71,82,5310248
71,101,509344
71,102,254672
72,31,940072
72,32,470036
72,48,2099972
72,49,7040224
72,50,1420140
72,54,3043672
72,55,1521836
72,56,5387724
72,57,10775448
72,64,1259130
72,65,4646830
72,66,6752144
72,67,684503
72,68,1866763
72,69,995514
72,76,1075430
72,77,2150860
72,81,1327562
72,82,2655124
72,101,254672
72,102,127336
73,31,1880144
73,32,940072
73,46,2328712
73,47,1164356
73,48,4199944
73,49,8399888
73,54,7056536
73,55,3528268
73,56,5178956
73,57,11528792
73,58,4173113
73,66,2965744
73,67,6888433
73,68,3833048
73,77,1592705
73,78,3185410
74,46,1164356
74,47,582178
74,49,4306416
74,50,8612832
74,52,7715792
74,53,3857896
74,54,8640328
74,55,4320164
74,56,5183080
74,57,11425262
74,58,5740525
74,62,6123244
74,63,3061622
74,66,2634261
74,67,7480732
74,68,4221008
74,69,1326184
74,77,3185410
74,78,6370820
74,99,154456
74,100,308912
75,15,2486690
75,16,4973380
75,45,515675
75,46,1031350
75,49,2153208
75,50,4306416
75,52,3857896
75,53,1928948
75,54,10224120
75,55,5112060
75,56,5343024
75,57,11101734
75,58,7772628
75,59,2085781
75,62,4758718
75,63,4925003
75,66,4432992
75,67,5103705
75,68,1326184
75,69,2652368
75,99,308912
75,100,617824
76,15,1243345
76,16,2486690
76,45,1031350
76,46,2062700
76,51,9533756
76,52,4766878
76,56,5507912
76,57,11041548
76,58,9928040
76,59,4171562
76,62,3394192
76,63,6788384
76,66,6528260
76,67,3264130
76,70,3670440
76,71,1835220
76,76,1164530
76,77,2329060
76,99,539036
76,100,269518
77,14,3257598
77,15,3614318
77,16,1317786
77,45,510524
77,46,1021048
77,47,3545640
77,48,1772820
77,51,4766878
77,52,2383439
77,54,1908398
77,55,3816796
77,57,4527864
77,58,2263932
77,59,2090229
77,60,4180458
77,62,3388738
77,63,6777476
77,64,5376620
77,65,8467808
77,66,3845098
77,70,1835220
77,71,917610
77,76,582265
77,77,1164530
77,93,1139612
77,94,569806
77,99,269518
77,100,889856
77,101,443854
78,14,6515196
78,15,3925331
78,16,658893
78,35,1189964
78,36,2379928
78,45,1021048
78,46,2042096
78,47,7091280
78,48,3545640
78,54,4768096
78,55,9536192
78,57,3017078
78,58,6034156
78,59,4180458
78,60,8370030
78,61,1668362
78,62,6648652
78,63,5049709
78,64,10753240
78,65,7311020
78,66,1922549
78,93,1174798
78,94,587399
78,100,443854
78,101,221927
79,13,2545970
79,14,1272985
79,35,2379928
79,36,4759856
79,45,3264986
79,46,6529972
79,53,6796898
79,54,14237532
79,55,8903056
79,57,6517456
79,58,13034912
79,60,6673448
79,61,3336724
