x,y,elevation
0,0,250
0,1,243
0,2,240
0,3,242
0,4,253
0,5,262
0,6,268
0,7,276
0,8,284
0,9,286
0,10,281
0,11,280
0,12,278
0,13,277
0,14,274
0,15,273
0,16,278
0,17,280
0,18,280
0,19,278
0,20,285
0,21,298
0,22,308
0,23,317
0,24,315
0,25,308
0,26,302
0,27,297
0,28,294
0,29,297
0,30,291
0,31,291
0,32,300
0,33,301
0,34,300
0,35,299
0,36,289
0,37,287
0,38,288
0,39,290
0,40,298
0,41,297
0,42,297
0,43,303
0,44,294
0,45,297
0,46,298
0,47,299
0,48,305
0,49,310
0,50,313
0,51,318
0,52,303
0,53,306
0,54,305
0,55,300
0,56,297
0,57,296
0,58,299
0,59,303
0,60,299
0,61,294
0,62,298
0,63,305
0,64,314
0,65,315
0,66,311
0,67,319
0,68,304
0,69,303
0,70,304
0,71,305
0,72,306
0,73,306
0,74,304
0,75,303
0,76,304
0,77,306
0,78,308
0,79,309
0,80,309
0,81,313
0,82,327
0,83,341
0,84,351
0,85,358
0,86,356
0,87,335
0,88,306
0,89,295
0,90,298
0,91,298
0,92,301
0,93,303
0,94,306
0,95,304
0,96,303
0,97,304
0,98,285
0,99,248
0,100,214
0,101,216
0,102,244
0,103,264
0,104,295
0,105,299
0,106,315
0,107,347
0,108,344
0,109,330
0,110,322
0,111,318
0,112,318
0,113,319
0,114,319
0,115,320
0,116,329
0,117,334
0,118,340
0,119,340
0,120,339
0,121,339
0,122,340
0,123,343
0,124,348
0,125,350
0,126,349
0,127,356
1,0,250
1,1,248
1,2,246
1,3,247
1,4,258
1,5,265
1,6,269
1,7,276
1,8,282
1,9,285
1,10,280
1,11,278
1,12,279
1,13,279
1,14,275
1,15,273
1,16,277
1,17,281
1,18,285
1,19,281
1,20,283
1,21,295
1,22,304
1,23,313
1,24,317
1,25,310
1,26,303
1,27,298
1,28,293
1,29,297
1,30,299
1,31,299
1,32,302
1,33,301
1,34,299
1,35,297
1,36,290
1,37,288
1,38,288
1,39,290
1,40,294
1,41,294
1,42,292
1,43,293
1,44,286
1,45,289
1,46,292
1,47,297
1,48,302
1,49,300
1,50,301
1,51,300
1,52,295
1,53,299
1,54,300
1,55,299
1,56,299
1,57,299
1,58,297
1,59,298
1,60,299
1,61,296
1,62,302
1,63,312
1,64,314
1,65,313
1,66,313
1,67,315
1,68,303
1,69,303
1,70,307
1,71,308
1,72,308
1,73,312
1,74,315
1,75,313
1,76,313
1,77,309
1,78,311
1,79,312
1,80,314
1,81,326
1,82,343
1,83,356
1,84,374
1,85,384
1,86,372
1,87,344
1,88,302
1,89,282
1,90,280
1,91,288
1,92,293
1,93,295
1,94,301
1,95,300
1,96,297
1,97,293
1,98,266
1,99,224
1,100,216
1,101,239
1,102,271
1,103,279
1,104,285
1,105,289
1,106,313
1,107,337
1,108,334
1,109,320
1,110,317
1,111,319
1,112,319
1,113,319
1,114,321
1,115,321
1,116,330
1,117,335
1,118,336
1,119,339
1,120,340
1,121,341
1,122,343
1,123,347
1,124,352
1,125,352
1,126,349
1,127,354
2,0,253
2,1,250
2,2,250
2,3,249
2,4,262
2,5,268
2,6,271
2,7,275
2,8,278
2,9,281
2,10,280
2,11,277
2,12,278
2,13,279
2,14,275
2,15,273
2,16,276
2,17,283
2,18,288
2,19,284
2,20,286
2,21,290
2,22,298
2,23,309
2,24,315
2,25,311
2,26,306
2,27,300
2,28,292
2,29,295
2,30,303
2,31,304
2,32,303
2,33,303
2,34,300
2,35,295
2,36,290
2,37,288
2,38,288
2,39,289
2,40,288
2,41,290
2,42,288
2,43,283
2,44,280
2,45,284
2,46,289
2,47,291
2,48,290
2,49,285
2,50,286
2,51,287
2,52,286
2,53,289
2,54,293
2,55,298
2,56,299
2,57,300
2,58,300
2,59,297
2,60,298
2,61,297
2,62,300
2,63,305
2,64,305
2,65,307
2,66,309
2,67,308
2,68,307
2,69,304
2,70,308
2,71,311
2,72,313
2,73,314
2,74,326
2,75,336
2,76,331
2,77,330
2,78,326
2,79,322
2,80,322
2,81,329
2,82,337
2,83,354
2,84,381
2,85,390
2,86,377
2,87,337
2,88,294
2,89,279
2,90,267
2,91,268
2,92,276
2,93,287
2,94,296
2,95,294
2,96,287
2,97,283
2,98,247
2,99,214
2,100,237
2,101,270
2,102,292
2,103,288
2,104,277
2,105,280
2,106,299
2,107,321
2,108,319
2,109,317
2,110,318
2,111,321
2,112,322
2,113,322
2,114,331
2,115,325
2,116,335
2,117,342
2,118,335
2,119,337
2,120,340
2,121,344
2,122,348
2,123,349
2,124,351
2,125,349
2,126,348
2,127,350
3,0,258
3,1,255
3,2,252
3,3,250
3,4,267
3,5,269
3,6,271
3,7,272
3,8,273
3,9,277
3,10,279
3,11,276
3,12,278
3,13,278
3,14,275
3,15,273
3,16,275
3,17,284
3,18,288
3,19,286
3,20,294
3,21,294
3,22,293
3,23,299
3,24,309
3,25,313
3,26,310
3,27,303
3,28,296
3,29,294
3,30,304
3,31,306
3,32,306
3,33,306
3,34,301
3,35,296
3,36,289
3,37,287
3,38,287
3,39,287
3,40,284
3,41,286
3,42,285
3,43,279
3,44,280
3,45,281
3,46,285
3,47,284
3,48,281
3,49,279
3,50,279
3,51,280
3,52,281
3,53,285
3,54,290
3,55,295
3,56,299
3,57,302
3,58,306
3,59,298
3,60,296
3,61,295
3,62,299
3,63,299
3,64,300
3,65,301
3,66,301
3,67,301
3,68,300
3,69,302
3,70,309
3,71,317
3,72,324
3,73,323
3,74,330
3,75,355
3,76,366
3,77,359
3,78,344
3,79,340
3,80,334
3,81,329
3,82,340
3,83,368
3,84,375
3,85,373
3,86,350
3,87,307
3,88,279
3,89,271
3,90,263
3,91,249
3,92,253
3,93,273
3,94,284
3,95,284
3,96,278
3,97,264
3,98,225
3,99,211
3,100,257
3,101,288
3,102,297
3,103,278
3,104,270
3,105,283
3,106,297
3,107,304
3,108,307
3,109,311
3,110,315
3,111,321
3,112,321
3,113,326
3,114,330
3,115,325
3,116,331
3,117,334
3,118,333
3,119,337
3,120,339
3,121,345
3,122,349
3,123,349
3,124,348
3,125,343
3,126,344
3,127,347
4,0,260
4,1,260
4,2,258
4,3,252
4,4,268
4,5,270
4,6,272
4,7,273
