x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,0,3,0,0,3,0,0,3,3,3,3,3,0,3,0,4,0,0,0,0,0,0,10,13,23
0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6
0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7
0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,10
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
0,10,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,12
0,43,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,0,6,6,12
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,46,7,3,0,3,3,11,8,6,8,5,5,11,19,7,8,5,7,7,6,0,0,68,61,129
0,47,0,0,0,3,4,3,3,3,3,3,6,4,3,7,4,5,5,0,0,0,0,23,31,54
0,48,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6
1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1,8,3,3,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,10,15,25
1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
1,43,3,0,0,3,0,0,0,0,0,0,3,3,0,3,5,3,5,0,0,0,0,12,16,28
1,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6
1,45,19,16,0,8,3,13,20,12,14,4,14,15,13,17,16,26,21,12,12,7,3,126,137,263
1,46,3,4,0,0,0,8,4,3,3,0,3,3,3,5,7,3,5,0,3,0,0,26,33,59
1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,41,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,3,0,0,0,0,6,5,11
2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
2,44,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,7,14
2,45,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,7,7,14
3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,3,7,10
3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,6
3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,6
4,0,3,3,0,0,0,0,3,3,0,3,3,0,3,3,0,3,0,0,0,0,0,8,9,17
4,7,0,4,0,0,3,4,3,3,0,3,0,5,3,9,4,3,0,0,0,0,0,17,26,43
4,10,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,7,7,14
4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,41,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
5,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,7,16
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
5,4,0,0,0,0,0,0,3,3,0,0,0,4,0,0,3,3,0,0,0,0,0,3,8,11
5,5,3,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,5,8,13
5,6,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,8,6,14
5,7,0,0,0,0,0,5,3,3,3,0,3,3,3,5,3,3,3,0,3,0,0,16,20,36
5,10,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,6
5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6
5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
6,0,44,32,0,40,23,32,42,39,34,45,48,42,44,47,62,41,33,13,3,0,0,313,352,665
6,1,4,0,0,3,0,0,0,4,0,4,0,0,0,5,4,3,5,0,0,0,0,18,18,36
6,2,8,11,0,20,7,17,15,7,17,15,17,19,10,12,8,4,7,3,0,0,0,95,100,195
6,3,3,0,0,3,0,3,4,3,3,5,0,0,0,3,4,0,0,0,0,0,0,15,20,35
6,4,3,3,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,9,7,16
6,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,39,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,9
6,67,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,3
6,68,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,12,9,21
7,0,59,53,0,65,84,67,57,55,56,57,63,41,56,58,42,66,95,79,80,32,5,631,540,1171
7,1,55,76,0,74,120,105,77,82,51,78,84,62,69,58,52,72,66,49,17,3,0,574,676,1250
7,2,5,5,0,8,0,6,6,3,7,0,3,4,6,17,3,0,0,0,0,0,0,37,42,79
7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,39,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,111,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
8,0,57,57,0,57,57,67,60,54,43,48,60,55,38,43,54,62,61,67,42,36,3,523,498,1021
8,1,7,6,0,17,21,13,8,8,8,9,13,7,8,6,10,12,6,8,3,0,0,85,85,170
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
