x,y,0_15,0_5,100_,15_20,20_25,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,ld25_30,m,pop
0,25,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,3,6,12
0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,6
1,26,0,0,0,0,0,0,0,0,3,5,3,0,3,0,3,0,0,0,0,0,7,0,9,16
2,26,0,8,0,4,4,8,3,4,5,13,7,3,6,3,3,6,5,3,0,0,40,8,53,93
2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,4,0,5,9
3,26,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6
4,28,3,4,0,0,0,5,4,3,0,5,3,3,4,3,8,5,3,3,0,0,31,3,26,57
5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,7
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,6
5,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3
5,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,8,15
6,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,8
6,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,5,8
6,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,6
6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
6,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
6,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,3,4,8
6,29,0,3,0,3,0,3,0,0,3,3,3,3,0,0,0,0,0,3,0,0,12,3,13,25
6,33,0,3,0,0,0,0,3,0,0,3,4,0,0,3,3,3,0,0,0,0,9,0,13,22
7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,3,3,10,13
7,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5
7,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
7,28,7,3,0,4,0,6,5,5,4,10,3,8,5,0,3,3,4,0,0,0,30,4,45,75
7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
8,26,0,0,0,4,4,3,0,3,0,3,3,0,0,0,3,0,4,3,0,0,11,3,22,33
8,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25,4,3,0,3,0,3,3,0,0,0,0,4,0,0,3,0,0,0,0,0,14,0,11,25
10,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
10,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
11,13,0,3,0,0,5,0,0,0,0,5,4,0,8,5,3,3,5,0,0,0,18,3,28,46
11,97,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,5,10
11,98,0,3,0,3,0,4,4,0,0,3,3,6,0,0,4,0,0,3,0,0,12,3,17,29
12,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,7,3,9,16
12,97,6,5,0,5,3,8,6,4,8,9,9,3,11,11,11,4,16,6,0,0,67,5,62,129
12,98,7,8,0,4,3,7,10,3,6,4,7,8,16,13,11,13,12,9,0,0,78,4,67,145
12,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
13,20,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,78,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,0,0,0,0,0,4,0,4,8
13,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3
13,97,12,6,0,10,6,13,12,4,12,10,13,14,14,18,18,12,11,10,4,0,103,13,110,213
13,98,12,14,0,7,5,14,11,8,9,11,0,5,8,0,6,5,9,4,4,0,68,9,76,144
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
14,42,0,0,0,0,3,0,0,0,0,3,0,0,5,3,0,0,0,3,0,0,8,0,9,17
14,78,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,5,3,7,12
14,97,3,3,0,5,4,5,3,3,6,5,9,3,9,6,3,7,3,0,0,0,39,5,40,79
14,98,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,3,0,3,13,3,15,28
15,18,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4
15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
15,42,3,3,0,0,0,3,0,6,4,0,0,4,0,6,5,7,0,0,0,0,15,3,26,41
15,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,5,9
15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,78,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,4,7
15,97,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,6,0,5,11
16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
16,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,5,9
16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
16,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,47,0,0,0,0,6,4,3,4,4,3,8,3,3,4,19,13,8,4,0,0,47,4,42,89
16,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,5,8
16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
16,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
16,77,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,6,3,11,17
16,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,97,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,5
17,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3
17,17,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,6,9
17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,4,7
17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,47,0,0,0,0,0,3,3,0,4,4,3,0,0,5,3,7,0,0,0,0,8,0,25,33
17,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
17,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4
17,64,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,3,0,9,12
17,65,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,3,0,0,7,0,13,20
17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7
18,12,3,3,0,4,0,3,3,3,3,0,0,0,0,3,0,0,0,3,3,0,18,0,18,36
18,13,8,8,0,8,17,12,12,12,11,10,20,9,14,10,12,9,10,6,3,0,95,13,109,204
18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
18,17,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5
18,18,3,0,0,3,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,6,0,7,13
18,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,5
18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6
19,12,3,6,0,6,7,4,3,3,4,6,6,0,9,10,5,11,5,0,0,0,46,8,49,95
19,13,3,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,11,3,8,19
19,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,4
20,127,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
23,66,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5
24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
24,65,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
24,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
25,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
25,94,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,6,11
25,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,5
26,4,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3
26,13,3,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,5,9
26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3
26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,7
26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
26,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
26,95,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,4,0,3,7
26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,0,3,0,0,0,4,3,0,3,3,4,3,3,3,3,3,3,0,0,0,19,3,13,32
27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6
27,25,0,0,0,3,0,0,0,0,3,3,4,0,3,0,0,0,0,0,0,0,10,3,10,20
27,26,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,8,3,12,20
27,37,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,6
27,85,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,3,7
27,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,94,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,7
28,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
28,24,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,0,0,0,0,7,0,13,20
28,25,5,5,0,3,3,7,8,6,7,6,7,3,7,7,6,3,4,4,0,0,45,4,48,93
28,26,3,0,0,0,4,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,8,0,11,19
28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
29,24,3,0,0,0,3,3,0,0,0,3,0,0,3,4,0,5,3,3,0,0,14,3,15,29
30,75,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,3,0,4,7
31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
31,75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,3,0,0,9,0,8,17
31,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
32,75,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,8,3,0,0,13,0,16,29
32,76,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,4,0,0,0,10,3,11,21
33,75,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,3,8
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,3
34,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
35,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,7,10
36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3
38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,3,6
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,18,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,8
39,84,0,0,0,0,3,0,3,0,0,0,0,3,3,3,0,3,0,0,0,0,7,0,5,12
40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
40,110,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,6
40,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
41,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
41,110,0,3,0,3,0,0,0,3,0,3,0,0,3,5,7,3,3,0,0,0,15,0,16,31
41,111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,10,3,14,24
42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
42,61,0,3,0,3,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,5,0,7,12
42,62,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,4,3,0,0,0,11,0,12,23
42,63,0,0,0,0,0,3,0,0,3,3,5,0,3,3,3,3,0,3,0,0,12,3,16,28
42,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
44,56,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,9
45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
45,35,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,7
45,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,6
45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7
46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6
46,53,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,0,3,0,0,6,0,7,13
46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
46,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
46,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3
47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3
47,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,5
47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
47,67,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,4,0,3,7
47,88,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
48,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
48,88,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3
48,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,6
51,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,6
51,74,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,5,0,4,9
51,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
52,73,3,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,3,10,17
52,74,4,0,0,8,10,3,10,4,9,11,19,4,22,25,22,9,12,13,3,0,87,4,105,192
52,76,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,11
52,77,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,6
53,73,0,0,0,0,3,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,7,0,9,16
53,74,0,0,0,6,3,3,0,3,6,5,5,3,5,15,5,7,3,0,0,3,30,5,44,74
53,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
54,74,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,10,3,10,20
55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
56,87,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,13
57,27,0,0,0,0,0,0,0,3,0,0,0,0,6,5,4,5,3,3,0,0,17,0,21,38
57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,6,0,7,13
57,63,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,4,9
57,64,3,3,0,3,0,3,3,3,0,0,0,0,3,0,4,6,3,0,0,0,21,0,19,40
57,65,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,6,0,6,12
57,80,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3
57,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
57,83,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,6
57,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,27,3,0,0,3,0,0,0,3,0,5,0,3,5,7,15,8,4,3,0,0,27,0,35,62
58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6
58,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6
58,65,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,7,12
58,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
58,79,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,8,0,6,14
58,80,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,4,3,0,0,0,7,0,7,14
58,81,0,0,0,3,3,5,4,3,7,0,6,6,8,7,5,5,7,5,0,0,30,0,48,78
58,82,0,0,0,0,0,0,0,0,0,0,6,0,3,8,4,7,3,0,3,0,22,0,18,40
58,83,3,3,0,0,7,3,4,3,0,9,6,0,8,4,5,5,4,0,0,0,30,0,38,68
58,84,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,7,3,4,11
58,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
59,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
59,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3
59,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
59,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6
59,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,6
60,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
60,45,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,3,7
