x,y,value
42,83,14274
42,125,87714
43,122,208974
43,123,316269
44,122,104487
45,96,306523
45,97,108522
45,121,259854
46,96,613046
46,97,1950168
46,98,536442
46,121,129927
47,97,105660
47,98,211320
48,121,334026
49,121,167013
51,121,545589
53,94,45
53,95,204
53,96,12
54,94,90
54,95,408
54,96,60
54,97,18
54,112,335283
55,112,971900
55,113,150667
56,112,403608
56,113,403880
57,112,49504
57,113,99008
57,127,758814
58,113,552402
58,125,253202
58,126,1259674
58,127,379407
59,113,402262
59,114,149301
59,124,371562
59,125,506404
59,126,253202
60,124,743124
61,107,7254
62,106,90552
62,107,59784
63,105,45252
63,106,135780
63,107,22638
63,124,607212
64,94,308187
64,105,156522
64,106,45252
65,92,1169436
65,93,584718
65,104,26906
65,105,120760
66,92,584718
66,93,292359
66,104,53812
66,105,107624
67,92,290793
67,93,581586
67,103,234939
67,104,78522
68,92,581586
68,93,1163172
68,103,155790
69,103,593253
71,93,1611654
71,94,3223308
72,94,3235326
72,95,1617663
73,103,542898
75,95,5330004
75,96,2665002
76,96,7979481
77,98,6478074
77,104,1945195
77,105,2004207
77,106,83280
77,107,41640
78,98,3239037
78,103,5096428
78,104,5077498
78,105,2497520
79,98,9658665
79,102,1154883
79,103,3001734
80,95,7381235
80,96,14034166
80,98,3322572
80,102,2309766
81,96,12864477
81,97,16043629
81,98,23140076
81,99,9888869
81,102,3195063
82,98,17555419
82,99,4615038
82,101,4666476
83,97,8576243
83,98,9714744
83,100,6844158
83,101,2333238
84,95,4325892
84,96,2162946
84,97,10823746
84,98,2151272
85,95,2162946
85,96,10824162
