x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,89,2,0,0.4,0.1,0.1,0.3,0,0.4,0.6,0,0.1,0,35765.6,0.8,0
88,46,8,0.5,0.30000000000000004,0.2,0.8999999999999999,0.8999999999999999,0.30000000000000004,1.3,1.5,0.5,1.6,0,119233.4,4,1.5
88,47,2,0,0.1,0.1,0,0.5,0,0.6,0.3,0,0.4,0,39310.8,1.1,0.4
88,110,8,0.1,0.8,0.5,0.5,1.6,0,0.8999999999999999,1.9,0.2,1.5,0,172658.4,3.9,0.1
88,111,2,0,0.2,0.1,0.1,0.4,0,0.2,0.5,0.1,0.4,0,43164.6,1,0
88,113,3,0.1,0.1,0.1,0.5,0.5,0.1,1.1,0.4,0,0.1,0,55400.3,1.6,0.5
88,116,7,0.4,0.1,0.2,1.2,1.3,0.1,2.5,1,0,0.2,0,129267.5,3.8,1.2
88,94,2,0.2,0.1,0,0.2,0.5,0,0.3,0.5,0.1,0.1,0,42864,0.9,0.2
88,95,5,0.4,0.3,0,0.5,1.3,0.1,0.6,1.3,0.2,0.3,0,107160,2.3,0.4
88,97,4,0.3,0.3,0,0.4,1,0.1,0.5,1,0.2,0.2,0,85728,1.8,0.3
88,12,1,0,0.1,0.1,0.1,0.2,0,0.1,0.2,0,0.2,0,16879.2,0.4,0.1
88,35,1,0,0,0,0,0.2,0,0.3,0.4,0,0.1,0,21008.6,0.6,0.1
88,79,2,0,0.2,0.2,0,0.4,0,0.4,0.6,0,0.2,0,46775.2,1,0
88,14,2,0,0.2,0.2,0.2,0.4,0,0.2,0.4,0,0.3,0.1,33758.4,0.8,0.2
88,36,5,0,0,0.2,0,0.8,0,1.5,2,0,0.5,0,105042.8,3,0.5
88,38,1,0,0.1,0,0.1,0.1,0,0.2,0.3,0.1,0.1,0,16269,0.5,0.2
88,1,3,0.1,0.1,0.2,0.6,0.6,0,0.8,0.5,0.1,0,0,53545.8,1.3,0.3
88,2,20,0,0.4,1.2,2,3.2,0,4.4,4.8,1.6,2,0.4,412430.1,8.4,2
88,124,2,0,0.2,0,0.2,0.3,0,0.4,0.6,0,0.3,0,33160.8,1,0.2
