x,y,val
0,4,1487
3,4,872
1,1,971
5,8,134
0,5,3001
3,8,426
6,7,13
1,3,2169
2,3,262
6,8,449
2,4,9269
4,6,582
3,0,582
1,2,2621
1,5,3909
5,6,1906
3,7,2353
2,1,3384
2,2,4516
1,7,4236
1,6,2814
3,1,2461
3,6,3266
2,6,2033
2,8,135
9,9,8
0,2,1100
7,8,23
0,0,1147
0,3,1369
4,11,3
2,5,2360
3,9,527
1,0,701
9,6,797
7,10,582
7,7,286
2,9,102
2,0,5402
0,1,1060
3,10,40
5,7,227
8,9,3655
0,7,1074
4,3,1885
8,10,108
0,6,1919
3,2,1102
4,7,3925
6,6,502
7,11,220
3,5,3331
1,8,397
2,7,73139
3,3,2050
5,11,2089
4,8,296
5,9,457
1,4,1247
