x,y,val
7,7,76
1,0,128
7,1,62
8,11,1
8,5,40
7,14,5
11,6,75
15,2,92
0,10,1342
14,2,101
9,4,182
1,9,7302
2,0,36
1,2,6
2,13,15
4,15,9
9,8,4
14,3,90
3,3,44
14,9,148
4,4,12
8,2,3
5,15,13
6,9,6
15,4,126
10,4,298
9,13,1
2,14,43
11,1,50
13,9,49
14,0,65
10,0,64
11,3,9
14,1,24
8,4,74
2,10,13
12,14,2
1,8,8545
1,7,60
8,9,19
0,9,1526
11,0,70
1,10,13
13,7,16
1,4,12
5,8,58
9,5,25
15,6,6
12,8,37
10,5,35
6,14,3
0,0,13
4,14,3
14,10,2
15,1,15
7,11,2
2,2,3
9,14,4
15,7,23
15,0,1
13,3,191
13,8,4
14,4,625
15,5,90
6,0,2724
5,7,98
11,15,29
0,2,8
10,9,77
12,7,522
15,9,8
5,13,2
5,2,10
12,10,35
1,3,20
3,5,118
1,14,1
12,6,30
13,0,6
4,12,2
8,1,9
3,7,128
10,7,253
12,15,208
13,5,2
13,2,21
0,7,38
3,1,36
4,6,7
12,0,18
11,10,52
0,8,28
6,6,46
3,15,305
1,1,37
7,3,30
14,13,14
14,14,1
7,4,52
10,3,12
6,2,2
7,0,1666
12,9,127
2,5,1
6,7,172
5,1,150
8,12,16
2,8,1411
9,7,134
11,5,4
6,1,46
0,1,78
14,5,92
10,6,20
10,13,4
14,12,55
12,13,65
9,3,8
4,8,88
15,14,12
10,2,59
13,14,1
8,0,85
6,4,186
10,8,5
3,14,89
7,6,69
4,7,18
7,2,127
12,1,3
3,0,69
2,7,1279
3,8,3
15,8,68
0,6,1
12,3,3
4,1,26
3,6,285
2,4,6
13,12,9
2,1,1
14,7,9
5,4,19
0,4,8
5,10,1
1,5,118
5,6,82
11,8,26
14,6,31
6,13,47
13,13,187
6,3,24
11,4,179
7,15,4
13,6,2
8,13,314
15,15,98
2,3,7
1,15,3
9,6,86
5,5,1
9,10,84
11,7,43
13,11,30
12,4,1615
14,11,61
9,9,45
10,1,43
15,13,1
4,9,1
13,15,25
10,15,32
8,3,11
15,3,21
6,15,4
3,12,1
11,9,39
6,8,61
9,2,7
9,1,1
11,13,21
13,4,6842
9,12,18
4,5,94
14,15,31
6,5,14
9,11,68
4,13,76
7,8,2
5,3,74
1,6,10
8,7,289
3,13,6
10,10,78
15,10,15
7,12,7
8,6,151
14,8,37
2,6,25
0,3,17
9,0,33
7,13,11
13,10,21
8,8,14
15,11,78
