x,y,value
0,23,89946
0,24,89946
0,25,152965
0,26,146419
0,27,146419
0,30,83373
0,31,85063
0,32,85063
0,33,85041
0,98,22040
0,99,22040
0,100,22040
0,101,76404
0,102,88910
0,103,88975
0,104,88975
0,105,88693
0,109,88005
0,110,88005
0,111,88005
1,19,185692
1,20,185692
1,21,185692
1,23,89946
1,24,89946
1,25,89946
1,30,83373
1,31,83373
1,32,83373
1,102,88903
1,103,88975
1,104,88975
1,105,88698
1,106,87909
1,109,88005
1,110,88005
1,111,88005
2,17,184100
2,18,184100
2,19,200864
2,20,185692
2,21,185692
2,103,88693
2,104,88698
2,105,91709
2,106,90951
2,107,90144
3,17,184100
3,18,184100
3,19,200864
3,20,185692
3,21,185692
3,104,87909
3,105,90951
3,106,90951
3,107,90144
4,17,184100
4,18,184100
4,19,184100
4,105,90144
4,106,90144
4,107,200145
4,108,196317
4,109,196317
5,107,196317
5,108,196317
5,109,196317
6,0,134709
6,1,134709
6,6,98059
6,7,98059
6,8,98059
6,16,143712
6,17,143712
6,18,143712
6,107,198211
6,108,198211
6,109,198211
7,0,134709
7,1,134709
7,6,98059
7,7,98059
7,8,98059
7,16,143712
7,17,143712
7,18,143712
7,107,81832
7,108,81832
7,109,81832
8,0,134709
8,1,134709
8,6,98059
8,7,98059
8,8,98059
8,16,143712
8,17,143712
8,18,143712
8,75,114200
8,76,114746
8,77,114746
8,78,85985
8,107,81832
8,108,81832
8,109,81832
9,3,63103
9,4,63103
9,5,63103
9,21,80288
9,22,80288
9,23,80288
9,29,55874
9,30,55874
9,31,55874
9,74,98143
9,75,121658
9,76,121658
9,77,114746
9,78,85985
10,3,63103
10,4,63103
10,5,63103
10,21,80288
10,22,80288
10,23,80288
10,29,55874
10,30,61427
10,31,61427
10,32,60598
10,74,98143
10,75,121658
10,76,121658
10,77,114746
10,78,85985
11,3,63103
11,4,63103
11,5,63103
11,21,80288
11,22,80288
11,23,80288
11,29,55874
11,30,61427
11,31,61427
11,32,60598
11,33,52306
11,34,52306
11,35,52306
11,74,98143
11,75,98143
11,76,98143
11,106,81867
11,107,81867
11,108,81867
12,30,60598
12,31,60598
12,32,60598
12,33,52306
12,34,52306
12,35,52306
12,106,81867
12,107,81867
12,108,81867
13,33,52306
13,34,52306
13,35,52306
13,36,52334
13,37,52334
13,38,52334
13,74,96643
13,75,96643
13,76,96643
13,106,138035
13,107,138035
13,108,138035
14,36,52334
14,37,52334
14,38,52334
14,74,96643
14,75,96643
14,76,96643
14,106,137891
14,107,137891
14,108,137891
15,14,124242
15,15,124242
15,16,124242
15,36,52334
15,37,52334
15,38,52334
15,40,48018
15,41,48018
15,42,48018
15,74,98500
15,75,98500
15,76,98500
15,105,129039
15,106,138035
15,107,138035
15,108,137891
15,126,125046
15,127,125046
16,14,124242
16,15,124242
16,16,124242
16,40,48018
16,41,48018
16,42,48018
16,74,97815
16,75,97815
16,76,97815
16,105,129039
16,106,129039
16,107,129039
16,126,125046
16,127,125046
