x,y,value
34,0,50073
34,1,50073
35,0,50073
35,1,50073
36,0,50073
36,1,50073
41,3,49745
41,4,49745
41,5,49745
42,3,49745
42,4,49745
42,5,49745
43,3,49745
43,4,49745
43,5,49745
45,5,48425
45,6,48425
45,7,48425
46,5,48425
46,6,48425
46,7,48425
47,5,48425
47,6,48425
47,7,48425
54,7,48276
54,8,48276
54,9,48276
55,7,48276
55,8,48276
55,9,48276
56,7,48276
56,8,48276
56,9,48276
59,123,36690
59,124,36690
59,125,36690
60,123,36690
60,124,36690
60,125,36690
61,3,48068
61,4,48068
61,5,48068
61,123,36690
61,124,36690
61,125,36690
62,3,48068
62,4,48068
62,5,48068
62,6,48059
62,7,48059
62,8,48059
63,3,48068
63,4,48068
63,5,48068
63,6,48059
63,7,48059
63,8,48059
63,11,42742
63,12,42742
63,13,42742
64,6,48059
64,7,48059
64,8,48059
64,11,42742
64,12,42742
64,13,42742
65,11,42742
65,12,42742
65,13,42742
68,126,1185
68,127,1185
69,14,47770
69,15,47770
69,16,47770
69,126,1185
69,127,1185
70,14,47770
70,15,47770
70,16,47770
70,126,1185
70,127,1185
71,14,47770
71,15,47770
71,16,47770
72,126,37460
72,127,37460
73,126,37460
73,127,37460
74,126,37460
74,127,37460
75,17,48082
75,18,48082
75,19,48082
76,17,48082
76,18,48082
76,19,48082
77,17,48082
77,18,48082
77,19,48082
79,18,51297
79,19,51297
79,20,51297
80,18,51297
80,19,51297
80,20,51297
81,18,51297
81,19,51297
81,20,51297
87,23,51336
87,24,51336
87,25,51336
87,32,53432
87,33,53432
87,34,53432
88,23,51336
88,24,51336
88,25,51336
88,32,53432
88,33,53432
88,34,53432
89,23,51336
89,24,51336
89,25,51336
89,32,53432
89,33,53432
89,34,53432
95,36,40740
95,37,40740
95,38,40740
96,36,40740
96,37,40740
96,38,40740
97,36,40740
97,37,40740
97,38,40740
100,38,38545
100,39,38545
100,40,38545
101,38,38545
101,39,38545
101,40,38545
102,38,38545
102,39,38545
102,40,38545
104,59,1840
104,60,1840
104,61,1840
105,37,38098
105,38,38098
105,39,38098
105,59,1840
105,60,1840
105,61,1840
106,37,38098
106,38,38098
106,39,38098
106,59,1840
106,60,1840
106,61,1840
107,37,38098
107,38,38098
107,39,38098
109,37,27490
109,38,27490
109,39,27490
110,37,27490
110,38,27490
110,39,27490
111,37,27490
111,38,27490
111,39,27490
121,36,109895
121,37,109895
121,38,109895
122,36,109895
122,37,109895
122,38,109895
123,36,109895
123,37,109895
123,38,109895
