x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,4,0.7,0,0.1,0.9,0,0,1
0,4,2,0.2,0.3,0.2,0.2,0,0.1,1
0,5,2,0.3,0.1,0.2,0.4,0,0,1
0,6,1,0.1,0.1,0.1,0.2,0,0,1
0,9,1,0.1,0.2,0.1,0.2,0,0,1
0,17,1,0,0.2,0,0.3,0,0,1
0,25,2,0,0.2,0.1,0.6,0,0,1
0,26,1,0,0.1,0,0.3,0,0,1
0,28,5,0.2,0.6,0.3,1.4,0,0,2
0,30,29,1,3.2,1.8,7,0,0,4
0,31,19,0.1,1.7,0.6,5.6,0,0,2
0,35,5,0,0.2,0,1.9,0,0,2
0,39,2,0,0.1,0,0.8,0,0,1
0,40,2,0,0.1,0,0.8,0,0,1
0,44,18.5,0.3,1.4,0.7,5.2,0,0,2
0,47,5,0.1,0.4,0.1,1.4,0,0,2
0,51,3,0.3,0.5,0.4,0.4,0,0,1
0,55,1,0,0.1,0,0.4,0,0,1
0,57,14.5,0,1.6,0,4.9,0,0,2
0,59,59.5,0.3,15.6,4.6,3.5,0,0,4
0,60,38,0.3,9.6,3.4,1.4,0,0,2
0,64,26,0,0.6,1.1,8.7,0,0,3
0,66,4,0,0.1,0.2,1.3,0,0,1
0,67,10.5,0,0.2,0.5,3.5,0,0,2
0,73,3,0.1,0.1,0.2,0.8,0,0,1
0,74,5,0.1,0.2,0.5,1.2,0,0,2
0,84,3,0,0.7,0.1,0.5,0,0,1
0,85,32,1,5.6,0.6,4.4,0.5,0,2
0,90,21,0,2,1.4,5.3,0,0,4
0,91,4,0,0.4,0.3,0.9,0,0,2
0,92,30,0,2.7,2,7.7,0,0,3
0,101,6,0.2,0.7,0.5,1.1,0,0,1
0,104,2,0.1,0.2,0.2,0.2,0,0,1
0,105,6,0.1,0.7,0.5,0.7,0,0,2
0,106,5,0.1,0.6,0.4,0.6,0,0,1
0,107,4,0.2,0.4,0.4,0.4,0,0,2
0,114,22,0,0.6,1.6,6,0,0,1
0,115,19,0.3,1.1,1.4,3.7,0,0,2
0,118,46,0,0.9,5.1,8.5,0,0,1
0,125,2,0,0.1,0.1,0.8,0,0,1
1,0,2,0.4,0,0,0.5,0,0,1
1,4,4,0.5,0.3,0.3,0.8,0,0,1
1,5,2,0.3,0.1,0.2,0.4,0,0,1
1,6,6,0.8,0.4,0.4,1.3,0,0,1
1,7,3,0.4,0.2,0.2,0.6,0,0,1
1,20,2,0,0.2,0,0.6,0,0,1
1,25,5,0,0.5,0,1.5,0,0,3
1,31,9,0,0.8,0.2,2.8,0,0,2
1,32,8,0,0.7,0.2,2.5,0,0,1
1,33,2,0,0.1,0,0.8,0,0,1
1,38,3,0.1,0.1,0,1.1,0,0,1
1,40,1,0,0,0,0.4,0,0,1
1,42,5,0.1,0.2,0,1.9,0,0,1
1,48,12,0.4,1.2,0,3.4,0,0,2
1,49,11,0.2,1.1,0,3.2,0,0,2
1,50,1,0,0.1,0,0.3,0,0,1
1,51,2,0,0.2,0,0.6,0,0,1
1,56,17,0,2,0,5.8,0,0,3
1,58,4,0,1.2,0.4,0,0,0,1
1,59,72.5,0,25.2,6.2,0.2,0,0,2
1,60,85,0.4,27.4,5.8,1.9,0,0,3
1,61,8,0.1,1.7,0.6,0.5,0,0,1
1,63,2,0,0,0.1,0.7,0,0,1
1,67,3,0,0.1,0.1,1,0,0,1
1,69,10,0,0.3,1,2.5,0,0,1
1,70,7,0,0.2,0.7,1.8,0,0,1
1,73,62,0.6,7.4,6.8,9.5,0,0,3
1,74,2,0,0.1,0.2,0.5,0,0,1
1,75,1,0,0,0.1,0.3,0,0,1
1,80,6,0.3,0.9,0.1,0.8,0.1,0,1
1,84,21,0,5.1,0.3,3.5,0,0,2
1,90,5,0,0.5,0.4,1.2,0,0,2
1,91,35,0,3.2,7.8,5.3,0,0,2
1,95,2,0,0.1,0.2,0.6,0,0,1
1,102,15,0.5,1.7,1.3,2.6,0,0,3
1,103,2,0.1,0.2,0.2,0.2,0,0,1
1,104,17,0.4,2,1.4,2,0,0,2
