x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,15,2,0.8,0.2,0,0,0.1,0.8,0,0.6,100.3,1
0,16,4,1.6,0.4,0,0,0.1,1.6,0,1.3,200.6,1
0,21,1,0.5,0.2,0,0,0,0.5,0.1,0.3,42.1,1
0,29,1,0.4,0.1,0,0,0,0.4,0,0.3,44.9,1
0,51,9,4.1,1.6,0.1,0,0.7,4.1,1.3,2.6,446.2,1
0,54,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.5,82.7,1
0,55,11,4,0.5,0.5,0.1,0.5,3.9,0.4,3,455,1
0,57,15,5.5,0.7,0.7,0.2,0.7,5.3,0.5,4,620.5,1
0,58,8,3.4,1,0,0,0,3.4,0.6,2.9,392.2,1
0,59,1,0.4,0.1,0,0,0,0.4,0.1,0.4,49,1
0,64,2,0.9,0.2,0,0,0,0.9,0.1,0.7,98,1
0,72,7,2.9,0.5,0.2,0,0.5,2.9,0.2,2.3,359.8,1
0,77,2,0.8,0.1,0.1,0,0.1,0.8,0.1,0.6,102.8,1
0,84,7,2.9,0.5,0,0,0.3,2.9,0,2.9,342,1
0,93,12,4.6,0.8,0,0,0.4,4.6,0.2,3.5,575.4,1
0,98,7,3.1,0.3,0.3,0,0,3.1,0,2.8,568.7,1
0,103,2,0.9,0.1,0.1,0,0,0.9,0,0.8,162.5,1
0,117,74,28,7,1,0,3,28,2,24,3122,0
0,118,64,25,6,3,0,2,25,1,19,2950,0
0,119,32,13,4,1,1,0,12,0,11,1530,0
0,120,31.5,11,1,0,0,0,11,2,10,1417,0
0,121,56,22,2,0,0,1,22,1,21,2522,0
0,122,31,12,1,0,0,0,12,0,11,1505,0
0,123,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.6,88.9,1
0,124,10,3.3,0.3,0.4,0,0.7,3.3,0.3,2.9,444.3,1
0,125,36,12,1,2,0,1,12,0,11,1604,0
0,126,57.5,15,1,3,0,4,15,1,10,1758,0
0,127,24,7.9,0.8,1,0,1.8,7.9,0.8,6.9,1066.4,1
1,2,2,0.8,0.1,0.1,0,0.2,0.8,0.2,0.7,92,1
1,3,3,1.3,0.2,0.1,0,0.3,1.3,0.3,1.1,138,1
1,22,6,2.8,1.3,0.2,0,0,2.8,0.4,1.7,252.8,1
1,23,34,14,5,1,0,0,14,3,11,1160,0
1,30,3.5,1.3,0.4,0.1,0.1,0,1.2,0.1,1.2,157.3,1
1,37,3,1.1,0.3,0.1,0.1,0,1,0.1,1,134.8,1
1,49,5,2.3,0.9,0.1,0,0.4,2.3,0.7,1.5,247.9,1
1,56,6,2.2,0.3,0.3,0.1,0.3,2.1,0.2,1.6,248.2,1
1,57,12,4.4,0.6,0.6,0.2,0.6,4.2,0.4,3.2,496.4,1
1,59,2,0.9,0.2,0,0,0,0.9,0.1,0.7,98,1
1,74,1,0.4,0.1,0,0,0.1,0.4,0,0.3,51.4,1
1,75,3,1.2,0.2,0.1,0,0.2,1.2,0.1,1,154.2,1
1,76,4,1.6,0.3,0.1,0,0.3,1.6,0.1,1.3,205.6,1
1,84,7,2.9,0.5,0,0,0.3,2.9,0,2.9,342,1
1,91,1,0.4,0.1,0,0,0,0.4,0,0.3,48,1
1,93,3,1.2,0.2,0,0,0.1,1.2,0,0.9,143.9,1
1,117,72,21,0,2,0,7,21,1,10,2246,0
1,118,36,16,6,1,0,0,16,3,15,1855,0
1,119,37,13,1,1,0,0,13,1,12,1669,0
1,120,7,2.4,0.5,0.5,0.1,0.3,2.3,0.5,2.3,287.8,1
1,121,46,18,3,0,0,0,18,0,17,2116,0
1,122,27,11,2,0,0,0,11,0,10,1358,0
1,124,16,5.2,0.5,0.7,0,1.2,5.2,0.5,4.6,710.9,1
1,125,68,18,2,5,0,2,18,2,14,2217,0
1,126,55,17,2,2,0,1,17,2,16,2111,0
2,10,2,0.8,0.2,0,0,0.1,0.8,0,0.6,100.3,1
