x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
3,1,3,0.1,0.1,0.1,0.6,0.5,0,0.7,0.5,0.2,0.2,0,73233.1,1.2,0.1
18,0,4,0.1,0.2,0.1,0.7,1,0.2,0.6,0.5,0.2,0.2,0.2,99350.4,1.7,0.2
18,9,4,0.3,0.3,0.1,0.7,0.8,0.3,0.4,0.4,0.4,0.3,0,98356.9,1.4,0.1
18,10,31,1,5,2,5,8,0,3,3,4,0,0,700759.6,11,0
19,8,3,0.2,0.2,0.1,0.5,0.6,0.2,0.3,0.3,0.3,0.3,0,73767.7,1,0.1
19,10,29,2,2.2,1,5.1,6.1,1.8,2.5,3,3,2.3,0,713087.3,10.1,0.5
19,13,18,1.1,1.5,0.7,4.6,3.5,1.3,1.5,0.9,2.2,0.2,0.5,351290.4,5.3,0.7
20,8,33.5,2.3,2.5,1.2,5.9,7,2.1,2.9,3.5,3.5,2.6,0,823738.8,11.7,0.6
20,9,29,2,1,3,2,10,1,4,2,1,3,0,735851.7,12,1
20,10,33,0,4,1,4,12,0,4,4,2,2,0,866254.7,17,2
20,11,43,2.6,3.7,1.6,11,8.4,3.1,3.7,2.1,5.2,0.5,1.1,839193.8,12.6,1.6
20,12,43,2,6,2,7,17,0,2,0,7,0,0,1107753.4,15,0
20,13,21,1.3,1.8,0.8,5.4,4.1,1.5,1.8,1,2.6,0.2,0.5,409838.9,6.1,0.8
21,8,27,1.9,2,0.9,4.7,5.7,1.7,2.4,2.8,2.8,2.1,0,663908.9,9.4,0.5
21,9,35,2,1,2,8,3,0,5,5,3,6,0,781587,12,0
21,10,18,1.3,1.3,0.6,3.1,3.8,1.1,1.6,1.9,1.9,1.4,0,442605.9,6.3,0.3
22,9,17,1.2,1.5,0.4,3.9,4.2,0.4,2.7,1.9,0.4,0,0.4,372347.8,6.6,0
22,10,2,0.1,0.2,0.1,0.5,0.5,0,0.3,0.2,0,0,0.1,43805.6,0.8,0
24,9,5,0.3,0.5,0.1,1.1,1.3,0.1,0.8,0.6,0.1,0,0.1,109514.1,1.9,0
28,1,3,0.1,0.3,0.1,0.4,0.8,0,0.4,0.6,0.1,0.1,0.1,72445.8,1.3,0.1
28,2,8,0.3,0.7,0.3,1.1,2.1,0.1,1.1,1.6,0.4,0.2,0.1,193188.9,3.4,0.4
