x,y,pp,ra,rp
0,97,8609,6605,76
0,99,8609,6605,76
0,101,8609,6605,76
0,102,8609,6605,76
0,106,8609,6605,76
1,6,2250,868,38
1,7,2250,868,38
1,8,2250,868,38
1,100,8609,6605,76
1,101,8609,6605,76
1,102,8609,6605,76
1,103,8609,6605,76
1,104,8609,6605,76
1,105,8609,6605,76
1,106,8609,6605,76
2,2,2250,868,38
2,6,2250,868,38
2,7,2250,868,38
2,8,2250,868,38
2,100,8609,6605,76
2,102,8609,6605,76
2,103,8609,6605,76
2,104,8609,6605,76
2,105,8609,6605,76
2,106,8609,6605,76
2,108,8609,6605,76
3,2,2250,868,38
3,3,2250,868,38
3,7,2250,868,38
3,96,8609,6605,76
3,97,8609,6605,76
3,99,8609,6605,76
3,103,8609,6605,76
3,104,8609,6605,76
3,105,8609,6605,76
3,106,8609,6605,76
4,3,2250,868,38
4,4,2250,868,38
4,94,8609,6605,76
4,95,8609,6605,76
4,96,8609,6605,76
4,97,8609,6605,76
4,98,8609,6605,76
4,100,8609,6605,76
4,103,8609,6605,76
4,104,8609,6605,76
4,105,8609,6605,76
5,4,2250,868,38
5,94,8609,6605,76
5,95,8609,6605,76
5,96,8609,6605,76
5,97,8609,6605,76
5,98,8609,6605,76
5,99,8609,6605,76
5,100,8609,6605,76
5,102,8609,6605,76
5,103,8609,6605,76
6,55,19246,12039,62
6,56,19246,12039,62
6,58,19246,12039,62
6,95,8609,6605,76
6,96,8609,6605,76
6,97,8609,6605,76
6,98,8609,6605,76
7,55,19246,12039,62
7,56,19246,12039,62
7,58,19246,12039,62
7,61,19246,12039,62
7,63,19246,12039,62
8,54,19246,12039,62
8,55,19246,12039,62
8,56,19246,12039,62
8,59,19246,12039,62
8,60,19246,12039,62
8,61,19246,12039,62
9,54,19246,12039,62
9,55,19246,12039,62
9,56,19246,12039,62
9,57,19246,12039,62
9,58,19246,12039,62
9,59,19246,12039,62
9,60,19246,12039,62
9,61,19246,12039,62
9,66,19246,12039,62
10,54,19246,12039,62
10,55,19246,12039,62
10,57,19246,12039,62
10,58,19246,12039,62
10,59,19246,12039,62
10,60,19246,12039,62
10,61,19246,12039,62
10,62,19246,12039,62
10,63,19246,12039,62
10,64,19246,12039,62
10,66,19246,12039,62
11,54,19246,12039,62
11,55,19246,12039,62
11,56,19246,12039,62
11,57,19246,12039,62
11,58,19246,12039,62
11,59,19246,12039,62
11,60,19246,12039,62
11,61,19246,12039,62
11,62,19246,12039,62
11,65,19246,12039,62
12,55,19246,12039,62
12,56,19246,12039,62
12,57,19246,12039,62
12,58,19246,12039,62
12,59,19246,12039,62
12,60,19246,12039,62
12,61,19246,12039,62
12,62,19246,12039,62
12,63,19246,12039,62
13,56,19246,12039,62
13,57,19246,12039,62
13,58,19246,12039,62
13,59,19246,12039,62
14,56,19246,12039,62
14,57,19246,12039,62
14,58,19246,12039,62
14,59,19246,12039,62
14,85,6881,6091,88
