x,y,pp,ra,rp
0,0,2939334,1003944,34
0,1,2935117,1071977,36
0,2,2931523,1092368,37
0,3,2925158,1097344,37
0,8,2906415,1079257,37
0,9,2901540,1123406,38
0,10,2895857,1156579,39
0,11,2882878,1161127,40
0,12,2870522,1187102,41
0,19,2747985,1067044,38
0,20,2737482,1084667,39
0,24,2712443,1020042,37
0,25,2706852,1036755,38
0,26,2683141,1038037,38
0,27,2657327,1053860,39
0,41,2522898,660937,26
0,44,2498287,639718,25
0,45,2489944,628888,25
1,0,2930592,1003111,34
1,1,2926664,1004740,34
1,8,2887901,1121656,38
1,9,2886758,1134559,39
1,10,2880202,1147074,39
1,11,2866649,1161071,40
1,13,2847813,1170554,41
1,14,2834811,1151541,40
1,15,2808286,1107224,39
1,17,2769159,1050918,37
1,18,2750922,1057709,38
1,19,2740987,1068613,38
1,20,2730630,1067699,39
1,21,2722088,1088419,39
1,22,2718150,1087675,40
1,24,2705180,1070126,39
1,25,2693260,1047690,38
1,26,2676459,1025806,38
1,40,2523815,654912,25
1,41,2514703,654035,26
2,0,2922510,1005382,34
2,2,2914079,1079356,37
2,3,2905787,1056137,36
2,5,2897588,1089917,37
2,6,2891682,1086250,37
2,8,2878737,1108916,38
2,9,2872826,1130111,39
2,10,2858910,1150069,40
2,11,2849899,1164068,40
2,13,2838748,1149797,40
2,14,2823666,1139530,40
2,15,2794470,1096307,39
2,16,2771345,1053340,38
2,17,2749180,1080610,39
2,18,2740556,1055790,38
2,19,2732250,1046171,38
2,21,2713738,1092224,40
2,22,2710937,1040854,38
2,28,2625579,972377,37
3,0,2911728,1034718,35
3,1,2910142,1060308,36
3,5,2889156,1090912,37
3,6,2883055,1095502,37
3,9,2863405,1132052,39
3,10,2848370,1157043,40
3,11,2831494,1136907,40
3,13,2817533,1142725,40
3,14,2807018,1134775,40
3,15,2782063,1074443,38
3,16,2760140,1091652,39
3,17,2739488,1079881,39
3,18,2731188,1063206,38
3,20,2714987,1100836,40
3,21,2707508,1093789,40
3,22,2703499,1094693,40
3,23,2699456,1069917,39
3,28,2615949,996636,38
3,34,2547139,840666,33
3,35,2543109,821154,32
4,0,2901333,1065884,36
4,1,2897672,1051924,36
4,5,2877069,1090912,37
4,6,2874000,1102312,38
4,10,2838658,1142077,40
4,11,2816467,1112389,39
4,12,2806735,1106699,39
4,13,2793808,1147216,41
4,14,2788994,1122486,40
4,15,2763727,1114132,40
4,16,2744381,1053525,38
4,17,2727995,1084636,39
4,19,2716815,1104344,40
4,28,2608916,923161,35
4,32,2548301,886633,34
4,34,2536904,901660,35
4,35,2532379,833083,32
5,0,2888758,1068854,37
5,5,2866126,1110102,38
5,6,2861213,1108166,38
5,7,2857001,1111597,38
5,9,2840394,1113514,39
5,10,2827476,1112685,39
5,11,2806061,1112650,39
5,12,2792553,1069702,38
5,13,2780539,1127453,40
5,14,2753851,1156112,41
5,15,2739374,1084401,39
5,16,2721564,1060202,38
5,17,2711147,1092174,40
5,18,2710844,1107572,40
5,19,2704388,1082296,40
5,21,2691616,1025880,38
5,22,2686119,1021333,38
5,26,2635182,989531,37
5,27,2625287,956940,36
5,28,2602101,951743,36
5,29,2578357,946980,36
5,32,2532562,901706,35
5,33,2527053,918338,36
6,0,2879132,1051612,36
6,5,2856232,1106532,38
6,6,2851985,1103034,38
6,7,2847637,1100542,38
6,8,2840275,1108194,39
6,9,2831441,1098213,38
6,10,2811540,1110772,39
6,11,2792657,1107329,39
6,12,2775855,1084919,39
6,13,2763965,1136374,41
6,14,2734290,1153370,42
6,15,2709450,1089891,40
6,16,2692619,1099057,40
