x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
27,119,1,0.6,0.3,0,0,0,0.6,0,0.6,65.7,1
27,127,1,0.6,0.3,0,0,0,0.6,0,0.6,65.7,1
28,126,3,1.8,1,0,0,0,1.8,0,1.7,197,1
28,127,15,9,4.8,0,0,0,9,0,8.4,985.2,1
29,126,5,3,1.6,0,0,0,3,0,2.8,328.4,1
29,127,48,23,9,2,1,1,22,0,16,2332,0
30,127,5,2.5,0.8,0,0,0,2.5,0.2,2.5,290.1,1
31,124,37,21,12,0,10,1,11,3,11,1362,0
31,125,90,57,33,0,44,5,13,17,15,3851,0
32,120,18,13,8,0,13,2,0,1,0,564,0
32,124,73,41,25,3,22,4,19,7,24,3381,0
32,125,126.5,75,42,3,29,9,46,12,51,6513,0
32,126,35,24,17,1,8,0,16,4,18,2020,0
32,127,79,46,21,0,29,4,17,4,29,3521,0
33,118,11,5.9,2.5,0,0.6,0.4,5.3,1.3,4.9,495.6,1
33,119,13,7,3,0,0.7,0.5,6.3,1.5,5.8,585.8,1
33,120,46,20,8,2,0,1,20,2,11,2449,0
33,121,105,56,28,3,30,9,26,13,23,4376,0
33,122,50,29,16,1,8,1,21,2,20,2641,0
33,123,74,38,14,1,18,6,20,3,25,3875,0
33,124,46,27,14,1,6,2,21,3,21,3198,0
33,125,87,52,28,0,14,5,38,11,32,4922,0
33,126,70,35,11,0,0,1,35,2,30,3747,0
33,127,55.5,30,11,1,1,2,29,1,28,3012,0
34,117,1,0.4,0.1,0,0,0,0.4,0,0.4,46.4,1
34,118,41,21,8,2,0,1,21,2,16,1633,0
34,119,13,7,3,0,0.7,0.5,6.3,1.5,5.8,585.8,1
34,120,15,8.1,3.5,0,0.9,0.6,7.2,1.7,6.6,675.9,1
34,121,56.5,30,12,0,0,5,30,2,28,3110,0
34,122,49,26,13,0,0,0,26,2,25,2686,0
34,123,38,19,6.3,0,0,0,19,1.6,19,2204.8,1
34,124,47,29,14,0,9,2,20,2,23,2962,0
34,125,102,54,26,1,28,10,26,11,28,4493,0
34,126,48,25,8,1,1,2,24,1,24,2442,0
34,127,5,2.5,0.8,0,0,0,2.5,0.2,2.5,290.1,1
35,115,3,1.3,0.4,0.1,0,0,1.3,0.1,1.2,143.7,1
35,117,27,15,6,0,3,3,12,4,7,1669,0
35,118,20,8.6,1.8,0.6,0.1,0.7,8.5,0.9,8.2,952.6,1
35,119,24,10.3,2.1,0.7,0.2,0.9,10.1,1.1,9.8,1143.1,1
35,120,25,11,2,0,1,2,10,0,10,1262,0
35,121,13,5.6,1.1,0.4,0.1,0.5,5.5,0.6,5.3,619.2,1
35,122,41,20,7,1,1,0,19,2,17,2170,0
35,123,53,21,3,2,0,3,21,1,17,2420,0
35,124,61,31,10,1,0,6,31,3,29,3356,0
35,125,68,32,11,1,1,2,31,3,31,3673,0
35,126,26,14,7,0,0,0,14,0,13,1739,0
36,112,5,2.1,0.6,0.1,0,0,2.1,0.1,1.9,232.1,1
36,117,14,6.1,2,0.3,0,0.2,6.1,0.5,5.6,670.4,1
36,119,13,5.6,1.1,0.4,0.1,0.5,5.5,0.6,5.3,619.2,1
36,120,21,9,1.8,0.6,0.1,0.8,8.9,0.9,8.6,1000.2,1
36,122,15,6.5,1.3,0.4,0.1,0.5,6.4,0.7,6.1,714.4,1
36,123,59.5,33,13,0,0,2,33,2,31,2934,0
36,124,40,21,7,0,0,1,21,2,19,2417,0
36,125,62,30,10,1,2,1,28,4,25,2986,0
36,126,38,18,5,1,1,1,17,3,14,1607,0
37,106,5,2,0.3,0.2,0,0,2,0.2,1.8,263.9,1
37,114,3,1.3,0.4,0.1,0,0,1.3,0.1,1.2,143.7,1
37,115,3,1.3,0.4,0.1,0,0,1.3,0.1,1.2,143.7,1
37,117,21,9.1,3,0.5,0,0.2,9.1,0.7,8.4,1005.7,1
37,119,12,5.2,1.1,0.4,0.1,0.4,5.1,0.5,4.9,571.5,1
37,122,56,24,8,3,0,3,24,2,19,2392,0
