x,y,pp,ra,rp
62,30,0,115,
63,1,129,0,0
63,2,129,0,0
63,3,129,0,0
63,29,238,115,48
63,30,238,115,48
64,2,129,0,0
64,29,238,115,48
64,30,238,115,48
65,6,134,0,0
65,7,136,0,0
66,5,129,0,0
66,6,129,0,0
66,7,129,0,0
66,8,131,0,0
66,17,0,0,
66,31,238,115,48
67,9,0,0,
67,29,238,115,48
68,4,302,3,0
68,5,302,3,0
68,6,302,3,0
68,7,302,0,0
68,11,0,0,
68,31,238,115,48
68,32,238,115,48
69,3,302,3,0
69,4,302,3,0
69,31,238,115,48
69,32,238,115,48
70,0,302,0,0
70,31,238,115,48
70,32,238,115,48
71,9,303,0,0
71,12,8,0,0
71,13,8,0,0
72,3,302,3,0
72,4,302,3,0
72,5,302,3,0
72,18,0,0,
72,32,0,0,
73,4,302,3,0
73,5,302,3,0
73,6,302,3,0
73,7,302,3,0
73,12,302,3,0
73,13,302,3,0
73,14,302,3,0
73,18,0,0,
74,5,302,3,0
74,9,302,3,0
74,13,302,3,0
74,19,6,0,0
74,20,6,0,0
74,59,104,0,0
74,60,5,0,0
75,5,303,3,0
75,6,302,3,0
75,16,302,3,0
75,59,99,0,0
75,60,99,0,0
75,62,30,0,0
76,4,1,0,0
76,6,302,3,0
76,7,302,3,0
76,13,302,3,0
76,14,302,3,0
76,16,303,3,0
76,20,7,3,42
76,59,99,0,0
76,60,99,0,0
76,62,30,0,0
76,66,9,0,0
77,7,302,3,0
77,8,302,3,0
77,9,302,3,0
77,10,302,3,0
77,11,302,3,0
77,12,302,3,0
77,15,303,3,0
77,16,303,3,0
77,59,99,0,0
77,60,99,0,0
77,62,30,0,0
77,65,9,0,0
77,66,9,0,0
77,68,10,0,0
78,3,302,0,0
78,8,302,3,0
78,10,302,3,0
78,13,302,3,0
78,20,302,3,0
78,36,311,60,19
78,59,99,0,0
78,80,0,0,
79,34,311,60,19
79,35,311,60,19
79,36,311,60,19
79,60,99,0,0
79,71,33,0,0
80,6,302,3,0
80,7,302,3,0
80,10,302,3,0
80,11,302,3,0
80,12,302,3,0
80,13,302,3,0
80,34,311,60,19
80,70,33,0,0
80,74,33,0,0
80,75,33,0,0
80,80,110584,701,0
80,81,110615,701,0
80,86,110807,775,0
81,15,302,3,0
81,16,302,0,0
81,26,2,2,100
81,27,2,2,100
81,32,311,60,19
81,38,311,60,19
81,54,54,0,0
81,70,33,0,0
81,71,33,0,0
81,73,33,0,0
81,81,111009,780,0
81,82,111002,824,0
82,31,311,60,19
82,32,311,60,19
82,33,311,60,19
82,53,54,0,0
82,54,54,0,0
82,55,54,0,0
82,63,0,0,
82,70,33,0,0
82,82,111141,998,0
82,83,111121,1072,0
82,84,111142,824,0
83,10,302,3,0
83,11,302,3,0
83,15,302,3,0
83,24,56381,14786,26
83,32,311,60,19
83,37,311,60,19
83,51,1,0,0
83,52,55,0,0
83,53,54,0,0
83,54,54,0,0
83,60,1,0,0
83,61,1,0,0
83,82,111294,972,0
83,83,111761,1013,0
83,86,112609,1012,0
83,89,114093,4473,3
83,90,114081,4370,3
84,1,362852,2736,0
84,2,362335,3203,0
84,21,57005,11620,20
84,24,85383,16110,18
84,25,86228,16102,18
84,26,89006,16375,18
84,28,91328,16235,17
84,32,311,60,19
84,37,311,60,19
84,38,311,60,19
84,42,109142,15481,14
84,43,110304,15474,14
84,51,55,0,0
84,52,55,0,0
84,53,54,0,0
84,61,0,0,
84,65,0,0,
84,82,112150,1005,0
84,83,112319,1072,0
84,85,113564,1119,0
84,89,114173,5928,5
85,3,362181,3435,0
85,21,57533,11834,20
85,23,85540,16065,18
85,24,86620,16090,18
85,25,88417,16260,18
85,26,91535,15740,17
85,27,91666,16545,18
85,28,95558,16433,17
85,32,311,60,19
85,33,311,60,19
85,34,311,60,19
85,35,311,60,19
85,38,311,60,19
85,43,110896,15108,13
85,61,0,20080,
85,83,113905,977,0
85,86,114377,3243,2
85,87,114315,1072,0
85,89,114227,5913,5
86,2,363138,5145,1
86,3,362410,3435,0
86,23,86766,16085,18
86,25,90728,16084,17
86,27,92363,16485,17
86,28,96177,15937,16
86,29,99128,16594,16
86,32,336,60,17
86,33,336,60,17
86,38,108511,16660,15
86,41,110647,17245,15
86,61,112138,20080,17
86,62,112149,20108,17
86,70,113508,10472,9
86,71,113632,13431,11
86,72,113623,13398,11
86,76,113463,13668,12
86,83,115277,898,0
86,86,114432,4376,3
86,87,114390,5881,5
86,88,114377,6968,6
86,89,114315,7000,6
86,90,114255,7054,6
87,2,363218,5153,1
87,9,7,0,0
87,10,7,0,0
87,20,83994,14916,17
87,22,86785,12864,14
87,23,87307,16056,18
87,28,96638,16543,17
87,29,100269,16678,16
87,34,107335,16526,15
87,35,107875,17094,15
87,38,109042,16554,15
87,39,110090,16757,15
87,42,112620,17309,15
87,61,112970,19487,17
87,62,113380,20625,18
87,63,114082,20494,17
87,67,114483,8295,7
87,68,114508,8124,7
87,69,114081,9459,8
87,76,114039,14494,12
87,77,114453,14494,12
87,86,114684,4449,3
87,87,114451,6020,5
87,88,114441,6925,6
87,89,114404,6987,6
87,90,114357,6982,6
88,17,58167,0,0
88,20,85503,14860,17
88,21,86932,14763,16
88,22,87860,14746,16
88,28,99277,16693,16
88,29,101254,16685,16
88,32,104023,16813,16
88,33,106847,17332,16
88,34,108365,17332,15
88,35,108824,17234,15
88,40,113617,16282,14
88,42,113644,18310,16
88,44,114027,17377,15
88,61,114087,20574,18
88,62,114808,20654,17
88,63,115559,20705,17
88,68,115980,8178,7
88,75,114495,14562,12
88,76,114815,14660,12
88,88,114684,7000,6
88,89,114456,6967,6
88,90,114530,6961,6
88,91,114580,7080,6
89,21,88161,16129,18
89,22,88568,14951,16
89,23,92057,14838,16
89,24,93499,13972,14
89,25,93675,14508,15
89,28,100778,16681,16
89,29,102720,16929,16
89,32,104724,17279,16
89,33,108328,17385,16
89,34,109275,17284,15
89,35,109616,17267,15
89,36,110466,17483,15
89,37,110720,18512,16
89,40,114405,16167,14
89,43,115023,18355,15
89,45,115341,17240,14
89,51,34,0,0
89,59,115250,17350,15
89,61,116290,20831,17
89,62,117225,20965,17
89,63,117772,20999,17
89,66,118060,0,0
89,89,114994,7079,6
89,91,114769,6938,6
90,3,363032,8774,2
90,4,362720,10289,2
90,21,88515,16235,18
90,22,90095,14792,16
90,23,93464,14788,15
90,28,101716,16666,16
90,29,103025,16657,16
90,32,106709,17630,16
90,33,109072,17670,16
90,34,109664,16609,15
90,35,110387,17617,15
90,36,110797,17560,15
90,37,111876,18330,16
90,38,112799,18200,16
90,49,34,0,0
90,51,34,0,0
90,58,116386,20065,17
90,62,118475,21249,17
90,63,119440,20700,17
90,91,114885,7130,6
90,110,113899,7521,6
91,3,363135,11081,3
91,4,362775,9546,2
91,21,89177,16067,18
91,22,92128,14515,15
91,23,93669,14643,15
91,28,102080,17949,17
91,29,103430,16607,16
91,30,104055,16655,16
91,31,105286,16618,15
91,32,108488,18340,16
91,33,109677,17372,15
91,34,110012,17351,15
91,35,110867,18620,16
91,36,111140,18244,16
91,41,115524,23430,20
91,42,115615,23403,20
91,43,115727,22049,19
91,51,39,0,0
91,52,5,0,0
91,62,120642,20783,17
91,63,120921,24794,20
91,66,120168,0,0
91,80,117242,15648,13
91,91,115182,6956,6
91,97,37,0,0
91,98,37,0,0
91,100,114763,10949,9
92,2,363531,12893,3
92,3,363258,15143,4
92,4,362963,20617,5
92,12,59206,16088,27
92,21,91497,16536,18
92,28,103428,16693,16
92,29,103844,16643,16
92,30,104568,16613,15
92,31,107081,16525,15
92,32,109398,19252,17
92,33,110003,18404,16
92,36,112125,18329,16
92,42,115794,24435,21
92,43,115890,23410,20
92,50,34,0,0
92,51,34,0,0
92,57,118391,21313,18
92,62,121727,31098,25
92,91,115936,7168,6
92,99,114858,10928,9
92,100,114854,11142,9
92,101,114855,11098,9
92,102,114878,10206,8
92,105,114835,8687,7
92,106,114830,8645,7
93,4,362998,23662,6
93,13,81951,16126,19
93,20,90238,16639,18
93,21,93586,16298,17
93,22,94051,11721,12
93,27,102230,16715,16
93,29,104002,17189,16
93,32,109907,18560,16
93,33,110218,17680,16
93,34,111121,18306,16
93,36,112344,18500,16
93,42,115970,23800,20
93,43,115975,24464,21
93,50,38,0,0
93,51,34,0,0
93,56,118635,19791,16
93,57,119441,20709,17
93,62,121903,32198,26
93,63,121915,31480,25
93,66,122393,0,0
93,74,122077,15700,12
93,75,122024,15727,12
93,76,121199,15715,12
93,80,117880,8287,7
93,93,115370,7330,6
93,94,115189,7224,6
93,97,37,0,0
93,98,114973,10986,9
93,99,114956,11257,9
93,103,114905,10136,8
93,104,114877,9564,8
93,105,114861,8697,7
93,106,114844,8706,7
94,10,79055,11734,14
94,13,83811,16301,19
94,15,85796,15734,18
94,20,92472,15682,16
94,27,103537,16668,16
94,33,110567,18581,16
94,34,111416,18374,16
94,35,112336,20811,18
94,36,113268,18389,16
94,43,116086,24512,21
94,46,116143,24711,21
94,50,38,0,0
94,59,0,0,
94,62,122769,32057,26
94,63,122477,31444,25
94,78,121323,15988,13
94,80,118671,11100,9
94,81,118044,9536,8
94,87,117495,6887,5
94,88,117426,7074,6
94,93,116126,8194,7
94,95,37,0,0
94,98,115085,11150,9
94,99,115078,11073,9
94,105,114878,8807,7
94,106,114861,9198,8
94,107,114845,9156,7
94,108,114832,8894,7
95,2,363792,33650,9
95,8,59335,16130,27
95,9,79040,12656,16
95,10,79700,12087,15
95,13,85245,15437,18
95,14,85875,16122,18
95,19,90569,16130,17
95,20,93933,16411,17
95,23,94720,16644,17
95,24,98475,17479,17
95,28,104184,17116,16
95,30,108543,17153,15
95,32,110377,16959,15
95,33,111131,16360,14
95,34,111516,17505,15
95,35,112503,20933,18
95,36,114047,20518,17
95,37,115456,18519,16
95,38,115623,18277,15
95,46,116171,24705,21
95,52,117930,30924,26
95,53,118523,30831,26
95,54,119033,31117,26
95,55,119861,31013,25
95,56,120886,24184,20
95,62,123081,31707,25
95,63,122909,31520,25
95,64,0,20907,
95,76,123594,16105,13
95,80,120207,12584,10
95,88,117633,7061,6
95,89,117542,6982,5
95,98,115182,11156,9
95,99,115096,11337,9
95,100,115082,11054,9
95,105,114924,9433,8
95,106,114878,9698,8
95,107,114871,8974,7
95,108,114849,8813,7
96,2,364128,46268,12
96,14,86071,16242,18
96,19,92603,15578,16
96,21,94494,16457,17
96,25,98903,16673,16
96,29,105649,17305,16
96,30,109582,17280,15
96,32,110694,17109,15
96,33,111489,16887,15
96,35,113611,23376,20
96,52,118530,30777,25
96,54,119871,31358,26
96,55,120985,31183,25
96,56,121834,24393,20
96,65,125610,19782,15
96,66,125983,20361,16
96,75,125247,17546,14
96,76,125014,17491,13
96,77,124432,17944,14
96,78,123748,17898,14
96,88,117788,7074,6
96,95,37,0,0
96,97,115389,11117,9
