x,y,2006,2011,2018
88,66,58,64,86
88,67,70,78,104
88,68,5,4,5
88,90,0,2,2
88,93,4,3,5
88,96,66,59,57
88,97,14,14,13
88,11,4,0,0
88,12,6,14,12
88,58,8,12,15
88,18,4,0,0
88,19,0,2,2
88,0,35,43,54
88,121,0,4,4
88,122,3,6,6
88,123,143,196,199
88,2,1,0,0
88,5,7,10,14
88,6,3,0,0
88,8,11,23,3
88,62,17,12,13
88,63,14,13,14
88,20,5,7,7
88,64,55,56,60
88,86,94,121,94
88,65,10,8,9
88,21,4,4,4
89,88,122,144,112
89,66,33,29,31
89,67,46,34,48
89,89,40,32,26
89,24,8,4,5
89,69,3,3,4
89,90,88,94,75
89,11,8,18,15
89,12,3,2,2
89,18,24,28,31
89,19,70,70,78
89,0,113,126,159
89,123,32,12,13
89,2,3,4,5
89,3,54,48,19
89,124,147,164,182
89,4,8,0,0
89,5,32,34,56
89,6,74,71,87
89,7,6,3,3
89,62,3,3,3
89,85,9,16,14
89,63,43,32,34
89,86,124,88,70
89,64,9,9,1
89,20,3,4,4
89,65,17,10,11
89,87,0,13,11
110,22,7,5,5
110,11,8,7,7
110,44,0,1,1
110,45,14,9,11
110,34,1,0,0
110,12,37,39,38
110,46,17,21,25
110,13,22,26,28
110,24,0,2,2
110,16,4,9,9
110,17,4,3,3
110,18,4,8,9
110,112,26,28,23
110,113,46,48,39
110,7,9,13,8
110,8,6,4,4
110,109,2,7,6
110,30,5,2,2
110,64,0,21,21
110,31,2,4,4
110,32,87,57,59
110,65,0,1,1
111,22,7,10,11
111,33,10,13,13
111,45,28,24,28
111,13,24,17,19
111,15,24,45,1
111,16,48,83,88
111,17,0,4,4
111,19,0,2,2
111,113,0,1,1
111,7,173,200,193
111,107,77,79,69
111,8,196,210,258
111,9,3,2,2
111,108,0,0,8
111,62,0,1,1
111,63,0,22,22
111,74,0,22,21
111,20,136,128,137
111,64,0,20,20
111,31,19,2,2
111,75,0,11,10
111,21,4,7,7
111,32,243,252,259
112,44,2,3,3
