x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,54,8,3,0.5,0.1,0.3,0.1,2.7,0.1,2.3,368.7,1
0,55,38,13,2,1,0,0,13,2,11,1735,0
0,56,9,3.3,0.6,0.1,0.3,0.1,3,0.1,2.6,414.8,1
0,86,3,0.9,0.1,0.3,0,0,0.9,0.3,0.8,143.9,1
0,98,4,1.7,0.6,0.2,0.1,0.1,1.6,0.1,1.4,195.8,1
0,99,16,6.2,1.6,0.5,0.6,1.1,5.6,1,4.6,690.5,1
0,100,19,7.3,1.9,0.6,0.7,1.3,6.6,1.1,5.5,820,1
0,101,26,12,4,1,5,1,7,1,9,1306,0
0,102,7,2.7,0.7,0.2,0.3,0.5,2.4,0.4,2,302.1,1
0,109,28,16,8,1,3,1,13,1,5,1309,0
1,42,7,2.8,0.9,0.1,0,0.1,2.8,0.1,2.3,402.9,1
1,43,27,10.9,3.6,0.5,0,0.5,10.9,0.5,8.8,1554.1,1
1,44,3,1.1,0.2,0.1,0,0,1.1,0.1,1.1,214.7,1
1,55,14,5.2,0.9,0.2,0.4,0.2,4.8,0.2,4.1,645.3,1
1,75,21,7.3,0.5,0.5,0,0,7.3,0,6.8,960.1,1
1,101,14,5.4,1.4,0.4,0.6,1,4.8,0.8,4,604.2,1
1,102,51,22,7,1,9,5,13,1,11,2519,0
1,108,12,3.4,0.2,0.9,0,0.1,3.4,1.3,1.1,331,1
1,109,80.5,41,17,1,0,5,41,4,35,3442,0
1,110,13,4.7,0.6,0.8,0.6,0.3,4.1,0,4.1,492.1,1
2,42,11,4.4,1.5,0.2,0,0.2,4.4,0.2,3.6,633.1,1
2,43,38,17,4,1,2,2,15,1,14,2176,0
2,44,4,1.5,0.2,0.1,0,0,1.5,0.1,1.5,286.3,1
2,55,16,5.9,1,0.2,0.5,0.2,5.4,0.2,4.7,737.5,1
2,56,3,1.1,0.2,0,0.1,0,1,0,0.9,138.3,1
2,74,15,5.2,0.3,0.3,0,0,5.2,0,4.9,685.8,1
2,75,34,11,2,2,1,0,10,1,11,1370,0
2,76,10,3.5,0.2,0.2,0,0,3.5,0,3.3,457.2,1
2,101,9,3.5,0.9,0.3,0.4,0.6,3.1,0.5,2.6,388.4,1
