x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,18,1,0.6,0.3,0,0.1,0.1,0.5,0.1,0.5,74.8,1
0,19,12,6.9,3.2,0,0.7,0.7,6.2,0.7,5.6,897.7,1
0,20,8,4.6,2.1,0,0.4,0.5,4.2,0.5,3.7,598.5,1
0,21,1,0.5,0.2,0,0,0,0.5,0,0.5,59.9,1
0,23,4,2,0.7,0.1,0.1,0,1.9,0.2,1.8,239.7,1
0,24,11,5.4,2,0.3,0.1,0.1,5.3,0.5,5,659.1,1
0,25,14,6.9,2.6,0.4,0.1,0.1,6.8,0.6,6.4,838.8,1
0,26,21,7.5,1.8,1,0,1.3,7.5,0.8,6.7,813.3,1
0,27,8,2.9,0.7,0.4,0,0.5,2.9,0.3,2.6,309.8,1
0,28,3,1.1,0.3,0.1,0,0.2,1.1,0.1,1,116.2,1
0,31,3,1.5,0.5,0,0,0.1,1.5,0.2,1.5,143.1,1
0,41,5,2.2,0.7,0.1,0,0,2.2,0.5,1.9,215.1,1
0,42,1,0.4,0.1,0,0,0,0.4,0.1,0.4,43,1
0,46,8,4.3,2.1,0.3,0.4,0.1,3.9,0.6,3.4,404.5,1
0,47,34,16,6,0,0,1,16,1,16,1688,0
0,48,29,15,4,1,0,1,15,0,13,1535,0
0,49,24,12,6,1,0,0,12,0,10,1287,0
0,50,33,15,6,1,0,0,15,1,14,1271,0
0,51,2,0.9,0.4,0,0,0.1,0.9,0.1,0.7,90.3,1
0,52,3,1.4,0.6,0.1,0,0.2,1.4,0.2,1.1,135.5,1
0,53,2,0.9,0.4,0,0,0.1,0.9,0.1,0.7,90.3,1
0,93,2,0.6,0.1,0.1,0,0,0.6,0,0.5,75.3,1
0,95,2,0.6,0.1,0.1,0,0,0.6,0,0.5,75.3,1
0,96,69,21,0,2,0,3,21,2,20,2543,0
0,97,180,60,14,8,0,6,60,5,40,6347,0
0,98,134,55,15,6,2,5,53,3,46,5438,0
0,99,149.5,63,14,5,1,2,62,3,60,6475,0
0,100,126,52,15,5,0,2,52,1,49,5723,0
0,101,110,49,12,0,2,2,47,5,42,4877,0
0,102,192.5,73,19,8,12,6,61,6,52,6562,0
0,103,162.5,75,20,2,0,8,75,3,72,7350,0
0,104,1,0.4,0.1,0,0,0.1,0.4,0,0.3,34.4,1
