x,y,pp,ra,rp
0,1,4911076,3260676,66
0,2,4911611,3151781,64
0,3,4916909,2777938,56
0,4,4926532,3167224,64
0,5,4893294,3206546,65
0,6,4891221,3252661,66
0,7,4875506,3328630,68
0,8,4831689,2969089,61
0,9,4808619,2859893,59
0,10,4787677,2749241,57
0,11,4768303,3152040,66
0,12,4744445,3533229,74
0,13,4725171,3615442,76
0,14,4713101,3505658,74
0,15,4700914,3372074,71
0,16,4670595,3176598,68
0,17,4643105,2925139,62
0,18,4620570,2718585,58
0,19,4597279,2325675,50
0,20,4573862,2062219,45
0,21,4531558,1875768,41
0,22,4465679,1727192,38
0,23,4332577,1681567,38
0,24,4150269,1617170,39
0,25,3989187,1607439,40
0,26,3876980,1605971,41
0,27,3709916,1653149,44
0,28,3554347,1652731,46
0,29,3198439,1853498,57
0,30,3169597,1826393,57
0,31,3041714,1692623,55
0,32,2915117,1441289,49
0,33,2831626,1458088,51
0,34,2801838,1273544,45
0,35,2752735,1271263,46
0,36,2726767,1257740,46
0,37,2705936,1104385,40
0,38,2679265,1106252,41
0,39,2662175,1082624,40
0,40,2660027,996232,37
0,41,2673019,1002842,37
0,42,2670113,1003937,37
0,43,2656440,1017441,38
0,45,2512767,962472,38
0,46,2503831,945624,37
0,47,2458276,868413,35
0,48,2410960,857416,35
0,49,2389359,865280,36
0,50,2385278,815272,34
0,51,2370962,774763,32
0,52,2357684,729756,30
0,53,2329663,752741,32
0,54,2327138,755597,32
0,55,2313173,767009,33
0,56,2303758,743393,32
0,57,2285765,775249,34
0,58,2263154,775640,34
0,59,2232903,853369,37
0,60,2213527,868913,39
0,61,2179855,851562,39
0,62,2149541,872706,40
0,63,2149497,870619,40
0,64,2150677,857260,40
0,65,2154822,842756,39
0,66,2136043,820654,38
0,67,2136043,820654,38
0,68,2103922,858626,40
0,69,2105557,857730,40
0,70,2144702,840862,39
0,71,2167864,832865,38
0,72,2197410,814138,37
0,73,2219760,827059,37
0,74,2219493,841035,38
0,75,2221637,895951,40
0,76,2226836,911310,41
0,77,2238481,1009919,44
0,78,2245669,1027177,45
0,79,2277795,1181472,51
0,80,2277795,1181472,51
0,83,2263586,1191080,52
0,84,2263586,1191080,52
0,85,2315044,1214330,52
0,86,2313849,1215291,52
0,87,2301136,1262162,54
0,88,2308398,1308013,56
0,89,2315027,1385426,59
0,90,2293710,1493863,64
0,91,2278528,1496036,65
0,93,2294764,1766803,76
0,94,2294764,1766803,76
0,95,2290554,2137536,93
0,96,2284067,2176647,95
0,97,2263866,2386498,105
0,98,2254895,2847268,126
0,99,2236316,3294108,147
0,100,2227076,3963015,177
0,101,2253343,4901748,217
0,102,2304911,5441509,235
0,103,2346860,6054514,223
0,104,2388534,6840859,146
0,105,2490436,4410554,176
0,106,2618681,4745548,181
0,107,2764909,3782249,137
0,108,2928462,2669079,90
0,109,3184601,2707062,84
0,110,3467195,3009208,86
0,111,3722742,3157273,84
0,112,4436342,2976439,67
0,113,4443393,2919755,66
0,114,4520736,2297992,50
0,116,5675283,4526507,79
0,117,6211521,5105644,81
0,118,6942282,5951585,85
0,119,7654721,6649572,87
0,120,8347932,6510348,77
0,121,9048338,6468017,71
0,122,9365701,7626003,81
0,123,9541668,9125553,95
0,124,10787194,9979905,92
0,125,10800696,9958831,91
0,126,11070219,9606070,86
0,127,11397394,9278274,81
1,2,5004795,3399708,67
1,3,4986017,3362295,67
1,4,4958650,3312959,66
1,5,4984597,3440955,68
1,6,4945829,3449588,69
1,7,4909890,3406478,69
1,8,4870632,3270328,66
1,9,4848104,3334060,68
1,10,4828575,3192818,66
1,11,4808395,3320978,69
1,12,4787126,3724084,77
1,13,4776389,3701968,77
1,14,4760228,3461868,72
1,15,4742208,3331870,69
1,16,4711056,3057234,64
1,17,4676661,2641455,56
1,18,4650305,2601254,55
1,19,4626388,2350866,51
1,20,4599429,2172965,47
1,21,4572251,1965464,42
1,22,4530820,1821224,40
1,23,4434115,1822623,41
1,24,4266561,1629860,37
1,25,4103533,1539361,37
1,26,3963867,1575628,39
1,27,3847156,1606932,41
1,28,3739214,1553215,41
1,29,3535283,1573402,44
1,30,3313154,1681088,50
1,31,3150975,1541107,48
1,32,2996767,1363833,45
1,33,2888331,1307462,45
1,34,2801877,1273567,45
1,35,2775724,1254861,45
1,36,2751661,1219379,44
1,37,2733819,1112950,40
1,38,2721531,1122874,41
1,39,2720780,1054014,38
1,40,2729999,966309,35
1,41,2745024,936402,34
1,42,2764731,894066,32
1,43,2688146,940855,35
1,45,2519677,956278,37
1,46,2509905,942626,37
1,47,2462165,878683,35
1,48,2425323,842899,34
1,49,2393640,823362,34
1,50,2389778,809966,34
1,51,2377772,768321,32
1,52,2381373,733759,30
1,53,2365677,735171,30
1,54,2342647,737243,31
1,55,2316402,711160,30
1,56,2314149,723496,31
1,57,2302383,774760,33
1,58,2295040,774443,33
1,59,2241762,846820,37
1,60,2239809,845462,37
1,61,2208685,823811,37
1,62,2107960,831964,39
1,63,2105590,824752,39
1,64,2112492,787523,37
1,65,2136581,773802,36
1,66,2130675,757208,35
1,67,2124272,775549,36
1,69,2124616,847286,39
1,70,2138963,844457,39
1,71,2184634,832564,38
1,72,2197410,814138,37
1,73,2218520,845081,38
1,74,2218419,854278,38
1,75,2217167,901993,40
1,76,2212553,958862,43
1,77,2218097,1037622,46
1,78,2220491,1028957,46
1,79,2230154,993988,44
1,81,2287696,1151715,50
1,82,2287696,1151715,50
1,83,2263586,1191080,52
1,84,2263334,1191127,52
1,85,2275384,1177888,51
1,86,2291594,1173979,51
1,87,2295383,1246972,54
1,88,2294543,1305660,57
1,89,2292352,1461230,63
1,90,2299202,1482447,64
1,94,2263968,2170848,95
1,95,2271198,2178500,95
1,96,2291806,2374297,103
1,97,2283163,2570457,112
1,98,2280493,2749421,120
1,99,2277099,3032205,133
1,100,2251999,3670594,162
1,101,2234625,4035047,180
1,102,2258687,4205136,185
1,103,2314253,5229992,226
1,104,2338661,5521374,236
1,105,2363303,3575814,151
1,106,2535256,2914735,114
1,107,2556070,2888826,112
1,108,2779632,2628175,95
1,109,2972875,2469436,83
1,110,3301419,2500650,75
1,111,3511234,2538007,72
1,112,3670508,2294165,62
1,113,4520736,2297992,50
1,114,4520736,2297992,50
1,116,5556914,4481805,80
1,117,5556914,4481805,80
1,118,7070775,6708301,94
1,119,7214689,6527549,90
1,120,7621022,6017208,79
1,121,8979417,7177110,79
1,122,9091674,7707534,84
1,123,9407342,9199086,97
1,124,10402265,10115021,97
1,125,10499670,10039199,95
1,126,11065612,9603499,86
1,127,11313008,9348046,82
2,1,5005798,3514711,70
2,2,5007742,3473360,69
2,3,5011018,3428479,68
2,4,5013921,3476841,69
2,5,4993276,3460775,69
2,6,4965823,3446600,69
2,7,4940882,3432461,69
2,8,4914757,3536686,71
2,9,4886807,3571745,72
2,10,4864222,3572666,73
2,11,4837831,3590118,73
2,12,4831649,3783881,78
2,13,4819271,3660429,75
2,14,4801588,3489706,72
2,15,4779450,3333721,69
2,16,4748136,3229589,67
2,17,4714293,2843307,60
2,18,4683891,2520331,53
2,19,4656888,2294705,49
2,20,4628999,2241969,48
2,21,4605247,1977813,43
2,22,4574487,1822506,39
2,23,4500145,1786947,39
2,24,4367514,1699380,38
2,25,4197627,1498828,35
2,26,4052568,1613987,40
2,27,3921883,1506255,38
2,28,3843001,1470152,38
2,29,3697703,1472021,40
2,30,3428769,1520558,44
2,31,3276966,1402107,43
2,32,3078750,1246171,40
2,33,2992412,1207734,40
2,34,2888503,1261377,43
2,35,2819061,1236947,43
2,36,2794695,1154258,41
2,37,2784194,1105279,39
2,38,2780010,1091804,39
2,39,2791092,1052797,37
2,40,2801310,1012855,36
2,41,2797992,942954,33
2,42,2763538,894591,32
2,43,2689880,944803,35
2,45,2539370,938629,36
2,46,2525998,932879,36
2,47,2484198,914907,36
2,48,2428660,779797,32
2,49,2422961,767906,31
2,50,2392844,744092,30
2,51,2386132,772680,32
2,52,2381373,733759,30
2,53,2381002,735021,30
2,54,2373554,744889,31
2,55,2358497,718087,30
2,56,2348533,696154,29
2,57,2309831,794196,34
2,58,2309831,794196,34
2,59,2261411,828629,36
2,60,2251153,827691,36
2,61,2203414,819099,37
2,62,2124989,790648,37
2,63,2105035,815911,38
2,64,2095588,798780,37
2,65,2117461,760751,35
2,66,2133502,757524,35
2,67,2124573,792172,37
2,70,2195122,841180,38
2,71,2196482,840363,38
2,72,2211306,839445,37
2,73,2210636,887399,40
2,74,2214713,898111,40
2,75,2217496,888745,40
2,76,2220442,943983,42
2,77,2218264,1042059,46
2,78,2220585,1023677,45
2,79,2229952,949488,42
2,81,2287696,1151715,50
2,82,2288267,1151469,50
2,83,2295828,1151782,50
2,84,2284079,1185296,51
2,85,2266801,1210389,53
2,86,2263863,1236588,54
2,87,2274273,1409620,61
2,88,2283432,1392936,60
2,89,2281732,1455611,63
2,90,2277244,1488530,65
2,91,2247750,1612033,71
2,92,2228923,1676050,75
2,93,2224089,1847355,83
2,94,2263968,2170848,95
2,95,2273173,2173942,95
2,96,2299400,2217504,96
2,97,2294116,2414443,105
2,98,2272073,2562835,112
2,99,2251560,4389329,194
2,100,2251560,4389329,194
2,101,2263882,3549964,156
2,102,2266075,3513004,154
2,103,2309805,3619702,156
2,104,2327534,4176158,179
2,105,2363991,3505524,148
2,106,2440562,2737981,112
2,107,2530442,2754951,108
2,108,2668278,2694741,100
2,109,2758565,2426439,87
2,110,3259912,2400468,73
2,111,3332382,2389680,71
2,112,3611818,2348080,65
2,116,5132023,4315262,84
2,117,5141099,4335282,84
2,118,5274652,4629848,87
2,119,6939125,6308230,91
2,120,6939125,6308230,91
2,122,8891048,9472904,106
2,123,8891048,9472904,106
2,124,10029018,10948843,109
2,125,10029018,10948843,109
2,126,10892574,9856849,90
2,127,10965174,9792661,89
3,0,5040717,3771700,74
3,1,5028027,3603255,71
3,2,5011688,3523230,70
3,3,5030898,3542925,70
3,4,5027433,3497214,69
3,5,5024871,3541594,70
3,6,5039050,3662180,72
3,7,4997132,3559662,71
3,8,4961043,3590472,72
3,9,4934367,3584462,72
3,10,4916103,3699828,74
3,11,4914236,3811388,77
3,12,4880065,3780709,77
3,13,4854366,3678433,75
3,14,4834181,3587705,74
3,15,4814590,3444309,71
3,16,4785251,3186956,66
3,17,4755583,2769377,58
3,18,4722709,2492648,52
3,19,4686884,2174674,46
3,20,4649444,2193005,47
3,21,4634789,2038363,44
3,22,4612068,1891491,41
3,23,4563965,1805688,39
3,24,4466252,1775103,39
3,25,4326698,1653223,38
3,26,4215139,1653969,39
3,27,4041662,1613412,39
3,28,3936038,1488948,37
3,29,3850168,1464046,38
3,30,3652569,1461816,39
3,31,3409927,1375361,40
3,32,3242480,1307726,40
