x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,10,10,4.1,1.4,0.3,0.8,0,3.3,0,3.2,453.2,1
0,12,15,5.9,1.3,0.6,0.4,0.4,5.5,0.4,5.4,759.1,1
0,13,7,2.8,0.6,0.3,0.2,0.2,2.6,0.2,2.5,354.2,1
0,54,14.5,4.9,1.2,1.2,0,0.4,4.9,0,3.3,615.9,1
0,55,17,5.7,1.4,1.4,0,0.5,5.7,0,3.8,722.1,1
0,72,18,7,0.5,0.5,0,0.7,7,0.2,5.7,867.6,1
0,73,18,7,0.5,0.5,0,0.7,7,0.2,5.7,867.6,1
0,103,6,2.1,0.1,0,0,0,2.1,0,2,217.4,1
0,110,3,1,0.3,0.2,0.5,0.1,0.5,0.2,0.7,82.1,1
0,121,13,5.2,1,0.5,0,0.5,5.2,0.3,4.9,585,1
0,122,76,30,8,2,5,2,25,0,23,2890,0
0,123,10,2.5,0,0.7,0,0.3,2.5,0.3,2,354.5,1
0,124,61,15.1,0,4,0,2,15.1,2,12.1,2162.2,1
1,10,3,1.2,0.4,0.1,0.2,0,1,0,1,136,1
1,12,14,5.5,1.2,0.5,0.3,0.3,5.2,0.3,5,708.5,1
1,54,4,1.4,0.3,0.3,0,0.1,1.4,0,0.9,169.9,1
1,55,36,13,1,1,0,1,13,0,13,1750,0
1,67,29,11,3,1,0,0,11,0,11,1224,0
1,68,2,0.8,0.1,0,0,0.1,0.8,0.1,0.8,98.2,1
1,72,7,2.7,0.2,0.2,0,0.3,2.7,0.1,2.2,337.4,1
1,73,30,11,0,1,0,2,11,0,10,1407,0
1,74,16,6.2,0.4,0.4,0,0.6,6.2,0.2,5,771.2,1
1,75,9,3.5,0.2,0.2,0,0.3,3.5,0.1,2.8,433.8,1
1,92,8,2.8,0.1,0.2,0,0.1,2.8,0.1,2.7,339.4,1
1,93,4,1.4,0.1,0.1,0,0.1,1.4,0.1,1.3,169.7,1
1,108,16,5.2,1.4,1.1,2.7,0.6,2.5,1.1,3.6,437.8,1
1,109,3,1,0.3,0.2,0.5,0.1,0.5,0.2,0.7,82.1,1
1,112,30,9.7,1.3,1.3,1.9,0,7.8,0,9,1100.6,1
1,121,36,14.4,2.9,1.4,0,1.4,14.4,0.7,13.7,1620,1
1,122,84.5,33,4,0,1,3,32,0,27,3379,0
1,123,8,2,0,0.5,0,0.3,2,0.3,1.6,283.6,1
1,124,29,7.2,0,1.9,0,1,7.2,1,5.8,1027.9,1
1,125,2,0.5,0,0.1,0,0.1,0.5,0.1,0.4,70.9,1
2,66,3,1.2,0.2,0,0.1,0.1,1.1,0,1.1,142.9,1
2,67,51,16,4,3,0,0,16,0,16,1928,0
2,73,44,16,1,2,0,0,16,0,16,1641,0
2,75,17,6.2,0.7,0.5,0,0,6.2,0.7,5.9,655.6,1
2,108,9,4,1.4,0,1.2,0.3,2.8,0.3,2.2,343.9,1
2,109,53.5,16,2,5,4,1,12,0,8,1583,0
2,111,55.5,19,4,2,0,2,19,3,15,2035,0
2,112,29,12.6,2.9,1,0,1,12.6,2.9,6.8,1245.1,1
2,124,31,10.1,2.2,1.5,4.1,0.4,6,0.4,6.3,1373.3,1
2,125,10,3.3,0.7,0.5,1.3,0.1,2,0.1,2,443,1
3,11,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.6,69.9,1
3,27,20,6.7,0.7,0,0,0.4,6.7,1.1,5.9,787.8,1
3,28,8,2.7,0.3,0,0,0.1,2.7,0.4,2.4,315.1,1
3,67,109.5,37,9,7,6,5,31,0,26,3747,0
3,68,40,16,4,1,0,1,16,0,15,1847,0
3,73,37,16,3,0,0,0,16,0,15,1768,0
3,74,7,2.5,0.3,0.2,0,0,2.5,0.3,2.4,270,1
3,75,6,2.2,0.3,0.2,0,0,2.2,0.3,2.1,231.4,1
3,108,28,11,2,1,8,0,3,0,1,691,0
3,109,77,34,15,3,14,5,20,2,26,2878,0
3,110,17,7.5,2.6,0,2.3,0.7,5.2,0.7,4.2,649.6,1
3,111,5,2.2,0.8,0,0.7,0.2,1.5,0.2,1.2,191.1,1
3,123,28,9.1,2,1.3,3.7,0.3,5.4,0.3,5.7,1240.4,1
3,124,28,11,2,1,4,1,7,0,6,1587,0
4,10,5,1.7,0.1,0.3,0,0.3,1.7,0.1,1.4,174.9,1
4,11,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.6,69.9,1
4,27,9,3,0.3,0,0,0.2,3,0.5,2.7,354.5,1
4,28,12,4,0.4,0,0,0.2,4,0.7,3.6,472.7,1
4,55,4,1.1,0.1,0.2,0,0.1,1.1,0.1,1,150.8,1
4,56,3,0.9,0.1,0.1,0,0.1,0.9,0.1,0.7,113.1,1
4,60,7,2,0.1,0.3,0,0.1,2,0.1,1.7,263.9,1
4,67,16,6.2,1.1,0.2,0.2,0.7,6,0.2,6,762.2,1
4,68,51.5,18,1,1,0,5,18,0,15,2181,0
4,69,14,5.4,1,0.2,0.2,0.6,5.2,0.2,5.2,666.9,1
4,70,8,3.1,0.6,0.1,0.1,0.3,3,0.1,3,381.1,1
4,72,3,1.1,0.1,0.1,0,0,1.1,0.1,1,115.7,1
4,73,47,18,1,1,0,0,18,2,18,2366,0
4,75,9,3.3,0.4,0.3,0,0,3.3,0.4,3.1,347.1,1
4,93,1,0.5,0.3,0,0.2,0,0.3,0,0.2,37.4,1
4,108,89.5,33,6,1,4,3,29,3,27,3074,0
4,109,54,26,10,0,4,3,22,1,17,2500,0
4,123,60,20,4,1,4,0,16,1,15,3288,0
4,124,45,13,0,1,0,1,13,0,13,1714,0
4,125,12,3.9,0.9,0.6,1.6,0.1,2.3,0.1,2.5,531.6,1
5,11,14,4.8,0.4,0.8,0,0.8,4.8,0.4,4,489.6,1
5,56,2,0.6,0,0.1,0,0,0.6,0,0.5,75.4,1
