x,y,pp,ra,rp
0,0,3846873,1172352,30
0,1,3833304,1262160,32
0,2,3816318,1334022,34
0,3,3800256,1723627,45
0,4,3792713,1560557,41
0,5,3785585,1534193,40
0,8,3770669,1392927,36
0,9,3772119,1338660,35
0,10,3759993,1317185,35
0,13,3693818,1114835,30
0,26,3530531,901167,25
0,27,3524960,975575,27
0,30,3506863,1195451,34
0,31,3501699,1305996,37
0,32,3495273,1412857,40
0,33,3494001,1426551,40
0,34,3494684,1429538,40
0,35,3491032,1494530,42
0,36,3478063,1521453,43
0,37,3466722,1581020,45
0,38,3445131,1592126,46
0,39,3419478,1595917,46
0,40,3425029,1661537,48
0,41,3433077,1720739,50
0,42,3428582,1751208,51
0,43,3411007,1774887,52
0,44,3385757,1766399,52
0,45,3376309,1763866,52
0,46,3373067,1790845,53
0,47,3373575,1648546,48
0,48,3369291,0,0
0,56,3302208,2011200,60
0,57,3262274,1983576,60
0,60,3213591,1979508,61
0,61,3214077,1978206,61
0,62,3212821,1815804,56
0,63,3214952,1804113,56
0,64,3215435,1858244,57
0,65,3214189,1856692,57
0,66,3211221,1857525,57
0,67,3201767,1872263,58
0,68,3182827,1842518,57
0,69,3174482,1814694,57
0,72,3175145,2265774,71
0,73,3182868,2170055,68
0,75,3187185,2111449,66
0,76,3183167,1804749,56
0,84,3199373,1399941,43
0,89,3248228,1631931,50
0,90,3282724,1571781,47
0,91,3314919,1507501,45
0,92,3369316,1485244,44
0,93,3431432,1312273,38
0,95,3538505,1171214,33
0,98,3730599,869727,23
0,100,3844551,833097,21
0,102,3949196,711785,18
0,116,4349251,774860,17
0,117,4377832,829730,18
0,118,4420860,814311,18
0,119,4427897,811727,18
0,121,4449600,547048,12
1,2,3806512,1288743,33
1,4,3785849,1670367,44
1,5,3776311,1473825,39
1,6,3771602,1504467,39
1,7,3764998,1478421,39
1,8,3761877,1432617,38
1,9,3756179,1325124,35
1,12,3683704,843731,22
1,13,3670363,1088607,29
1,25,3524521,1012609,28
1,26,3513213,1019553,29
1,28,3508963,1091651,31
1,29,3504032,1223444,34
1,30,3501493,1329029,37
1,31,3494344,1322986,37
1,32,3485014,1394781,40
1,33,3481916,1424571,40
1,34,3481362,1451228,41
1,35,3483044,1490013,42
1,36,3474328,1521125,43
1,37,3462770,1556629,44
1,38,3445810,1492697,43
1,39,3429737,1511167,44
1,40,3430796,1617124,47
1,41,3436418,1579296,45
1,42,3438238,1734022,50
1,45,3373403,1866224,55
1,46,3370339,1863891,55
1,49,3373263,1830284,54
1,50,3386077,1829270,54
1,51,3391243,1908771,56
1,52,3379611,1870630,55
1,54,3376265,2054963,60
1,55,3336117,2018498,60
1,57,3257783,1958712,60
1,58,3224488,1850994,57
1,59,3208493,1730624,53
1,60,3209479,1937894,60
1,62,3208365,1948798,60
1,64,3210977,1808540,56
1,65,3210857,1857023,57
1,66,3206973,1847664,57
1,72,3159714,2103530,66
1,73,3166721,2331444,73
1,74,3165052,1986843,62
1,75,3162120,1884140,59
1,76,3164386,1798803,56
1,83,3207868,1279865,39
1,84,3200686,1323861,41
1,89,3202963,1503323,46
1,90,3222428,1435222,44
1,91,3254188,1484274,45
1,92,3293738,1228088,37
1,95,3440276,1116571,32
1,96,3512208,762436,21
1,97,3570755,800503,22
1,100,3744789,783260,20
1,102,3866979,656171,16
1,116,4312040,544216,12
1,121,4436326,534267,12
2,0,3815165,1254302,32
2,1,3811424,1333415,34
2,2,3792589,1335509,35
2,3,3783290,1561286,41
2,4,3775953,1718314,45
2,5,3771297,1579566,41
2,6,3760026,1542209,41
2,7,3754710,1465945,39
2,9,3721670,1236281,33
2,10,3700787,1222795,33
2,12,3654685,875306,23
2,23,3561174,1010713,28
2,26,3499637,1045077,29
2,27,3498733,1057010,30
2,28,3494154,1086984,31
2,29,3495018,1192912,34
2,30,3490178,1270594,36
2,31,3483710,1365650,39
2,32,3477214,1426562,41
2,33,3473323,1452586,41
2,34,3472502,1449904,41
2,35,3473787,1501569,43
2,36,3468765,1526388,44
2,37,3463529,1490413,43
2,38,3453823,1490413,43
2,39,3432302,1501538,43
2,40,3431008,1529349,44
2,41,3436901,1525148,44
2,42,3439514,1525148,44
2,45,3377652,1845069,54
2,46,3371524,1872236,55
2,47,3367430,1918837,56
2,49,3367042,1896844,56
2,50,3370493,1955305,58
2,51,3369774,1989499,59
2,52,3366096,2003774,59
2,53,3363440,2006376,59
2,54,3351297,2018814,60
2,55,3326624,2009695,60
2,56,3283934,1959055,59
2,57,3249586,1913846,58
2,58,3219787,1787612,55
2,60,3200689,1874328,58
2,61,3205830,1838328,57
2,62,3207287,1943060,60
2,63,3206797,1897438,59
2,64,3206991,1842267,57
2,65,3203884,1812000,56
2,69,3153660,1758358,55
2,70,3153874,1762322,55
2,71,3141431,1764232,56
2,72,3136907,1952263,62
2,73,3139470,1985365,63
2,74,3132211,1899156,60
2,89,3161231,1392348,44
2,90,3175062,1377190,43
2,91,3203664,1401258,43
2,97,3468415,763289,22
2,99,3593160,634136,17
2,100,3648555,653187,17
2,115,4218804,546940,12
2,116,4259810,544216,12
2,118,4332178,763394,17
2,119,4371024,678117,15
2,120,4391273,547175,12
2,121,4400178,532241,12
3,1,3781632,1421697,37
3,2,3769376,1458603,38
3,4,3764460,1690340,44
3,5,3760783,1647817,43
3,6,3745639,1503699,40
3,7,3734218,1437493,38
3,8,3716428,1393794,37
3,10,3670577,1142394,31
3,11,3652365,995373,27
3,12,3631734,926276,25
3,23,3547709,1059454,29
3,24,3521316,1072660,30
3,25,3501849,1115468,31
3,26,3489418,1212568,34
3,28,3482060,1215758,34
3,29,3478818,1223884,35
3,30,3479704,1326258,38
3,31,3470529,1344497,38
3,32,3469759,1473168,42
3,33,3468622,1479548,42
3,34,3464945,1489637,42
3,35,3468867,1499497,43
3,36,3475806,1449929,41
3,37,3468893,1464742,42
3,38,3452000,1463524,42
3,39,3431701,0,0
3,41,3432407,1522860,44
3,43,3425969,1703482,49
3,44,3413550,1788469,52
3,46,3375508,1902503,56
