x,y,2006,2011,2018
88,110,112,61,78
88,90,0,0,31
88,91,43,33,114
88,92,17,162,195
88,83,85,152,93
88,94,3,28,27
88,95,34,12,67
88,96,0,0,2
88,97,0,0,9
89,113,277,379,294
89,90,1,0,16
89,91,447,352,325
89,92,757,748,901
89,93,0,0,4
89,94,0,47,7
89,95,23,0,15
89,98,0,34,2
110,78,0,9,60
110,79,0,0,2
110,110,0,0,2
110,121,94,0,0
110,122,1157,1371,1121
110,111,0,0,2
110,123,63,17,41
110,113,0,2,2
110,125,0,26,2
110,107,13,0,0
110,80,0,30,43
110,81,0,133,37
110,108,11,0,0
110,109,0,0,2
110,82,128,27,214
110,83,128,10,158
110,85,0,0,7
110,74,2480,1224,1599
110,75,0,0,8
111,77,0,0,2
111,78,976,1382,866
111,79,1,0,45
111,110,672,713,586
111,111,2,0,6
111,122,0,0,4
111,123,0,0,4
111,124,0,0,4
111,125,41,0,7
111,104,0,8,2
111,126,14,0,0
111,105,0,28,20
111,106,230,52,54
111,107,1307,1355,1113
111,80,0,0,165
111,81,0,61,77
111,82,0,0,127
111,83,606,972,969
111,73,0,0,96
111,85,0,24,2
111,74,950,380,638
111,86,0,0,5
112,77,42,0,27
112,78,4670,4076,5137
112,122,0,18,7
112,79,86,9,42
112,123,0,0,2
112,80,12,18,124
112,81,0,0,51
112,82,0,0,116
112,83,278,361,254
112,84,0,0,54
113,77,377,473,193
113,78,1412,2043,1227
113,79,0,0,22
113,121,0,4,2
113,112,44,0,2
113,113,47,0,0
113,124,0,0,2
113,115,2,0,0
113,116,52,0,2
113,80,530,0,24
113,81,0,0,8
113,92,0,6,0
113,82,359,51,44
113,83,1015,109,506
113,84,0,139,64
114,77,0,0,2
114,78,304,64,268
114,79,164,0,103
114,120,52,235,156
114,121,0,0,2
114,123,0,7,2
114,124,0,4,2
114,125,66,139,181
114,115,11,0,0
114,116,123,0,0
114,81,0,368,0
114,83,0,35,86
114,84,0,59,71
114,85,0,0,2
114,75,0,39,4
114,76,739,212,453
115,78,1859,1377,2144
115,79,99,0,63
115,120,33,15,38
115,121,36,87,43
115,124,0,0,2
115,125,1,0,0
115,126,11,0,0
115,90,0,2,6
115,80,0,0,2
115,81,0,98,42
115,83,173,701,478
115,73,68,0,67
115,84,0,188,78
115,74,292,177,393
115,75,63,246,17
115,76,0,0,4
116,77,0,0,9
116,78,659,1667,2028
116,120,56,137,121
116,121,3,22,2
116,104,291,352,300
116,105,74,11,4
116,90,459,647,635
116,91,49,6,2
116,80,0,19,83
116,81,856,229,385
116,82,667,634,572
116,83,3281,2331,4202
116,84,0,90,92
116,73,121,0,0
116,74,1080,471,743
116,85,0,23,2
116,75,1849,1831,2748
116,86,0,0,15
116,76,0,0,2
90,105,0,0,2
90,90,0,0,2
90,91,956,1642,1429
90,92,5740,5923,6547
90,82,0,0,12
90,93,460,357,343
90,98,0,0,13
117,77,67,412,430
117,78,4929,4044,5306
117,79,382,502,236
117,120,23,0,2
117,121,0,14,8
117,122,0,0,4
117,104,0,6,12
117,115,0,0,2
117,90,1,0,0
117,91,4,4,2
117,80,0,52,63
117,81,0,36,45
117,119,0,0,4
117,82,0,130,355
117,83,3211,4653,4494
117,84,0,0,2
117,74,474,71,289
117,75,1018,5017,3095
117,86,730,134,118
117,76,0,55,356
91,105,0,0,2
91,106,608,849,691
91,90,0,44,54
91,107,8,9,7
91,91,1057,551,516
91,92,795,587,663
91,81,642,681,576
91,82,81,143,191
91,93,951,969,897
91,96,0,0,14
118,77,1933,1400,2377
118,78,12309,15153,17057
118,79,2213,1952,1877
118,120,0,0,2
118,121,0,0,2
118,100,0,4,0
118,104,508,465,418
118,127,12,0,2
118,80,0,0,22
118,81,233,270,142
118,82,0,427,877
118,83,3876,5673,6289
118,84,21,0,42
118,75,3,465,141
118,76,2738,2924,3046
119,77,2028,2062,2289
119,78,5714,5293,5680
119,79,2671,4599,4824
119,122,0,0,2
119,102,0,0,2
119,124,1,0,0
119,125,3,0,0
119,103,111,67,68
119,80,428,1582,1296
119,92,120,23,65
119,119,0,0,2
119,81,671,1523,262
119,82,1394,788,594
119,93,26,0,0
119,83,1226,3166,2769
119,85,23,0,56
119,86,1039,237,416
119,87,59,0,72
92,110,0,0,2
92,111,114,240,192
92,112,44,111,58
92,90,0,32,7
92,80,0,0,7
92,81,1824,2419,2154
92,92,0,0,2
92,82,4,0,25
92,93,8,0,13
92,96,0,121,22
92,98,41,0,2
93,110,19,6,2
93,111,29,17,33
93,78,4,0,2
93,112,36,39,52
93,79,1805,1720,1926
93,80,0,73,75
93,92,0,0,2
93,81,429,125,279
93,109,164,21,27
93,82,0,0,2
93,96,0,10,10
94,88,0,0,2
94,78,1145,1935,1367
94,79,1158,1252,1320
94,106,0,0,2
94,80,0,0,19
94,81,0,46,23
94,82,0,0,22
94,83,0,0,13
95,88,0,0,4
95,106,0,13,4
95,107,8,0,0
95,80,0,0,4
95,108,49,0,2
95,81,0,0,41
95,82,0,0,44
95,83,0,0,14
95,87,0,27,4
95,76,0,0,2
96,88,775,1679,1549
96,89,1091,989,1087
96,90,0,0,2
96,107,2,0,13
96,80,0,0,2
96,108,141,0,15
96,81,0,0,7
96,82,435,169,77
96,83,0,0,42
96,84,0,0,32
96,74,30,0,2
96,75,400,157,170
96,76,57,32,36
96,87,20,0,11
97,88,863,866,809
97,77,669,2237,695
97,78,146,66,598
97,89,842,158,252
97,90,139,294,273
97,107,498,600,701
97,80,0,0,8
97,108,340,574,386
97,81,0,0,4
97,82,269,18,114
97,83,0,0,31
97,85,0,0,9
97,75,341,134,325
97,76,38,139,108
97,87,77,0,13
98,77,279,1413,487
98,78,0,0,25
98,79,0,0,15
98,113,59,0,0
98,106,55,122,163
98,107,406,145,207
98,108,268,413,232
98,81,0,0,11
98,109,0,0,2
98,82,0,57,45
98,83,0,83,71
98,84,135,54,61
98,85,362,186,251
98,75,343,132,556
98,86,0,0,2
98,76,23,90,130
98,87,0,0,2
10,123,97,3,4
10,124,124,12,26
10,96,8,0,12
10,97,11,0,7
99,77,0,0,42
99,113,3,0,0
99,106,112,156,97
99,107,23,0,0
99,81,0,0,50
99,108,3,0,0
99,82,1522,391,363
99,83,498,22,263
99,84,327,307,509
99,75,283,299,533
99,76,223,111,133
11,118,242,260,188
11,119,36,33,27
11,96,0,0,2
11,97,0,0,2
