x,y,value
18,45,126921
18,46,126921
18,47,126921
19,45,126921
19,46,126921
19,47,126921
20,45,126921
20,46,126921
20,47,126921
24,54,75694
24,55,75694
24,56,75694
25,49,155234
25,50,155234
25,51,155234
25,52,77998
25,53,77998
25,54,81214
25,55,75694
25,56,75694
26,49,155234
26,50,156417
26,51,156417
26,52,81214
26,53,77998
26,54,81214
26,55,75694
26,56,75694
27,49,155234
27,50,156417
27,51,156417
27,52,145458
27,53,77998
27,54,77998
28,50,145458
28,51,145458
28,52,145458
29,50,141326
29,51,141326
29,52,141326
37,51,137213
37,52,137213
37,53,137213
38,51,137213
38,52,137213
38,53,137213
39,51,137213
39,52,137213
39,53,137213
42,52,143573
42,53,143573
42,54,143573
43,52,143573
43,53,143573
43,54,143573
44,52,143573
44,53,143573
44,54,143573
49,44,114379
49,45,114379
49,46,114379
50,41,119092
50,42,119092
50,43,119092
50,44,114379
50,45,114379
50,46,114379
50,49,143615
50,50,143615
50,51,143615
51,41,121784
51,42,121784
51,43,121784
51,44,114379
51,45,114379
51,46,114379
51,49,143615
51,50,143615
51,51,143615
52,41,121784
52,42,121784
52,43,121784
52,49,143615
52,50,143615
52,51,143615
53,41,121784
53,42,121784
53,43,121784
54,41,121778
54,42,121778
54,43,121778
54,53,233435
54,54,233435
54,55,233435
55,53,233435
55,54,233435
55,55,233435
56,53,233435
56,54,233435
56,55,233435
75,58,217426
75,59,217426
75,60,217426
76,58,217426
76,59,217426
76,60,217426
77,58,217426
77,59,217426
77,60,217426
81,58,227908
81,59,227908
81,60,227908
82,58,227908
82,59,227908
82,60,227908
83,58,227908
83,59,227908
83,60,227908
85,63,234469
85,64,234469
85,65,234469
86,63,234469
86,64,234469
86,65,234469
86,68,257436
86,69,257436
86,70,257436
87,63,234469
87,64,234469
87,65,234469
87,68,257436
87,69,257436
87,70,257436
88,68,257436
88,69,257436
88,70,257436
98,55,6526
98,56,6526
98,57,6526
99,55,6526
99,56,6526
99,57,6526
99,65,245157
99,66,245157
99,67,245157
100,55,6526
100,56,6526
100,57,6526
100,65,245157
100,66,245157
100,67,245157
101,65,245157
101,66,245157
101,67,245157
103,62,195607
103,63,195607
103,64,195607
104,62,195607
104,63,195607
104,64,195607
105,62,195607
105,63,195607
105,64,195607
109,57,209066
109,58,209066
109,59,209066
110,57,209066
110,58,209066
110,59,209066
111,57,209066
111,58,209066
111,59,209066
117,57,197250
117,58,197250
117,59,197250
118,55,190364
118,56,190760
118,57,237080
118,58,237080
118,59,197250
118,69,43256
118,70,43256
118,71,43256
119,53,205695
119,54,205695
119,55,223639
119,56,190760
119,57,237080
119,58,237080
119,59,197250
119,61,137594
119,62,137594
119,63,137594
119,65,135717
119,66,135717
119,67,138132
119,68,122623
119,69,123762
119,70,43256
119,71,43256
120,53,205695
120,54,205695
120,55,223639
120,56,190760
120,57,190760
120,58,188194
120,61,137594
120,62,137594
120,63,137594
120,65,135717
120,66,135717
120,67,138132
120,68,122623
120,69,123762
120,70,43256
120,71,43256
121,53,337738
121,54,337738
121,55,337738
121,61,137594
121,62,137594
121,63,137594
121,65,135717
121,66,135717
121,67,138132
121,68,122623
121,69,122623
122,53,292083
122,54,292083
122,55,292083
123,53,292083
123,54,292083
123,55,292083
