x,y,val
15,8,5023
11,7,3242
6,0,2079
3,11,2
12,15,3331
13,11,296
7,1,7302
14,5,78
14,8,3927
11,12,417
1,4,732
12,3,3120
15,11,24754
8,1,17887
3,9,3
14,6,53
5,4,565
6,2,1585
10,10,1660
7,13,8446
3,14,569
4,13,6964
12,12,82
14,12,4952
1,13,14
11,15,6561
2,1,8597
4,2,1139
10,13,434
11,11,111
8,5,59
2,2,4978
0,3,6432
4,6,1461
12,5,4252
11,1,4992
11,6,590
12,0,962
1,11,1879
3,4,2008
15,10,29903
11,13,1213
7,6,102
1,0,8954
9,6,32
0,13,848
12,11,516
0,11,9182
13,5,2774
6,5,99
10,2,2181
0,5,2520
1,10,46
9,10,5910
12,6,4093
13,13,1677
10,3,843
14,13,2638
3,12,10878
5,14,9778
10,12,2966
5,12,3339
3,6,447
4,8,6524
1,9,2055
1,15,11046
9,12,1413
8,2,8154
13,15,14541
6,1,3744
3,3,844
6,10,2
11,3,2206
7,9,1462
4,3,2203
8,3,163
4,1,3526
15,4,2696
1,8,6647
1,6,5
7,0,4210
9,3,182
10,4,405
10,1,20
8,0,6990
6,12,3234
12,8,7720
12,1,97
8,11,751
10,6,29
5,1,3388
12,7,2069
5,13,5
9,14,16921
2,8,5352
6,13,21371
7,8,1084
3,2,1482
14,4,4295
13,6,2722
3,1,3293
12,9,4624
14,15,2964
9,2,2487
9,15,331626
13,7,7399
10,8,2291
13,14,1050
2,13,293
6,9,4997
11,14,10490
11,9,5263
15,5,4445
7,10,8185
6,14,6939
9,13,166
7,12,346
0,2,6817
2,12,7666
9,7,256
5,0,3857
1,12,5855
13,9,7155
11,4,801
8,4,1342
9,8,468
6,4,3433
11,8,6548
9,9,322
8,12,80
2,5,759
10,14,55893
3,15,9827
3,5,2648
14,11,1759
4,4,97
13,4,14316
7,15,13029
7,14,15049
15,9,5091
6,6,325
0,4,129
5,8,4802
8,8,182
1,14,19
12,14,2280
6,3,49634
14,3,978
3,10,689
5,5,1028
0,9,86
13,8,8182
5,6,648
2,7,24375
0,0,3795
1,3,880
2,14,979
4,7,8443
0,7,76
15,13,2087
13,2,172
6,11,162
5,9,2441
0,15,1937
13,12,688
15,6,318
15,7,4409
14,14,3090
13,10,3568
4,15,13579
9,11,215
10,7,597
7,2,7141
15,3,937
8,9,213
5,2,3827
10,9,28457
8,15,8411
6,15,70766
3,0,3419
2,0,1833
10,15,9740
13,3,2877
12,13,3599
5,7,1545
7,5,72
4,9,3555
14,9,1209
10,5,855
4,12,8133
5,15,21642
7,3,10682
3,8,2538
4,0,2339
8,14,13176
2,15,4634
12,10,3249
15,14,1501
2,10,708
1,7,179
1,5,101
4,14,6332
10,11,611
2,9,3306
15,15,5706
9,4,486
11,5,676
2,6,333
15,12,5784
12,2,6839
0,1,3738
0,10,7123
11,2,12000
14,10,2526
2,11,255
11,0,3650
0,6,393
10,0,156
9,1,42962
6,8,1013
2,4,199
12,4,60835
11,10,1476
9,5,1038
3,13,17321
1,1,12969
7,11,1359
0,12,2141
8,10,902
8,13,592
7,4,1486
14,7,2400
3,7,8965
1,2,54118
5,3,7560
