x,y,2006,2011,2018
88,88,461,512,471
88,89,33,37,39
88,112,53,61,74
88,113,10,9,10
88,114,308,326,327
88,115,46,57,53
88,116,1222,1193,1133
88,117,276,284,272
88,118,192,197,186
88,119,23,31,27
88,94,26,26,28
88,95,305,341,349
88,96,1,1,1
88,97,2,2,2
88,10,142,234,483
88,98,149,163,138
88,99,8,11,7
88,11,874,971,1233
88,12,885,1052,1389
88,13,5108,5964,7041
88,14,3005,3390,4676
88,15,118,138,171
88,17,9,8,8
88,19,5,7,8
88,120,259,272,366
88,0,406,409,504
88,121,155,146,133
88,122,0,1,1
88,1,961,1070,1165
88,2,404,485,671
88,123,415,411,391
88,124,128,134,157
88,3,5228,5165,6299
88,4,3025,2733,2830
88,125,377,450,456
88,126,180,189,147
88,5,3782,4816,5451
88,6,1352,259,331
88,7,4612,1206,1390
88,8,3475,3969,6217
88,9,119,261,453
88,20,263,278,330
88,21,311,358,425
88,22,384,396,453
88,23,100,117,124
88,24,675,753,666
88,25,138,142,145
88,26,115,120,123
88,27,71,70,69
88,29,28,30,32
88,30,160,149,139
88,31,73,77,74
88,32,1,0,0
88,33,85,103,93
88,34,48,56,55
88,36,138,139,123
88,37,30,28,25
88,38,88,101,114
88,39,88,87,78
88,40,75,70,72
88,44,4,4,4
88,46,209,211,182
88,47,7,8,9
88,48,135,129,118
88,49,128,153,144
88,50,2,3,3
88,51,0,0,2
88,52,11,12,16
88,53,37,31,32
88,54,95,94,86
88,55,3,7,7
88,56,254,255,263
88,57,6,7,7
88,58,1,4,4
88,60,187,203,181
88,61,679,711,646
88,62,767,732,761
88,63,10793,10911,10922
88,64,6108,5900,6173
88,65,2028,1189,1487
88,66,2534,2656,2941
88,67,1693,1750,1907
88,68,573,645,711
88,69,859,886,864
88,70,149,173,269
88,71,146,153,165
88,72,232,258,287
88,73,5,5,5
88,74,84,88,108
88,75,29,28,27
88,76,151,161,158
88,77,5,2,2
88,78,0,1,1
88,79,157,155,132
88,100,144,158,178
88,101,11,12,14
88,102,77,79,70
88,103,164,154,136
88,104,53,57,48
88,106,130,134,129
88,80,54,54,55
88,108,5,3,3
88,81,203,206,199
88,82,576,575,647
88,83,35,59,59
88,84,2,2,2
88,85,155,144,146
88,86,125,123,134
88,87,32,28,24
89,88,708,771,715
89,110,86,79,73
89,113,231,245,230
89,114,9,11,10
89,115,210,200,215
89,116,50,76,69
89,117,2162,2143,2029
89,118,724,716,667
89,119,11,10,10
89,93,160,150,139
89,94,81,74,67
89,96,31,30,33
89,97,4,4,3
