x,y,2006,2011,2018
88,110,8,8,8
88,111,74,80,85
88,112,34,30,35
88,113,547,566,646
88,114,64,71,80
88,115,413,432,453
88,116,1383,1418,1594
88,117,23,26,16
88,91,62,47,48
88,118,21,16,16
88,92,0,12,14
88,119,98,104,94
88,93,131,81,85
88,94,675,746,768
88,95,9,6,6
88,96,2,0,0
88,97,9,14,12
88,98,5,12,9
88,120,8,9,9
88,121,3,2,2
88,100,10,14,17
88,122,6,4,2
88,101,51,73,46
88,102,46,81,100
88,103,18,23,24
88,125,1,1,1
88,104,20,17,9
88,105,19,22,16
88,127,194,200,208
88,106,39,91,171
88,107,19,21,21
88,108,44,54,51
88,109,65,58,54
89,110,18,14,15
89,111,100,112,35
89,112,60,64,61
89,113,131,130,130
89,114,39,42,43
89,115,130,157,125
89,116,291,331,443
89,117,369,368,444
89,118,2,2,2
89,91,24,16,17
89,119,20,18,18
89,92,12,19,36
89,93,143,179,190
89,94,123,161,173
89,95,2,2,2
89,96,8,12,12
89,97,59,105,107
89,98,128,143,147
89,99,0,3,3
89,120,1,1,1
89,121,17,0,0
89,101,40,42,31
89,123,0,0,8
89,102,3137,3351,3414
89,103,104,142,153
89,125,0,0,7
89,104,109,147,172
89,105,92,114,147
89,127,19,25,5
89,106,265,325,379
89,107,28,35,37
89,108,41,33,17
89,109,20,23,23
110,120,635,705,766
110,121,159,163,208
110,111,34,0,0
110,124,247,267,303
110,114,815,941,939
110,125,14,13,17
110,126,149,175,179
110,115,0,0,6
110,127,20,28,40
110,116,193,200,300
110,106,1439,1224,1266
110,117,1031,1174,1253
110,118,649,797,971
110,107,6597,6975,7232
110,108,2254,2236,2363
110,119,648,582,597
110,109,701,684,723
111,120,959,1025,1100
111,121,99,84,86
111,122,7,6,6
111,123,10,5,5
111,112,789,785,803
111,124,65,75,82
111,113,802,738,812
111,115,3,6,15
111,126,101,169,160
111,127,24,0,0
111,116,6,3,3
111,106,124,122,126
111,117,228,265,302
111,118,125,133,152
111,107,661,756,787
111,119,776,877,900
111,108,916,1037,1121
111,109,817,956,992
112,120,6,15,15
112,121,6,6,6
112,110,2,0,0
112,122,583,628,698
112,112,568,643,673
112,123,3,2,2
112,113,751,664,680
112,124,25,23,24
112,125,4,3,3
112,126,20,15,14
112,116,111,129,102
112,127,5,3,3
112,117,97,76,80
112,106,25,46,47
112,107,433,698,721
112,118,1130,1140,1094
112,108,45,58,65
112,119,444,436,438
113,120,137,134,136
113,121,399,457,466
113,122,1875,1952,2097
113,112,1020,919,958
113,123,6,8,8
113,113,53,40,40
113,125,36,35,33
113,114,38,42,14
113,126,8,9,8
113,115,11,8,10
113,116,146,122,153
113,127,2,3,3
113,117,41,48,56
113,118,1206,1269,1242
113,107,306,603,625
113,119,2986,3123,3255
113,108,54,166,171
114,120,1161,1096,962
114,121,102,121,127
114,122,108,126,129
114,123,2,6,6
114,112,4,0,0
114,124,88,90,98
114,125,13,16,16
114,114,36,24,68
114,115,56,55,26
114,116,503,541,681
114,127,29,32,33
114,117,196,237,175
114,107,168,326,337
114,118,1889,1824,1884
114,108,28,49,51
114,119,4834,4973,5212
115,120,2123,2174,2355
115,121,639,12,12
115,110,102,195,196
115,122,21,20,20
115,112,266,338,334
115,123,15,9,10
115,113,1500,1917,1886
115,124,61,86,109
115,114,287,341,335
115,125,23,17,18
115,115,603,555,611
115,116,1216,1221,1407
115,127,3,7,8
115,117,2513,2834,3341
115,118,1451,1564,1548
115,119,7607,9042,8934
115,108,0,6,6
115,109,20,20,25
116,120,12125,11703,11723
116,121,34,55,53
116,110,410,398,389
116,111,829,899,884
116,122,0,1,1
116,112,2441,2189,2146
116,123,8,0,0
116,124,15,13,14
116,113,8195,8861,8789
116,125,8,8,8
116,114,7698,8388,8272
116,115,1137,1227,1366
116,116,4113,4864,5505
116,127,2,6,7
116,117,996,950,1016
116,118,2441,2606,2565
116,119,11449,14267,14061
90,89,3,4,4
90,110,374,373,433
90,111,97,126,130
90,112,283,324,285
90,113,182,171,326
90,114,27,28,28
90,115,138,165,250
90,116,229,263,226
90,90,62,48,49
90,117,296,307,285
90,91,63,55,60
90,118,17,21,21
90,92,647,662,708
90,93,368,381,410
90,94,14,12,12
90,96,9,13,13
90,97,727,808,835
90,98,610,686,707
90,99,7,11,11
90,122,0,0,10
90,101,6,5,5
90,102,290,339,400
90,103,143,228,228
90,104,363,469,576
90,105,757,957,1069
90,127,0,3,3
90,106,4081,4487,5372
90,107,440,509,599
90,108,78,107,126
90,109,734,769,860
117,120,1332,1407,1374
117,121,2453,2377,2383
117,111,27,39,38
117,123,8,10,7
117,113,476,624,641
117,124,1,1,1
117,114,11398,13017,13576
117,125,8,5,5
117,126,98,129,121
117,115,9274,9280,9758
117,116,2381,2191,2322
117,127,545,536,583
117,117,4847,4442,3968
117,118,3060,3011,2779
117,119,3712,4174,4043
118,120,1354,1411,1490
118,121,1699,1872,2029
118,122,1656,1698,1794
118,123,420,406,366
118,113,339,126,130
118,114,10838,11201,11584
118,125,4,5,5
118,126,5,7,8
118,115,12934,13592,13348
118,116,4340,3977,3426
118,127,92,94,110
118,117,3957,3893,3446
118,118,2732,2876,2659
118,119,1984,2051,2005
91,89,4,7,7
91,110,195,255,387
91,111,456,475,469
91,112,430,519,502
91,113,17,24,22
91,114,29,27,35
91,115,22,29,22
91,116,25,27,27
91,117,99,97,107
91,90,113,158,165
91,91,1117,1143,1204
91,118,5,16,16
91,92,4382,4604,4875
91,93,689,663,705
91,94,12,3,3
91,95,0,1,1
91,96,4,4,4
91,97,7,9,9
91,98,10,19,19
91,99,11,11,11
91,120,3,3,3
91,102,17,19,18
91,103,59,65,52
91,126,2,2,2
91,104,152,135,159
91,105,114,127,86
91,127,6,3,3
91,106,4002,4389,4585
91,107,61,74,73
91,108,187,172,202
91,109,430,518,575
92,89,5,10,10
92,110,114,100,137
92,111,1671,1685,1592
92,112,1427,1489,1421
92,113,58,58,28
92,114,78,82,82
92,115,42,40,20
92,116,7,5,5
92,90,35,35,36
92,117,66,96,97
92,91,162,214,222
92,118,36,50,50
92,119,34,32,19
92,92,3605,3513,3655
92,93,26,28,16
92,94,1,1,1
92,99,2,3,3
92,101,43,45,43
92,102,519,539,556
92,125,3,0,3
92,103,0,5,5
92,104,0,4,4
92,127,160,133,149
92,105,204,238,258
92,106,577,594,581
92,107,305,353,379
92,108,39,67,71
92,109,122,140,140
92,85,20,19,19
119,120,2305,2331,2379
119,121,1372,1401,1340
119,122,962,1039,1211
119,123,238,249,406
119,112,26,0,0
119,113,400,332,363
119,124,48,56,84
119,125,35,28,12
119,114,31120,31075,32177
119,115,24095,25248,26017
119,126,4,4,5
119,116,1646,1681,1468
119,117,2006,2134,1873
119,118,2235,3202,3553
119,119,2898,2623,2873
93,110,188,203,170
93,111,786,847,875
93,112,2316,2354,2216
93,113,53,68,63
93,114,699,736,811
93,115,366,381,393
93,116,13,19,17
93,117,53,53,53
93,118,96,95,96
93,92,438,375,393
93,119,24,21,21
93,93,203,189,196
93,94,3,2,2
93,95,19,27,28
93,121,0,0,7
93,102,23,32,31
93,125,1,1,5
93,103,4,8,8
93,104,17,16,5
93,127,59,61,63
93,105,17,13,89
93,106,215,196,238
93,107,348,388,359
93,108,73,76,79
93,109,67,66,43
93,85,0,2,2
94,110,178,206,310
94,111,261,267,247
94,112,202,214,325
94,113,463,527,493
94,114,2563,2510,2294
94,115,87,127,130
94,116,37,43,43
94,117,47,48,25
94,118,420,489,488
94,119,5,5,5
94,92,22,26,28
94,93,316,321,408
94,94,18,4,4
94,95,12,23,24
94,98,2,3,3
94,121,0,0,2
94,100,0,5,5
94,122,0,0,9
94,102,5,6,6
94,125,0,0,10
94,104,7,1,27
94,105,49,58,82
94,106,229,249,370
94,107,589,657,737
94,108,140,154,150
94,109,85,103,96
94,85,30,59,60
95,110,78,87,82
95,111,21,23,38
95,112,288,371,408
95,113,778,880,1071
95,114,149,508,442
95,115,441,223,206
95,116,178,172,199
95,118,9,3,4
95,92,48,41,44
95,119,0,2,3
95,93,287,302,314
95,94,2,0,1
95,95,13,8,8
95,98,6,4,4
95,99,4,6,7
95,121,0,0,2
95,100,35,38,42
95,101,6,19,21
95,102,7,5,5
95,103,26,23,7
95,125,2,4,6
95,104,15,5,35
95,126,5,2,3
95,105,40,18,18
95,106,326,351,619
95,107,1958,2037,2327
95,108,3771,3898,4276
95,109,1168,1188,1212
95,85,82,37,37
95,86,0,3,3
96,110,219,306,344
96,111,306,311,356
96,112,245,413,433
96,113,1386,1326,1537
96,114,6366,5774,6269
96,115,423,510,557
96,116,4,7,7
96,117,208,195,268
96,118,17,23,32
96,119,2,1,1
96,93,394,458,464
96,95,126,232,291
96,96,629,659,876
96,97,33,29,39
96,98,0,2,3
96,99,39,39,15
96,120,0,0,1
96,100,71,78,110
96,101,328,303,384
96,102,614,596,666
96,125,2,2,12
96,103,24,0,0
96,126,22,25,25
96,104,33,33,50
96,105,28,29,55
96,106,178,183,196
96,107,933,1081,1175
96,108,1123,1234,1373
96,109,155,163,105
96,86,0,0,3
97,110,1920,2024,2282
97,111,722,799,920
97,112,859,848,866
97,113,6834,7703,8402
97,114,15434,14110,15452
97,115,55,79,85
97,117,74,95,62
97,118,124,294,204
97,92,0,0,1
97,93,109,155,155
97,95,16,17,23
97,96,17,14,18
97,97,72,73,95
97,98,67,57,45
97,99,109,81,86
97,120,0,0,18
97,100,123,111,119
97,101,189,182,91
97,102,270,313,330
97,103,80,60,68
97,126,105,112,100
97,127,2,4,6
97,105,1,1,1
97,106,22,26,28
97,107,17,22,23
97,108,59,51,59
97,109,2412,2537,2708
98,110,277,256,267
98,111,644,664,711
98,112,2966,3038,3331
98,113,2872,3376,3674
98,114,807,1210,1431
98,115,621,605,568
98,116,552,602,570
98,117,4,0,0
98,118,453,819,1056
98,119,18,31,40
98,93,1387,1677,1791
98,94,2257,2215,2339
98,95,178,211,220
98,96,34,39,48
98,97,241,262,259
98,98,1431,1460,1909
98,99,629,696,746
98,120,94,201,245
98,100,56,49,24
98,123,2,5,6
98,101,42,25,29
98,102,11,20,21
98,124,9,15,17
98,103,3,4,4
98,125,3,0,0
98,126,11,5,8
98,104,17,12,13
98,105,2,7,7
98,106,3,2,2
98,108,33,54,26
98,109,127,123,111
10,121,46,79,72
10,122,25,30,31
10,123,9,0,0
10,124,9,0,0
10,125,480,783,667
10,126,3,42,26
10,127,10,10,9
10,117,0,1,1
10,120,21,3,5
99,110,485,497,544
99,111,549,581,530
99,112,91,85,98
99,113,607,632,682
99,114,238,117,75
99,115,796,907,1058
99,116,262,258,117
99,117,7,7,6
99,118,4,4,3
99,119,22,19,16
99,93,1000,1071,1119
99,94,1473,1576,1649
99,95,239,265,283
99,96,4,3,3
99,97,433,460,525
99,98,8084,7861,8692
99,99,961,985,1079
99,100,38,28,111
99,122,0,0,2
99,123,182,181,219
99,101,42,41,39
99,124,34,29,33
99,102,156,147,163
99,103,102,108,120
99,125,31,30,35
99,105,6,4,4
99,106,0,3,3
99,107,10,4,4
99,108,43,31,32
99,109,46,57,67
11,121,17,29,25
11,122,13,15,17
11,123,9,8,7
11,125,21,30,33
11,115,5,4,4
11,126,31,11,11
11,127,6,8,12
11,116,2,3,3
11,117,12,10,11
11,118,14,8,8
11,119,15,39,40
11,120,50,11,9
12,121,0,0,3
12,122,0,1,1
12,123,0,2,2
12,125,111,114,131
12,126,22,49,49
12,127,30,17,16
12,116,4,5,5
12,117,35,22,22
12,118,52,53,73
12,119,49,64,75
13,121,53,0,0
13,123,0,3,4
13,114,11,6,6
13,126,11,30,27
13,115,81,106,113
13,116,95,72,83
13,127,56,86,126
13,117,33,12,15
13,118,125,112,130
13,119,6,6,11
13,120,14,8,20
14,121,25,72,69
14,123,0,5,4
14,124,0,10,9
14,114,1488,1535,1589
14,125,34,11,10
14,115,112,114,117
14,126,139,613,548
14,116,0,1,1
14,127,766,773,709
14,117,26,25,25
14,118,37,44,46
14,120,12,14,14
15,121,0,2,8
15,123,0,7,10
15,124,2,17,17
15,114,8,8,8
15,125,18,21,20
15,126,2404,2926,2658
15,116,3,4,4
15,127,7230,7408,6812
15,118,4,0,0
15,119,0,2,2
16,121,49,93,97
16,122,18,1,1
16,123,13,13,14
16,125,20,21,20
16,126,254,73,72
16,127,725,700,655
16,119,0,3,3
17,121,36,0,0
17,122,12,10,10
17,123,79,110,106
17,124,4,2,2
17,125,46,46,47
17,126,268,288,279
17,127,62,103,96
18,121,8,4,4
18,123,5,21,21
18,125,4,0,0
18,126,9,16,16
18,127,27,7,7
18,120,20,18,19
19,110,20,0,0
19,121,12,7,7
19,123,10,18,18
19,125,6,11,11
19,126,4,2,2
19,127,43,9,9
19,120,3,0,0
120,120,1387,1488,1728
120,121,1711,1793,1937
120,122,270,275,237
120,111,0,0,3
120,112,0,2,4
120,113,4825,5732,5903
120,125,10,9,14
120,114,8734,8859,9128
120,115,6881,7166,6875
120,126,2,3,4
120,116,1856,1886,1647
120,127,34,31,44
120,117,1021,606,641
120,118,1002,1356,1460
120,119,1136,1186,1309
121,120,2128,2154,2134
121,121,384,442,454
121,122,764,787,703
121,123,1264,982,881
121,113,164,190,197
121,124,0,4,3
121,114,3041,2608,2370
121,125,26,32,44
121,115,15691,15137,13824
121,116,3518,3109,3073
121,127,356,383,398
121,117,2177,2071,2295
121,118,2362,2301,2408
121,119,1488,1463,1440
0,121,1782,1843,2062
0,122,9,4,4
0,124,504,599,622
0,125,763,813,1082
0,126,194,199,230
0,127,1925,1970,2010
122,120,700,789,868
122,121,308,349,353
122,122,413,376,333
122,123,1909,2000,1958
122,124,5,21,10
122,114,3090,1849,1667
122,125,102,19,20
122,115,9122,10165,9799
122,126,6,10,12
122,116,5351,5350,5337
122,127,63,78,98
122,117,2981,2860,2922
122,118,2099,2565,2708
122,119,154,178,166
1,121,4667,4891,4972
1,122,949,948,1137
1,125,49,43,39
1,126,2285,2406,2702
1,127,951,1005,1026
2,121,33,25,27
2,122,595,527,605
2,123,57,63,211
2,124,23,36,41
2,125,136,116,121
2,126,1971,2137,2320
2,127,1759,2072,2296
2,118,278,345,352
2,119,323,356,359
2,120,701,786,791
123,120,1949,2640,2619
123,121,4930,5117,5027
123,122,658,682,690
123,123,9030,8818,8476
123,113,56,23,23
123,124,99,65,70
123,114,3216,2670,2650
123,115,27080,26938,26812
123,116,15559,17429,17333
123,127,9,13,16
123,117,3035,2993,3030
123,118,3951,3822,3755
123,119,54,0,0
3,121,121,120,120
3,122,28,25,24
3,123,17,12,34
3,124,28,27,26
3,125,16,9,11
3,126,553,507,689
3,127,14469,14699,14869
3,117,1,0,0
3,118,488,527,535
3,119,3865,3970,4187
3,120,2103,2024,2058
124,120,8391,7783,8001
124,121,2048,2233,2283
124,122,2240,2119,2032
124,123,6360,6360,6113
124,113,140,123,122
124,124,845,1071,1100
124,125,18,20,20
124,114,1683,1298,1289
124,115,6501,5520,5479
124,127,19,17,21
124,116,3073,3211,3190
124,117,1465,1215,1242
124,118,4926,5714,5404
124,119,7446,7611,7645
4,121,52,51,49
4,122,77,122,126
4,123,20,17,18
4,124,36,56,55
4,125,62,64,71
4,126,285,322,331
4,127,1787,1976,1993
4,117,6,7,7
4,118,15,9,9
4,119,9,8,8
4,120,37,23,26
125,121,1459,1297,1370
125,122,1717,1740,1658
125,123,2595,2635,2543
125,124,3296,3552,3653
125,125,109,110,106
125,118,19,7,7
125,119,14379,13762,14664
125,120,14273,14454,15377
126,121,6030,6206,5950
126,122,2035,1900,1817
126,123,1086,1177,1183
126,124,947,1003,1036
126,125,3499,3430,3189
126,126,936,1074,1102
126,127,298,279,292
126,119,6386,6565,6567
