x,y,2006,2011,2018
22,2,0,73,60
22,3,129,15,12
23,1,0,122,100
23,2,267,428,356
24,1,372,422,348
24,2,581,227,187
10,11,1536,1655,1469
10,1,187,504,396
10,12,133,94,82
10,2,413,235,187
10,4,233,478,546
10,5,2300,1146,1353
10,6,1214,788,1092
10,7,1,0,248
10,8,9,0,0
10,10,10,69,47
11,0,0,6,4
11,11,16,28,24
11,1,43,76,58
11,2,67,188,177
11,3,0,0,5
11,4,606,118,143
11,5,865,667,780
11,6,662,235,179
11,7,0,4,3
11,8,0,17,13
11,10,520,653,574
12,0,0,9,7
12,1,126,402,474
12,2,59,105,111
12,3,511,1134,1279
12,4,0,22,30
12,5,494,551,603
12,6,153,73,56
12,7,795,893,677
12,8,13,36,27
13,0,1625,667,522
13,1,203,214,0
13,2,460,892,1005
13,3,909,479,541
13,4,338,402,422
13,5,1716,1025,1156
13,6,43,34,26
13,7,580,636,485
14,0,0,50,40
14,2,33,58,65
14,3,156,19,21
14,6,228,211,184
14,7,134,63,48
15,0,440,686,850
15,1,532,367,453
15,2,111,27,33
15,5,18,270,236
15,6,665,513,452
16,0,1140,997,1231
16,1,261,104,128
16,2,1707,1008,1248
16,4,384,981,862
16,5,1268,613,543
16,6,145,1,1
17,0,2,129,159
17,1,133,222,274
17,2,49,71,88
17,4,164,32,29
17,5,2,0,0
18,0,38,104,128
18,1,461,555,700
19,0,0,65,69
19,1,0,26,28
19,3,151,216,189
0,22,182,19,15
0,11,58,64,155
0,12,1094,1533,1686
0,13,1700,1001,879
0,19,73,0,0
0,0,1799,949,949
0,1,1009,526,546
0,3,62,0,74
0,4,401,771,627
0,5,167,438,265
0,6,254,587,642
0,7,251,440,849
0,8,0,110,87
0,9,483,783,765
0,20,295,261,208
0,10,11,124,148
0,21,25,0,0
1,11,599,960,858
1,14,521,248,220
1,17,0,146,133
1,0,782,540,452
1,1,229,176,176
1,2,0,20,11
1,3,215,476,269
1,4,32,312,946
1,5,729,611,488
1,6,272,948,749
1,7,3402,3103,4868
1,8,310,904,1084
1,9,1571,1502,1525
1,10,457,1124,998
2,11,120,1,1
2,13,51,406,385
2,14,71,620,564
2,15,18,0,0
2,16,327,373,350
2,17,422,123,112
2,0,567,296,250
2,2,0,5,3
2,3,293,746,509
2,4,2,228,270
2,5,1503,1909,1516
2,6,147,2830,2949
2,7,11164,12733,15987
2,8,4251,1240,1875
2,9,614,685,803
2,10,146,61,54
3,11,475,58,152
3,13,296,447,283
3,14,1519,913,845
3,15,838,412,385
3,0,148,63,64
3,2,193,885,534
3,3,544,1106,2448
3,4,628,1036,1433
3,5,2184,1886,4260
3,6,16733,48311,51611
3,7,37095,33311,35661
3,8,9364,4772,5203
3,9,858,279,212
3,10,615,1070,985
4,11,69,16,43
4,12,0,63,56
4,13,501,495,458
4,14,250,156,141
4,0,182,262,349
4,1,771,863,971
4,2,908,3284,4166
4,3,4233,3096,3594
4,4,4297,5160,4508
4,5,22478,32957,35713
4,6,43935,52262,55430
4,7,44953,20593,21798
4,8,135,79,426
4,9,1259,1405,1126
4,10,1260,657,464
5,11,20,58,4
5,13,417,490,432
5,0,1223,405,427
5,1,1782,1795,1481
5,2,765,826,863
5,3,832,600,652
5,4,80,1196,2117
5,5,10465,7996,8817
5,6,28422,37249,39670
5,7,33784,18278,19571
5,8,19,0,0
5,9,282,70,31
5,10,12,371,861
6,12,409,444,390
6,13,401,431,379
6,14,17,117,118
6,15,5,0,0
6,0,273,68,70
6,1,0,220,165
6,2,99,709,678
6,3,691,746,634
6,4,3974,1867,2191
6,5,12025,2383,2748
6,6,2850,6032,6744
6,7,9139,2221,2391
6,8,343,356,370
6,9,115,57,43
7,11,373,348,305
7,12,1470,1181,1049
7,13,0,13,11
7,14,46,131,115
7,15,317,180,158
7,2,956,948,715
7,3,1093,912,778
7,4,3602,721,814
7,5,3352,611,712
7,6,1114,377,738
7,7,5085,6280,7062
7,8,27,308,320
7,9,523,481,500
8,11,215,16,17
8,12,619,525,462
8,2,43,30,22
8,3,953,481,368
8,15,3,0,0
8,4,1045,646,581
8,5,156,686,786
8,6,1936,871,1177
8,7,6239,2772,3129
8,8,665,631,724
8,9,351,306,318
8,10,543,545,479
9,11,1,0,0
9,4,0,130,149
9,5,1563,2168,2532
9,6,5317,3537,3873
9,7,358,3,3
9,8,1340,658,730
9,9,1143,988,880
9,10,291,140,138
20,0,46,474,501
20,1,79,19,20
20,3,488,438,383
21,1,3,0,0
21,2,0,13,11
21,3,502,448,377
