x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,6,53,0,26,0,0,0,0,0
0,7,72,0,30,5,0,0,0,0
0,8,54,16,12,0,0,0,0,0
0,9,25,9,2,2,0,0,0,0
0,10,64,31,11,0,0,0,31,0
0,11,30,12,3,2,2,0,0,0
0,12,56,0,4,1,22,0,0,0
0,13,48,1,3,1,19,1,0,0
0,14,130,3,19,20,43,0,0,0
0,15,45.5,1,2,1,23,0,0,0
0,16,4.5,0.1,0.4,0.8,0.8,0,0,1
0,17,109,20,38,0,1,0,56,0
0,18,36,0,9,11,1,0,0,0
0,19,23,0,9,4,1,0,0,0
0,24,4,0,0.3,0,1.5,0,0,1
0,25,3,0,0.2,0,1.1,0,0,1
0,29,2.5,0,0.2,0,0.9,0,0,1
0,32,2,0,0.3,0.1,0.7,0,0,1
0,34,5,0.1,0.6,0.3,1.8,0,0,1
0,57,7,0.4,0.8,0.5,1.1,0,0,1
0,58,12,0.6,1.3,0.9,1.9,0,0,1
0,71,1,0,0,0.1,0.4,0,0,1
0,78,2,0,0,0.2,0.7,0,0,1
0,79,4,0,0.1,0.5,1.3,0,0,1
0,102,2,0.1,0.1,0,0.7,0,0,1
0,103,64.5,3.1,1.6,0,23.4,0,0,1
0,104,59.5,1,1,0,26,0,0,0
0,105,30,0,0.6,4.4,6.2,0,0,1
0,106,9,0,0.2,1.3,1.9,0,0,1
0,122,6,0,0.2,0.6,2.8,0,0,1
0,123,2,0,0.1,0.2,0.9,0,0,1
1,4,2,0.1,0.4,0,0.3,0,0,1
1,6,29,0,13,1,0,0,0,0
1,7,22,0,12,1,0,0,0,0
1,8,39,14,8,0,0,0,0,0
1,9,82,44,0,0,0,0,43,0
1,10,98.5,57,4,1,1,0,53,0
1,11,24,3,1,2,6,0,0,0
1,12,20,0,9,1,1,0,0,0
1,13,37,0,15,4,1,0,0,0
1,14,16,0.2,1.7,2.2,3.2,0,0,1
1,16,5,0.2,0.4,0.7,0.6,0,0,1
1,17,1,0,0.1,0.2,0.1,0,0,1
1,18,13,0.5,0.9,1.9,1.6,0,0,1
1,19,15,0.5,1.1,2.1,1.9,0,0,1
1,20,2,0,0.3,0.3,0.2,0,0,1
1,23,2,0,0.3,0.3,0.2,0,0,1
