x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
1,71,1,0,0.2,0.1,0.2,0,0,1
4,119,3,0,0.2,0.8,0,0.1,0,1
5,119,5,0,0.3,1.4,0,0.1,0,1
6,117,5,0.3,0.6,1,0.4,0,0,1
6,118,1,0.1,0.1,0.2,0.1,0,0,1
6,119,8,0.5,0.9,1.6,0.7,0,0,1
7,117,4,0.3,0.4,0.8,0.3,0,0,1
7,118,25,1.6,2.7,5.1,2.2,0,0,1
7,119,4,0.3,0.4,0.8,0.3,0,0,1
8,117,41,1,2,2,17,0,0,0
8,118,13,0.8,1.4,2.7,1.1,0,0,1
9,91,4,0,0.7,0.4,1,0,0,1
9,92,6,0,1,0.6,1.5,0,0,1
9,93,5,0,0.9,0.5,1.2,0,0,1
9,117,37,4,1,1,14,0,0,0
9,118,26,2,3,0,10,0,0,0
9,119,19,0,0,13,0,0,7,0
10,117,5,0.3,0.6,1,0.4,0,0,1
10,118,16,1,1.7,3.3,1.4,0,0,1
10,119,12,0.8,1.3,2.4,1,0,0,1
11,117,1,0,0.1,0.3,0,0,0,1
11,118,33,6,14,3,0,0,0,0
11,119,22,1,5,6,0,0,0,0
12,119,26,0,6,6,0,0,0,0
13,119,12,0,0.7,3.3,0,0.3,0,1
13,120,15,0,0.8,4.2,0,0.4,0,1
15,71,4,0.2,0.7,0.3,0.7,0,0,1
16,71,1,0,0.2,0,0.4,0,0,1
16,100,14,0,0.3,1.8,4.9,0,0,1
16,101,11,0,0.3,1.4,3.8,0,0,1
16,123,5,0.2,1.3,0.4,0.2,0,0,1
17,101,2,0,0,0.3,0.7,0,0,1
23,117,2,0.1,0.2,0.5,0.2,0,0,1
24,117,2,0.1,0.2,0.5,0.2,0,0,1
24,118,28,1,2,0,13,0,0,0
24,119,8,0.4,0.8,1.8,1,0,0,1
25,118,17,1,0,0,12,0,0,0
25,119,36,1,1,4,12,0,0,0
25,120,24,1.2,2.4,5.4,3,0,0,1
25,121,4,0.2,0.4,0.9,0.5,0,0,1
26,108,3,0,0,0.4,1.1,0,0,1
26,118,5,0.3,0.3,1.4,0.2,0,0,1
26,119,3,0.2,0.2,0.8,0.1,0,0,1
26,120,11,0.7,0.8,3,0.4,0,0,1
26,121,8,0.5,0.6,2.2,0.3,0,0,1
26,122,2,0.1,0.5,0.1,0.1,0,0,1
26,123,4,0.2,1,0.3,0.2,0,0,1
27,107,6,0,0,0.7,2.2,0,0,1
27,108,26,0,0,3,9.6,0,0,1
27,122,8,0.3,2,0.7,0.3,0,0,1
27,123,1,0,0.3,0.1,0,0,0,1
28,122,7,0.3,1.7,0.6,0.3,0,0,1
29,123,4,0.2,1,0.3,0.2,0,0,1
29,124,3,0.1,0.7,0.3,0.1,0,0,1
29,125,3,0.1,0.7,0.3,0.1,0,0,1
33,118,2,0.2,0.3,0.7,0.1,0,0,1
33,119,1,0.1,0.2,0.3,0,0,0,1
