x,y,clc
0,0,23
0,1,23
0,2,23
0,3,21
0,4,21
0,5,12
0,6,12
0,7,12
0,8,12
0,9,18
0,10,20
0,11,23
0,12,23
0,13,40
0,14,20
0,15,12
0,16,23
0,17,29
0,18,12
0,19,12
0,20,12
0,21,23
0,22,23
0,23,23
0,24,23
0,25,23
0,26,23
0,27,12
0,28,23
0,29,23
0,30,12
0,31,23
0,32,21
0,33,21
0,34,23
0,35,23
0,36,12
0,37,12
0,38,23
0,39,23
0,40,23
0,41,23
0,42,18
0,43,18
0,44,18
0,45,18
0,46,15
0,47,12
0,48,12
0,49,12
0,50,12
0,51,12
0,52,12
0,53,23
0,54,12
0,55,12
0,56,12
0,57,2
0,58,12
0,59,12
0,60,12
0,61,12
0,62,12
0,63,23
0,64,23
0,65,12
0,66,12
0,67,12
0,68,12
0,69,12
0,70,12
0,71,12
0,72,12
0,73,12
0,74,12
0,75,12
0,76,12
0,77,12
0,78,12
0,79,12
0,80,29
0,81,29
0,82,29
0,83,12
0,84,12
0,85,12
0,86,12
0,87,12
0,88,12
0,89,12
0,90,12
0,91,12
0,92,12
0,93,12
0,94,12
0,95,12
0,96,12
0,97,12
0,98,12
0,99,12
0,100,12
0,101,29
0,102,23
0,103,23
0,104,23
0,105,12
0,106,12
0,107,3
0,108,3
0,109,12
0,110,12
0,111,23
0,112,12
0,113,12
0,114,23
0,115,41
0,116,41
0,117,12
0,118,12
0,119,12
0,120,12
0,121,12
0,122,12
0,123,12
0,124,12
0,125,12
0,126,12
0,127,12
1,0,20
1,1,20
1,2,23
1,3,20
1,4,20
1,5,12
1,6,18
1,7,18
1,8,23
1,9,23
1,10,20
1,11,20
1,12,23
1,13,20
1,14,12
1,15,23
1,16,23
1,17,12
1,18,12
1,19,20
1,20,12
1,21,23
1,22,23
1,23,23
1,24,23
1,25,23
1,26,23
1,27,20
1,28,20
1,29,23
1,30,12
1,31,12
1,32,12
1,33,12
1,34,15
1,35,23
1,36,18
1,37,12
1,38,41
1,39,23
1,40,41
1,41,41
1,42,18
1,43,18
1,44,12
1,45,12
1,46,15
1,47,20
1,48,29
1,49,29
1,50,12
1,51,29
1,52,36
1,53,36
1,54,12
1,55,12
1,56,12
1,57,18
1,58,18
1,59,12
1,60,12
1,61,12
1,62,12
1,63,12
1,64,12
1,65,12
1,66,12
1,67,12
1,68,12
1,69,12
1,70,12
1,71,12
1,72,12
1,73,12
1,74,23
1,75,12
1,76,12
1,77,12
1,78,12
1,79,23
1,80,23
1,81,23
1,82,29
1,83,29
1,84,12
1,85,12
1,86,12
1,87,12
1,88,12
1,89,12
1,90,2
1,91,12
1,92,12
1,93,12
1,94,12
1,95,12
1,96,12
1,97,12
1,98,12
1,99,12
1,100,23
1,101,23
1,102,23
1,103,23
1,104,23
1,105,12
1,106,12
1,107,12
1,108,11
1,109,2
1,110,12
1,111,12
1,112,12
1,113,12
1,114,29
1,115,40
1,116,2
1,117,2
1,118,12
1,119,12
1,120,12
1,121,12
1,122,12
1,123,12
1,124,12
1,125,12
1,126,12
1,127,12
2,0,23
2,1,20
2,2,20
2,3,20
2,4,12
2,5,12
2,6,2
2,7,24
2,8,18
2,9,18
2,10,23
2,11,20
2,12,20
2,13,20
2,14,12
2,15,23
2,16,12
2,17,12
2,18,12
2,19,12
2,20,12
2,21,12
2,22,12
2,23,12
2,24,12
2,25,12
2,26,12
2,27,12
2,28,12
2,29,12
2,30,12
2,31,12
2,32,12
2,33,12
2,34,18
2,35,18
2,36,18
2,37,29
2,38,41
2,39,41
2,40,26
2,41,26
2,42,12
2,43,36
2,44,12
2,45,12
2,46,36
2,47,12
2,48,23
2,49,23
2,50,2
2,51,12
2,52,12
2,53,12
2,54,23
2,55,23
2,56,12
2,57,12
2,58,12
2,59,29
2,60,29
2,61,12
2,62,12
2,63,12
2,64,12
2,65,12
2,66,12
2,67,12
2,68,12
2,69,12
2,70,12
2,71,12
2,72,12
2,73,12
2,74,12
2,75,12
2,76,12
2,77,12
2,78,12
2,79,12
2,80,12
