x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
47,43,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
53,2,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,9,12,21
57,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
57,85,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,4,9
58,84,3,0,0,0,0,3,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,8,6,14
58,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,6
65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
65,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,84,0,0,3,0,3,0,3,0,0,0,3,4,0,0,3,3,3,0,0,0,0,11,12,23
71,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,81,0,0,3,0,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,0,0,6,12,18
72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
72,81,11,0,4,3,3,7,20,20,12,15,9,12,11,9,7,7,8,3,0,0,0,77,80,157
73,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6
73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
74,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
78,53,0,0,0,0,3,4,0,0,0,0,6,3,0,3,0,3,3,0,0,0,0,10,10,20
78,54,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,4
79,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
80,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
82,55,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,6,6,12
83,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
84,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
85,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
85,55,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,5,9
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
86,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
86,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
87,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
88,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
89,53,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,3,0,0,0,6,8,14
90,53,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,7,11
91,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6
91,53,0,0,3,0,0,0,0,3,0,3,4,0,3,0,0,3,0,0,0,0,0,7,9,16
91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,5,8
91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3
92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
93,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
93,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,6
93,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
93,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
94,52,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,7,8,15
94,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
94,67,3,0,3,0,0,0,3,0,4,0,0,0,3,0,3,7,6,0,0,0,0,13,15,28
94,79,0,0,0,0,0,0,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,8,9,17
95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
95,52,0,0,0,3,0,0,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,3,12,15
95,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
95,79,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3
96,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
96,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
96,52,0,0,0,0,0,0,0,3,0,3,3,3,6,4,3,0,0,0,3,0,0,10,18,28
96,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,63,3,0,3,3,0,0,0,3,0,0,3,3,3,0,5,5,3,3,3,0,3,14,23,37
97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
97,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6
97,51,3,0,0,3,0,3,3,4,3,3,6,3,0,3,3,0,0,3,0,0,0,12,19,31
98,4,3,0,0,0,3,3,0,0,0,0,6,3,0,4,0,0,0,0,3,0,0,12,15,27
98,5,0,0,3,0,0,4,3,3,3,6,6,3,0,3,3,7,6,3,3,0,0,24,28,52
98,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,5,12
98,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
98,50,3,0,6,0,3,3,3,6,0,0,3,0,3,0,3,5,0,0,0,0,0,16,22,38
98,51,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,3,3,6
98,84,0,0,3,4,0,0,0,4,3,3,0,0,3,0,6,0,0,0,0,0,0,13,9,22
99,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
99,5,12,0,15,12,11,21,17,8,15,15,19,17,10,13,10,28,20,3,5,4,0,128,131,259
99,6,0,0,0,0,0,3,0,3,0,6,3,0,0,6,6,3,6,3,3,0,0,13,16,29
99,7,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,4,3,7
99,49,6,0,3,0,0,3,3,3,4,3,6,7,3,9,6,5,4,3,0,0,0,26,38,64
99,50,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,6,9,15
99,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,7
100,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,59,0,0,0,0,0,3,3,3,0,0,0,3,0,0,3,3,0,3,0,0,0,10,7,17
100,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6
101,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
102,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
102,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,6,9
102,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3
102,57,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,3,5,8
103,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5
103,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
103,48,3,0,0,0,0,3,0,6,3,0,3,3,0,3,0,0,0,3,0,0,0,11,13,24
103,55,39,0,26,34,86,90,62,48,35,37,48,46,34,46,26,18,20,23,17,9,3,328,416,744
103,56,221,0,221,231,311,392,357,309,215,266,346,386,199,351,260,231,198,166,95,41,3,2334,2464,4798
103,57,3,0,4,3,0,0,3,6,0,3,0,4,3,6,0,3,0,0,0,0,0,18,21,39
104,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
104,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
104,54,70,0,69,72,48,51,74,62,53,71,72,61,77,57,45,53,48,41,20,6,0,513,537,1050
104,55,282,0,261,250,329,427,408,289,257,335,353,371,267,365,289,292,214,180,142,64,11,2643,2742,5385
104,56,71,0,90,91,114,166,159,122,95,112,147,138,90,119,98,97,69,48,30,5,0,875,994,1869
104,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
105,37,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,6
105,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,54,83,0,97,80,40,42,63,68,73,81,82,48,100,42,58,77,61,23,11,0,0,554,575,1129
105,55,112,0,117,121,92,98,112,91,87,115,101,76,124,35,55,92,90,56,13,5,0,785,803,1588
105,60,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,7
105,61,6,0,6,0,4,9,5,5,6,6,0,5,8,4,9,6,6,0,0,0,0,38,50,88
106,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,3,6
106,55,77,0,69,71,33,51,76,56,51,51,54,86,86,52,34,23,19,11,8,3,0,446,459,905
106,58,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,8
106,60,9,0,7,6,8,4,5,4,0,5,4,9,6,3,0,3,0,0,0,0,0,29,48,77
106,61,7,0,3,0,3,6,12,5,6,10,14,9,10,13,23,9,6,7,6,0,0,66,81,147
107,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,22,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3
107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
107,55,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,13
107,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,7
107,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6
107,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
108,55,3,0,4,4,3,0,3,3,0,3,0,3,4,0,0,3,3,0,0,0,0,21,13,34
108,58,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
108,59,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,5,8,13
109,55,4,0,5,4,0,0,4,3,5,4,0,6,3,5,0,0,0,0,0,0,0,21,23,44
109,56,6,0,5,7,0,3,14,12,3,11,13,12,6,18,8,8,6,0,0,0,0,61,69,130
109,57,4,0,3,0,0,3,3,4,0,3,3,4,0,0,0,3,0,0,3,0,0,11,19,30
110,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,54,0,0,3,3,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,6,6,12
110,56,32,0,14,10,13,27,26,17,10,19,26,18,25,10,17,13,10,3,0,0,0,138,151,289
110,59,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,13
111,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6
111,54,3,0,0,0,3,4,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,15,17,32
111,55,0,0,3,6,3,6,4,4,6,10,7,10,4,3,0,6,0,3,0,0,0,32,41,73
111,56,67,0,58,25,20,39,40,44,34,40,32,48,63,43,21,33,17,16,10,0,0,306,348,654
112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
112,18,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,4,6,10
112,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,9
112,56,15,0,0,4,0,0,9,3,4,6,0,3,20,7,7,8,3,0,0,0,0,43,60,103
113,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
113,17,3,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,12
113,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
113,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
113,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,6
113,56,0,0,0,4,0,3,3,3,4,0,0,3,0,0,3,0,0,0,0,0,0,8,12,20
114,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
114,16,9,0,3,6,4,6,13,4,4,5,7,9,7,8,3,3,3,0,0,0,0,35,58,93
114,17,4,0,3,0,3,3,6,7,3,0,3,3,3,0,3,0,3,3,0,0,0,20,22,42
