x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,9
0,1,0,0,0,3,0,3,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,6,9,15
0,2,0,0,0,0,0,0,3,0,0,0,3,6,0,0,3,0,0,3,0,0,0,3,3,6
0,3,0,5,0,0,3,3,3,3,3,0,0,4,3,6,0,3,0,0,3,0,0,18,24,42
0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,12,21
0,5,0,3,0,3,3,0,3,0,4,0,3,7,6,0,3,0,8,5,3,0,0,23,28,51
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
0,7,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,7,13
0,8,8,6,0,9,8,9,10,10,6,11,7,13,12,11,11,6,14,8,0,5,3,89,73,162
0,9,3,0,0,4,0,3,0,0,6,0,3,3,3,6,6,4,0,0,0,0,0,22,21,43
0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,6
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,17,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,8,12
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6
0,20,3,0,0,0,0,0,3,0,3,0,0,0,3,3,0,3,0,0,0,0,0,7,3,10
0,21,0,0,0,3,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,6,12
0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,7,14
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,26,3,0,0,0,0,4,0,0,0,6,3,0,0,7,0,0,0,0,0,0,0,13,9,22
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,6,9
0,28,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3
0,29,6,0,0,3,0,0,3,3,3,3,7,6,0,4,3,9,4,3,3,0,0,22,30,52
0,30,0,0,0,6,3,3,3,3,3,4,6,0,7,10,3,11,6,0,0,3,0,39,35,74
0,31,8,0,0,8,6,3,6,0,4,6,12,9,3,7,7,6,3,0,0,0,0,38,49,87
0,32,15,17,0,21,5,12,11,21,14,9,15,11,20,19,12,7,12,3,3,0,0,114,114,228
0,33,18,17,0,25,16,25,21,23,22,32,26,30,30,32,28,28,13,3,6,3,0,193,203,396
0,34,3,6,0,9,9,8,7,3,0,3,12,9,6,14,7,5,8,0,0,0,0,51,58,109
0,35,0,4,0,3,3,5,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,13,17,30
0,36,0,4,0,6,0,0,7,3,3,0,3,4,0,3,0,3,0,0,0,0,0,18,21,39
0,37,10,13,0,9,3,14,14,8,11,17,12,3,15,7,7,8,3,0,0,0,0,75,81,156
0,38,3,6,0,0,3,3,0,3,3,8,9,3,3,9,0,3,3,0,0,0,0,30,28,58
0,39,4,3,0,3,4,3,0,6,3,3,6,14,6,4,3,3,0,3,0,0,3,38,37,75
0,40,9,3,0,8,3,6,0,7,12,3,8,10,7,3,3,5,3,3,0,0,0,47,47,94
0,41,39,37,0,19,20,24,33,18,24,25,41,26,35,21,23,17,20,12,6,7,5,221,234,455
0,42,0,3,0,3,3,3,3,3,0,3,0,3,3,3,0,3,0,0,0,0,0,17,22,39
0,43,3,4,0,6,3,3,4,3,3,6,7,5,3,0,3,6,0,0,0,0,0,22,30,52
0,44,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,7,11
0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,46,8,6,0,3,3,8,3,3,9,10,12,13,6,4,12,4,0,4,0,0,0,56,60,116
0,47,0,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,9,13
0,48,0,0,0,0,3,0,3,0,0,0,0,3,3,6,3,3,3,0,0,0,0,12,9,21
0,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6
0,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,9
0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,6,3,9
0,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,12
0,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6
0,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6
0,62,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,6,6,12
0,63,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,6
0,64,0,0,0,0,0,0,3,0,3,0,6,7,0,4,13,6,9,3,0,0,0,20,26,46
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
0,66,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
0,69,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3
0,70,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,3,0,0,0,0,0,6,4,10
0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,9
0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,3,6
0,73,0,0,0,3,3,3,0,6,0,0,6,3,0,3,3,3,3,3,0,0,0,11,12,23
0,74,0,7,0,3,0,3,6,3,6,3,9,6,4,7,9,3,0,3,0,0,0,26,42,68
0,75,8,9,0,6,10,11,11,16,9,13,10,14,8,22,10,0,5,0,0,0,0,74,85,159
0,76,33,17,0,33,17,9,21,27,27,40,32,25,31,14,15,13,15,7,3,0,0,176,203,379
0,77,3,0,0,3,0,0,3,9,3,9,6,6,3,3,3,0,6,3,0,0,0,25,30,55
0,78,4,5,0,12,6,3,13,4,8,6,14,16,4,9,7,3,8,0,3,0,0,57,64,121
0,79,3,3,0,6,0,3,0,3,3,3,7,5,3,7,3,3,0,0,0,0,0,31,24,55
0,80,12,9,0,23,3,6,8,14,7,12,17,16,13,15,10,15,6,0,0,0,0,88,92,180
0,81,6,10,0,3,0,8,3,0,4,9,7,4,9,6,8,3,3,0,0,3,0,35,43,78
0,82,9,11,0,7,3,4,9,6,7,9,0,3,7,0,4,0,0,3,0,0,0,38,43,81
0,83,276,327,0,236,404,409,365,271,228,218,200,171,320,164,135,139,110,50,25,6,0,2004,2050,4054
0,84,843,701,6,867,2747,2164,1230,856,920,992,962,862,690,764,736,745,555,298,191,122,26,8730,8545,17275
0,85,676,847,7,774,1829,2260,1649,1151,969,1049,1189,1237,690,1094,1102,1223,1024,685,449,226,80,10576,9634,20210
0,86,217,356,0,194,389,494,418,288,271,234,251,237,274,197,154,181,127,75,12,18,4,2187,2209,4396
0,87,340,276,3,294,124,141,241,301,298,350,278,211,366,161,124,146,125,75,44,16,3,1954,1961,3915
0,88,63,25,0,36,18,7,25,38,52,51,24,21,48,19,24,33,11,3,9,0,0,253,245,498
0,89,257,142,0,210,86,76,114,149,234,206,169,100,234,103,95,112,107,44,16,6,3,1222,1238,2460
0,90,25,14,0,11,5,14,16,14,15,21,19,14,16,14,11,8,9,0,3,0,0,107,126,233
0,91,26,35,0,16,11,28,32,27,30,34,20,29,25,32,22,31,24,14,11,8,0,241,221,462
0,92,15,8,0,12,0,9,11,8,14,12,12,3,8,10,16,10,5,0,0,0,0,82,80,162
0,93,8,7,0,12,10,7,9,7,13,16,10,16,11,9,8,14,11,3,3,0,0,88,85,173
0,94,18,16,0,8,10,5,13,19,10,21,8,14,14,17,19,13,13,12,3,0,0,125,118,243
0,95,4,3,0,0,3,3,3,6,3,3,0,4,4,6,6,6,6,0,0,0,0,32,38,70
0,96,4,3,0,7,3,7,3,4,6,9,3,0,0,9,6,3,0,3,0,0,0,35,43,78
0,97,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,11,9,20
0,98,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,4,7
0,99,3,3,0,0,3,0,3,0,3,0,0,3,3,3,0,0,3,0,0,0,0,19,16,35
0,100,0,5,0,3,6,0,6,6,0,0,3,3,3,5,5,0,0,0,0,0,0,27,27,54
0,101,15,12,0,14,10,3,9,14,11,13,18,11,11,12,9,11,0,0,0,0,0,81,98,179
0,102,46,33,0,53,74,65,49,33,46,50,51,72,36,58,76,71,42,24,17,3,0,443,450,893
0,103,431,404,8,389,439,441,397,352,347,368,353,339,395,311,309,383,386,317,189,95,32,3420,3266,6686
0,104,26,11,0,18,9,12,14,16,16,26,35,27,18,21,18,33,22,0,0,0,0,164,162,326
0,105,18,19,0,10,14,12,16,22,16,18,21,23,14,12,17,15,11,6,0,0,0,130,149,279
0,106,7,5,0,0,6,9,7,7,6,9,3,6,9,12,11,9,0,3,0,0,0,51,64,115
0,107,0,0,0,0,0,3,0,0,3,3,3,0,0,3,0,3,6,0,0,0,0,8,13,21
0,108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
0,111,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,3,0,0,0,6,18,24
0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
1,1,0,0,0,3,0,0,3,0,0,3,3,0,0,3,6,0,0,0,0,0,0,6,9,15
1,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,6,0,6
1,4,12,6,0,9,4,5,5,9,7,8,3,9,11,8,8,11,8,9,8,3,0,70,77,147
1,5,4,9,0,3,0,0,10,3,4,3,3,0,6,0,3,0,3,3,0,0,0,20,24,44
1,6,3,0,0,6,0,0,0,3,3,3,0,0,3,3,3,3,6,0,0,0,0,19,16,35
1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3
1,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,8,16
1,10,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,4
