x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
1,2,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,0,0,6,11,17
1,4,19,0,35,26,12,14,29,23,18,28,34,29,21,31,23,28,9,8,3,3,0,188,206,394
1,5,0,0,0,0,0,3,0,3,0,0,0,3,0,4,0,10,6,0,0,0,0,13,15,28
1,6,0,0,3,0,0,3,3,3,3,3,0,3,3,6,0,11,3,0,0,0,0,22,25,47
1,7,3,0,3,3,0,9,4,6,0,5,0,7,7,4,8,5,3,0,3,0,0,38,42,80
1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
1,21,0,0,9,3,6,0,3,8,3,3,3,0,5,12,3,9,6,3,0,0,0,35,36,71
1,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,6
1,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,6
1,26,5,0,0,3,0,0,5,3,0,3,6,4,0,3,0,0,0,0,0,0,0,12,18,30
1,27,3,0,3,3,6,11,4,3,6,3,4,6,6,5,6,6,6,3,3,0,0,28,46,74
1,28,11,0,6,0,3,3,12,0,6,4,10,9,10,5,7,12,14,3,3,0,0,56,72,128
1,29,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,11
1,34,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,8,9,17
1,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,7
1,37,11,0,6,9,11,11,14,11,10,10,11,23,5,26,12,11,14,9,4,3,0,100,107,207
1,38,0,0,3,3,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,0,0,17,8,25
1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1,43,0,0,0,0,0,0,0,3,3,0,0,3,0,3,6,6,0,0,0,0,0,11,12,23
1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
1,48,3,0,0,3,6,3,6,3,0,3,0,3,3,6,0,0,6,0,0,0,0,24,26,50
1,49,6,0,0,0,3,5,10,3,0,3,3,0,5,6,4,4,3,0,0,0,0,30,24,54
1,50,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
1,51,4,0,3,6,4,4,9,3,3,8,6,4,0,9,5,15,8,3,0,3,0,49,50,99
1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3
1,108,0,0,3,3,3,3,0,3,0,3,0,3,0,5,3,5,4,3,0,0,0,16,19,35
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,7
2,4,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,14
2,5,6,0,7,10,8,3,9,9,9,8,12,17,4,15,9,9,11,0,0,6,0,72,81,153
2,6,0,0,3,0,3,0,3,0,0,6,6,0,0,0,3,0,3,0,0,0,0,13,14,27
2,7,13,0,13,12,0,21,16,18,8,14,12,14,15,27,18,15,6,6,0,0,0,121,113,234
2,8,0,0,0,4,0,3,3,3,0,6,3,6,6,6,8,8,0,0,0,0,0,26,41,67
2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
2,14,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,6
2,16,3,0,3,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,8,9,17
2,20,0,0,0,0,0,3,0,0,3,3,0,3,3,0,3,6,0,0,0,0,0,13,10,23
2,21,3,0,7,0,3,8,10,3,3,7,12,18,7,12,9,8,6,0,3,3,0,58,69,127
2,26,0,0,3,3,0,0,3,3,7,0,3,3,6,7,3,0,7,0,3,0,0,18,28,46
2,27,9,0,7,10,3,14,16,12,10,12,11,15,12,17,17,8,7,4,9,0,0,93,96,189
2,32,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,8,3,0,0,0,0,10,14,24
2,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,12
2,35,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,5,0,0,0,0,0,8,8,16
2,36,4,0,0,0,3,3,3,3,0,0,3,0,3,3,0,3,0,3,0,0,0,14,13,27
2,37,32,0,42,30,23,28,34,25,34,34,31,30,35,28,28,29,27,7,7,3,0,235,269,504
2,38,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,8
2,40,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,4,5,9
2,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
2,83,0,0,3,3,0,0,0,3,3,3,0,0,0,0,3,0,3,0,0,0,0,5,14,19
2,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
2,107,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,6,3,9
2,108,3,0,0,0,0,0,3,0,0,0,3,9,3,5,7,7,3,3,0,3,0,22,28,50
3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
3,5,0,0,6,3,3,3,3,3,3,9,10,7,0,6,5,9,6,3,0,3,0,40,37,77
3,6,4,0,6,4,3,3,10,11,10,6,7,10,9,16,18,14,14,9,3,3,0,83,80,163
3,7,0,0,6,6,0,0,0,0,6,6,3,9,3,3,3,7,9,3,0,0,0,36,29,65
3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
3,20,3,0,3,3,3,4,5,0,0,7,3,0,0,3,3,6,4,0,0,0,0,24,26,50
3,21,11,0,9,14,9,12,11,7,9,14,15,11,12,20,15,17,13,3,0,0,0,97,105,202
3,22,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,4,10
3,23,33,0,45,45,6,13,36,26,42,25,24,17,36,34,26,40,23,3,3,0,0,245,232,477
3,24,16,0,13,0,4,7,11,11,7,6,10,9,10,17,9,9,5,0,0,0,0,76,72,148
3,26,11,0,16,13,9,7,7,21,19,15,20,30,20,22,13,19,6,10,6,3,0,113,140,253
3,27,13,0,15,20,7,4,16,5,14,10,27,14,13,13,13,13,10,11,0,0,0,106,112,218
3,28,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,9,7,16
3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3,31,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,3,0,0,0,0,0,3,15,18
3,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3
3,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3,35,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,8,11
3,37,3,0,0,0,0,3,3,0,4,0,0,0,3,3,3,9,0,10,0,0,0,25,20,45
3,38,0,0,4,0,0,3,3,3,4,0,3,3,3,6,7,3,6,3,0,0,0,20,24,44
3,39,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,6
3,40,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,11
3,43,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3
3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3
3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6
4,4,0,0,0,0,0,7,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,8,8,16
4,5,18,0,30,20,47,38,24,32,27,37,32,49,24,52,40,48,35,18,9,9,0,284,302,586
4,6,28,0,34,26,28,23,26,28,26,28,57,48,32,47,40,48,50,22,8,8,3,291,317,608
4,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,6
4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3
4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4,14,0,0,0,0,0,0,3,0,0,0,3,3,0,9,3,0,0,3,0,0,0,9,10,19
4,15,6,0,0,0,5,3,9,3,3,3,7,6,0,8,5,14,6,7,0,0,3,36,50,86
4,16,0,0,0,3,3,6,3,0,0,0,3,6,0,6,0,7,0,0,0,0,0,14,19,33
4,18,0,0,3,0,3,0,0,0,3,3,0,3,0,3,3,0,3,0,0,0,0,4,10,14
4,19,0,0,5,3,0,6,0,0,3,0,0,8,0,11,3,6,0,0,3,0,0,23,24,47
4,20,9,0,19,27,11,12,27,7,19,28,37,20,15,28,21,24,9,3,3,3,0,145,167,312
4,21,6,0,0,6,3,6,7,3,3,5,12,3,0,3,10,3,11,0,0,0,0,48,38,86
4,22,8,0,5,4,3,5,5,6,10,4,5,11,7,8,3,4,4,3,0,0,0,49,53,102
4,23,176,0,162,132,92,172,177,131,154,117,100,102,212,75,92,82,45,33,9,0,0,1043,1020,2063
4,24,183,0,201,180,142,157,184,156,157,155,166,163,190,192,189,177,136,65,27,13,3,1416,1417,2833
4,25,348,0,291,277,200,182,243,215,189,178,177,127,322,114,95,104,91,50,26,11,3,1604,1639,3243
4,26,50,0,85,88,49,50,75,47,74,87,94,115,59,80,72,96,68,41,21,3,0,629,631,1260
4,27,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,7,13
4,28,7,0,4,0,0,3,6,3,6,0,0,10,6,5,6,8,6,3,3,0,0,41,35,76
4,29,0,0,3,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,6,11,17
4,30,3,0,0,0,3,0,0,3,3,3,3,3,3,3,0,3,3,0,0,0,0,11,11,22
4,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
4,35,0,0,3,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,6,9,15
4,36,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,4,7
4,37,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,4,9
4,38,3,0,3,0,0,0,3,0,3,3,0,0,0,3,3,0,4,0,0,0,0,13,10,23
4,39,0,0,3,0,3,0,0,3,0,3,6,3,3,6,7,3,0,6,0,0,0,17,24,41
4,40,10,0,3,6,3,8,9,0,8,6,9,12,0,3,7,3,3,3,3,0,0,50,50,100
4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,7
4,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
4,43,3,0,3,3,3,3,0,3,3,3,3,5,0,0,0,0,0,0,0,0,0,16,15,31
4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,65,0,0,0,0,0,0,0,0,0,3,0,3,0,5,7,4,4,0,3,0,0,12,23,35
4,80,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,7
4,105,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,3,0,0,0,3,0,0,0,3,3,3,4,3,0,0,3,0,0,9,11,20
5,5,142,0,150,136,159,145,166,153,149,143,190,178,160,157,166,184,197,162,78,29,8,1456,1396,2852
5,6,55,0,54,53,26,36,40,61,51,64,53,60,68,64,70,73,76,34,22,6,0,460,509,969
5,7,0,0,4,3,0,0,0,0,0,3,7,3,3,9,5,3,0,0,0,0,0,16,19,35
5,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,8,12
5,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,3,6,9
5,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
5,14,0,0,0,0,3,3,0,4,0,3,10,3,0,6,6,5,10,3,0,0,0,34,36,70
5,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,7,6,13
5,16,0,0,3,3,3,0,6,0,0,10,9,9,3,14,13,6,12,9,0,0,0,53,49,102
5,20,13,0,7,7,8,6,11,6,3,9,11,12,6,8,8,3,3,3,0,0,0,54,67,121
5,21,3,0,6,7,0,7,0,4,6,6,3,12,3,6,9,3,0,3,3,0,0,39,43,82
5,22,6,0,7,11,0,0,6,0,3,7,10,4,0,3,5,4,3,3,0,0,0,48,44,92
5,23,3,0,3,9,5,9,4,0,3,7,7,11,6,8,9,0,4,0,0,3,0,43,56,99
5,24,342,3,365,438,748,862,569,408,345,386,402,402,345,336,280,340,338,239,160,54,6,3649,3718,7367
5,25,745,0,627,610,853,949,854,613,546,512,504,527,672,474,430,474,436,279,179,67,14,5073,5291,10364
5,26,176,0,233,202,154,205,234,199,202,218,249,258,210,211,189,197,185,130,108,46,18,1861,1763,3624
5,27,3,0,13,3,3,12,7,9,14,9,14,12,5,19,11,10,7,3,0,3,0,72,88,160
5,28,7,0,11,20,3,6,16,11,17,20,16,23,14,19,13,4,11,3,0,3,0,97,122,219
5,29,6,0,6,3,0,3,5,0,3,4,7,9,7,5,3,0,3,3,0,0,0,29,34,63
5,30,0,0,0,0,0,0,0,0,3,3,10,3,3,3,5,3,3,0,0,0,0,19,22,41
5,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,36,6,0,0,5,3,0,3,3,3,3,8,6,3,9,9,3,0,3,3,3,0,30,39,69
5,38,22,0,17,20,9,28,23,23,22,16,24,32,34,23,28,33,37,14,6,0,0,194,220,414
5,39,22,0,37,26,19,15,19,25,29,17,26,21,17,34,16,21,14,18,10,3,0,196,186,382
5,40,8,0,9,3,3,4,7,10,6,6,3,9,3,6,3,6,6,0,0,0,0,40,52,92
5,41,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,65,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,4,10
5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,80,0,0,0,0,0,0,0,0,3,0,0,6,0,3,6,6,0,0,3,0,0,7,9,16
5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,92,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
5,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
6,3,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,8,17
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,7
6,5,0,0,0,3,3,0,0,3,3,3,6,0,0,8,4,3,3,0,0,0,0,22,24,46
6,6,17,0,16,27,4,14,12,19,18,19,25,25,18,20,25,25,13,3,3,3,3,146,161,307
6,7,6,0,0,4,0,0,4,9,3,0,3,0,8,6,14,5,0,0,0,0,0,32,35,67
6,8,0,0,3,0,0,0,6,0,0,3,0,3,6,3,0,0,0,0,0,0,0,9,10,19
6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6,13,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,3,3,0,0,7,8,15
6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6
6,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,6
6,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,7
6,20,0,0,3,3,3,3,0,3,0,4,5,3,3,3,6,0,0,3,0,0,0,18,17,35
6,21,9,0,6,9,6,6,9,10,6,6,9,15,7,9,12,8,8,0,0,0,0,68,77,145
6,22,11,0,10,11,3,9,12,9,6,9,6,0,13,8,6,13,9,0,0,0,3,62,60,122
6,23,167,3,176,187,109,186,178,186,169,204,220,193,153,169,143,159,161,117,60,26,7,1433,1539,2972
6,24,201,0,227,216,200,235,254,206,243,258,282,265,211,257,206,193,156,92,72,32,3,1910,1900,3810
6,25,147,3,202,172,131,172,192,195,200,185,233,195,176,151,168,131,108,62,42,30,9,1466,1444,2910
6,26,33,0,56,46,22,32,41,41,49,45,52,47,48,37,43,54,18,9,3,0,0,338,339,677
6,28,4,0,0,0,0,0,5,3,0,0,3,0,3,0,3,3,3,0,0,0,0,11,16,27
6,29,21,0,19,11,13,14,19,18,25,17,5,17,20,20,15,14,9,3,3,0,0,123,132,255
6,30,3,0,7,5,6,0,3,6,3,8,6,5,4,7,6,11,3,0,3,0,0,34,46,80
6,31,0,0,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,9
6,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6
6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6,35,0,0,4,3,0,0,3,0,0,3,0,3,3,0,0,0,0,3,0,0,0,15,16,31
6,36,7,0,9,14,0,6,14,11,8,15,10,9,7,18,22,14,7,6,5,3,0,90,93,183
6,37,3,0,7,3,4,3,0,5,3,5,5,3,4,0,3,8,0,0,0,0,0,23,31,54
6,38,39,0,45,53,38,51,44,34,57,61,68,50,47,43,53,71,53,45,26,18,6,457,451,908
6,39,19,0,25,17,8,19,21,24,19,22,15,12,22,20,23,15,11,8,3,0,3,162,153,315
6,40,3,0,6,3,0,0,3,3,0,3,3,3,6,3,0,5,6,0,0,0,0,18,21,39
6,41,0,0,0,3,3,3,0,0,0,4,3,7,3,8,4,0,7,5,0,0,0,26,24,50
6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6,73,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,6,10
6,74,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
6,75,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
6,76,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,7,6,13
6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
6,107,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,10,10,20
6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5
6,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,0,0,7,3,10
7,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,5,8,13
7,4,0,0,3,0,3,0,0,3,0,0,6,3,0,3,4,0,3,0,0,0,0,10,13,23
7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6
7,6,3,0,3,4,0,0,5,3,6,0,3,0,7,3,10,11,0,3,0,0,0,36,34,70
