x,y,val
0,11,217
6,13,150
6,10,151
4,9,131
0,2,120
0,5,62
6,0,76
7,8,102
14,5,10
0,6,77
2,5,50
13,14,64
7,0,1017
3,7,73
12,7,40
10,14,19
1,13,493
4,8,26
4,1,35
6,9,141
13,12,56
9,9,36
9,1,2
5,11,68
15,10,314
3,6,125
1,15,5203
12,6,106
1,7,245
9,8,94
11,15,70
12,0,117
10,15,24
5,2,105
0,15,1064
8,5,37
9,14,47
6,5,196
2,2,39
7,13,1
13,2,771
8,3,42
1,1,54
6,4,277
4,14,109
8,0,9
6,2,248
11,2,14
3,10,179
3,5,171
4,6,138
14,1,32
12,12,57
15,8,30
1,12,294
2,3,32
12,5,49
0,4,100
12,4,254
6,12,68
14,12,142
10,8,20
13,13,449
12,1,992
13,8,79
7,6,53
5,5,58
10,5,65
4,11,209
1,14,304
4,3,173
1,11,174
10,4,36
1,8,32
1,3,560
10,7,7
13,15,366
4,12,140
0,14,1601
3,12,635
10,13,251
12,10,112
10,11,105
14,3,39
9,15,156
15,12,421
12,8,26
4,4,41
5,15,226
15,2,216
10,12,383
3,3,56
3,14,97
14,15,154
8,6,48
11,12,45
9,4,12
7,15,506
7,3,93
10,6,21
5,8,83
2,9,85
12,14,633
2,12,293
9,7,21
2,6,357
6,15,331
3,8,256
7,12,109
2,1,85
0,3,22
1,10,291
3,13,635
5,13,84
4,7,42
4,13,126
0,9,230
13,6,57
10,3,49
3,4,158
1,0,57
10,9,55
8,1,41
5,0,13
11,4,90
12,2,356
5,10,52
2,8,77
12,9,7
0,10,33
5,4,68
6,14,41
5,1,9
7,14,115
15,14,626
1,9,245
9,6,112
11,14,169
14,14,113
10,1,73
0,13,1093
11,5,16
9,11,63
9,13,109
2,15,8476
4,2,18
14,13,514
8,15,198
9,10,198
14,2,209
7,11,138
0,7,129
15,7,53
1,6,54
3,1,167
3,9,280
4,10,338
13,3,20
8,7,124
12,13,136
6,7,95
1,4,115
5,12,653
12,11,73
0,0,38
7,5,86
11,6,28
5,9,339
6,1,285
2,4,31
9,0,3
14,10,268
11,9,37
3,2,3
15,5,55
9,2,10
13,7,177
11,8,64
2,10,182
14,4,27
0,12,464
11,1,53
1,2,63
13,11,48
5,7,291
8,13,163
8,8,7
3,11,208
15,0,6
0,8,75
13,10,12
7,2,31
4,15,415
6,6,79
15,6,51
10,0,118
7,7,82
2,13,1136
6,11,143
0,1,65
7,1,123
11,10,96
2,14,1093
5,3,587
12,15,108
11,3,8
8,10,250
15,3,4
8,12,139
15,1,17
15,13,963
14,6,100
8,11,299
1,5,53
12,3,132
13,4,245
15,9,47
11,0,714
11,7,43
13,1,325
10,10,79
7,10,12
9,12,268
13,5,79
8,4,306
7,9,109
5,6,43
2,7,187
9,3,35
13,9,12
4,5,59
14,8,111
15,15,163
14,11,49
6,3,12
15,4,2
8,14,565
4,0,45
8,2,51
6,8,82
8,9,1964
10,2,1
14,9,46
14,7,467
2,11,97
11,11,62
15,11,101
3,0,52
5,14,153
3,15,302
2,0,66
11,13,115
