x,y,2006,2011,2018
88,88,119,0,0
88,110,2,7,7
88,112,62,0,0
88,113,13,41,46
88,114,113,25,5
88,115,85,0,0
88,116,234,506,133
88,117,2542,3218,3242
88,118,400,846,888
88,119,96,1,1
88,93,0,0,3
88,98,1,29,23
88,99,12,0,0
88,58,0,13,14
88,120,389,981,905
88,121,42,46,11
88,122,74,16,30
88,123,13,5,191
88,124,48,3,1
88,125,74,20,26
88,126,100,0,0
88,127,34,0,0
88,25,17,0,3
88,26,27,0,0
88,27,53,0,0
88,28,39,26,25
88,70,4,0,0
88,30,44,12,11
88,31,32,26,28
88,76,17,0,0
88,77,50,0,0
88,34,10,0,0
88,79,8,0,0
88,35,81,178,179
88,36,134,392,395
88,37,10,4,5
88,38,1,17,18
88,100,32,0,0
88,101,51,17,13
88,102,11,0,0
88,103,54,15,11
88,104,23,19,12
88,105,6,4,3
88,106,4,0,0
88,107,44,10,10
88,108,59,18,17
88,109,28,0,0
88,40,0,3,4
88,41,23,18,19
88,87,8,0,0
89,88,1,0,0
89,110,14,8,8
89,111,35,32,30
89,112,4,0,0
89,113,36,0,0
89,114,40,25,7
89,115,374,0,0
89,116,124,0,0
89,117,123,206,212
89,118,90,122,35
89,119,59,47,11
89,93,0,0,3
89,96,5,0,0
89,97,25,0,0
89,98,20,0,0
89,99,38,5,4
89,120,26,0,0
89,121,31,12,8
89,122,40,0,0
89,123,163,7,3
89,124,91,8,2
89,125,44,0,0
89,126,32,0,0
89,127,28,6,5
89,24,97,0,0
89,25,17,12,11
89,26,0,14,13
89,27,17,14,13
89,28,63,27,24
89,70,19,0,0
89,30,2,7,7
89,31,8,0,0
89,75,4,0,0
89,76,11,0,0
89,33,0,14,15
89,34,20,28,30
89,35,41,121,123
89,36,77,327,330
89,37,0,42,45
89,39,0,4,5
89,100,32,19,14
89,101,15,4,3
89,102,38,11,8
89,103,17,17,13
89,104,40,0,6
89,105,54,29,19
89,106,47,7,4
89,107,94,15,11
89,109,18,14,13
110,44,42,14,17
110,88,2,0,0
110,45,70,7,7
110,89,55,15,14
110,46,128,109,95
110,47,11,12,11
110,48,37,7,7
110,49,0,5,5
110,113,0,0,66
110,118,20,20,25
110,91,12,0,0
110,119,13,30,15
110,93,5,0,0
110,94,2,0,0
110,50,38,10,9
110,51,0,0,6
110,54,13,0,0
110,58,23,0,0
110,120,72,0,0
110,121,36,0,0
110,123,64,54,26
110,124,50,0,0
110,125,74,18,0
110,126,10,0,0
110,127,32,26,13
110,60,0,9,9
110,65,0,42,42
