x,y,2006,2011,2018
88,121,0,23,22
88,115,0,36,34
88,106,312,196,201
88,107,11,0,0
89,115,0,7,7
89,106,79,0,0
89,107,445,265,270
110,120,169,40,43
110,121,56,0,0
110,111,1,122,118
110,122,13,31,9
110,123,87,33,27
110,112,907,510,494
110,124,76,0,0
110,113,355,0,0
110,114,155,132,128
110,125,10,12,11
110,126,297,200,221
110,115,1053,1673,1745
110,116,1288,616,611
110,127,93,107,121
110,117,594,263,275
110,118,317,290,306
110,119,214,18,19
111,120,26,0,0
111,121,101,0,0
111,122,39,0,0
111,113,430,199,202
111,124,74,20,26
111,125,14,0,0
111,114,994,1135,1188
111,115,471,646,639
111,126,0,28,27
111,116,333,303,319
111,127,0,15,14
111,117,437,289,287
111,118,616,758,817
111,119,94,0,0
112,121,81,0,0
112,113,296,27,29
112,114,2569,2519,2524
112,115,2192,3505,3491
112,116,517,224,227
112,127,0,7,6
112,117,128,62,60
112,118,426,678,731
112,119,192,276,293
112,120,21,0,0
113,121,153,223,220
113,122,161,30,27
113,114,255,150,159
113,115,66,0,0
113,116,1367,1154,1135
113,117,663,774,753
113,118,241,359,359
113,119,146,137,50
114,121,332,61,63
114,122,330,134,133
114,123,3,0,0
114,117,6843,7241,7021
114,118,4662,6998,7016
114,119,55,96,90
114,120,68,0,0
115,121,476,320,328
115,122,159,339,325
115,117,1,0,0
115,118,2029,1362,1340
115,119,223,328,319
115,120,141,190,195
116,121,39,315,303
116,122,173,30,29
116,118,2,0,0
116,119,299,606,585
116,120,142,60,58
90,115,0,17,16
90,107,196,0,0
90,118,0,55,52
90,108,35,0,0
117,121,23,131,127
117,122,32,0,0
117,124,0,13,12
117,119,25,0,0
117,120,317,121,116
91,115,0,30,28
91,117,105,19,18
91,118,0,57,54
91,108,28,0,0
91,119,631,600,588
91,120,0,49,46
118,121,645,0,0
118,122,221,0,0
118,125,0,11,10
118,120,268,0,0
119,121,258,305,335
119,124,0,0,4
119,120,127,80,76
92,127,12,0,0
92,117,0,29,27
92,118,0,29,27
92,108,91,22,23
92,119,310,202,198
92,109,94,90,94
93,110,41,40,42
93,113,5,0,0
93,114,6,0,0
93,125,15,0,0
93,108,53,0,0
93,119,0,13,12
93,109,114,0,0
94,121,0,3,3
94,110,26,33,35
94,111,26,0,0
94,112,24,0,0
94,113,23,0,0
94,114,4,14,10
94,115,53,61,45
94,108,87,214,227
94,109,262,160,167
95,110,39,0,21
95,121,622,596,548
95,112,49,0,0
95,114,50,0,16
95,115,204,157,119
95,116,216,601,535
95,117,73,0,0
95,118,85,46,36
95,109,397,563,606
95,120,0,5,4
96,110,173,194,222
96,111,32,11,18
96,112,96,0,0
96,124,0,4,3
96,113,106,173,225
96,114,36,0,0
96,109,1807,1739,1987
97,110,5957,4607,4839
97,111,540,693,760
97,112,378,33,43
97,113,0,83,87
97,114,62,60,63
97,116,21,0,0
97,118,1,0,0
97,119,0,3,2
97,109,10442,8226,8757
98,110,3054,4093,4345
98,111,134,169,183
98,112,242,0,0
98,113,34,0,0
98,114,18,0,0
98,115,2,0,0
98,116,108,63,50
98,117,74,66,53
98,118,38,0,0
98,119,8,256,206
98,109,1261,1148,1324
98,120,28,0,0
10,66,4812,5747,5589
10,22,32,0,0
10,67,1557,1893,1825
10,23,2,0,0
10,25,28,0,0
10,26,2,0,0
10,27,84,0,0
10,49,0,16,15
10,28,4,0,0
10,29,0,0,65
10,92,41,0,0
10,93,144,0,0
10,50,21,0,0
10,72,0,0,7
10,51,113,101,97
10,73,484,1030,1132
10,74,610,1144,1252
10,75,849,1289,1458
10,31,0,10,9
10,76,486,2204,2411
10,35,288,102,120
10,36,68,51,119
10,58,4862,5447,5240
10,59,2989,2947,2821
10,37,217,225,252
10,38,0,713,630
10,60,787,844,1043
10,61,1490,863,911
10,62,3213,3712,4304
10,63,100,620,615
10,64,5114,5398,5491
10,20,5,0,4
10,42,56,0,0
10,43,19,0,0
10,65,4663,5757,5581
10,21,3,0,0
99,110,316,502,563
99,111,73,0,0
99,122,0,6,7
99,112,117,0,0
99,113,74,0,0
99,114,301,0,0
99,115,350,65,78
