x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,2,0,21.1,21
0,3,90,18,17
0,5,118,16.3,16
0,6,122,15.4,15
0,7,81,13.6,13
0,8,0,13.2,13
0,24,70,6.6,17
0,25,2,3.7,14
0,27,231,1.4,13
0,28,88,0.5,13
0,30,99,12.9,21
0,31,219,10.1,19
0,32,85,11.9,20
0,33,0,8.2,19
0,38,2,7.7,23
0,44,93,3.3,28
0,45,224,1.7,27
0,46,134,2.6,28
0,47,31,3.4,29
0,52,122,6.8,36
0,53,421,4.6,34
0,54,292,3.5,33
0,55,153,3.5,34
0,56,305,1,32
0,57,223,1.8,32
0,58,78,3.6,30
0,59,25,3.8,29
0,60,149,3.5,27
0,61,104,4.4,27
0,62,146,7.1,26
0,63,166,4.7,24
0,64,24,4.7,24
0,65,72,2.7,22
0,66,337,1.2,22
0,67,98,2.7,21
0,80,97,6.4,22
0,81,193,3.8,19
0,83,15,5,21
0,84,2,5.2,21
0,91,18,7.3,15
0,92,276,5.5,13
0,93,113,4.8,12
0,94,0,3,10
0,99,298,3.3,2
0,100,258,3.8,6
0,101,164,3.8,9
0,102,40,5.3,11
0,106,197,5.7,16
0,107,0,4.5,16
0,108,78,2.7,16
0,109,18,1.3,16
0,110,81,3.4,18
0,112,22,3.3,18
0,113,0,5.9,21
0,114,0,8.5,23
0,115,0,12.3,27
0,116,1,13.7,28
0,118,3,18.9,34
1,1,101,20.9,22
1,2,241,19.5,20
1,3,28,20.1,19
1,20,3,7.5,9
1,27,247,1.8,12
1,28,6,2.6,13
1,45,6,2.2,28
1,46,64,3.7,29
1,47,25,6.4,32
1,48,36,5.6,31
1,49,56,5,30
1,50,134,7.7,33
1,51,346,7.5,34
1,52,72,4.9,33
1,53,62,5.1,35
1,54,13,4.5,34
1,56,0,1.4,30
1,57,87,1.9,31
1,58,74,2.5,30
1,59,155,4.2,31
1,60,187,6,30
1,61,12,6.3,29
1,62,5,7.6,27
1,63,0,7.2,26
1,65,3,3.1,25
1,66,37,1.7,23
1,67,22,2,24
1,81,1,4.7,20
1,83,12,6.5,23
1,84,9,10.7,27
1,90,327,9.1,16
1,91,141,7.4,15
1,92,39,6.4,14
1,93,6,2.9,10
1,94,0,3.2,11
1,95,194,2.5,10
1,96,2,3.6,9
1,98,3,2.7,7
1,99,386,1.7,5
1,100,15,2.8,7
1,105,216,5.5,14
1,106,651,2.6,13
1,107,371,1.5,13
1,108,295,1.2,15
1,109,280,0.7,15
1,110,208,1.3,16
1,111,9,2.2,17
1,112,47,3.9,19
1,113,4,4.8,20
2,1,156,18.7,21
2,2,178,18.8,22
2,3,56,17.8,25
2,4,41,17.3,26
2,27,32,2.5,11
2,40,4,9.5,25
2,48,0,6.9,32
2,49,1,7.2,33
2,50,92,6.6,32
2,51,210,6.9,33
2,52,1,6.7,34
2,59,121,5.9,32
2,60,37,6.4,31
2,66,60,4.9,27
2,67,25,5.9,28
2,70,163,11.1,24
2,71,108,9.9,23
2,81,237,6.7,22
2,82,65,6.7,22
2,83,117,8.7,24
2,84,76,8.5,25
2,90,173,7.7,15
2,91,52,6.9,14
2,93,0,2,9
2,94,1,1.2,10
2,95,100,3.3,12
2,98,4,4.8,9
2,99,1376,0.3,6
2,100,467,1.8,7
2,101,209,2.1,7
2,102,295,3,8
2,103,491,4.5,10
2,104,502,3.8,10
2,105,445,4.1,12
2,106,607,0.8,14
2,107,154,3.7,15
2,108,7,4.6,16
2,112,71,4.6,19
2,113,603,4.3,19
2,114,16,7.5,22
2,115,0,7.3,22
2,117,121,10,25
2,118,143,10.1,25
2,119,3,10.2,25
2,120,63,11.1,26
2,121,314,11,28
2,122,136,10.8,30
2,123,25,11.6,31
2,127,2,18.6,41
3,2,0,17.5,22
3,3,116,15.5,23
3,4,208,16.6,25
3,21,323,4.8,9
3,22,183,3.2,12
3,23,1,4.6,13
3,26,44,3.6,10
3,27,31,3.9,11
3,47,10,5.4,31
3,48,2,6,32
3,49,2,8.2,34
3,59,0,8.4,31
3,66,29,6.7,29
3,68,66,5.5,18
3,69,139,8.8,21
3,70,148,12.5,25
3,80,3,7.5,23
3,81,118,7.9,24
3,82,29,10,26
3,83,140,10.1,26
3,84,39,10.6,26
3,90,216,6.1,13
3,91,95,6.2,14
3,92,1,2.4,10
3,94,137,0.1,9
3,95,20,1.7,10
3,98,1178,2.9,5
3,99,3073,3.2,6
3,100,0,5.3,8
3,101,143,4.5,10
3,102,0,6.6,12
3,103,0,6.5,12
3,104,66,6.1,13
3,105,97,3,13
3,106,77,5.1,16
3,114,6,16.7,31
3,115,158,15.5,30
3,116,158,8.5,23
3,117,286,8.7,23
3,118,0,10.3,25
3,121,11,11.2,30
3,122,103,11.9,30
3,123,111,8.7,30
3,124,0,6.7,30
3,127,39,14.8,37
4,2,141,13.6,26
4,3,41,17.2,26
4,4,103,17.7,26
4,20,1,5.1,7
4,21,460,5,7
4,22,1278,1.5,8
4,23,93,4.2,11
4,26,18,4.1,9
4,28,8,12.2,15
4,29,220,10.4,13
4,36,184,1.8,24
4,48,3,5.9,32
4,49,2,7.4,33
4,64,2,12.3,25
4,65,140,11.5,24
4,66,9,9.2,22
4,67,227,7,19
4,68,131,7.8,20
4,69,125,9.9,22
4,70,6,11,23
4,71,0,17.4,31
4,89,0,9.1,16
4,90,1,7.8,15
4,91,6,6.6,14
4,92,0,1.7,9
4,93,19,0.6,8
4,94,143,0.4,8
4,95,0,1.1,9
4,96,0,5.1,5
4,98,503,3.6,3
4,99,28,3.8,3
4,108,3,4.5,20
4,109,21,3.6,19
4,110,99,4.5,20
4,111,19,9,25
4,120,25,13.1,28
4,121,109,14.9,30
4,122,82,17.1,32
5,2,122,13.2,26
5,3,16,13.5,27
5,21,622,3.7,5
5,22,141,5.1,8
5,28,412,11.5,13
5,29,31,12.2,14
5,35,43,2.5,22
5,36,573,0.6,21
5,37,109,3.3,24
5,38,51,5.7,26
5,43,146,11.3,32
5,51,101,9.2,36
5,52,88,9.5,37
5,59,4,19.2,42
5,65,112,10.5,23
5,66,355,7.9,20
5,67,201,9,21
5,68,6,9.7,22
5,72,22,15.5,28
5,78,15,11.5,27
5,79,147,9.4,25
5,90,1,5.7,13
5,91,29,3.4,11
5,92,0,2.2,10
5,93,55,1.8,8
5,94,75,1.3,6
5,95,0,2.3,5
5,97,29,7.4,3
5,98,281,4.6,2
5,99,29,8.4,11
5,103,2,2.9,11
5,104,18,3.8,13
5,105,264,2.6,13
5,106,518,1.4,14
5,107,212,2.5,15
5,108,480,1.9,16
5,109,362,0.7,16
5,110,336,3.8,20
5,111,52,5.8,21
5,112,0,6.4,22
5,121,0,18.7,33
5,122,47,19.8,34
5,127,121,2.2,35
6,1,118,14.7,28
6,2,123,11.1,24
6,21,181,3.3,5
6,24,383,7,9
6,25,325,6.2,8
6,28,144,9.8,12
6,29,0,10.4,12
6,33,39,8.5,24
6,34,0,6.2,22
6,35,2,1.5,20
6,36,1,2,23
6,37,0,2,23
6,39,1,11.4,32
6,40,70,10.5,31
6,42,285,9.4,29
6,43,176,10,30
6,50,117,7.1,34
6,51,872,7.3,34
6,52,124,9.1,36
6,57,17,16.4,40
6,58,0,12.6,38
6,59,162,18.3,41
6,63,0,10.3,26
6,65,293,9.1,22
6,66,158,10.8,23
6,67,2,11.5,24
6,72,149,15.7,28
6,73,0,16,28
6,78,159,12.8,28
6,79,192,11.5,27
6,89,90,6.4,14
6,90,252,5,12
6,91,1,6.2,13
6,92,0,2,9
6,96,70,3.9,4
6,97,430,5.2,3
6,98,141,5,2
6,99,11,6.5,9
6,102,10,2,10
6,103,245,1.9,10
6,104,139,3.5,12
6,105,318,3.3,13
6,106,370,1.5,14
6,107,0,4.6,17
6,108,0,2.8,16
6,110,14,3.8,20
6,111,3,5.4,21
6,122,0,18.3,58
6,127,5,4,38
7,1,46,12.7,26
7,2,458,11.9,25
7,3,17,10.5,24
7,16,0,3.8,3
7,19,0,2.1,1
7,21,292,3,5
7,22,0,2.4,4
7,23,99,5.5,7
7,24,909,5,7
7,25,45,6.7,8
7,26,6,7.4,9
7,27,224,9.3,11
7,29,2,11.6,13
7,33,331,5.5,19
7,34,206,2.9,18
7,39,95,13.9,34
7,40,20,11.3,32
7,41,119,9.4,30
7,42,374,7.2,28
7,43,0,7.6,28
7,50,528,6.6,34
7,51,317,4.8,32
7,56,1,17.9,41
7,57,218,16.1,38
7,58,147,13.9,36
7,59,0,15.6,38
7,63,0,11.6,25
7,64,123,11.2,24
