x,y,dlt,tcd
26,127,,29
27,127,,89
28,127,,74
29,127,,7
38,124,,57
38,125,,11
38,126,,73
39,124,,70
40,124,,24
41,124,,12
42,122,,16
42,123,,7
42,127,,98
43,122,,35
43,123,,12
43,127,,18
44,121,,8
44,122,,6
44,123,,83
44,127,,1
45,121,,22
45,122,,23
45,126,,9
46,122,,9
47,126,,8
48,121,,48
48,126,,27
49,125,,27
49,126,,55
50,126,,55
51,127,,39
52,54,,90
52,127,,58
53,54,,34
53,127,,94
54,54,,26
54,55,,27
55,54,,53
55,55,,47
57,127,,51
58,126,,48
58,127,,20
59,127,2,
60,125,,4
61,125,,87
62,115,,30
62,122,,92
62,124,,92
62,125,2,
62,126,,67
63,121,,63
63,122,,21
63,123,,73
63,124,,29
63,127,,69
64,117,,84
64,122,,7
64,124,,57
64,127,2,15
65,113,,56
65,117,,16
65,118,,13
65,119,,3
65,120,,21
65,121,,2
65,122,,12
65,124,,31
65,126,,6
65,127,,5
66,110,,71
66,113,,38
66,121,,2
66,122,,15
67,109,,12
67,110,,39
67,111,,87
67,112,,1
67,113,,21
67,116,,8
67,117,,3
67,122,,22
68,109,,3
68,111,,1
68,113,,8
68,120,,11
69,111,,68
69,117,,8
69,127,2,26
70,117,,6
70,123,,17
70,124,,9
70,125,,2
70,126,,46
70,127,,53
71,125,,15
71,126,1,40
71,127,,54
72,107,,54
72,118,,2
72,119,,4
72,126,,2
72,127,,9
73,112,,5
73,113,,6
73,116,,13
73,117,,5
73,118,,7
73,119,,12
73,124,,12
73,125,,8
73,126,,8
73,127,,11
74,107,,17
74,108,,7
74,109,,4
74,110,,27
74,111,,29
74,112,,3
74,113,,1
74,116,,3
74,117,,1
74,119,,2
74,120,,4
74,121,,8
74,124,,4
74,125,,7
74,126,,2
74,127,,2
75,50,,100
75,51,,100
75,52,,100
75,107,1,
75,108,,11
75,109,,7
75,110,,38
75,111,,12
75,115,,2
75,116,,13
75,119,,4
75,120,,6
75,121,,12
75,122,,1
75,123,,14
75,124,,5
75,125,,22
75,126,,24
76,49,,58
76,50,,28
76,51,,4
76,52,,59
76,103,,34
76,107,,49
76,108,,38
76,109,,22
76,110,,1
76,114,,7
76,115,,5
76,116,,1
76,120,,23
76,121,,13
76,122,,1
76,123,,12
76,125,1,27
76,126,,9
77,49,,69
77,50,1,21
77,51,,28
77,103,,25
77,104,,49
77,107,,64
77,108,,19
77,112,,1
77,113,,1
77,114,,8
77,115,,5
77,116,,1
77,120,1,26
77,121,,13
77,122,,35
77,123,,28
77,124,,5
77,125,1,38
77,126,,5
77,127,,20
78,103,,5
78,106,,77
78,107,,8
78,108,,27
78,109,,9
78,110,,1
78,112,,9
78,113,,12
78,114,,27
78,116,,11
78,117,,7
78,118,,7
78,120,1,
78,121,1,16
78,122,1,55
78,126,,9
78,127,,12
79,59,,38
79,60,,71
79,106,,79
79,107,,21
79,108,,30
79,109,2,22
79,110,,4
79,112,,5
79,114,,6
79,117,,2
79,118,,4
79,121,,12
79,122,1,36
79,123,,25
79,124,,10
79,125,,14
79,126,,10
79,127,,24
80,59,,32
80,60,,30
80,106,,77
80,108,,4
80,109,1,14
80,110,,26
80,112,,19
80,120,,15
80,121,,1
80,122,,15
80,124,,31
80,125,,5
81,55,,19
81,59,2,6
81,60,1,35
81,61,,68
81,102,,10
81,103,,39
81,109,,1
81,110,,38
81,111,,23
81,115,,9
81,120,2,34
81,121,,7
81,122,,5
81,124,,28
81,125,,2
81,126,,7
81,127,,20
82,55,,55
82,56,,86
82,59,2,
82,60,2,18
82,61,1,27
82,62,,58
82,100,,66
82,103,,5
82,104,,8
82,107,,85
82,110,,64
82,112,,19
82,119,,24
82,120,,30
82,121,,13
82,123,1,7
82,124,,4
82,126,,3
82,127,1,23
83,55,,30
83,56,,10
83,57,,20
83,58,,43
83,59,1,
83,60,1,43
83,61,1,53
83,62,,77
83,102,,46
83,103,,2
83,108,,23
83,109,,3
83,110,,55
83,112,,28
83,113,,3
83,115,,2
83,116,,10
83,119,,3
83,120,1,31
83,121,,34
83,122,,18
83,123,,14
83,124,,4
83,126,,12
83,127,,55
84,55,,27
84,56,,10
84,57,,33
84,58,1,46
84,59,1,42
84,60,1,60
84,61,1,33
84,62,,42
84,104,,14
84,105,,88
84,108,,38
84,109,,4
84,112,,13
84,113,,4
84,115,,8
84,118,,15
84,119,,3
84,120,1,16
84,121,,35
84,122,1,22
84,123,1,12
84,124,,2
84,126,,12
84,127,,46
85,55,,27
85,57,,13
85,58,2,26
85,59,1,52
85,60,1,60
85,61,1,47
85,62,,35
85,103,,7
85,104,1,99
85,109,,94
85,111,,68
85,115,,9
85,116,,5
85,117,,2
85,118,,12
85,119,,12
85,120,1,49
85,121,,15
85,122,1,1
85,123,,15
85,126,,3
85,127,1,6
86,57,,3
86,58,,3
86,59,2,54
86,60,2,34
86,61,2,59
86,62,1,32
86,63,,67
86,98,,52
86,99,,54
86,111,,10
86,115,,28
86,116,,11
86,117,,5
86,119,,1
86,120,,16
86,121,,21
86,122,,2
86,123,,3
86,127,,15
87,56,,44
87,57,,31
87,58,,17
87,59,1,36
87,60,1,56
87,61,2,77
87,62,2,38
87,63,,28
87,98,,53
87,117,,4
87,118,1,10
87,119,,23
87,120,,40
87,121,,10
87,122,,9
87,123,,5
87,125,,7
87,126,,2
87,127,,21
88,56,,99
88,57,2,40
88,58,,20
88,59,,35
88,60,1,44
88,61,2,52
88,62,2,54
88,63,,25
88,99,,5
88,100,,52
88,109,,19
88,112,,3
88,117,,5
88,118,,6
88,119,,44
88,120,,17
88,123,,2
88,124,,7
88,125,,3
88,126,,1
88,127,,4
89,56,,99
89,57,2,31
89,58,1,7
89,59,,24
89,60,,25
89,61,,12
89,62,,39
89,63,,31
89,98,,41
89,99,,7
89,100,,26
89,112,,16
89,117,,10
89,118,,6
89,119,,21
89,121,,6
89,122,,5
90,56,,99
90,57,,10
90,58,,16
90,62,,45
90,63,,98
90,97,,92
90,98,1,5
90,99,,29
90,100,,53
90,108,,48
90,109,,19
90,112,,2
90,116,,11
90,117,,5
90,119,,3
90,120,,12
90,121,,36
90,122,,1
90,124,,1
90,125,,3
90,126,,7
90,127,,13
91,57,,28
91,58,,9
91,59,,18
91,60,,19
91,61,,17
91,97,,88
91,98,,22
91,99,,13
91,100,,31
91,109,,7
91,111,,42
91,119,,4
91,120,,18
91,121,,48
91,122,,9
91,124,,1
91,125,,5
91,126,,8
91,127,,8
92,57,,24
92,58,,8
92,59,,1
92,60,,7
92,61,,25
92,62,,6
92,97,,11
92,98,,52
92,99,1,25
92,100,,11
92,109,,6
92,110,,5
92,111,2,6
92,112,,1
92,116,,9
92,117,,4
92,118,,12
92,119,,2
92,120,,25
92,121,1,17
92,122,,25
93,57,,26
93,58,,18
93,59,,36
93,60,2,37
93,61,2,36
93,62,2,9
93,63,,8
93,96,,79
93,97,,38
93,98,,34
93,99,,3
93,100,,25
93,109,,83
93,110,,25
93,111,,33
93,112,,55
93,113,,60
93,114,,1
93,115,,1
93,116,,8
93,117,,3
93,118,,13
93,119,,37
93,120,1,35
93,121,1,7
93,122,,16
93,127,,1
94,60,2,24
94,61,2,30
94,62,2,38
94,63,,88
94,96,,30
94,97,,14
94,98,,15
94,99,,2
94,100,,28
94,109,,4
94,110,,33
94,111,,40
94,112,,78
94,113,,88
94,114,,17
94,115,,12
94,116,,14
94,117,,5
94,118,,17
94,119,,13
94,120,,15
94,121,,50
94,122,,9
94,126,,5
94,127,,22
95,58,,38
95,59,,72
95,60,,47
95,61,,39
95,62,,52
95,63,,71
95,96,,15
95,97,,15
95,98,,3
95,99,,1
95,100,,97
95,110,,18
95,111,2,30
95,112,,79
95,114,,33
95,115,,9
95,116,,8
95,117,,3
95,119,,26
95,120,1,3
95,121,,9
95,126,,5
95,127,,16
96,95,,55
96,96,,17
96,98,,16
96,99,,16
96,110,,18
96,111,,20
96,115,,67
96,117,,5
96,118,,12
96,120,,10
96,123,,10
96,124,,5
96,127,,6
97,95,,20
97,96,,6
97,97,,14
97,98,,28
97,99,,60
97,109,,3
97,110,,6
97,116,,29
97,117,,1
97,118,,4
97,119,,9
97,122,,2
97,123,,22
97,124,,2
97,125,,4
97,126,,15
97,127,,2
98,94,2,20
98,95,,7
98,96,,20
98,97,,38
98,98,,86
98,99,,87
98,109,,19
98,110,,2
98,119,,18
98,120,1,18
98,121,,1
98,124,,12
98,125,1,7
98,126,,2
99,74,,90
99,94,,11
99,95,,18
99,96,,5
99,97,,32
99,98,,32
99,109,,14
99,110,,55
99,120,1,25
99,121,1,5
99,124,,1
100,74,,78
100,94,,14
100,95,,29
100,96,,26
100,97,,4
100,109,,84
100,110,,55
100,121,,24
101,74,,74
101,94,,38
101,95,2,45
101,96,,46
101,121,,15
101,123,,13
101,124,,24
101,126,1,8
101,127,,29
102,74,2,31
102,93,,30
102,94,,20
102,95,,31
102,119,1,6
102,120,1,9
102,121,,19
102,123,,8
102,124,,7
102,126,,7
102,127,,13
103,72,,98
103,73,,16
103,74,,34
103,92,,60
103,93,,22
103,94,,72
103,112,2,16
103,119,1,8
103,120,1,12
103,122,,1
103,123,,9
103,124,,18
104,73,,11
104,74,,20
104,77,,51
104,92,,62
104,93,,39
104,112,,16
104,113,,22
104,117,,2
104,118,,5
104,119,,9
104,120,1,14
104,122,,2
104,123,,18
105,73,1,14
105,74,,23
105,77,,64
105,92,,27
105,93,,59
105,112,,6
105,113,,24
105,117,,5
105,118,,35
105,119,,10
105,120,,8
105,121,,9
105,122,,8
106,73,,7
106,74,,10
106,76,2,77
106,77,2,27
106,91,,18
106,92,,36
106,113,,21
106,116,,15
106,118,,5
106,119,,22
106,121,,2
106,122,,2
106,124,,1
106,125,,3
106,126,,3
106,127,,6
107,73,,7
107,74,,8
107,76,2,24
107,77,,7
107,90,2,
107,91,2,28
107,92,,13
107,93,,99
107,98,,83
107,99,,78
107,113,,10
107,115,,100
107,117,,24
107,118,,16
107,124,,1
107,125,,5
107,126,,5
107,127,,10
108,73,,61
108,74,,68
108,76,,29
108,77,,5
108,78,,61
108,90,2,76
108,91,2,8
108,94,,4
108,95,,12
108,96,,7
108,97,,23
108,98,,27
108,99,2,58
108,112,,12
108,115,,5
108,117,,26
108,118,,1
108,124,,5
109,74,,59
109,75,2,54
109,76,,33
109,77,,26
109,78,,40
109,90,,10
109,91,,24
109,94,,2
109,95,,4
109,96,,9
109,97,,12
109,98,2,22
109,99,,41
109,112,,22
109,117,,17
109,118,,1
109,120,,9
109,124,,5
110,74,,46
110,75,,5
110,76,,20
110,77,,27
110,78,,24
110,79,,86
110,97,,16
110,98,,7
110,99,,29
110,112,,16
110,117,,6
110,118,,17
110,126,1,10
110,127,1,
111,74,,66
111,75,,23
111,76,,42
111,77,,23
111,78,,4
111,79,,8
111,89,,44
111,96,,8
111,97,,10
111,98,2,22
111,99,,24
111,112,,16
111,116,,16
111,117,,12
111,118,,4
111,124,,5
111,125,,5
111,126,1,20
111,127,1,34
112,75,,23
112,76,,14
112,78,,20
112,79,,11
112,89,,3
112,96,,2
112,97,,21
112,98,,17
112,99,,38
112,112,,16
112,116,2,
112,117,,23
112,118,,14
112,119,,22
112,124,,19
112,125,,18
112,126,,10
112,127,1,19
113,74,,91
113,75,,17
113,76,,35
113,78,,33
113,79,,32
113,88,,15
113,97,2,6
113,98,,13
113,99,,28
113,112,,51
113,113,,10
113,116,,1
113,117,,10
113,118,,57
113,119,,42
113,120,,23
113,125,,5
113,126,,33
113,127,,16
114,75,,6
114,76,,3
114,78,,37
114,79,2,41
114,80,,79
114,87,,97
114,90,,20
114,94,,5
114,95,,10
114,97,,1
114,98,,34
114,99,,24
114,112,,77
114,113,,21
114,116,,1
114,117,,19
114,118,,14
114,121,,16
114,125,1,10
114,126,1,28
114,127,1,60
115,74,,6
115,78,1,27
115,79,,8
115,87,,48
115,88,,14
115,89,,12
115,90,,8
115,91,,2
115,94,,4
115,95,,7
115,97,,29
115,98,,2
115,99,,23
115,111,,7
115,117,,18
115,119,,18
115,120,,15
115,121,,2
115,124,,23
115,125,,3
115,126,1,15
115,127,1,19
116,73,,7
116,78,,8
116,79,,7
116,81,,31
116,82,,34
116,87,,36
116,88,,16
116,89,,15
116,90,,27
116,91,,3
116,92,,17
116,94,,20
116,95,,7
116,96,,33
116,97,,48
116,98,,10
116,99,,14
116,110,,94
116,119,,21
116,120,1,17
116,124,,1
116,125,,4
116,126,,22
116,127,,5
117,29,,48
117,73,,7
117,74,,1
117,75,,7
117,76,2,
117,77,1,15
117,78,,25
117,81,,11
117,82,,60
117,87,,27
117,88,,25
117,89,,31
117,90,,34
117,91,,15
117,92,,20
117,96,,12
117,98,,7
117,99,,14
117,109,,81
117,110,,50
117,111,,24
117,119,,4
117,120,1,6
117,121,1,1
117,122,,8
117,124,1,
117,125,1,
118,30,,66
118,73,,2
118,74,,20
118,75,,5
118,76,,1
118,77,,22
118,81,,86
118,82,,44
118,87,,27
118,88,,8
118,89,,7
118,90,,13
118,91,,36
118,92,,12
118,93,,22
118,95,,4
118,96,,1
118,97,,2
118,98,2,37
118,99,,39
118,109,,17
118,110,,16
118,111,,6
118,119,,30
118,120,1,17
118,121,1,
118,122,,6
118,125,1,2
118,126,,4
118,127,,4
119,31,1,31
119,73,,7
119,76,,7
119,77,,96
119,80,2,44
119,81,2,33
119,82,1,49
119,87,,15
119,89,,10
119,90,2,38
119,91,,56
119,92,,33
119,93,,17
119,95,,22
119,96,,18
119,97,,20
119,98,,9
119,99,,45
119,116,,8
119,117,,3
119,119,,6
119,120,,12
119,123,,1
119,124,,5
119,125,,17
119,126,,9
120,31,,6
120,73,,7
120,75,,16
120,76,,39
120,77,,42
120,78,,55
120,79,,33
120,80,,11
120,81,,31
120,89,,29
120,90,2,57
120,91,2,19
120,92,,5
120,93,,18
120,94,,2
120,95,,22
120,96,,22
120,97,,9
120,98,,3
120,99,,42
120,108,,57
120,110,,1
120,111,,3
120,113,,4
120,116,,3
120,117,,4
120,119,,29
120,120,,10
120,123,,3
120,124,,1
120,125,,2
120,127,1,5
121,73,,3
121,74,,1
121,75,,39
121,76,,44
121,77,,1
121,78,2,47
121,79,2,35
121,80,,39
121,81,,88
121,88,,24
121,89,2,47
121,90,2,72
121,91,2,52
121,92,2,10
121,93,,11
121,94,,20
121,95,,13
121,96,,1
121,97,,27
121,98,,31
121,99,,24
121,108,,27
121,110,,15
121,111,,7
121,113,,10
121,115,,16
121,116,,14
121,117,,8
121,118,,11
121,119,,19
121,120,,22
121,122,,1
121,123,,8
121,127,1,33
122,72,,98
122,74,2,23
122,75,2,20
122,76,2,10
122,77,,8
122,78,,31
122,79,2,16
122,80,,41
122,81,,20
122,88,,5
122,89,2,68
122,90,2,40
122,91,2,31
122,92,,26
122,93,,13
122,94,,40
122,95,,12
122,96,,18
122,97,,3
122,98,2,19
122,99,,52
122,107,,16
122,110,,2
122,114,,6
122,115,,3
122,116,,3
122,117,,2
122,118,,15
122,119,,13
122,120,,19
122,121,,1
122,122,,16
122,126,,4
122,127,,12
123,72,,38
123,74,2,38
123,75,2,33
123,76,2,11
123,79,2,18
123,80,2,45
123,81,,11
123,89,,44
123,90,2,44
123,91,1,38
123,92,,53
123,93,1,20
123,94,,30
123,95,,22
123,96,,1
123,99,,24
123,108,,3
123,109,1,11
123,110,,8
123,111,,48
123,112,,4
123,114,,9
123,116,,15
123,117,,9
123,118,,19
123,119,,2
123,126,,6
123,127,1,12
124,74,2,3
124,75,2,37
124,76,,44
124,77,,20
124,78,,6
124,79,2,25
124,80,2,60
124,81,,32
124,87,,9
124,88,,35
124,89,,44
124,90,2,52
124,91,,47
124,92,,17
124,93,1,55
124,94,1,40
124,95,,29
124,96,,8
124,97,,21
124,99,,45
124,106,,77
124,108,,10
124,109,,34
124,110,,15
124,111,,11
124,112,,9
124,113,,11
124,114,,8
124,115,,19
124,116,,11
124,117,,12
124,118,1,9
124,119,,12
124,120,,8
124,121,,18
124,122,,6
124,124,,3
124,125,,25
124,126,,17
125,55,,86
125,56,,48
125,73,,15
125,74,2,24
125,75,2,18
125,76,,36
125,79,2,27
125,80,2,45
125,81,,42
125,87,,10
125,88,,11
125,89,,7
125,90,,40
125,91,,75
125,92,,20
125,93,,25
125,94,1,49
125,95,1,37
125,96,,8
125,97,,20
125,98,,12
125,99,,55
125,106,,77
125,108,,35
125,109,,29
125,110,,15
125,111,,8
125,112,,31
125,113,,5
125,114,1,42
125,115,,27
125,116,,15
125,117,,39
125,118,,8
125,119,,32
125,120,,8
125,121,,22
125,122,,4
125,123,,7
125,124,,2
126,73,2,19
126,74,2,24
126,75,,7
126,76,,18
126,78,,5
126,79,2,39
126,80,2,45
126,81,,17
126,87,,19
126,88,,12
126,89,2,25
126,90,2,72
126,91,,31
126,92,1,6
126,93,1,
126,94,1,
126,96,,7
126,97,,9
126,98,2,11
126,99,,24
126,106,,77
126,108,,23
126,109,,9
126,110,,26
126,113,,12
126,114,1,45
126,115,,14
126,116,,7
126,118,,12
126,119,,17
126,120,1,9
126,121,,22
126,124,,32
127,56,1,31
127,73,,15
127,75,,16
127,76,,41
127,77,,20
127,78,,11
127,79,,53
127,80,1,14
127,81,,9
127,87,,27
127,89,,6
127,90,,46
127,91,,22
127,92,,1
127,93,,22
127,94,1,13
127,95,,15
127,96,,29
127,97,1,30
127,98,2,6
127,99,,46
127,106,,77
127,108,,34
127,109,,24
127,112,,10
127,113,,29
127,114,,29
127,115,,24
127,116,,4
127,118,,31
127,119,,37
127,120,,12
127,121,,7
127,122,,4
127,123,1,35
127,124,,16
127,125,,8
127,126,,2
