x,y,dlt,tcd
0,23,,21
0,28,,10
0,126,,53
0,127,,25
1,22,,52
1,23,,52
1,24,,52
1,25,,4
1,27,,19
1,126,,8
1,127,,5
2,126,,10
3,125,,11
3,126,,41
4,124,,70
4,126,,9
5,124,,45
5,126,,13
5,127,,8
6,124,,2
6,126,,26
6,127,,8
7,122,,4
7,124,,10
7,126,,2
7,127,,5
8,121,,53
8,122,,13
8,124,,2
8,125,,14
8,126,,7
9,124,,1
9,125,,10
9,127,1,
10,125,,6
10,126,,2
11,124,,18
11,125,,26
11,126,,19
11,127,1,
12,122,,7
12,124,,1
12,125,1,1
12,126,,4
12,127,1,10
13,121,,59
13,122,,7
13,124,,10
13,125,,1
13,126,,8
14,121,,12
14,124,1,2
14,125,,16
15,123,,18
15,124,,3
15,125,,7
15,126,,1
15,127,,11
16,121,,6
16,122,,6
16,123,,10
16,124,,10
16,125,,23
16,126,,5
16,127,,8
17,121,,6
17,122,,2
17,123,,19
17,124,,4
17,125,,4
17,126,,1
18,123,,10
18,124,,8
18,125,,5
19,122,,1
19,125,,6
19,126,,8
20,121,,8
20,122,,2
20,126,,7
21,126,,11
22,125,1,2
22,126,,20
23,123,,72
23,125,1,11
23,126,,17
24,124,,2
24,125,,25
24,126,,5
25,123,,83
25,124,,18
25,125,1,
26,123,,1
26,124,,20
26,125,,8
26,126,,12
26,127,1,6
27,126,,21
27,127,1,27
28,122,,67
28,123,,5
28,124,,4
28,126,,3
28,127,,8
29,122,,1
29,123,,4
29,124,,3
29,126,,1
29,127,,2
30,121,,12
30,122,,16
30,126,,8
30,127,,23
31,123,,3
32,120,,57
32,121,,7
32,123,,13
33,120,,94
33,121,,2
33,126,,11
35,121,,18
37,121,,19
38,121,,5
38,125,,10
38,126,,5
38,127,,11
39,127,1,
40,117,,98
40,118,,49
40,119,,31
41,117,,29
42,121,,21
43,124,,4
45,118,,12
45,119,,2
45,121,,8
45,122,,10
45,126,,29
46,119,,24
47,118,,32
47,119,,5
47,120,,18
47,121,,79
48,120,,74
