x,y,val
13,11,262
7,2,109
8,4,203
12,7,146
8,14,1031
11,7,53
9,1,210
6,15,336
3,14,411
15,8,37
4,8,25
13,1,340
2,11,235
5,5,824
6,0,373
13,12,44
13,4,57
13,8,5
7,4,511
4,12,405
3,11,398
7,9,266
14,1,1288
3,2,20
15,2,179
7,13,162
8,1,66
7,0,675
15,9,59
10,8,108
8,8,167
0,8,321
1,11,121
5,13,280
2,2,397
0,6,596
9,2,23
12,4,363
1,1,28
0,7,112
15,12,176
5,11,1169
8,15,18
14,5,61
4,11,538
7,14,688
5,15,125
12,3,432
4,9,350
2,12,47
6,13,5
7,8,228
5,12,402
1,15,574
13,5,248
13,6,25
4,10,6
15,14,295
3,12,561
12,8,1216
9,14,276
8,12,5
6,12,70
6,11,285
14,6,61
11,8,9
15,13,168
2,14,125
8,5,95
11,0,324
0,0,11
14,7,185
15,1,12
15,15,1
8,0,299
14,13,1430
13,3,14
14,8,93
1,2,440
14,14,2632
10,7,719
8,9,119
7,5,150
15,7,373
5,14,880
10,0,1069
3,1,208
8,2,34
13,15,384
2,1,494
