x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,0,13.5,0.6,1.9,0.2,1.9,3.8,0,1,2.3,1.2,0.6,0,326137,5.6,0.4
0,1,53.5,5,11,0,11,16,2,4,2,2.5,0,0,1351122,16,1
0,2,23,1,3.3,0.3,3.3,6.6,0,1.6,3.9,2,1,0,555640.8,9.5,0.7
0,3,3,0.1,0.4,0.1,0.4,0.9,0,0.2,0.5,0.3,0.1,0,72474.9,1.2,0.1
0,5,6,0.1,0.6,0.3,0.1,1.3,0,0.6,2.1,0.3,0.4,0.2,178401.3,2.5,0.1
0,12,6,0.1,0.7,0.6,0.8,1.6,0.2,1.1,0.3,0.3,0.1,0.2,140395.4,2,0.2
0,13,16,0.3,2,1.5,2.2,4.2,0.6,2.9,0.7,0.7,0.4,0.5,374387.7,5.4,0.4
0,14,27,1,5,0,3,5,0,9,2,0,1,1,712360.9,11,0
0,15,43,0,2,4,2,16,0,11,3,3,2,0,1009477.1,19,3
0,16,13,0.4,0,0,3.4,1.3,0.4,2.1,3.8,0.8,0.8,0,322028.4,5.9,0.4
0,22,3,0.1,0.1,0,0.1,0.9,0.1,0.3,0.7,0.1,0.5,0.1,70823.1,1.6,0.1
0,24,3,0.1,0.1,0,0.1,0.9,0.1,0.3,0.7,0.1,0.5,0.1,70823.1,1.6,0.1
0,27,6,0.2,0.8,0.2,1.7,0.7,0.2,0.8,0.7,0.3,0.2,0.2,149834.1,2.4,0
0,28,61.5,7.5,6,1,17,15,0,5,2,7,1,0,1565583.6,23,1
0,29,36,2,2,0,4,10,1,6,5,4,0,2,1010298,13,0
0,31,18,1.1,1.6,0.9,3.7,2.7,0.7,2.4,3.3,1.5,0,0.1,430608.4,6.5,0.6
0,32,7,0.4,0.6,0.3,1.4,1.1,0.3,0.9,1.3,0.6,0,0.1,167458.8,2.5,0.2
0,41,3,0,0.2,0,0.6,0.8,0,0.6,0.5,0.1,0.1,0.1,75943.9,1.5,0.1
0,58,21,1.7,1.2,0.4,3.7,3.7,1.7,4.9,2.9,0,0.4,0.4,579543.9,8.6,0.4
0,59,49,3,2,2,8,10,1,8,7,2,6,0,1109036.6,24,3
0,60,24,0.7,2.3,1.1,2.7,4.9,0.4,5.6,3.8,1.4,0.7,0.4,570248.4,10,0.4
0,63,61,2,1,1,9,9,2,10,20,1,6,0,1803595.5,29,0
0,64,57,2,2,2,10,12,1,3,18,4,1,2,1494638.5,23,1
0,65,258,18,35,15,51,64,11,19,9,29,4,3,4675367.1,93,15
0,66,90.5,7,12,4,12,26,4,6,7,9.5,1,2,2193902.1,27,1
0,67,13,1.1,1.3,0.4,3,3.2,0.5,1,0.3,1.6,0.2,0.4,357991,3.8,0
0,71,6,0.2,0.7,0.1,0.8,1.9,0.2,0.7,0.7,0,0.1,0.6,140793.6,2.3,0.2
0,76,2,0.1,0.2,0.1,0.4,0.3,0.1,0.3,0.2,0.2,0.1,0,42970.3,0.7,0.1
0,78,5,0.4,0.4,0.2,1,0.7,0.3,0.9,0.5,0.4,0.2,0,107425.8,1.8,0.3
0,79,2,0.1,0.2,0.1,0.4,0.3,0.1,0.3,0.2,0.2,0.1,0,42970.3,0.7,0.1
0,80,3,0,0.5,0.2,0,0.9,0,0.5,0.2,0.3,0.3,0.1,76690.2,1.2,0.3
0,88,26,1.5,2.3,0.4,5.4,3.9,0.8,4.6,3.5,1.2,1.2,1.2,607328,9.7,1.2
0,89,25,0,1,1,4,6,0,5,4,3,0,1,610413.7,11,1
0,90,13,0.8,1.1,0.4,3,3.8,0,1.3,1.3,0.9,0.4,0,315896,5.5,0.4
0,126,12,0.3,0.9,0.5,2,2.6,0.5,2.3,1.8,0.5,0.5,0.1,237946.8,5.2,0.9
0,127,8,0.2,0.6,0.3,1.3,1.8,0.3,1.6,1.2,0.3,0.3,0.1,158631.2,3.5,0.6
1,0,26,1.1,0.9,0.7,3.4,3.2,0.6,7.5,5.6,1.4,1.4,0.2,731219.3,10.6,0
1,3,8,0.3,0.3,0.2,1.1,1,0.2,2.3,1.7,0.4,0.4,0.1,224990.6,3.3,0
1,4,4,0.2,0.1,0.1,0.5,0.5,0.1,1.2,0.9,0.2,0.2,0,112495.3,1.6,0
1,5,8,0.2,0.8,0.4,0.2,1.7,0,0.8,2.7,0.4,0.6,0.2,237868.4,3.3,0.2
1,8,4,0.1,0.4,0.2,0.1,0.9,0,0.4,1.3,0.2,0.3,0.1,118934.2,1.7,0.1
