x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,9,2,0,0.2,0.1,0.4,0.5,0,0.2,0.4,0,0.1,0.1,49785.5,0.8,0
0,70,2,0.1,0.2,0.2,0.5,0.5,0,0.2,0.1,0,0.2,0,37384.8,0.8,0.1
0,91,2,0.1,0.1,0,0.5,0.3,0,0.2,0.3,0.2,0.3,0,39394.1,0.9,0.1
0,92,9,0.6,0.4,0,2.1,1.5,0.2,0.8,1.1,1.1,1.2,0,177273.4,4,0.6
0,93,7,0.4,0.3,0,1.6,1.2,0.2,0.6,0.9,0.9,0.9,0,137879.3,3.1,0.4
0,95,7,0.4,0.3,0,1.6,1.2,0.2,0.6,0.9,0.9,0.9,0,137879.3,3.1,0.4
0,96,3,0,0.3,0.1,0.4,0.8,0,0.5,0.5,0.2,0.1,0.1,64220.9,1.2,0.2
0,118,4,0.1,0.5,0.2,0.9,0.9,0.2,0.6,0.2,0.3,0.1,0,88196.9,1.8,0.2
0,119,2.5,0.1,0.3,0.1,0.5,0.6,0.1,0.4,0.1,0.2,0.1,0,55123.1,1.1,0.1
1,10,1,0,0.1,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0,26520,0.4,0
1,51,5,0.2,0.4,0.3,1.7,0.8,0.1,0.9,0.4,0.2,0,0,124040.2,2,0.1
1,71,14,0.7,1.6,1.2,3.2,4,0,1.2,0.7,0,1.4,0,261693.8,5.8,0.9
1,72,22,1.1,2.6,1.8,5.1,6.2,0,1.9,1.1,0,2.2,0,411233.2,9.2,1.5
1,91,26,0.4,2.9,2.5,4.2,9.2,0.4,1.3,0.8,1.3,1.3,1.7,592436.2,9.6,0.8
1,92,4,0.1,0.4,0.4,0.6,1.4,0.1,0.2,0.1,0.2,0.2,0.3,91144,1.5,0.1
1,111,6,0.1,0.6,0.2,0.8,1.5,0.1,0.9,1,0.4,0.2,0.2,128441.8,2.4,0.5
1,112,18,0.3,1.8,0.6,2.4,4.5,0.3,2.7,3,1.2,0.6,0.6,385325.3,7.2,1.5
2,7,7,0.2,0.6,0.6,0.6,2.3,0.2,1,0.3,0.8,0.3,0.1,185640.1,2.6,0.3
2,9,1,0,0.1,0.1,0.1,0.3,0,0.1,0.1,0.1,0.1,0,26520,0.4,0
2,10,6,0.2,0.5,0.5,0.5,2,0.1,0.9,0.3,0.6,0.3,0.1,159120,2.2,0.2
2,24,8,0.2,0.4,0.5,0.5,1.5,0.2,2,1.7,0.1,0.9,0,195130,4.4,0.5
2,25,20,0.4,1.1,1.3,1.3,3.8,0.4,5.1,4.3,0.2,2.1,0,487824.9,11.1,1.3
2,26,26,0,4,2,0,8,0,4,2,3,2,1,585024.3,11,0
2,27,1,0,0.1,0,0.1,0.3,0,0.2,0.1,0.1,0.1,0,21240.3,0.4,0
2,50,14,0.7,0.4,0.7,2.6,1.8,0.3,4.9,0.7,0.4,1.3,0.2,309125.7,6,0.9
2,71,11,0.5,1.3,0.9,2.6,3.1,0,0.9,0.6,0,1.1,0,205616.6,4.6,0.7
2,91,5,0.1,0.6,0.5,0.8,1.8,0.1,0.2,0.2,0.2,0.2,0.3,113930,1.9,0.2
2,92,2,0,0.2,0.2,0.3,0.7,0.1,0.1,0.1,0.1,0.1,0.1,45572,0.7,0.1
2,111,14,0.2,1.4,0.5,1.9,3.5,0.2,2.1,2.3,0.9,0.5,0.5,299697.5,5.6,1.2
2,123,4,0.2,0.1,0.2,0.5,1,0,0.6,1,0.1,0.2,0.1,93927.4,1.9,0.1
3,8,4,0.2,0.3,0.3,0.3,1.3,0.1,0.6,0.2,0.4,0.2,0.1,106080,1.5,0.1
3,9,14,0.5,1.2,1.2,1.2,4.5,0.3,2,0.7,1.5,0.7,0.2,371280.1,5.2,0.5
3,10,7,0.2,0.6,0.6,0.6,2.3,0.2,1,0.3,0.8,0.3,0.1,185640.1,2.6,0.3
3,24,7,0.2,0.4,0.4,0.4,1.3,0.2,1.8,1.5,0.1,0.7,0,170738.7,3.9,0.4
