x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,0,0,2,0,0,0,0,0,0,2
0,4,0,1,0,1,0,0,0,0,0
0,5,0,3,0,1,0,0,0,0,2
0,6,0,4,0,4,0,0,0,0,0
0,7,0,4,0,2,1,0,0,0,1
0,8,0,3,0,2,0,0,0,0,1
0,9,0,1,0,1,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1
1,1,0,2,0,0,0,0,0,0,2
1,2,0,1,0,0,0,0,0,0,1
1,3,0,2,0,1,0,0,0,0,1
1,4,0,4,0,3,0,0,0,0,1
1,5,0,2,0,2,0,0,0,0,0
1,6,0,3,0,3,0,0,0,0,0
1,7,0,3,0,2,0,0,0,0,1
1,8,0,2,0,2,0,0,0,0,0
2,0,0,2,0,1,0,0,0,0,1
2,1,0,4,0,2,0,0,0,0,2
2,2,0,3,0,3,0,0,0,0,0
2,3,0,3,0,0,0,0,0,0,3
2,4,0,3,0,2,0,0,0,0,1
2,5,0,1,0,0,0,0,0,0,1
2,6,0,1,0,0,0,0,0,0,1
2,7,0,2,0,0,0,0,0,0,2
3,0,0,1,0,1,0,0,0,0,0
3,1,0,2,0,1,0,0,0,0,1
3,2,0,4,0,0,0,0,0,0,4
3,3,0,4,0,3,0,0,0,0,1
3,4,0,3,0,0,0,0,0,0,3
3,5,0,4,0,2,0,0,0,0,2
3,6,0,4,0,1,0,0,1,0,2
3,7,0,3,0,1,0,0,1,0,1
3,8,0,2,0,2,0,0,0,0,0
3,9,0,1,0,0,0,0,0,0,1
4,1,0,1,0,0,0,0,0,0,1
4,2,0,4,0,1,0,0,0,0,3
4,3,0,3,0,2,0,0,0,0,1
4,4,0,4,0,2,0,0,0,0,2
4,5,0,4,0,3,0,0,1,0,0
4,6,0,4,0,0,0,0,3,0,1
4,7,0,4,0,1,0,0,3,0,0
4,8,0,2,0,1,0,0,0,0,1
4,9,0,1,0,0,0,0,0,0,1
4,10,0,3,0,2,0,0,0,0,1
4,11,1,1,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,0,0,1
5,1,0,2,0,0,0,0,0,0,2
5,2,0,2,0,2,0,0,0,0,0
5,3,0,2,0,1,0,0,0,0,1
5,4,0,3,0,1,0,0,0,0,2
5,5,0,1,0,0,0,0,0,0,1
5,6,0,2,0,0,0,0,0,0,2
5,7,0,3,0,0,0,0,2,0,1
5,10,0,2,0,0,0,0,0,0,2
5,11,0,1,0,0,0,0,0,0,1
6,0,0,2,0,2,0,0,0,0,0
6,2,0,2,0,1,0,0,0,0,1
6,4,0,2,0,0,0,0,0,0,2
6,5,0,2,0,0,0,0,0,0,2
6,7,0,1,0,0,0,0,0,0,1
6,9,0,1,0,0,0,0,0,0,1
6,10,0,1,0,0,0,0,0,0,1
7,0,0,2,0,0,0,0,0,0,2
7,1,0,3,0,2,0,0,0,0,1
7,4,0,1,0,0,0,0,0,0,1
7,5,0,2,0,0,0,0,0,0,2
7,6,0,2,0,2,0,0,0,0,0
7,7,0,3,0,3,0,0,0,0,0
7,8,0,1,0,0,0,0,0,0,1
8,0,0,3,0,1,0,0,0,0,2
8,1,0,2,0,1,0,0,0,0,1
8,2,0,1,0,0,0,0,0,0,1
8,3,0,3,0,1,0,0,0,0,2
8,4,0,1,0,0,0,0,0,0,1
8,5,0,3,0,0,0,0,0,0,3
8,6,0,3,0,1,0,0,0,0,2
8,7,0,3,0,1,0,0,0,0,2
8,8,0,3,0,3,0,0,0,0,0
8,9,0,1,0,1,0,0,0,0,0
8,10,0,3,0,1,0,0,0,0,2
8,11,0,1,0,0,0,0,0,0,1
8,13,0,2,0,0,1,0,0,0,1
8,14,0,3,0,0,0,0,0,0,3
8,15,0,1,0,1,0,0,0,0,0
9,1,0,1,0,0,0,0,0,0,1
9,3,0,2,0,0,0,0,0,0,2
9,4,0,1,0,0,0,0,0,0,1
9,5,0,2,0,1,0,0,0,0,1
9,6,0,4,0,1,0,0,0,0,3
9,7,0,3,0,1,0,0,0,0,2
9,8,0,4,0,0,4,0,0,0,0
9,9,0,3,0,0,0,0,0,0,3
9,13,0,2,0,1,1,0,0,0,0
9,14,0,3,0,0,2,0,0,0,1
9,16,0,1,0,0,0,0,0,0,1
9,17,0,1,0,1,0,0,0,0,0
10,3,0,1,0,0,0,0,0,0,1
10,4,0,4,0,3,0,0,0,0,1
10,5,0,1,0,1,0,0,0,0,0
10,6,0,2,0,1,0,0,0,0,1
10,7,0,4,0,1,2,0,0,0,1
10,8,0,1,0,1,0,0,0,0,0
10,13,1,1,0,0,0,0,0,0,0
10,14,0,2,0,2,0,0,0,0,0
10,15,2,4,0,0,2,0,0,0,0
10,16,0,2,0,0,1,0,0,0,1
10,17,1,3,0,1,0,0,0,0,1
10,18,0,4,0,4,0,0,0,0,0
10,19,0,3,0,0,0,0,0,0,3
11,3,0,3,0,0,0,0,0,0,3
11,4,0,1,0,0,0,0,0,0,1
11,5,0,3,0,1,0,0,0,0,2
11,7,1,2,0,0,0,0,0,0,1
11,13,0,3,0,1,0,2,0,0,0
11,14,0,1,0,0,0,0,0,0,1
11,15,0,3,0,0,3,0,0,0,0
11,16,0,1,0,1,0,0,0,0,0
11,17,0,1,0,0,0,0,0,0,1
11,18,0,3,0,2,0,0,0,0,1
11,19,0,3,0,2,0,0,0,0,1
11,20,0,2,0,2,0,0,0,0,0
12,2,0,1,0,0,0,0,0,0,1
12,3,0,3,0,0,0,0,0,0,3
12,5,0,3,0,1,0,0,0,0,2
12,9,0,2,0,1,0,0,0,0,1
12,10,0,2,0,0,0,0,0,0,2
12,12,0,1,0,0,0,0,0,0,1
12,13,0,4,3,0,0,1,0,0,0
12,14,0,2,0,0,0,1,0,0,1
12,15,0,4,0,1,3,0,0,0,0
12,16,0,4,0,1,3,0,0,0,0
12,17,0,4,0,2,0,0,0,0,2
12,18,0,3,0,1,0,0,0,0,2
12,19,0,2,0,2,0,0,0,0,0
12,20,0,3,0,0,2,0,0,0,1
13,0,0,1,0,0,0,0,0,0,1
13,1,0,1,0,0,0,0,0,0,1
13,6,0,2,0,1,0,0,0,0,1
13,7,1,1,0,0,0,0,0,0,0
13,9,0,1,0,0,0,0,0,0,1
13,11,0,2,0,1,0,1,0,0,0
13,12,1,3,0,0,0,2,0,0,0
13,13,0,3,2,0,0,1,0,0,0
13,14,0,3,1,0,0,2,0,0,0
13,15,0,1,0,1,0,0,0,0,0
13,21,0,1,0,0,0,0,0,0,1
13,22,0,1,0,0,0,0,0,0,1
13,24,0,1,0,0,0,0,0,0,1
14,0,0,1,0,0,0,0,0,0,1
14,6,0,1,0,0,0,0,0,0,1
14,7,0,1,0,0,0,0,0,0,1
14,9,0,2,0,0,0,0,0,0,2
14,10,0,2,0,0,0,0,0,0,2
14,11,0,2,0,2,0,0,0,0,0
14,12,0,4,0,0,0,4,0,0,0
14,13,0,3,1,0,0,2,0,0,0
14,14,0,3,0,1,0,2,0,0,0
14,15,0,3,0,0,0,2,0,0,1
14,16,1,2,0,0,0,0,0,0,1
14,17,0,1,0,0,0,0,0,0,1
14,21,0,3,0,3,0,0,0,0,0
14,22,0,4,0,1,0,0,0,0,3
14,23,0,2,0,0,0,0,0,0,2
14,24,0,2,0,0,0,0,0,0,2
14,25,0,2,0,0,0,0,0,0,2
15,0,0,3,0,0,0,0,0,0,3
15,1,0,1,0,0,0,0,0,0,1
15,5,0,1,0,0,0,0,0,0,1
15,6,0,4,0,0,0,0,0,0,4
15,7,0,4,0,3,0,0,0,0,1
15,9,0,2,0,1,0,0,0,0,1
15,10,0,4,0,2,0,0,0,0,2
15,11,0,3,0,1,0,2,0,0,0
15,12,0,4,1,1,0,1,0,0,1
15,13,0,4,2,0,0,2,0,0,0
15,14,0,4,0,1,0,3,0,0,0
15,15,0,4,0,2,0,0,0,0,2
15,16,0,1,0,0,0,0,0,0,1
15,17,0,1,0,0,0,0,0,0,1
15,18,0,3,0,0,1,0,0,0,2
15,19,0,2,0,0,0,0,0,0,2
15,21,0,2,0,1,0,0,0,0,1
15,22,0,2,0,2,0,0,0,0,0
15,23,0,4,0,1,0,0,0,0,3
15,24,0,1,0,0,0,0,0,0,1
15,25,0,2,0,0,0,0,0,0,2
16,0,0,2,0,0,0,0,0,0,2
16,1,0,1,0,0,0,0,0,0,1
16,10,0,3,0,1,0,0,0,0,2
16,11,0,4,0,0,0,4,0,0,0
16,12,2,4,0,2,0,0,0,0,0
16,13,0,4,2,0,0,2,0,0,0
16,14,1,3,0,2,0,0,0,0,0
16,15,0,4,0,0,0,0,0,0,4
16,16,0,4,0,0,0,0,0,0,4
16,17,0,4,0,2,1,0,0,0,1
16,18,0,4,0,1,1,0,0,0,2
16,19,0,3,0,1,0,0,0,0,2
16,20,0,3,0,1,0,0,0,0,2
16,22,1,4,0,2,0,0,0,0,1
16,23,1,3,0,2,0,0,0,0,0
16,24,0,4,0,3,0,0,0,0,1
16,25,0,2,0,1,0,0,0,0,1
17,1,0,1,0,0,0,0,0,0,1
17,6,0,1,0,0,0,0,0,0,1
17,7,0,2,0,0,0,0,0,0,2
17,8,0,1,0,0,0,0,0,0,1
17,10,0,3,0,1,0,1,0,0,1
17,11,0,4,0,3,0,1,0,0,0
17,12,0,3,0,1,0,2,0,0,0
17,13,0,4,2,0,0,2,0,0,0
17,14,0,2,0,2,0,0,0,0,0
17,15,0,3,0,1,0,0,0,0,2
17,16,0,2,0,1,0,0,0,0,1
17,17,0,2,0,1,0,0,0,0,1
17,20,0,2,0,1,0,0,0,0,1
17,21,1,2,0,1,0,0,0,0,0
17,23,0,2,0,0,0,0,0,0,2
17,24,0,3,0,0,0,0,0,0,3
18,3,0,1,0,0,0,0,0,0,1
18,4,0,1,0,0,0,0,0,0,1
18,5,0,2,0,0,0,0,0,0,2
18,6,0,1,0,0,0,0,0,0,1
18,10,0,2,0,1,0,0,0,0,1
18,11,0,4,0,0,0,4,0,0,0
18,12,0,4,1,2,0,1,0,0,0
18,13,0,4,1,0,0,3,0,0,0
18,14,0,1,0,0,0,1,0,0,0
18,15,0,2,0,2,0,0,0,0,0
18,17,0,2,0,2,0,0,0,0,0
18,20,0,2,0,2,0,0,0,0,0
18,21,0,3,0,1,0,0,0,0,2
18,23,0,1,0,0,0,0,0,0,1
18,24,0,3,0,0,0,0,0,0,3
18,26,0,2,0,0,0,0,0,0,2
19,1,0,1,0,0,0,0,0,0,1
19,2,0,1,0,0,0,0,0,0,1
19,3,0,2,0,0,0,0,0,0,2
19,4,0,1,0,0,0,0,0,0,1
19,7,0,3,0,2,0,0,0,0,1
19,8,0,4,0,2,0,0,0,0,2
19,9,0,1,0,0,0,0,0,0,1
19,10,1,2,0,1,0,0,0,0,0
19,11,0,4,0,1,0,2,0,0,1
19,13,0,4,0,2,0,0,0,0,2
19,14,0,4,0,1,0,0,0,0,3
19,15,0,3,0,2,0,0,0,0,1
19,16,0,1,0,1,0,0,0,0,0
19,17,0,2,0,0,0,0,0,0,2
19,20,0,2,0,1,0,0,0,0,1
19,21,0,2,0,1,0,0,0,0,1
19,25,0,2,0,0,0,0,0,0,2
19,26,0,3,0,0,0,0,0,0,3
20,2,0,2,0,0,0,0,0,0,2
20,8,0,3,0,0,0,0,0,0,3
20,9,0,4,0,4,0,0,0,0,0
20,11,0,4,0,1,0,3,0,0,0
20,13,0,3,0,1,0,0,0,0,2
20,14,0,3,0,0,0,0,0,0,3
20,15,0,3,0,2,0,0,0,0,1
20,16,0,2,0,1,0,0,0,0,1
20,17,0,2,0,0,0,0,0,0,2
20,18,0,2,0,0,0,0,0,0,2
