x,y,pp,ra,rp
0,0,2460953,983498,39
0,1,2467554,985837,39
0,2,2475011,951534,38
0,3,2482070,1093775,44
0,6,2514909,1470875,58
0,7,2521290,1566763,62
0,8,2531900,1541756,60
0,10,2555265,1596839,62
0,11,2569018,1680318,65
0,13,2600633,1735344,66
0,14,2594443,1827058,70
0,16,2611567,1894972,72
0,20,2646037,1943049,73
0,21,2654253,2007265,75
0,22,2674544,2012775,75
0,23,2685024,2024715,75
0,24,2690532,2021657,75
0,26,2716977,2010907,74
0,27,2724253,2030737,74
0,28,2739229,2037350,74
0,29,2755573,2031715,73
0,30,2768855,2047018,73
0,32,2802247,2071217,73
0,33,2819265,2074134,73
0,41,2894519,2158472,74
0,42,2908842,2171395,74
0,43,2921283,2202043,75
0,44,2936360,2221183,75
0,46,2951075,2228544,75
0,47,2970098,2228810,75
0,48,2983945,2160451,72
0,49,2992507,2213230,73
0,50,3000892,2229358,74
0,51,3020029,2230528,73
0,55,3060464,2431105,79
0,56,3064558,2449600,79
0,57,3073101,2470799,80
0,58,3075914,2462693,80
0,70,3292348,2466810,74
0,71,3295586,2448167,74
0,72,3298829,2533816,76
0,73,3300753,2577976,78
0,76,3318632,2655678,80
0,77,3331624,2584136,77
0,80,3366893,2521685,74
0,86,3421718,3011828,88
0,92,3453143,2641054,76
0,93,3456447,2586749,74
0,98,3467995,1948999,56
0,105,3491076,1874088,53
0,106,3489860,1816196,52
0,110,3481143,1786006,51
0,111,3481372,1621750,46
0,112,3486674,1447986,41
0,113,3494603,1725870,49
0,117,3486081,1918626,55
1,0,2455033,963711,39
1,1,2464829,957841,38
1,3,2486505,1174848,47
1,4,2495347,1226321,49
1,5,2505475,1309985,52
1,6,2513371,1399261,55
1,7,2519745,1591363,63
1,8,2527614,1570670,62
1,9,2540202,1592413,62
1,11,2558559,1621724,63
1,12,2566806,1704272,66
1,13,2583430,1721898,66
1,14,2594089,1812024,69
1,16,2606063,1864598,71
1,17,2616209,1931591,73
1,20,2644504,1961072,74
1,21,2651646,1990094,75
1,22,2667757,2017446,75
1,23,2682267,1991473,74
1,25,2701969,2023131,74
1,26,2709261,2018629,74
1,27,2722252,2027922,74
1,28,2731035,2038683,74
1,29,2745321,2024105,73
1,30,2757430,2054594,74
1,31,2780240,2035242,73
1,32,2800329,2065304,73
1,33,2818089,2048223,72
1,35,2854333,2063950,72
1,42,2909249,2170696,74
1,43,2922819,2182375,74
1,44,2932905,2217828,75
1,47,2961739,2226264,75
1,48,2981305,2206019,73
1,50,3010095,2192582,72
1,51,3021094,2232982,73
1,53,3043402,2333495,76
1,55,3061092,2443233,79
1,56,3067418,2456075,80
1,71,3292176,2467104,74
1,72,3298312,2572019,77
1,76,3319961,2640514,79
1,79,3336945,2646113,79
1,81,3360791,2718059,80
1,86,3404460,2948022,86
1,87,3410821,2978865,87
1,88,3417954,2959370,86
1,96,3456312,1991523,57
1,105,3462649,1875836,54
1,106,3463121,1841848,53
1,117,3451282,1951647,56
1,118,3456988,1855387,53
2,0,2447931,961336,39
2,1,2453888,954103,38
2,3,2483625,953820,38
2,4,2500818,1195450,47
2,5,2505742,1174852,46
2,6,2513551,1424046,56
2,7,2518274,1586033,62
2,8,2525897,1696310,67
2,9,2540998,1687854,66
2,10,2547563,1634481,64
2,12,2567793,1750725,68
2,13,2574538,1734326,67
2,14,2587476,1755711,67
2,15,2597404,1781383,68
2,17,2614689,1947920,74
2,18,2627859,1979036,75
2,19,2640163,1939964,73
2,23,2678933,2011431,75
2,24,2692774,2015417,74
2,25,2703266,2011901,74
2,26,2707278,2025645,74
2,27,2719015,2027938,74
2,28,2729505,2033639,74
2,29,2740661,2034655,74
2,30,2751595,2029990,73
2,31,2761735,2041217,73
2,32,2788584,2050471,73
2,33,2817345,2044070,72
2,34,2835680,2046646,72
2,35,2854241,2019515,70
2,38,2871760,2136841,74
2,39,2878105,2168215,75
2,44,2927776,2227453,76
2,49,2992583,2180740,72
2,50,3011200,2186872,72
2,51,3023064,2232501,73
2,55,3056353,2457437,80
2,60,3115008,2510363,80
2,61,3136890,2488794,79
2,66,3240747,2473731,76
2,67,3265819,2485244,76
2,68,3279818,2506534,76
2,70,3290988,2468783,75
2,71,3291942,2519662,76
2,79,3329485,2718352,81
2,85,3382325,3305767,97
2,86,3392121,3211016,94
2,87,3394605,3022122,89
2,88,3398644,2895101,85
2,97,3452595,2325742,67
2,116,3425418,1910900,55
2,117,3426950,1996050,58
2,118,3438065,1931985,56
3,0,2436576,976149,40
3,1,2441922,1003999,41
3,2,2459059,1019910,41
3,4,2498201,1013368,40
3,5,2509441,1063408,42
3,7,2519636,1470156,58
3,8,2525927,1586135,62
3,9,2540724,1713667,67
3,10,2545876,1687948,66
3,11,2552573,1703237,66
3,12,2565514,1638901,63
3,13,2569377,1779071,69
3,14,2573855,1749901,67
3,15,2590150,1793828,69
3,16,2601353,1917932,73
3,17,2611590,1920556,73
3,18,2625214,1931275,73
3,19,2639639,1983004,75
3,23,2676586,2013398,75
3,24,2685931,2017831,75
3,25,2703831,2027232,74
3,26,2710215,2017559,74
3,27,2719013,2023277,74
3,28,2727161,2025873,74
3,29,2737455,2024033,73
3,30,2747871,2029960,73
3,31,2756460,2020592,73
3,32,2778719,2003076,72
3,33,2805534,2011917,71
3,34,2821855,2004017,71
3,35,2838737,2002906,70
3,40,2887501,2186416,75
3,41,2900570,2197159,75
3,49,2990366,2171144,72
3,50,3014239,2164120,71
3,52,3031226,2242517,73
3,53,3038716,2342292,77
3,54,3044085,2335892,76
3,55,3053880,2451228,80
3,61,3145508,2518396,80
3,62,3175388,2523988,79
3,65,3236361,2508959,77
3,66,3260053,2492537,76
3,67,3269608,2510200,76
3,68,3276466,2513825,76
3,70,3284210,2531199,77
3,71,3288853,2579112,78
3,74,3298606,2445484,74
3,85,3357786,3306755,98
3,96,3428648,2319762,67
3,98,3431260,2223971,64
3,99,3436576,2161067,62
3,116,3397971,2038197,59
3,117,3395527,1975997,58
3,118,3405207,1882461,55
3,120,3374013,1768797,52
4,0,2431663,1062636,43
4,1,2438381,990569,40
4,2,2447803,1123925,45
4,3,2461839,1078793,43
4,5,2504468,925997,36
4,8,2531600,1535228,60
4,9,2539998,1685079,66
4,10,2547072,1765068,69
4,11,2551127,1736126,68
4,12,2560770,1755386,68
4,13,2569663,1825404,71
4,14,2570194,1787369,69
4,15,2577390,1815743,70
4,16,2584778,1858761,71
4,17,2601203,1901975,73
4,18,2619822,1914710,73
4,19,2635783,1925692,73
4,20,2643844,1992401,75
4,25,2696091,2010892,74
4,26,2708887,1993150,73
4,27,2721026,2011958,73
4,28,2727772,2012211,73
4,29,2735736,2015264,73
4,30,2746178,2020163,73
4,31,2754580,1992596,72
4,32,2768235,1998281,72
4,33,2795396,1999620,71
4,34,2818104,1979565,70
4,53,3040940,2289579,75
4,54,3044822,2321236,76
4,63,3207786,2534811,79
4,65,3257766,2508703,77
4,66,3268115,2505061,76
4,67,3273499,2491210,76
4,71,3283872,2594462,79
4,74,3299976,2532184,76
4,75,3302709,2520132,76
4,78,3316500,2700206,81
4,80,3318512,2723901,82
4,96,3398584,2261860,66
4,101,3425101,2109517,61
5,0,2425150,1152302,47
5,1,2433727,1038860,42
5,2,2447216,1193537,48
5,3,2456642,1120947,45
5,4,2471143,1049956,42
5,8,2531478,1545400,61
5,9,2536550,1678442,66
5,10,2547764,1677698,65
5,11,2555734,1805032,70
5,12,2560072,1801697,70
5,13,2566455,1814873,70
5,14,2569943,1806173,70
5,15,2573418,1834115,71
5,16,2579687,1851360,71
5,17,2588010,1853080,71
5,18,2605690,1870586,71
5,19,2626168,1836547,69
5,20,2638867,1930805,73
5,24,2683981,1952341,72
5,25,2696603,1972060,73
5,26,2704348,1955921,72
5,27,2719564,2002520,73
5,28,2727551,2015975,73
5,29,2737591,2006441,73
5,30,2742652,2006759,73
5,32,2764604,1968663,71
