x,y,pp,ra,rp
0,2,41706,18131,43
1,23,58668,18961,32
2,2,41350,18137,43
3,1,41394,18144,43
3,2,41387,18131,43
4,1,41556,18144,43
5,1,41749,18131,43
6,1,41784,18137,43
9,17,42489,19051,44
9,21,42751,18961,44
15,12,41757,19108,45
15,13,41718,19098,45
16,8,42187,19030,45
16,11,41876,19110,45
16,12,41852,19024,45
17,9,42084,19062,45
17,10,42049,21720,51
17,11,41861,19094,45
18,7,42115,18940,44
18,9,42133,20106,47
18,10,42095,22963,54
18,11,42099,19098,45
18,26,42536,0,0
19,8,42125,21720,51
19,9,42130,26961,63
19,10,42191,19114,45
19,11,42233,24344,57
20,8,42130,26891,63
20,9,42170,28681,68
20,10,42278,30951,73
20,20,41991,18808,44
20,21,42080,18808,44
21,8,42272,26887,63
21,9,42278,30951,73
21,10,42315,29759,70
21,20,42084,19036,45
21,21,42208,18808,44
21,22,42287,18808,44
22,10,42485,30966,72
22,16,42205,19030,45
22,19,42272,18964,44
22,20,42262,19030,45
22,21,42254,18808,44
22,22,42260,18808,44
23,10,42511,33041,77
23,18,42298,19030,44
23,20,42300,18831,44
23,21,42312,18824,44
23,23,42286,0,0
24,10,42535,33132,77
24,18,42339,18898,44
24,19,42353,18870,44
25,10,42610,33559,78
25,18,42351,18898,44
26,18,42361,18930,44
27,10,42950,33700,78
27,16,42716,18966,44
27,17,42612,18966,44
28,10,43087,33653,78
28,11,43060,33577,77
28,12,42904,32428,75
28,13,42798,32363,75
29,11,43118,33587,77
29,12,43079,32360,75
29,13,43043,26859,62
30,9,43243,33704,77
30,11,43159,33094,76
30,12,43154,32017,74
30,13,43140,32359,75
31,8,43477,33732,77
31,11,43259,32406,74
31,12,43230,30966,71
32,8,43541,33746,77
32,11,43352,30947,71
32,12,43351,30598,70
32,13,43358,26581,61
33,7,43559,33856,77
33,8,43589,33895,77
33,10,43422,33660,77
33,11,43410,33068,76
33,12,43412,26993,62
33,13,43448,18978,43
33,127,57439,1367,2
34,11,43499,33249,76
34,12,43467,18972,43
34,13,43455,18960,43
35,10,43660,32296,73
35,11,43517,18930,43
35,12,43491,18960,43
35,125,52586,1178,2
36,11,43531,18876,43
36,12,43532,18920,43
37,11,43537,18892,43
37,12,43580,18892,43
38,10,43841,18892,43
38,11,43704,18898,43
39,10,44058,18803,42
40,11,44086,18808,42
40,12,43860,18808,42
41,72,33849,0,0
41,120,50201,831,1
42,8,44393,26749,60
42,122,50265,0,0
43,12,44509,18802,42
45,20,45516,0,0
49,113,41856,617,1
49,114,42093,617,1
50,113,41854,631,1
53,110,39856,657,1
57,108,39687,694,1
60,16,49678,0,0
63,103,36104,181,0
64,104,36135,199,0
68,1,52365,0,0
69,101,35055,197,0
73,40,50202,0,0
73,46,49598,991,1
74,44,50053,988,1
74,45,49944,1043,2
74,46,49757,1080,2
75,45,50124,1085,2
75,46,50002,1101,2
76,41,52069,3037,5
76,97,32999,372,1
76,98,33003,328,0
77,41,52541,1125,2
77,42,52972,1106,2
78,1,54388,34426,63
78,41,52838,1092,2
78,42,53095,1135,2
79,0,54560,34678,63
79,1,54588,34701,63
79,2,54517,34715,63
79,39,52351,990,1
80,0,54846,34750,63
80,1,54826,34678,63
80,91,31469,1925,6
81,0,55004,34893,63
81,1,54940,34882,63
82,0,55102,34908,63
83,0,55196,36269,65
84,43,54028,870,1
85,42,54054,918,1
85,43,54114,924,1
85,92,31173,2019,6
86,43,54169,870,1
86,44,54169,871,1
86,91,31086,326,1
86,92,31126,2061,6
87,0,55590,29352,52
87,43,54286,929,1
87,72,32835,1476,4
87,73,32805,1448,4
87,74,32755,1129,3
87,79,32269,2582,8
87,90,31052,341,1
87,91,31087,279,0
88,0,55682,29352,52
88,73,32837,1462,4
88,74,32779,2607,7
88,77,32629,2555,7
88,78,32503,2590,7
88,79,32390,2597,8
89,77,32688,2585,7
89,78,32632,2616,8
89,79,32512,2693,8
89,93,31237,2160,6
90,93,31223,2114,6
96,92,31557,2610,8
97,88,31976,2828,8
97,89,31896,2820,8
97,90,31813,2795,8
97,91,31763,2870,9
98,89,32029,2816,8
98,90,31995,2798,8
98,91,31961,2907,9
99,89,32256,2841,8
99,90,32183,2890,8
99,91,32120,2858,8
100,89,32714,2913,8
100,90,32462,2870,8
101,12,59648,1000,1
101,13,59541,956,1
101,91,32803,2190,6
104,39,59616,112,0
105,90,33267,2305,6
106,90,32878,2308,7
107,14,60089,1219,2
107,15,60074,1219,2
107,16,60064,1206,2
108,14,60178,1212,2
108,15,60158,1208,2
109,15,60209,1206,2
109,81,34337,2141,6
110,79,35644,2131,5
111,83,34490,2259,6
113,84,21015,2159,10
113,85,17869,2117,11
114,74,39117,0,0
114,76,39027,2348,6
114,84,18821,2153,11
114,85,18532,2036,10
114,86,18223,2068,11
114,87,17495,3287,18
114,88,16594,2367,14
115,7,62423,678,1
115,66,42201,2026,4
115,67,42168,2142,5
115,84,19692,3274,16
115,86,17787,3250,18
115,87,17673,2299,13
115,88,17216,2319,13
115,91,16122,2299,14
116,95,15222,2265,14
117,95,15196,2335,15
119,71,41807,2628,6
119,74,35988,2194,6
123,81,20868,3971,19
124,1,64639,3144,4
126,77,22547,4830,21
126,78,21560,4830,22
126,79,21061,4828,22
126,80,20852,4532,21
127,76,23303,4848,20
127,77,23013,4995,21
127,78,21500,4848,22
