x,y,0_15,0_5,100_,15_20,20_25,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,ld25_30,m,pop
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
0,64,22,10,0,18,9,18,15,15,22,24,31,14,24,34,31,27,18,9,3,0,170,15,199,369
0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,5,10
0,106,0,0,0,0,0,0,0,6,0,6,3,0,6,6,9,0,0,3,0,0,21,0,22,43
0,107,9,6,0,14,6,7,3,9,11,3,6,0,4,4,16,12,9,0,3,0,69,3,64,133
0,108,9,12,0,12,6,13,11,17,13,16,17,22,11,3,17,12,0,0,0,0,112,6,111,223
0,109,12,15,0,15,9,6,6,13,17,20,15,12,15,21,20,13,6,0,3,0,102,9,109,211
0,110,15,16,0,9,3,14,5,14,23,10,11,14,18,9,17,14,9,0,3,0,110,3,106,216
0,111,24,14,0,11,3,10,26,24,3,18,7,19,14,18,21,16,0,3,0,3,108,3,139,247
0,112,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,7,0,9,16
0,113,14,9,0,12,0,12,15,12,12,12,19,10,22,11,20,3,3,3,0,0,78,6,116,194
0,114,0,0,0,3,3,0,0,3,0,3,11,6,12,9,0,13,3,3,0,0,29,3,33,62
0,115,63,43,0,43,27,41,34,34,65,58,75,41,74,81,83,53,35,18,6,3,420,48,511,931
0,116,310,311,0,362,365,344,255,260,342,354,355,283,291,298,329,269,205,149,78,15,2780,403,2803,5583
0,117,22,15,0,12,6,11,15,12,15,33,29,6,31,38,13,15,9,6,6,0,136,18,166,302
0,118,38,20,0,36,21,20,25,25,32,69,52,21,49,43,44,43,18,15,6,0,289,25,306,595
0,119,0,3,0,3,3,3,6,3,6,4,11,3,12,4,12,8,6,6,0,0,52,3,64,116
0,120,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11
0,121,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
0,126,17,10,0,9,19,16,6,16,3,21,20,13,24,23,12,18,10,4,3,0,123,16,130,253
0,127,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,4,0,5,9
1,23,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,24,24,0,29,17,19,22,37,37,37,30,26,43,50,68,39,13,3,4,0,250,14,277,527
1,26,443,376,3,446,290,355,369,392,507,538,457,462,414,483,576,567,257,142,46,13,3821,355,3683,7504
1,27,22,21,0,15,6,14,17,32,20,10,19,24,23,17,14,10,0,0,3,0,133,12,149,282
1,28,55,37,0,34,25,36,43,42,41,49,81,40,58,47,37,32,11,12,0,0,330,33,355,685
1,29,154,109,0,142,80,101,112,136,144,131,146,133,108,73,69,66,26,18,14,4,895,87,964,1859
1,30,530,354,0,545,345,430,473,501,608,558,425,519,360,316,352,357,224,107,44,14,3722,366,3713,7435
1,31,114,105,0,100,50,75,116,118,122,108,66,107,51,34,38,18,12,3,3,0,599,68,687,1286
1,32,1618,1641,0,1683,1752,2183,1986,1859,1742,1813,1612,1710,1400,1004,1071,849,593,310,129,28,13256,2253,13982,27238
1,33,1252,1223,3,1288,1337,1541,1447,1383,1333,1387,1268,1239,1083,900,791,727,530,303,136,27,10372,1642,10472,20844
1,34,25,25,0,21,30,30,18,20,38,58,40,37,39,40,32,18,3,0,3,0,247,28,255,502
1,35,3,3,0,5,6,0,6,6,0,6,6,3,6,6,11,8,0,0,0,0,38,6,52,90
1,36,22,28,0,14,16,20,32,17,30,28,45,23,21,25,21,20,6,3,0,0,170,20,209,379
1,37,111,82,0,114,58,69,65,118,134,94,135,102,86,75,64,78,40,15,6,0,707,62,788,1495
1,38,6,8,0,9,10,7,10,7,6,10,16,4,9,6,18,6,6,6,0,0,62,0,70,132
1,39,119,140,0,87,106,173,147,139,110,108,115,126,78,52,63,43,15,4,4,0,831,164,956,1787
1,40,393,406,0,359,337,450,412,416,385,346,296,455,230,204,187,146,81,42,19,6,2716,373,2837,5553
1,41,7,19,0,22,12,25,16,24,30,37,39,19,31,12,20,13,3,0,0,0,177,15,198,375
1,42,21,24,0,36,19,25,35,21,52,42,38,34,40,32,33,36,3,9,0,0,259,24,280,539
1,43,158,185,0,133,92,158,164,163,169,187,151,194,127,112,112,58,21,3,0,0,1125,143,1220,2345
1,44,47,44,0,50,27,33,28,36,51,77,58,35,43,44,53,28,15,9,0,0,343,35,381,724
1,45,79,51,0,48,26,31,74,100,57,56,51,104,59,46,53,35,15,6,0,0,437,6,456,893
1,46,2054,1783,0,1909,1811,1743,1961,1781,1754,1669,1573,2026,1255,1066,999,834,536,281,134,23,13346,1607,13464,26810
1,47,3295,4140,29,3596,11340,8929,5964,4609,4480,4325,4435,3395,4091,4154,4328,3530,1976,1241,648,230,47129,12600,44192,91321
1,48,1763,1856,9,1692,3227,2820,2282,1874,1825,1753,1694,1875,1413,1456,1354,1264,834,478,244,75,16900,3428,16321,33221
1,49,80,224,0,77,109,185,148,92,93,68,51,147,53,57,35,12,9,0,3,0,801,129,814,1615
1,50,42,38,0,38,23,28,39,41,41,33,32,39,26,25,25,13,0,10,0,0,261,17,272,533
1,51,42,36,0,35,38,41,30,31,56,50,46,33,38,16,33,17,9,13,3,0,298,18,299,597
1,52,27,32,0,20,23,28,34,39,38,37,25,22,37,30,30,18,3,3,0,3,224,35,246,470
1,53,15,12,0,4,6,15,9,13,18,12,15,6,19,12,12,6,0,6,0,0,82,7,79,161
1,54,9,3,0,0,3,9,6,6,9,6,12,6,7,0,6,9,3,0,0,0,54,15,55,109
1,55,95,85,3,83,95,95,94,76,77,100,69,92,53,55,69,63,34,34,21,6,730,123,706,1436
1,56,60,63,0,48,60,68,55,54,55,62,79,62,61,63,44,37,15,6,6,0,486,64,472,958
1,57,3,3,0,3,6,6,9,6,3,3,15,0,3,9,3,9,3,0,0,0,35,3,35,70
1,58,3,0,0,3,0,0,0,3,0,3,9,0,5,3,6,9,3,0,0,0,25,6,24,49
1,59,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,9,0,16,25
1,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,12
1,61,10,3,0,9,0,3,9,20,9,15,9,7,14,18,16,3,0,6,3,0,57,3,67,124
1,62,6,14,0,7,3,7,19,9,13,22,6,20,26,24,14,15,4,0,0,0,103,8,121,224
1,106,3,0,0,0,0,0,0,3,0,6,0,0,6,3,0,0,0,0,0,0,8,0,15,23
1,107,3,6,0,7,3,6,3,3,6,16,9,3,7,3,3,3,3,0,0,0,39,0,45,84
1,108,6,3,0,3,0,3,3,6,9,3,9,6,11,9,12,6,0,0,0,0,47,3,51,98
1,109,422,365,3,433,298,432,417,361,409,440,452,405,388,397,481,408,259,144,43,6,3478,336,3446,6924
1,110,65,64,0,64,55,77,74,65,70,75,84,76,78,84,104,52,72,36,4,0,594,61,648,1242
1,111,27,11,0,16,15,17,8,9,16,20,15,9,17,27,22,9,6,0,0,0,113,15,127,240
1,112,8,18,0,11,14,17,8,9,15,19,24,9,20,20,27,16,9,0,0,3,126,14,136,262
1,113,37,21,0,42,31,26,23,41,45,32,43,24,44,63,58,49,29,20,7,0,335,30,357,692
1,114,6,6,0,24,6,5,9,15,16,33,27,6,27,24,32,12,12,6,6,0,126,9,143,269
1,115,16,25,0,45,24,27,23,27,45,63,68,30,77,66,72,73,14,6,3,0,350,29,392,742
1,116,16,7,0,19,14,11,20,17,19,41,31,10,38,31,51,34,10,6,3,3,185,24,209,394
1,117,11,6,0,18,10,7,0,7,22,15,20,0,21,19,11,7,3,3,0,0,98,10,90,188
1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,3,12
1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1,125,0,3,0,3,0,3,3,0,0,0,0,3,0,3,0,9,0,3,0,0,24,0,28,52
1,126,5,8,0,6,7,6,3,3,7,6,11,6,6,10,11,3,0,0,3,0,58,3,45,103
2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2,26,0,3,0,3,7,0,5,3,6,11,7,3,6,9,0,3,0,0,0,0,32,10,37,69
2,27,6,4,0,0,0,3,10,4,4,5,12,6,5,10,8,5,3,0,0,0,37,0,45,82
2,28,12,19,0,14,4,10,6,28,12,26,24,17,19,22,22,10,6,3,3,0,132,12,141,273
2,29,23,22,0,12,14,6,18,14,29,10,20,22,21,23,23,9,5,3,0,0,157,9,136,293
2,30,6,10,0,11,3,16,16,21,10,18,25,15,33,17,18,0,3,3,0,3,100,10,128,228
2,31,98,66,0,84,59,64,73,70,101,159,113,95,62,72,76,77,31,12,6,0,725,61,672,1397
2,32,932,1076,6,817,895,1437,1240,990,1002,1059,982,963,802,693,618,574,349,202,83,24,7799,1378,8323,16122
2,33,886,987,0,810,855,1249,1033,969,864,946,857,881,775,573,518,421,321,196,72,24,7065,1282,7444,14509
2,34,73,69,0,70,42,63,52,69,76,78,76,48,53,50,53,45,21,9,0,0,476,37,499,975
2,35,104,68,0,111,56,70,89,100,115,130,97,94,111,83,70,57,28,14,3,0,704,55,746,1450
2,36,269,220,3,292,148,211,269,329,331,310,259,287,201,152,146,147,80,58,13,7,1900,146,1988,3888
2,37,136,86,0,102,62,65,99,100,106,125,109,103,119,77,73,75,24,18,6,0,763,69,800,1563
2,38,7,6,0,6,3,3,3,9,6,17,13,9,9,6,3,3,0,0,0,0,56,3,52,108
2,39,558,631,0,479,512,647,640,567,582,476,406,623,309,248,308,251,157,73,42,5,4010,650,4145,8155
2,40,260,224,0,194,172,205,220,245,233,160,139,255,134,97,108,77,29,12,6,0,1446,190,1504,2950
2,41,46,45,0,46,31,32,59,67,66,68,69,47,69,59,61,36,7,3,0,0,397,35,474,871
2,42,558,436,0,657,320,354,405,511,588,596,567,485,379,361,351,434,287,146,65,17,4037,271,3754,7791
2,43,57,61,0,54,45,66,76,88,79,68,67,65,74,41,41,21,6,3,6,0,480,62,496,976
2,44,71,68,0,56,23,68,73,65,63,46,57,66,51,48,39,30,6,9,6,6,408,39,453,861
2,45,52,36,0,40,6,24,32,42,27,30,21,35,21,28,25,15,7,6,0,0,213,12,237,450
2,46,829,550,0,715,474,548,603,630,782,632,604,746,561,462,493,417,266,111,58,18,5080,452,4851,9931
2,47,618,481,0,538,563,662,579,576,686,575,517,577,425,404,453,401,254,183,73,24,4785,672,4468,9253
2,48,374,587,0,227,128,432,611,482,296,243,188,615,172,191,181,142,61,24,7,6,2565,240,2640,5205
2,49,552,285,0,404,189,215,316,420,437,302,243,478,208,203,202,171,77,35,14,8,2442,132,2455,4897
2,50,178,144,0,167,66,108,128,141,164,128,98,156,92,86,114,80,31,26,3,0,968,59,1022,1990
2,51,148,73,0,107,63,72,89,130,117,118,96,118,83,92,119,56,23,19,9,6,766,51,813,1579
2,52,72,74,0,81,59,81,76,60,75,93,76,84,52,67,58,33,6,9,3,3,527,66,594,1121
2,53,3,0,0,0,0,0,3,0,0,0,0,3,0,6,6,0,0,0,0,0,11,3,14,25
2,54,6,6,0,9,0,9,3,8,3,9,12,7,10,15,13,0,3,3,0,0,48,0,57,105
2,55,30,33,0,23,26,31,32,20,35,43,39,33,35,26,32,9,9,6,0,3,246,29,240,486
2,56,35,42,0,36,23,43,33,39,48,50,50,39,39,28,32,19,13,7,0,0,307,53,324,631
2,57,3,10,0,5,3,15,3,6,4,7,12,3,6,6,3,3,0,0,0,0,48,6,43,91
2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,9
2,59,3,6,0,11,9,6,3,9,13,9,8,0,7,6,10,13,4,0,0,0,57,3,62,119
2,60,3,8,0,12,3,16,15,10,16,23,15,12,23,22,15,11,11,6,7,0,103,16,137,240
2,61,51,59,0,48,49,48,46,44,45,63,52,52,36,51,61,68,40,27,7,3,457,45,456,913
2,62,3,6,0,9,3,15,0,15,6,15,21,9,17,18,25,16,3,12,3,0,98,3,119,217
2,63,0,3,0,7,0,0,3,0,0,3,3,0,6,10,18,12,6,0,0,0,32,0,34,66
2,108,12,14,0,10,10,15,4,8,21,31,17,0,38,21,28,23,3,3,0,0,124,0,145,269
2,109,720,617,0,680,675,813,666,644,679,669,707,661,662,670,787,710,458,290,119,27,6141,777,5894,12035
2,110,6,8,0,0,0,5,6,3,6,0,6,3,3,7,4,0,6,0,0,0,35,6,44,79
2,111,6,9,0,8,6,6,9,3,12,12,13,3,0,10,12,11,3,0,0,3,60,3,59,119
2,112,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,6,0,0,10,3,13,23
2,113,6,6,0,6,8,3,0,5,3,12,18,9,10,10,12,12,7,0,0,0,65,0,62,127
2,114,0,9,0,0,3,7,9,0,0,3,12,6,3,6,9,16,6,0,0,0,43,9,56,99
2,115,13,7,3,17,5,19,11,14,8,19,20,21,13,21,18,16,6,0,0,0,114,9,124,238
2,116,0,6,0,10,6,3,7,0,6,3,13,3,3,3,3,6,6,3,3,0,39,0,47,86
2,117,0,0,0,0,0,0,3,3,0,3,3,0,3,9,0,6,3,3,0,0,21,0,22,43
2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,3,6
2,119,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,10,20
2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,124,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6
2,125,3,6,0,3,6,6,9,3,6,6,9,15,3,12,12,9,3,3,0,0,53,6,59,112
2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,127,15,16,0,12,17,22,18,17,21,26,25,17,24,16,24,19,12,8,0,3,194,26,162,356
3,26,3,0,0,0,0,6,9,7,6,11,19,0,8,15,12,6,3,0,0,0,51,3,62,113
3,27,3,18,0,12,7,10,7,13,13,26,29,6,26,16,34,16,9,3,3,0,124,3,134,258
3,28,7,21,0,13,3,22,13,11,16,24,28,18,25,27,24,15,3,3,0,0,149,16,149,298
3,29,3,6,0,0,0,7,6,6,3,6,6,3,3,10,3,6,0,0,0,0,38,4,44,82
3,30,7,11,0,12,13,9,24,10,24,24,38,15,14,33,13,12,9,0,3,0,147,9,144,291
3,31,50,51,0,29,30,43,48,47,65,83,82,37,76,47,53,38,10,9,3,3,398,45,437,835
3,32,542,323,0,522,332,306,377,406,597,588,451,428,366,266,326,279,177,85,32,13,3302,264,3357,6659
3,33,1006,866,3,913,672,835,920,897,953,907,730,1026,481,486,614,608,423,166,87,18,6787,804,6634,13421
3,34,701,392,0,582,241,265,381,554,659,558,444,643,336,251,322,347,192,97,22,3,3583,186,3619,7202
3,35,503,340,3,443,200,261,318,393,462,431,382,425,284,199,230,254,144,62,34,8,2799,213,2804,5603
3,36,141,98,0,153,61,65,110,110,136,169,146,138,123,100,93,58,36,25,6,0,889,51,919,1808
3,37,1754,1219,7,1769,1081,1104,1339,1552,1783,1638,1474,1552,1141,1044,1234,1189,632,252,101,29,11383,968,11471,22854
3,38,875,876,9,832,845,1307,1105,1033,1032,934,1023,827,816,742,789,773,483,302,118,30,7971,1244,8027,15998
3,39,817,739,0,773,510,859,751,789,835,779,758,847,666,516,605,468,269,155,60,17,5850,658,6022,11872
3,40,108,59,0,90,51,57,63,91,95,78,60,89,46,34,86,69,15,3,0,0,577,41,581,1158
3,41,0,0,0,3,0,3,0,0,0,3,5,0,4,6,0,0,3,0,0,0,7,3,16,23
3,42,1339,1407,0,1149,1078,1395,1497,1385,1244,1197,1003,1489,776,520,524,464,268,140,30,5,8883,1297,9323,18206
3,43,77,38,0,41,33,49,41,52,50,78,85,59,53,50,46,33,21,12,0,0,403,30,438,841
3,44,550,461,0,515,445,595,518,545,517,522,452,571,317,347,425,298,193,103,53,12,4017,552,3977,7994
3,45,673,552,0,567,207,438,530,633,595,370,255,715,128,122,118,69,34,16,13,0,3125,297,3175,6300
3,46,57,50,0,60,15,36,54,57,52,53,56,65,57,41,35,40,16,6,3,0,370,36,403,773
3,47,155,123,0,144,72,111,149,132,162,123,90,158,90,77,72,42,27,11,7,3,878,98,929,1807
3,48,21,14,0,20,11,17,16,25,29,16,21,16,18,29,9,9,3,3,0,0,152,12,147,299
3,49,67,57,0,41,39,46,60,49,54,40,51,49,52,32,32,16,4,3,3,0,350,39,391,741
3,50,36,30,0,58,25,26,44,29,54,30,34,43,29,23,23,9,0,6,3,0,245,9,277,522
3,51,10,19,0,12,3,13,24,3,15,18,19,19,12,12,3,4,3,0,3,0,101,3,106,207
3,52,0,0,0,0,3,3,0,3,3,0,0,0,6,0,3,6,0,3,0,0,10,0,6,16
3,53,0,3,0,3,0,9,9,3,6,0,5,3,7,3,11,4,0,3,0,0,30,5,42,72
3,54,17,11,0,6,0,12,10,11,9,20,9,11,3,12,6,7,9,0,0,0,75,9,85,160
3,55,26,44,0,44,33,52,40,38,52,46,44,47,49,39,42,23,9,3,0,0,312,49,368,680
3,56,3,9,0,6,3,0,6,0,0,6,6,3,3,6,3,3,0,6,0,0,41,9,44,85
3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3,58,0,0,0,0,3,0,0,3,0,0,6,0,3,3,0,0,0,0,0,0,6,0,9,15
3,59,3,3,0,0,0,3,3,3,4,3,3,3,3,0,0,6,3,0,0,0,17,3,19,36
3,60,0,0,0,6,0,3,0,9,3,3,13,0,19,19,14,15,6,9,0,0,59,3,60,119
3,61,3,3,0,0,3,0,0,0,3,3,4,3,0,3,3,6,3,0,0,0,18,3,18,36
3,62,6,9,0,3,9,17,12,6,6,8,19,3,16,16,6,11,15,4,9,0,76,0,81,157
3,63,0,4,0,3,0,3,3,6,0,3,3,4,6,3,9,6,0,6,0,0,21,6,26,47
3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,3,6
3,109,3,0,0,3,0,3,3,0,0,7,4,0,4,6,9,3,0,0,0,0,23,0,23,46
3,110,3,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,0,0,0,0,0,8,8
3,111,0,3,0,3,0,3,3,0,3,3,7,6,10,6,10,3,0,0,0,0,24,0,34,58
3,112,3,3,0,3,6,0,3,0,3,7,0,3,3,3,9,0,3,0,3,3,20,0,27,47
3,113,0,4,0,0,0,0,6,3,0,3,0,3,3,3,10,3,3,0,0,0,22,3,28,50
3,114,8,12,0,12,0,15,22,3,4,6,20,11,16,12,17,4,9,3,0,0,93,10,102,195
3,115,6,6,0,3,3,12,9,9,3,15,3,10,18,22,22,6,9,0,0,0,73,3,86,159
3,116,7,6,0,3,3,6,3,12,4,9,16,3,14,3,12,9,9,3,0,0,65,3,71,136
3,117,3,0,0,6,0,3,3,6,0,6,3,3,9,0,3,3,0,3,0,0,32,0,33,65
3,118,6,3,0,7,3,3,6,6,6,3,6,3,3,6,6,3,0,0,0,0,30,6,28,58
3,120,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,6,0,3,9
3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,5,8
3,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
3,125,3,12,0,6,9,7,3,12,11,3,6,9,6,0,3,4,4,0,3,0,44,0,65,109
3,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6
3,127,33,37,0,32,23,35,34,33,36,37,62,43,44,64,71,61,58,50,22,9,413,39,405,818
4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
4,24,3,10,0,6,0,7,13,3,6,9,19,9,6,16,4,18,6,3,3,0,61,3,71,132
4,25,0,7,0,6,9,5,10,6,6,17,34,7,25,20,21,28,17,3,0,0,109,5,116,225
4,26,12,13,0,22,12,20,11,19,30,36,46,9,45,47,45,40,8,3,3,0,193,17,235,428
4,27,85,65,0,65,44,77,60,59,57,71,66,64,51,51,52,47,14,10,3,0,502,56,504,1006
4,28,42,52,0,66,49,63,51,48,77,75,88,53,50,49,72,34,28,8,4,3,451,42,473,924
4,29,116,148,0,130,83,168,105,118,144,113,144,158,100,81,107,96,37,16,8,4,972,110,1012,1984
4,30,31,29,0,25,12,25,17,30,29,25,35,17,30,16,19,9,3,3,0,0,182,27,208,390
4,31,25,19,0,26,19,44,27,29,44,30,52,23,53,30,31,16,10,12,3,0,237,32,270,507
4,32,841,683,0,808,568,656,663,679,815,831,709,719,576,417,394,341,173,102,35,6,5082,565,5490,10572
4,33,1730,1546,6,1536,1554,1867,1809,1892,1791,1701,1489,1712,1229,1017,946,815,437,201,107,17,12417,1861,12848,25265
4,34,3778,3849,3,3498,3779,4551,4703,4321,4119,3518,3264,4055,2813,2233,1927,1530,881,416,177,30,28013,4430,29873,57886
4,35,233,149,3,186,138,200,191,226,251,236,185,203,141,99,137,158,108,71,31,6,1497,149,1587,3084
4,36,3938,4010,28,3334,3628,6145,5405,4592,4392,3784,3585,4244,3085,2572,2208,1713,1135,793,537,188,32238,5240,32317,64555
4,37,5144,4591,10,4692,4236,5087,5102,5007,4934,4412,3691,5086,3092,2324,2147,1836,1043,575,229,76,33192,4782,34897,68089
4,38,1561,1470,6,1422,1308,1730,1785,1696,1703,1597,1498,1471,1271,1088,1020,893,653,388,184,46,12091,1702,12392,24483
4,39,634,453,3,565,386,435,517,562,628,638,617,585,484,350,346,284,160,73,38,6,3981,355,4141,8122
4,40,1135,1543,3,1021,1209,2076,1860,1530,1446,1345,1276,1414,1073,1086,1128,974,642,317,144,34,11555,1891,11588,23143
4,41,157,104,0,137,118,130,138,141,164,153,154,122,121,96,104,99,61,22,8,0,1053,112,1076,2129
4,42,876,1156,0,806,976,1478,1319,1116,1013,1033,900,1009,726,619,529,477,386,196,54,19,7803,1436,8338,16141
4,43,49,20,0,43,39,40,41,50,40,54,54,49,42,37,34,26,6,6,0,0,321,25,329,650
4,44,16,13,0,14,9,29,21,11,11,20,13,6,23,6,13,12,6,3,3,0,108,11,140,248
4,45,51,34,0,43,28,39,37,57,46,39,37,44,54,31,31,18,21,0,0,0,277,17,339,616
4,46,21,19,0,23,5,22,29,27,18,33,16,36,19,21,23,0,6,3,0,0,154,17,177,331
4,47,50,43,0,53,27,38,42,41,52,58,66,58,63,42,57,10,15,3,6,0,385,28,401,786
4,48,28,16,0,29,6,33,22,31,18,26,20,37,24,15,7,18,9,0,0,0,160,13,195,355
4,49,76,44,0,83,35,43,52,69,78,62,56,59,44,41,47,42,16,12,16,4,456,36,453,909
