x,y,0_15,0_5,100_,15_20,20_25,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,ld25_30,m,pop
12,112,4,6,0,0,6,6,6,3,3,0,9,6,3,13,9,7,3,0,0,0,40,3,52,92
12,113,3,0,0,3,3,0,0,3,0,0,0,0,15,9,13,0,3,0,0,0,31,0,34,65
12,114,9,6,0,9,9,12,0,6,0,12,14,3,27,5,22,12,6,6,3,0,74,3,74,148
12,115,6,3,0,9,3,6,0,6,18,6,25,9,13,17,19,9,9,10,3,0,90,3,91,181
12,116,18,17,0,8,6,14,15,17,21,33,35,22,32,39,40,28,12,11,3,0,198,25,200,398
12,117,89,103,0,80,95,118,90,78,87,84,119,96,110,125,123,108,101,86,51,3,961,120,919,1880
12,118,15,24,0,9,6,33,15,9,13,22,24,9,21,29,17,21,9,6,0,0,139,19,144,283
12,119,3,3,0,3,6,13,0,3,9,3,12,9,6,14,6,6,8,0,0,0,65,10,68,133
12,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,15
12,121,12,6,0,6,9,3,6,4,13,9,20,3,9,9,4,6,3,6,0,0,59,6,67,126
12,122,12,14,0,25,21,24,23,22,18,15,36,36,22,13,18,6,12,9,3,0,160,19,157,317
12,123,18,13,0,12,13,18,6,18,24,27,16,12,12,9,6,10,3,0,0,0,121,15,122,243
12,124,14,13,0,6,9,9,12,24,16,15,13,13,9,16,6,6,6,0,0,0,103,20,127,230
12,125,30,27,0,41,19,31,20,31,35,38,40,30,25,22,25,13,3,0,0,0,224,20,233,457
12,126,15,10,0,4,3,9,12,8,3,13,16,18,10,3,6,3,4,0,0,0,87,3,80,167
12,127,71,65,0,37,37,73,78,55,69,60,53,74,52,40,49,30,16,0,0,0,447,34,465,912
13,115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,6,0,3,9
13,116,3,0,0,0,6,9,0,0,6,3,19,0,23,6,12,0,9,0,0,0,46,0,58,104
13,117,7,9,0,7,6,12,3,3,10,14,18,3,18,16,18,6,6,0,0,0,82,11,104,186
13,118,19,13,0,20,15,16,15,24,24,21,23,23,26,32,36,24,18,10,0,0,183,17,179,362
13,119,12,0,0,12,6,0,0,15,12,6,3,3,6,6,3,3,6,0,6,0,47,0,48,95
13,120,4,6,0,0,3,0,6,3,3,3,3,4,3,6,6,0,0,0,0,0,24,0,21,45
13,121,6,0,0,3,0,6,11,11,6,6,0,0,6,0,6,3,0,3,0,0,33,3,48,81
13,122,17,21,0,23,19,29,20,23,19,24,24,25,28,17,29,24,18,12,6,0,177,22,194,371
13,123,89,88,0,55,57,81,76,76,69,71,71,82,58,59,67,82,43,37,21,6,658,64,611,1269
13,124,28,20,0,30,12,26,32,29,31,25,30,33,27,19,26,13,9,9,0,0,202,24,230,432
13,125,38,34,0,23,26,31,33,33,40,32,24,42,59,37,24,27,16,6,0,0,261,36,287,548
13,126,23,18,0,14,15,19,12,25,26,14,23,23,24,15,18,29,3,0,0,0,140,21,184,324
13,127,34,23,0,8,15,13,24,33,13,26,14,32,21,20,25,19,5,5,5,3,172,12,182,354
14,116,4,4,0,3,5,8,3,3,7,11,10,7,9,8,8,5,3,7,3,0,53,0,62,115
14,117,18,3,0,3,3,6,15,12,3,21,21,9,12,9,28,15,7,3,0,0,91,0,105,196
14,118,9,3,0,13,3,12,9,9,9,20,9,18,25,15,15,6,9,6,0,3,94,9,102,196
14,119,15,20,0,24,6,33,16,20,13,26,21,15,29,17,24,24,12,0,0,0,138,13,165,303
14,120,13,6,0,9,0,16,16,6,13,8,10,9,22,16,9,3,3,0,0,0,80,3,84,164
14,121,3,0,0,6,0,3,0,3,9,3,9,3,6,16,6,0,0,0,0,0,44,3,45,89
14,122,9,3,0,6,6,3,13,9,10,3,7,6,10,15,3,6,3,3,0,0,66,0,64,130
14,123,3,12,0,9,3,6,20,3,9,12,9,7,7,7,10,9,0,0,0,0,66,9,71,137
14,124,22,18,0,22,16,38,15,29,23,36,40,28,31,29,26,20,14,6,0,0,209,21,225,434
14,125,22,9,0,6,6,25,13,10,29,12,22,15,17,9,20,19,3,9,0,0,132,13,141,273
14,126,31,37,0,24,23,36,18,29,45,46,35,43,22,30,29,16,3,0,0,0,226,26,250,476
14,127,18,24,0,15,12,23,19,16,18,16,9,12,14,23,15,9,3,0,3,0,142,11,139,281
15,117,0,0,0,6,0,3,0,0,0,12,12,3,19,20,14,7,0,0,0,3,52,6,61,113
15,118,10,13,0,7,13,15,16,9,17,20,33,19,30,35,35,31,23,13,4,3,170,19,180,350
15,119,18,12,0,21,6,3,6,6,21,26,18,9,15,16,20,15,4,6,0,0,127,7,152,279
15,120,0,3,0,6,0,3,6,3,6,3,9,0,9,7,6,3,0,0,0,0,30,3,38,68
15,121,3,0,0,0,3,0,0,3,6,0,3,0,3,0,6,0,3,3,0,0,10,0,16,26
15,122,3,4,0,0,3,8,4,3,3,6,6,6,10,11,6,3,9,0,0,0,34,6,51,85
15,123,6,3,0,0,0,3,3,3,3,0,6,0,6,6,4,0,0,0,0,0,26,0,25,51
15,124,3,12,0,6,3,16,8,0,6,3,12,6,6,15,6,0,6,0,0,0,48,3,55,103
15,125,21,17,0,15,16,16,10,15,21,13,18,21,15,3,6,6,7,0,0,0,125,20,117,242
15,126,21,3,0,12,0,13,6,16,19,15,24,16,30,30,25,21,3,12,0,0,121,15,144,265
15,127,3,6,0,13,0,3,9,6,3,8,6,3,12,9,6,6,3,3,0,0,52,0,60,112
16,117,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,9,12
16,118,3,3,0,3,8,0,0,6,3,9,15,3,9,6,12,6,3,0,0,0,28,0,40,68
16,119,0,0,0,0,0,0,0,0,0,6,3,0,0,6,4,3,0,0,0,0,7,0,8,15
16,120,15,9,0,12,13,18,6,10,17,29,19,6,29,26,33,26,12,9,6,3,128,6,141,269
16,121,0,6,0,0,0,3,6,0,6,6,3,3,9,3,5,3,3,0,0,0,25,0,30,55
16,122,18,14,0,6,3,7,0,4,21,18,10,9,13,12,13,16,9,9,3,0,94,7,79,173
16,123,3,3,0,8,3,0,0,6,9,15,6,3,9,10,15,9,6,0,0,0,56,3,45,101
16,124,3,3,0,3,0,0,6,6,3,0,0,3,0,6,0,6,0,0,0,0,16,0,25,41
16,125,18,23,0,6,0,18,6,14,23,12,21,3,6,12,25,11,6,3,0,0,104,0,117,221
16,126,0,3,0,6,3,12,6,3,8,12,9,4,9,3,9,4,10,3,0,0,57,6,62,119
16,127,0,3,0,6,3,6,3,3,10,7,11,0,8,3,9,6,3,0,0,0,50,3,50,100
17,121,0,3,0,3,0,3,0,3,6,6,6,3,9,14,13,24,9,3,0,0,55,3,70,125
17,122,3,0,0,3,3,3,0,0,3,3,3,3,6,9,6,3,3,3,0,0,33,0,30,63
17,123,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,8,0,6,14
17,124,4,0,0,0,0,0,0,0,0,0,4,3,3,3,8,3,0,0,0,0,18,0,9,27
17,125,0,0,0,0,0,0,0,0,0,5,3,0,6,3,3,3,0,0,0,0,14,0,17,31
17,126,3,0,0,3,0,3,0,0,3,3,4,0,5,3,3,3,0,0,0,0,12,0,16,28
17,127,0,0,0,0,0,0,0,0,3,6,0,3,6,3,0,0,3,0,0,0,6,0,9,15
18,121,0,3,0,3,3,0,3,0,3,6,11,3,9,6,12,17,6,3,0,0,55,0,51,106
18,122,6,3,0,0,6,12,13,6,7,7,21,3,28,22,20,28,21,16,0,4,113,9,126,239
19,122,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,3,4,9
