x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,3,0,0,0,13,13,26
0,1,3,0,0,3,3,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,0,9,13,22
0,2,0,0,0,0,0,0,6,0,3,0,0,6,0,0,0,0,0,0,0,0,0,12,9,21
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,3,0,0,0,6,12,18
0,10,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,17,22
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,7,10
0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,8,4,12
0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6
0,23,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,12,18
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,6,9
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,3,3,4,0,3,3,0,0,6,0,0,0,0,9,10,19
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,3
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3
0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,3,3,6
0,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,6,6
0,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,43,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,6,12
0,45,0,0,0,3,3,0,0,0,3,0,3,0,0,3,0,3,3,0,0,0,0,3,5,8
0,48,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,10,12,22
0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,9
0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,6
