x,y,val
29,17,3153
15,108,3026
13,146,92
5,197,116
8,149,353
45,9,1006
3,101,5880
13,126,9881
11,27,24059
10,108,32498
11,118,1650
15,117,504
57,18,1790
23,194,481
23,110,6
70,8,449
31,3,2721
9,101,2435
8,107,635
10,232,15
18,7,2993
26,136,363
2,173,974
0,189,6374
14,140,5219
43,15,4
26,17,4085
16,19,4858
10,175,4009
10,182,351
15,110,1181
0,20,3561
31,20,2342
0,234,129
28,16,5231
37,21,2780
45,13,128
4,187,243
14,157,269
4,111,362
58,13,30
26,200,132
26,135,207
63,8,4463
18,122,645
0,82,1772
18,99,208
0,209,22
4,25,43
17,110,856
11,169,121
36,14,7098
45,20,9749
42,37,598
22,115,1665
21,119,582
16,118,669
19,59,308
9,60,4683
44,8,8126
10,226,10
42,26,9815
51,15,4456
2,20,1219
8,85,16430
8,199,11712
20,126,283
55,2,5148
6,50,24431
7,18,17784
55,20,6311
17,17,2238
24,195,173
10,133,747
8,46,1883
1,4,3272
10,169,519
50,0,6664
46,16,7964
22,18,2242
9,167,6
13,169,21
37,4,91
42,8,12126
11,61,9597
3,105,9592
27,13,17407
18,176,468
42,31,7825
35,29,4280
33,6,9903
16,186,1389
35,16,4765
54,21,57242
11,110,785
10,16,12403
18,61,2558
8,45,12727
9,155,1112
39,33,4889
14,173,398
38,33,793
6,140,22
2,60,3155
3,222,29
8,159,3229
19,108,1114
19,122,174
5,52,7753
59,6,58705
21,185,260
11,111,476
3,60,3731
4,181,2114
6,47,7438
38,19,340
4,64,12210
38,12,1756
2,120,1666
21,158,3
11,211,134
2,171,500
5,27,4231
16,113,546
3,29,4988
21,127,468
13,83,115
5,44,10891
0,194,400
24,129,1783
52,21,5103
11,196,1099
34,9,526
22,1,3563
0,121,423
36,31,11152
7,99,1550
29,12,26575
3,153,5297
9,29,9969
69,11,2089
22,124,8446
5,231,150
27,199,100
22,197,1227
42,9,5580
21,133,154
21,143,319
37,27,2132
37,28,4628
7,192,192
41,28,18294
44,37,1145
50,21,5046
26,196,148
22,11,1370
8,180,251
36,11,1125
11,141,172
19,143,1515
45,3,9367
3,178,272
6,182,80
10,106,1997
14,154,805
8,76,2187
10,68,1864
56,18,6268
20,19,3577
8,12,2881
51,19,4584
46,0,20657
72,9,3655
7,199,1494
8,233,88
6,208,6
19,187,373
20,198,4545
14,2,2973
11,1,2808
16,136,845
0,214,1587
62,4,604
11,181,1926
61,4,1985
9,128,587
0,29,3896
10,22,8381
15,3,1954
52,0,5143
41,19,10
10,6,10578
43,7,3793
55,16,33281
7,52,8594
22,187,417
17,1,3455
16,134,645
10,77,30
21,198,749
42,13,2054
7,63,114270
20,189,2424
1,176,27
57,17,6230
8,224,69
0,86,2839
16,135,1406
17,101,8
20,119,367
20,180,14881
4,176,364
46,22,3675
1,163,9643
9,68,2578
17,185,146
67,10,40
9,78,771
19,145,629
42,17,5006
0,118,719
12,29,4063
10,21,5410
40,31,3550
18,190,290
14,150,5754
20,195,61
17,109,608
59,5,3890
18,6,2128
7,153,890
8,156,54
7,220,191
20,202,118
17,172,8
20,178,61
26,137,83
19,158,128
11,41,549
9,139,668
0,222,185
11,71,2015
5,174,9793
8,103,1612
2,59,3280
21,200,448
7,70,4752
11,29,12025
9,33,2797
15,121,499
58,8,5180
15,28,2028
47,31,8692
5,211,28905
23,7,2656
40,26,1170
17,111,8499
17,114,31520
20,159,12514
73,6,797
6,145,107
24,138,26
5,74,3835
18,191,37
15,197,351
1,24,6077
22,125,1320
6,130,11182
0,221,8
13,215,92
16,195,101
9,142,1814
0,61,5312
7,112,1531
11,199,1028
13,74,207
8,57,3220
34,23,247
4,236,50
23,200,75
13,176,147
3,81,2784
7,20,13168
1,3,4019
33,18,10282
25,127,10533
42,12,19
8,196,1087
17,186,37
21,197,1607
34,26,2212
16,148,2751
2,122,1159
14,67,393
10,59,5334
50,18,5738
5,216,107
17,211,11
10,32,1848
3,199,1565
37,10,9656
14,218,17
29,130,10
23,136,225
11,82,1923
49,1,3996
5,200,463
12,20,10958
9,112,1325
10,125,287
22,4,2766
13,20,6561
1,156,4398
14,206,5838
66,9,102
5,218,32
5,192,73
3,217,43
3,53,11230
38,21,2074
43,13,867
11,114,1429
3,110,1275
5,167,26203
8,131,4227
11,203,151
6,40,1786
14,132,899
2,196,812
40,7,122022
5,20,18513
12,4,1311
49,2,9064
28,29,33
15,24,3076
15,190,83
0,24,1640
25,29,2912
13,73,782
4,49,11903
14,59,4752
15,174,149
6,104,168
0,169,26795
13,202,44
4,61,5529
6,168,2311
16,123,254
23,198,59
3,165,139830
5,4,3759
8,217,93
19,129,521
11,180,82
9,2,3324
9,201,279
48,18,21325
4,10,4215
14,26,8163
29,24,2778
12,43,168
16,23,2549
22,7,346
7,48,11125
28,121,1106
6,2,24786
8,108,1390
7,61,9977
30,28,10
33,29,1476
11,205,39
62,8,869
3,188,2916
0,232,87
9,100,2101
38,9,4
25,22,3553
8,231,103
0,124,2135
5,30,14311
16,103,1171
4,44,15488
4,22,5537
20,104,1607
6,176,233
5,145,3809
8,48,8092
10,3,1184
48,13,2572
5,213,1796
6,81,1806
23,16,319475
5,10,4513
6,85,11707
3,19,14870
11,16,4865
11,144,843
8,75,2801
17,137,964
13,181,89
21,6,1523
8,91,3021
1,168,8486
30,16,5244
23,121,1215
11,171,680
7,82,2269
23,9,3586
14,53,3993
2,102,1033
4,175,2689
1,184,95
2,6,10023
3,14,2983
37,11,1941
7,113,1118
0,46,13367
67,2,1102
1,86,4116
56,0,5429
10,119,674
24,192,3742
22,12,1511
16,0,10187
14,97,93
42,0,8125
3,177,386
13,198,216
4,27,7975
0,40,1235
49,7,5131
15,127,530
2,46,47791
1,236,19
3,229,13
6,82,1983
16,127,523
3,175,1326
4,165,409
52,6,44321
12,211,28
24,15,3258
9,117,1714
2,21,175
4,200,202
0,177,291
22,189,264
0,57,12319
6,179,226
9,43,4784
7,59,5616
10,41,547
16,26,79396
6,218,151
8,32,15242
5,16,1993
12,123,529
1,215,93
11,215,51
1,182,50
31,25,8868
21,159,61
33,2,1270
47,12,683
7,84,7580
15,61,4146
7,97,2400
2,148,911
21,188,24
48,23,11585
7,69,4906
47,21,7336
59,12,5613
46,34,3773
33,11,4474
45,17,30053
1,105,1091
8,66,4494
6,24,528
1,38,29573
2,8,6988
6,214,101
0,112,1738
10,189,184
8,212,385
6,175,468
12,198,431
1,63,3158
57,24,389
41,30,44727
0,147,315
30,128,583
30,0,51
36,20,17873
3,224,12
52,16,5224
47,27,6854
7,25,13254
5,97,3372
27,16,7915
7,134,998
44,0,20185
3,122,1749
23,144,755
25,113,64
16,122,243
18,128,1030
11,73,6082
10,228,2
2,220,20
35,2,1747
28,129,1354
14,135,6245
37,25,1324
9,180,4447
15,217,17
4,126,13856
42,35,3335
9,108,1001
13,184,67
10,211,288
32,27,607
48,21,3372
14,170,6
39,27,7556
50,13,156
11,81,22765
23,22,2530
17,60,16614
27,201,37
42,28,11941
17,214,5
5,203,6434
0,154,2093
10,212,139
23,4,158
1,173,491
67,9,527
7,233,250
29,10,7075
1,60,4335
48,31,5643
8,215,43
19,111,116
13,65,3251
0,31,1728
16,142,538
54,11,13277
