x,y,val
3,12,6287
13,12,168
8,15,30926
2,8,1596
11,15,10567
14,5,20376
5,5,45417
7,7,2865
3,10,8052
11,4,2451
10,1,1634
6,7,4162
8,7,11648
5,0,4540
11,3,991
0,2,12144
11,11,1825
2,0,15410
2,4,11794
0,0,6639
13,14,15730
2,11,13554
15,8,8691
0,10,4084
7,12,4495
6,11,5265
1,12,2790
6,6,3907
5,1,3801
12,3,2056
13,7,1293
5,4,4185
4,2,30636
9,15,3118
8,6,2350
5,7,3857
12,11,4327
10,7,4589
8,14,2276
7,5,2303
1,15,14992
8,5,3937
13,10,2671
4,6,2213
7,1,4656
2,1,5228
1,14,13762
2,9,2876
3,8,2568
6,10,4142
3,15,4915
15,9,1043
14,10,3306
6,15,3539
1,1,5328
1,2,11418
0,4,10493
15,13,9105
11,1,3120
12,1,6575
3,1,3190
4,12,3105
10,15,1422
8,3,12165
9,10,6271
10,10,5591
7,11,7680
3,14,4043
8,0,6751
13,0,3394
12,7,4097
15,4,11526
0,12,3839
7,10,3547
14,0,3568
12,8,2605
13,15,15627
3,9,6014
9,2,2789
7,0,6440
1,13,3274
13,5,4854
6,2,2857
5,15,2392
4,11,3532
9,0,10835
8,8,6200
4,7,1782
5,6,6747
5,12,1409
9,4,3490
10,8,5910
7,8,2679
12,14,7710
1,8,1628
1,9,2165
3,5,5239
13,2,10178
12,4,2563
0,15,1143
11,5,43835
14,13,5055
1,3,19976
12,12,13457
1,7,2440
7,6,3284
4,14,17583
12,9,2441
10,9,9657
14,14,5671
9,14,3254
5,14,3980
2,3,8910
8,4,4202
2,13,11795
15,2,141113
3,0,4462
4,0,4657
10,14,1798
3,4,12116
12,10,6397
5,9,4007
13,9,6612
7,13,3128
3,7,2667
11,7,1385
13,1,2826
4,9,30145
5,8,4301
13,3,713
8,1,3225
8,9,2091
9,11,2749
15,7,1058
4,8,4412
15,12,3732
6,4,2020
5,10,2364
11,14,1366
14,4,5728
0,14,6114
0,6,11596
8,10,16974
4,4,8758
1,5,16104
9,12,3819
3,3,12287
13,11,26712
1,11,4607
6,1,10585
7,2,2471
14,7,3249
11,13,10783
15,0,5346
4,10,33235
6,12,2586
2,12,3301
14,9,3976
11,8,1459
12,13,63129
12,15,2891
9,13,28652
2,5,10647
2,14,72540
15,15,76361
10,3,4010
10,11,2913
10,13,7824
0,9,1923
6,5,3856
7,3,3162
1,10,1977
4,15,3840
11,6,5688
10,2,1471
9,1,1931
8,12,2921
14,12,11041
6,9,9873
2,2,2883
4,3,3715
11,9,3015
15,10,2398
3,2,2254
10,4,2332
11,0,2166
0,11,3147
2,10,3162
14,1,4184
15,3,21762
0,7,6538
0,1,6040
11,2,2109
14,8,2261
7,15,4677
9,9,6324
9,6,1370
13,6,2498
15,6,3508
13,4,1614
8,13,6400
4,1,2173
5,13,2122
0,3,52191
15,5,4450
6,8,4546
10,6,2758
12,6,3375
2,7,9374
6,14,13340
13,13,10852
3,11,2240
5,3,5202
7,4,280
9,5,3490
12,5,29700
14,6,4532
12,2,8898
12,0,2782
6,3,7425
6,0,2000
1,4,39322
4,13,2436
2,15,2370
1,6,13211
9,8,1452
3,6,2332
14,11,4747
4,5,6153
11,12,9330
8,11,4019
7,14,2618
3,13,4634
6,13,4490
0,8,2067
10,12,2241
13,8,1299
15,14,21084
11,10,4937
10,0,3086
15,1,6789
14,3,2813
2,6,3481
15,11,2895
1,0,3095
7,9,28156
5,11,8510
9,7,1626
9,3,2372
5,2,8723
0,5,7487
14,15,7134
0,13,4736
14,2,3392
8,2,1273
10,5,3566
