x,y,val
10,12,20
3,2,2013
9,12,215
11,15,355
6,11,519
10,15,29
0,14,715
1,10,7
8,13,19214
0,2,88
3,15,424
3,3,1360
6,1,106
7,15,296
5,6,279
1,8,3
8,15,1941
5,8,1771
3,0,1549
5,7,61
1,14,4
0,12,81
3,4,821
0,13,62
8,14,1019
2,6,252
15,15,517
6,12,2154
7,10,79
7,12,2218
6,6,33
5,4,83
0,7,6
2,0,183
8,11,27
4,15,630
1,9,10
11,13,1
2,15,17
5,9,26163
2,11,115
2,5,161
4,10,615
6,9,330
0,0,12
9,11,17
1,3,1867
5,12,118
1,1,30
5,5,1928
4,3,3134
4,13,83
0,11,3
2,1,670
0,8,10
1,7,1
5,10,2269
3,8,1
6,10,2045
1,15,4
4,0,528
6,13,1494
4,14,80
6,14,1899
6,7,704
4,8,853
7,11,324
4,6,76
6,15,537
3,1,397
5,3,88
4,1,967
5,11,842
3,12,515
3,9,171
4,4,1491
0,3,130
7,14,768
7,13,12131
3,11,483
2,7,22
2,10,43
6,0,278
9,13,17
14,15,2
4,7,84
0,5,75
5,13,276
8,12,30162
0,9,132
1,4,68
10,13,22
0,10,25
0,4,123
3,5,35
2,2,233
2,4,395
5,1,2940
7,0,24
4,5,213
13,15,5
4,11,508
1,5,47
2,3,237
5,2,9119
4,12,292
9,15,97
8,8,1
6,8,636
2,8,1
1,6,14
12,15,852
8,10,2
5,14,6593
3,7,178
3,6,102
2,13,1513
3,14,142
2,9,3
5,15,14355
1,13,324
1,12,406
3,10,95
3,13,89
1,11,57
2,12,4088
4,2,34306
1,2,103
4,9,3113
5,0,175
0,1,32
