x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
119,59,2325,3408,2653,4010,593,2448,414,337,8927,1331,5372,1560,3015,4031,585,2278,608
119,60,1617,2546,1728,2708,335,1625,359,302,5986,777,3546,1264,2114,2850,335,1621,515
119,61,3570,4368,2658,4877,490,2954,411,266,10341,1387,6240,1967,2885,4760,450,2602,607
119,62,12252,14935,9876,15869,1564,10028,1815,911,33748,4200,20873,6965,10285,16338,1485,9120,2799
119,63,167872,381296,453858,462900,74848,322078,64605,218149,984320,147008,670338,166340,446601,521119,71015,347885,100455
119,64,47717,62035,60099,71357,9593,51086,7759,8879,145657,21294,98771,24746,62924,74002,9171,47112,13347
119,65,3176,3807,3533,4443,784,3100,447,289,9193,1715,6050,1366,3727,4721,819,2916,834
120,55,897,1643,1172,1639,197,1072,294,347,3421,384,2209,773,1525,1708,187,1048,411
120,56,463,1018,495,869,33,519,242,212,1729,103,1039,539,754,815,37,475,251
120,57,19397,33290,29086,37599,5519,25214,5249,7281,77263,11794,51160,13229,34756,38694,5378,24864,6580
120,58,9049,14851,9119,14779,2040,9362,2099,1788,30603,4579,18704,6533,12020,15037,1975,8547,3121
120,59,405,873,92,606,24,277,112,31,1546,73,785,467,269,650,19,254,166
120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,61,2158,3727,1614,3207,277,1954,480,324,7193,651,4297,1805,2601,3573,239,1981,690
120,62,27512,43225,37953,46540,6238,32141,6297,8929,97552,13249,64762,18359,43534,49996,5919,31375,10156
120,63,38854,49815,51171,60115,9640,41876,6431,7268,123862,20714,83227,19057,52493,63262,9241,40701,10239
120,64,53271,69714,72537,82225,12233,57779,9878,16071,171171,25793,115054,29209,70999,88162,11745,56427,16648
120,65,34580,44192,47797,54308,9309,38365,5943,8486,111347,18780,75332,17002,47819,56899,8874,36845,10181
121,55,2049,2908,3502,3603,520,2407,623,735,7687,1108,4902,1603,3538,4006,555,2459,924
121,56,6050,10750,10050,12003,1520,8009,2198,2799,24374,3159,15977,5086,11676,12244,1485,7814,2688
121,57,55235,121119,122720,141844,23983,98401,17979,49421,293939,47851,199207,46087,137738,151505,22912,100102,26582
121,58,761,1055,383,972,69,571,118,0,1970,262,1116,492,590,931,64,433,184
121,61,531,871,444,809,75,545,92,69,1653,221,1051,354,707,844,73,492,149
121,62,17712,23114,20411,25826,3653,17669,3040,3099,53756,8270,35506,9271,21808,27390,3533,17204,4820
121,63,28286,32501,33311,38675,5269,26628,4665,5631,80725,11830,53577,14265,30558,41325,4979,25971,7588
121,64,34121,36375,36973,43017,6565,29595,5191,6818,89661,13911,59271,15502,31180,45981,6087,29010,8692
121,65,2912,3489,3422,4060,653,2797,583,432,8172,1229,5343,1595,3520,4107,561,2535,988
122,55,2652,4547,5700,6108,844,4007,1000,1674,12407,1741,8105,2403,5723,6205,756,3950,1234
122,56,5895,13475,10655,14131,2087,9356,2180,3720,29531,4402,19401,5359,14157,15014,2057,9689,2737
122,57,8637,13899,9088,14536,2740,9321,1617,2071,30036,5857,18745,5014,11691,15189,2661,8957,2458
122,61,2069,2261,1371,2292,384,1543,296,103,4569,812,2897,823,1445,2264,363,1315,493
122,62,21619,28448,19869,28659,4585,19094,3935,2947,59794,9630,37941,11571,22915,30568,4318,18268,6707
122,63,21871,27767,23400,30308,4532,20912,3430,4395,63041,9694,41896,10665,24285,32159,4194,20288,5905
122,64,4845,5033,3444,4983,718,3498,507,286,10451,1611,6936,1776,3190,5388,684,3340,940
123,55,1826,2819,2156,3210,285,1889,529,405,6598,811,3944,1570,2433,3215,250,1750,670
123,56,9032,16983,14404,19293,3548,13062,2342,4066,39100,7161,26011,5727,17850,19637,3345,12795,3131
123,61,2209,2275,1847,2579,504,1695,308,53,5238,1031,3299,868,1747,2639,455,1581,517
123,62,42756,66061,52703,69723,11991,47731,8766,13163,144590,23979,95826,24097,61926,74492,11157,47547,14226
123,63,21008,28561,23123,30274,4566,21468,3368,4503,62445,9528,42440,9977,25416,31812,4254,20645,5678
124,54,58,114,235,234,57,152,20,50,469,102,312,51,232,235,45,160,26
124,55,8915,21784,24028,26115,4231,17784,3743,10779,54915,8510,36673,9552,25714,28631,4054,18654,5533
124,61,1167,1244,994,1414,272,937,171,85,2827,541,1804,468,959,1402,235,845,276
124,62,31879,39280,28617,41702,7592,28692,4641,3751,84338,15281,55395,13197,31462,42259,7111,26343,7751
124,63,42084,67087,63075,73194,11205,51631,9673,19315,153635,22495,104387,26403,67978,80235,10709,52539,16178
124,64,1437,1564,1060,1503,185,1047,230,40,3159,430,2064,635,1094,1625,213,985,370
125,54,1117,1820,1960,2362,295,1503,310,453,4835,706,3065,929,1949,2408,287,1425,411
125,55,103,138,151,235,28,135,12,0,508,70,336,62,173,227,20,134,13
125,61,8910,9840,7283,10254,1693,6978,1414,916,20943,3488,13485,3843,7138,10570,1688,6389,2320
125,62,43073,63838,50190,66169,11538,45459,8546,11384,138220,23147,91491,23229,58824,71808,11175,45728,14120
125,63,15562,24139,22776,26291,4065,18524,3437,5823,55489,8189,37833,9357,25305,29120,3936,19203,5658
125,64,1149,1265,878,1202,132,834,173,104,2522,278,1663,539,841,1285,107,800,300
126,62,2894,3760,2787,3825,641,2602,543,475,7891,1218,5061,1582,3164,4036,546,2438,1003
