x,y,val
0,12,15
2,7,5
3,12,15
2,2,12
9,1,7
8,7,8
4,10,12
3,7,6
0,7,26
3,13,11
9,8,1
1,0,16
5,13,34
9,9,1
1,3,15
10,6,3
4,15,14
4,14,5
1,15,13
4,5,3
7,11,4
1,13,7
7,13,2
0,3,3
5,6,16
6,7,34
6,3,8
0,13,21
6,15,4
5,0,62
1,12,9
0,0,17
5,5,3
4,12,10
0,6,15
1,9,3
6,4,17
5,11,7
7,8,1
6,11,1
8,12,2
3,5,3
7,3,4
9,10,10
10,5,1
7,0,1
9,7,5
2,5,4
8,3,8
5,7,3
9,11,10
5,9,10
2,9,6
5,8,2
7,10,5
4,11,16
5,12,9
0,15,12
1,1,63
6,14,2
6,8,8
2,14,3
8,2,8
3,1,14
6,0,20
1,11,7
6,12,8
8,8,5
2,13,38
10,9,4
8,15,2
8,1,2
2,11,10
0,1,206
1,7,31
3,3,1
5,15,3
3,2,32
9,6,10
6,6,425
7,6,55
3,15,23
8,5,7
2,1,1
0,10,17
1,10,17
2,4,1
4,7,3
7,7,44
6,9,8
9,5,9
3,11,2
4,1,20
9,2,15
2,12,59
1,6,4
0,4,9
0,9,8
3,6,2
4,9,2
6,5,3
8,10,4
8,9,11
3,14,10
4,13,15
2,0,44
7,1,6
3,9,19
9,12,9
2,3,11
4,0,29
0,8,23
1,2,5
0,11,141
8,11,16
