x,y,value
76,46,37408
76,47,74816
77,46,18704
77,47,37408
77,56,32216
77,57,16108
78,56,64432
78,57,32216
79,43,20078
79,44,40156
80,42,53088
80,43,66700
80,44,80312
81,42,106176
81,43,53088
82,40,107608
82,41,53804
83,38,54896
83,39,109792
83,40,53804
83,41,26902
84,38,27448
84,39,54896
86,36,28988
86,37,57976
87,36,57976
87,37,115952
88,33,29759
88,34,59518
89,33,59518
89,34,119036
90,27,30491
90,28,60982
90,62,3592
90,63,1796
91,27,60982
91,28,121964
91,62,1796
91,63,898
96,61,22476
96,62,11238
97,61,44952
97,62,22476
100,63,28064
100,64,14032
101,63,14032
101,64,7016
103,65,12794
103,66,6397
104,65,25588
104,66,12794
107,85,52080
107,86,26040
108,67,27104
108,68,13552
108,85,104160
108,86,52080
109,67,13552
109,68,6776
113,83,53340
113,84,106680
114,67,33532
114,68,16766
114,83,106680
114,84,213360
115,67,67064
115,68,33532
118,68,16987
118,69,33974
119,68,33974
119,69,67948
119,80,51123
119,81,102246
120,80,102246
120,81,204492
122,70,22522
122,71,11261
123,70,45044
123,71,22522
123,78,29631
123,79,59262
124,78,59262
124,79,118524
124,124,87924
124,125,175848
125,124,175848
125,125,351696
126,125,226240
126,126,452480
127,125,113120
127,126,226240
