x,y,value
0,5,360488
0,6,180244
0,31,57070
0,32,28535
0,56,632060
0,57,316030
0,65,110735
0,66,221470
0,98,197144
0,99,394288
1,5,180244
1,6,90122
1,10,807556
1,11,403778
1,31,114140
1,32,57070
1,54,315342
1,55,630684
1,56,316030
1,57,158015
1,66,111499
1,67,222998
1,98,195118
1,99,390236
1,125,742168
1,126,371084
2,10,403778
2,11,201889
2,54,157671
2,55,315342
2,66,222998
2,67,445996
2,125,371084
2,126,185542
3,9,401966
3,10,200983
3,30,57910
3,31,28955
3,51,308508
3,52,617016
3,67,102960
3,68,205920
3,98,195612
3,99,97806
4,7,509636
4,8,254818
4,9,803932
4,10,401966
4,30,115820
4,31,57910
4,51,154254
4,52,308508
4,67,205920
4,68,411840
4,69,202766
4,98,391224
4,99,195612
5,7,254818
5,8,377087
5,9,124839
5,13,346632
5,14,693264
5,47,312374
5,48,156187
5,68,202766
5,69,424920
5,70,143664
5,97,98282
5,98,196564
6,8,499356
6,9,577179
6,10,212294
6,12,686234
6,13,1036381
6,14,1386528
6,44,394388
6,45,197194
6,47,624748
6,48,312374
6,69,143664
6,70,287328
6,97,196564
6,98,393128
7,8,418089
7,9,1302407
7,10,863485
7,12,1372468
7,13,686234
7,29,115676
7,30,57838
7,44,197194
7,45,98597
8,7,237920
8,8,1087915
8,9,1728004
8,10,1268344
8,29,57838
8,30,28919
8,42,431812
8,43,215906
8,69,92656
8,70,46328
8,97,165948
8,98,331896
9,6,111574
9,7,589723
9,8,951680
9,10,82750
9,11,41375
9,29,37798
9,30,18899
9,42,215906
9,43,107953
9,69,185312
9,70,92656
9,97,377085
9,98,287443
10,5,463444
10,6,454870
10,7,446296
10,10,165500
10,11,82750
10,29,75596
10,30,37798
10,40,215348
10,41,430696
10,97,172616
10,98,86308
11,0,194268
11,1,97134
11,2,467500
11,3,233750
11,5,231722
11,6,115861
11,9,661128
11,10,330564
11,13,213872
11,14,208566
11,15,203260
11,17,238748
11,18,119374
11,40,107674
11,41,215348
11,70,185312
11,71,92656
12,0,388536
12,1,194268
12,2,233750
12,3,116875
12,9,494438
12,10,493030
12,13,106936
12,14,104283
12,15,101630
12,17,119374
12,18,181283
12,19,243192
12,20,65168
12,21,131130
12,22,131033
12,23,63488
12,37,204092
12,38,408184
12,70,92656
12,71,46328
13,4,141448
13,5,282896
13,9,327748
13,10,657834
13,11,126104
13,18,60798
13,19,121596
13,20,32584
13,21,65565
13,22,97409
13,23,126976
13,28,96524
13,29,48262
13,37,102046
13,38,204092
14,4,70724
14,5,141448
14,10,504416
14,11,252208
14,25,122320
14,26,61160
14,28,48262
14,29,24131
14,35,505500
14,36,252750
15,3,43914
15,4,87828
15,25,61160
15,26,30580
15,27,507204
15,28,253602
15,30,82982
15,31,165964
15,32,103042
15,33,206084
15,35,252750
15,36,126375
15,69,46328
15,70,92656
16,3,21957
16,4,43914
16,27,253602
16,28,126801
16,30,41491
16,31,82982
16,32,51521
16,33,103042
16,69,92656
16,70,185312
16,98,85280
16,99,170560
17,10,164848
17,11,329696
17,98,170560
17,99,341120
18,3,44966
18,4,22483
18,10,123067
18,11,246134
18,68,80420
18,69,40210
19,3,89932
19,4,44966
19,10,81286
19,11,162572
19,27,118792
19,28,59396
19,68,160840
19,69,80420
19,99,168302
19,100,84151
20,27,59396
20,28,29698
20,67,160840
20,68,80420
20,99,336604
20,100,168302
21,2,430309
21,3,860618
21,10,85240
21,11,170480
21,25,61244
21,26,30622
21,67,80420
21,68,40210
22,2,860618
22,3,1721236
22,10,84636
22,11,169272
22,25,122488
22,26,61244
22,97,168920
22,98,337840
23,10,127081
23,11,169575
23,23,134074
23,24,67037
23,65,80420
23,66,40210
23,97,84460
23,98,168920
24,10,166152
24,11,83076
24,23,268148
24,24,134074
24,65,160840
24,66,80420
25,1,667800
25,2,333900
26,0,168173
26,1,670246
26,2,166950
26,21,29283
26,22,58566
26,98,64494
26,99,128988
27,0,505843
27,1,672692
27,8,73476
27,9,146952
27,21,58566
27,22,117132
27,98,128988
27,99,257976
28,0,675340
28,8,36738
28,9,73476
28,33,37199
28,34,74398
28,36,73864
28,37,36932
28,64,398144
28,65,199072
29,0,153922
29,33,74398
29,34,148796
29,36,147728
29,37,73864
29,64,804788
29,65,402394
30,0,307844
30,19,59982
30,20,119964
30,31,37890
30,32,75780
30,64,760004
30,65,380002
30,99,63454
30,100,126908
30,125,250772
30,126,501544
31,17,61598
31,18,30799
31,19,29991
31,20,59982
31,31,75780
31,32,151560
31,65,611576
31,66,305788
31,99,126908
31,100,253816
31,125,125386
31,126,250772
32,17,123196
32,18,61598
32,29,108828
32,30,54414
32,65,305788
32,66,152894
32,124,109595
32,125,219190
33,29,217656
33,30,108828
33,65,307192
33,66,153596
33,123,113189
33,124,390407
33,125,438380
34,12,262988
34,13,525976
34,25,110110
34,26,55055
34,65,614384
34,66,307192
34,120,261404
34,121,130702
34,123,226378
34,124,452756
35,12,131494
35,13,262988
35,25,220220
35,26,110110
35,100,256960
35,101,128480
35,116,268334
35,117,134167
35,118,539384
35,119,269692
35,120,522808
35,121,261404
36,14,271796
36,15,543592
36,21,73402
36,22,146804
36,100,128480
36,101,64240
36,113,90991
36,114,181982
36,116,536668
36,117,268334
36,118,269692
36,119,134846
37,11,323406
37,12,646812
37,14,135898
37,15,407967
37,16,272342
37,21,146804
37,22,293608
37,65,512288
37,66,1024576
37,110,248474
37,111,496948
37,113,181982
37,114,363964
38,11,161703
38,12,323406
38,15,272342
38,16,544684
38,65,256144
38,66,512288
38,110,124237
38,111,248474
39,10,244923
39,11,489846
39,17,72928
39,18,145856
39,108,498672
39,109,249336
40,10,489846
40,11,979692
40,17,267106
40,18,534212
40,66,1592932
40,67,796466
40,101,670316
40,102,335158
40,104,64381
40,105,128762
40,108,249336
40,109,124668
41,1,916680
41,2,458340
41,8,624760
41,9,312380
41,13,86858
41,14,43429
41,17,313226
41,18,626452
41,66,796466
41,67,398233
41,101,335158
41,102,167579
41,104,128762
41,105,257524
42,1,1833360
42,2,916680
42,3,413362
42,4,826724
42,8,1249520
42,9,624760
42,10,84856
42,11,169712
42,13,173716
42,14,86858
42,66,792842
42,67,396421
42,91,492552
42,92,246276
42,94,108471
42,95,216942
42,101,325988
42,102,651976
43,0,2194150
43,1,1094496
43,3,826724
43,4,1653448
43,10,42428
43,11,84856
43,19,207916
43,20,415832
43,66,1585684
43,67,792842
43,89,136549
43,90,273098
43,91,246276
43,92,123138
43,94,216942
43,95,433884
43,101,162994
43,102,325988
44,0,1637886
44,1,547248
44,19,103958
44,20,207916
44,89,273098
44,90,546196
44,97,243484
44,98,121742
44,102,118564
44,103,59282
45,20,211856
45,21,423712
45,67,1974916
45,68,987458
45,84,449565
